lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],14,1.046943,0.773585,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4900662251655629; 'recall': 0.5522388059701493; 'f1-score': 0.519298245614035; 'support': 134}; '1.0': {'precision': 0.8107255520504731; 'recall': 0.7694610778443114; 'f1-score': 0.7895545314900153; 'support': 334}; 'accuracy': 0.7072649572649573; 'macro avg': {'precision': 0.650395888608018; 'recall': 0.6608499419072303; 'f1-score': 0.6544263885520252; 'support': 468}; 'weighted avg': {'precision': 0.7189128387971014; 'recall': 0.7072649572649573; 'f1-score': 0.7121734581836449; 'support': 468}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.868421052631579; 'f1-score': 0.8461538461538461; 'support': 38}; 'accuracy': 0.7735849056603774; 'macro avg': {'precision': 0.7201923076923077; 'recall': 0.7008771929824562; 'f1-score': 0.7087912087912088; 'support': 53}; 'weighted avg': {'precision': 0.7656748911465892; 'recall': 0.7735849056603774; 'f1-score': 0.7684014099108439; 'support': 53}}
5,3,DNF,3,469,52,58,[8; 9],14,1.148905,0.711538,7,[X1] OR [(NOT X1) AND X9 < 0.895000] OR [(NOT X1) AND X1 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.4266666666666667; 'recall': 0.23880597014925373; 'f1-score': 0.30622009569377995; 'support': 134}; '1.0': {'precision': 0.7411167512690355; 'recall': 0.8716417910447761; 'f1-score': 0.8010973936899863; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5838917089678511; 'recall': 0.5552238805970149; 'f1-score': 0.5536587446918831; 'support': 469}; 'weighted avg': {'precision': 0.651273869954073; 'recall': 0.6908315565031983; 'f1-score': 0.6597038799767846; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
5,3,DNF,4,469,52,58,[8; 9],14,1.183786,0.711538,6,[X4 < 211.500000 AND X9 < 0.895000] OR [X4 >= 211.500000] OR [X4 < 211.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.47619047619047616; 'recall': 0.5223880597014925; 'f1-score': 0.498220640569395; 'support': 134}; '1.0': {'precision': 0.8012422360248447; 'recall': 0.7701492537313432; 'f1-score': 0.7853881278538813; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6387163561076604; 'recall': 0.6462686567164179; 'f1-score': 0.6418043842116382; 'support': 469}; 'weighted avg': {'precision': 0.7083703046435965; 'recall': 0.6993603411513859; 'f1-score': 0.703340274344028; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
5,3,DNF,5,469,52,58,[8; 9],14,1.166216,0.692308,6,[X9 >= 0.895000] OR [X6 >= 59.500000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000],{'0.0': {'precision': 0.1896551724137931; 'recall': 0.08208955223880597; 'f1-score': 0.11458333333333333; 'support': 134}; '1.0': {'precision': 0.7007299270072993; 'recall': 0.8597014925373134; 'f1-score': 0.772117962466488; 'support': 335}; 'accuracy': 0.6375266524520256; 'macro avg': {'precision': 0.4451925497105462; 'recall': 0.4708955223880597; 'f1-score': 0.4433506478999107; 'support': 469}; 'weighted avg': {'precision': 0.5547085685520118; 'recall': 0.6375266524520256; 'f1-score': 0.5842509255713011; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
5,3,DNF,6,469,52,58,[8; 9],14,1.203822,0.519231,8,[X1 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X5 >= 61.500000 AND X9 >= 0.895000] OR [X6 < 59.500000],{'0.0': {'precision': 0.13157894736842105; 'recall': 0.11194029850746269; 'f1-score': 0.12096774193548387; 'support': 134}; '1.0': {'precision': 0.6647887323943662; 'recall': 0.7044776119402985; 'f1-score': 0.6840579710144927; 'support': 335}; 'accuracy': 0.535181236673774; 'macro avg': {'precision': 0.3981838398813936; 'recall': 0.40820895522388057; 'f1-score': 0.4025128564749883; 'support': 469}; 'weighted avg': {'precision': 0.5124430795298104; 'recall': 0.5351812366737739; 'f1-score': 0.5231750484204902; 'support': 469}},{'0.0': {'precision': 0.08333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.07407407407407407; 'support': 15}; '1.0': {'precision': 0.65; 'recall': 0.7027027027027027; 'f1-score': 0.6753246753246753; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.3666666666666667; 'recall': 0.3846846846846847; 'f1-score': 0.3746993746993747; 'support': 52}; 'weighted avg': {'precision': 0.48653846153846153; 'recall': 0.5192307692307693; 'f1-score': 0.5018870018870019; 'support': 52}}
5,3,DNF,7,469,52,58,[8; 9],14,1.218105,0.634615,8,[X5 >= 61.500000 AND X6 >= 59.500000] OR [X1 AND X4 >= 211.500000 AND X5 < 61.500000] OR [X2 < 1.650000 AND X4 >= 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.4089068825910931; 'recall': 0.753731343283582; 'f1-score': 0.5301837270341206; 'support': 134}; '1.0': {'precision': 0.8513513513513513; 'recall': 0.564179104477612; 'f1-score': 0.6786355475763016; 'support': 335}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.6301291169712222; 'recall': 0.658955223880597; 'f1-score': 0.6044096373052111; 'support': 469}; 'weighted avg': {'precision': 0.7249386459912776; 'recall': 0.6183368869936035; 'f1-score': 0.6362207417071071; 'support': 469}},{'0.0': {'precision': 0.43333333333333335; 'recall': 0.8666666666666667; 'f1-score': 0.5777777777777778; 'support': 15}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.5405405405405406; 'f1-score': 0.6779661016949153; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6712121212121211; 'recall': 0.7036036036036036; 'f1-score': 0.6278719397363466; 'support': 52}; 'weighted avg': {'precision': 0.7718531468531468; 'recall': 0.6346153846153846; 'f1-score': 0.6490656236418949; 'support': 52}}
5,3,DNF,8,469,52,58,[8; 9],14,1.209099,0.500000,5,[(NOT X1) AND X4 >= 211.500000 AND X9 >= 0.895000] OR [X4 < 211.500000] OR [X5 >= 61.500000],{'0.0': {'precision': 0.2248062015503876; 'recall': 0.21641791044776118; 'f1-score': 0.22053231939163495; 'support': 134}; '1.0': {'precision': 0.6911764705882353; 'recall': 0.7014925373134329; 'f1-score': 0.6962962962962963; 'support': 335}; 'accuracy': 0.5628997867803838; 'macro avg': {'precision': 0.4579913360693114; 'recall': 0.458955223880597; 'f1-score': 0.45841430784396564; 'support': 469}; 'weighted avg': {'precision': 0.5579278222917073; 'recall': 0.5628997867803838; 'f1-score': 0.5603637314663931; 'support': 469}},{'0.0': {'precision': 0.17647058823529413; 'recall': 0.2; 'f1-score': 0.18750000000000003; 'support': 15}; '1.0': {'precision': 0.6571428571428571; 'recall': 0.6216216216216216; 'f1-score': 0.6388888888888888; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.41680672268907565; 'recall': 0.41081081081081083; 'f1-score': 0.4131944444444444; 'support': 52}; 'weighted avg': {'precision': 0.5184873949579832; 'recall': 0.5; 'f1-score': 0.5086805555555555; 'support': 52}}
5,3,DNF,9,469,52,58,[8; 9],14,1.213338,0.596154,7,[X5 >= 61.500000] OR [X6 < 59.500000] OR [(NOT X1) AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000 AND X9 >= 0.895000],{'0.0': {'precision': 0.19696969696969696; 'recall': 0.09701492537313433; 'f1-score': 0.13; 'support': 134}; '1.0': {'precision': 0.6997518610421837; 'recall': 0.8417910447761194; 'f1-score': 0.7642276422764227; 'support': 335}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.4483607790059403; 'recall': 0.46940298507462686; 'f1-score': 0.44711382113821135; 'support': 469}; 'weighted avg': {'precision': 0.5560998141643304; 'recall': 0.6289978678038379; 'f1-score': 0.5830197444831591; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
5,3,DNF,0,468,53,29,[16; 17],14,0.646676,0.641509,6,[X4 >= 211.500000] OR [X1 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X6 >= 59.500000],{'0.0': {'precision': 0.4766355140186916; 'recall': 0.3805970149253731; 'f1-score': 0.4232365145228215; 'support': 134}; '1.0': {'precision': 0.7700831024930748; 'recall': 0.8323353293413174; 'f1-score': 0.7999999999999999; 'support': 334}; 'accuracy': 0.7029914529914529; 'macro avg': {'precision': 0.6233593082558831; 'recall': 0.6064661721333453; 'f1-score': 0.6116182572614107; 'support': 468}; 'weighted avg': {'precision': 0.6860617844256232; 'recall': 0.7029914529914529; 'f1-score': 0.6921232755257651; 'support': 468}},{'0.0': {'precision': 0.25; 'recall': 0.13333333333333333; 'f1-score': 0.1739130434782609; 'support': 15}; '1.0': {'precision': 0.7111111111111111; 'recall': 0.8421052631578947; 'f1-score': 0.7710843373493975; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.48055555555555557; 'recall': 0.487719298245614; 'f1-score': 0.4724986904138292; 'support': 53}; 'weighted avg': {'precision': 0.5806079664570231; 'recall': 0.6415094339622641; 'f1-score': 0.6020735938009627; 'support': 53}}
5,3,DNF,1,469,52,29,[16; 17],14,0.650636,0.634615,9,[X4 >= 211.500000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X1 AND X6 >= 59.500000],{'0.0': {'precision': 0.46524064171123; 'recall': 0.6444444444444445; 'f1-score': 0.5403726708074534; 'support': 135}; '1.0': {'precision': 0.8297872340425532; 'recall': 0.7005988023952096; 'f1-score': 0.7597402597402598; 'support': 334}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6475139378768916; 'recall': 0.672521623419827; 'f1-score': 0.6500564652738566; 'support': 469}; 'weighted avg': {'precision': 0.7248537799599761; 'recall': 0.6844349680170576; 'f1-score': 0.6965960710282579; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.5; 'f1-score': 0.4242424242424242; 'support': 14}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.6842105263157895; 'f1-score': 0.732394366197183; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5781499202551834; 'recall': 0.5921052631578947; 'f1-score': 0.5783183952198037; 'support': 52}; 'weighted avg': {'precision': 0.6749478591583854; 'recall': 0.6346153846153846; 'f1-score': 0.6494303818247479; 'support': 52}}
5,3,DNF,2,469,52,29,[16; 17],14,0.594892,0.769231,9,[(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X9 >= 0.895000] OR [X6 >= 59.500000] OR [X1 AND X2 >= 1.650000 AND X6 < 59.500000],{'0.0': {'precision': 0.42857142857142855; 'recall': 0.7835820895522388; 'f1-score': 0.554089709762533; 'support': 134}; '1.0': {'precision': 0.8705357142857143; 'recall': 0.582089552238806; 'f1-score': 0.6976744186046512; 'support': 335}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.6495535714285714; 'recall': 0.6828358208955224; 'f1-score': 0.625882064183592; 'support': 469}; 'weighted avg': {'precision': 0.7442602040816326; 'recall': 0.6396588486140725; 'f1-score': 0.6566502160783317; 'support': 469}},{'0.0': {'precision': 0.56; 'recall': 0.9333333333333333; 'f1-score': 0.7000000000000001; 'support': 15}; '1.0': {'precision': 0.9629629629629629; 'recall': 0.7027027027027027; 'f1-score': 0.8125; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7614814814814814; 'recall': 0.8180180180180181; 'f1-score': 0.7562500000000001; 'support': 52}; 'weighted avg': {'precision': 0.8467236467236466; 'recall': 0.7692307692307693; 'f1-score': 0.7800480769230769; 'support': 52}}
5,3,DNF,3,469,52,29,[16; 17],14,0.647940,0.673077,5,[X9 < 0.895000] OR [X2 >= 1.650000 AND X4 < 211.500000] OR [X2 < 1.650000 AND X4 >= 211.500000],{'0.0': {'precision': 0.3958333333333333; 'recall': 0.5671641791044776; 'f1-score': 0.4662576687116564; 'support': 134}; '1.0': {'precision': 0.7906137184115524; 'recall': 0.6537313432835821; 'f1-score': 0.7156862745098039; 'support': 335}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.5932235258724429; 'recall': 0.6104477611940298; 'f1-score': 0.5909719716107302; 'support': 469}; 'weighted avg': {'precision': 0.6778193226749184; 'recall': 0.6289978678038379; 'f1-score': 0.644420958567476; 'support': 469}},{'0.0': {'precision': 0.45; 'recall': 0.6; 'f1-score': 0.5142857142857143; 'support': 15}; '1.0': {'precision': 0.8125; 'recall': 0.7027027027027027; 'f1-score': 0.7536231884057971; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.63125; 'recall': 0.6513513513513514; 'f1-score': 0.6339544513457558; 'support': 52}; 'weighted avg': {'precision': 0.7079326923076923; 'recall': 0.6730769230769231; 'f1-score': 0.6845835324096193; 'support': 52}}
5,3,DNF,4,469,52,29,[16; 17],14,0.674720,0.730769,8,[X4 >= 211.500000] OR [(NOT X1) AND X3 >= 1.250000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.4057971014492754; 'recall': 0.6268656716417911; 'f1-score': 0.4926686217008798; 'support': 134}; '1.0': {'precision': 0.8091603053435115; 'recall': 0.6328358208955224; 'f1-score': 0.7102177554438861; 'support': 335}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.6074787033963934; 'recall': 0.6298507462686567; 'f1-score': 0.601443188572383; 'support': 469}; 'weighted avg': {'precision': 0.693913675659444; 'recall': 0.6311300639658849; 'f1-score': 0.6480608600887414; 'support': 469}},{'0.0': {'precision': 0.52; 'recall': 0.8666666666666667; 'f1-score': 0.65; 'support': 15}; '1.0': {'precision': 0.9259259259259259; 'recall': 0.6756756756756757; 'f1-score': 0.7812500000000001; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.722962962962963; 'recall': 0.7711711711711712; 'f1-score': 0.7156250000000001; 'support': 52}; 'weighted avg': {'precision': 0.8088319088319089; 'recall': 0.7307692307692307; 'f1-score': 0.7433894230769231; 'support': 52}}
5,3,DNF,5,469,52,29,[16; 17],14,0.680985,0.711538,5,[X5 >= 61.500000] OR [X2 >= 1.650000] OR [X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.3764705882352941; 'recall': 0.23880597014925373; 'f1-score': 0.2922374429223744; 'support': 134}; '1.0': {'precision': 0.734375; 'recall': 0.8417910447761194; 'f1-score': 0.78442280945758; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.5554227941176471; 'recall': 0.5402985074626866; 'f1-score': 0.5383301261899772; 'support': 469}; 'weighted avg': {'precision': 0.6321165966386555; 'recall': 0.6695095948827292; 'f1-score': 0.6437984190189499; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
5,3,DNF,6,469,52,29,[16; 17],14,0.633062,0.673077,7,[X1 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1] OR [X4 >= 211.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.4090909090909091; 'recall': 0.26865671641791045; 'f1-score': 0.32432432432432434; 'support': 134}; '1.0': {'precision': 0.7427821522309711; 'recall': 0.844776119402985; 'f1-score': 0.7905027932960893; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.5759365306609401; 'recall': 0.5567164179104478; 'f1-score': 0.5574135588102068; 'support': 469}; 'weighted avg': {'precision': 0.6474417970480962; 'recall': 0.6801705756929638; 'f1-score': 0.6573089450184422; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
5,3,DNF,7,469,52,29,[16; 17],14,0.656153,0.557692,6,[X1 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X3 >= 1.250000] OR [(NOT X1) AND X2 < 1.650000],{'0.0': {'precision': 0.39204545454545453; 'recall': 0.5149253731343284; 'f1-score': 0.4451612903225806; 'support': 134}; '1.0': {'precision': 0.7781569965870307; 'recall': 0.6805970149253732; 'f1-score': 0.7261146496815288; 'support': 335}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5851012255662427; 'recall': 0.5977611940298508; 'f1-score': 0.5856379700020548; 'support': 469}; 'weighted avg': {'precision': 0.6678394131465804; 'recall': 0.6332622601279317; 'f1-score': 0.645842261293258; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.5675675675675675; 'f1-score': 0.6461538461538462; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5416666666666666; 'recall': 0.5504504504504504; 'f1-score': 0.5282051282051282; 'support': 52}; 'weighted avg': {'precision': 0.6298076923076923; 'recall': 0.5576923076923077; 'f1-score': 0.5781065088757397; 'support': 52}}
5,3,DNF,8,469,52,29,[16; 17],14,0.644881,0.730769,7,[X9 < 0.895000] OR [X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4624277456647399; 'recall': 0.5970149253731343; 'f1-score': 0.5211726384364821; 'support': 134}; '1.0': {'precision': 0.8175675675675675; 'recall': 0.7223880597014926; 'f1-score': 0.7670364500792393; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6399976566161537; 'recall': 0.6597014925373135; 'f1-score': 0.6441045442578607; 'support': 469}; 'weighted avg': {'precision': 0.7160990470239024; 'recall': 0.6865671641791045; 'f1-score': 0.6967896467527371; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
5,3,DNF,9,469,52,29,[16; 17],14,0.655075,0.673077,6,[X2 >= 1.650000] OR [X4 >= 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [(NOT X1) AND X3 < 1.250000],{'0.0': {'precision': 0.38461538461538464; 'recall': 0.5597014925373134; 'f1-score': 0.45592705167173253; 'support': 134}; '1.0': {'precision': 0.7846715328467153; 'recall': 0.6417910447761194; 'f1-score': 0.7060755336617406; 'support': 335}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.58464345873105; 'recall': 0.6007462686567164; 'f1-score': 0.5810012926667365; 'support': 469}; 'weighted avg': {'precision': 0.6703697762091922; 'recall': 0.6183368869936035; 'f1-score': 0.6346045388074525; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.6666666666666666; 'f1-score': 0.5405405405405405; 'support': 15}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6756756756756757; 'f1-score': 0.746268656716418; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6439393939393939; 'recall': 0.6711711711711712; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7240675990675991; 'recall': 0.6730769230769231; 'f1-score': 0.6869240078195301; 'support': 52}}
5,3,DNF,0,468,53,14,[33; 34],14,0.357155,0.622642,6,[X4 >= 211.500000] OR [X5 >= 61.500000] OR [X1 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.4628099173553719; 'recall': 0.417910447761194; 'f1-score': 0.4392156862745098; 'support': 134}; '1.0': {'precision': 0.7752161383285303; 'recall': 0.8053892215568862; 'f1-score': 0.7900146842878122; 'support': 334}; 'accuracy': 0.6944444444444444; 'macro avg': {'precision': 0.6190130278419511; 'recall': 0.6116498346590401; 'f1-score': 0.614615185281161; 'support': 468}; 'weighted avg': {'precision': 0.6857664938618566; 'recall': 0.6944444444444444; 'f1-score': 0.6895722361387042; 'support': 468}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8157894736842105; 'f1-score': 0.7560975609756098; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4633838383838384; 'recall': 0.4745614035087719; 'f1-score': 0.46138211382113825; 'support': 53}; 'weighted avg': {'precision': 0.568038879359634; 'recall': 0.6226415094339622; 'f1-score': 0.5892774965485503; 'support': 53}}
