l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1014.759483,0.783692,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8024033749520604; 'recall': 0.940418518703491; 'f1-score': 0.8659461945274776; 'support': 20023}; '1': {'precision': 0.5896112831097351; 'recall': 0.26987875925051175; 'f1-score': 0.3702743573125945; 'support': 6351}; 'accuracy': 0.778948964889664; 'macro avg': {'precision': 0.6960073290308977; 'recall': 0.6051486389770013; 'f1-score': 0.6181102759200361; 'support': 26374}; 'weighted avg': {'precision': 0.7511619032264744; 'recall': 0.778948964889664; 'f1-score': 0.7465857699369064; 'support': 26374}},{'0': {'precision': 0.8084528887165569; 'recall': 0.9370786516853933; 'f1-score': 0.8680266444629475; 'support': 2225}; '1': {'precision': 0.6022727272727273; 'recall': 0.3002832861189802; 'f1-score': 0.4007561436672969; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7053628079946421; 'recall': 0.6186809689021867; 'f1-score': 0.6343913940651222; 'support': 2931}; 'weighted avg': {'precision': 0.7587895676727685; 'recall': 0.7836915728420334; 'f1-score': 0.7554735999178334; 'support': 2931}}
l: 10,2,DNF,5,26375,2930,1,[26375; 26375],262,1012.433219,0.797270,60,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 == 4 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 11 AND X13 != 22 AND X13 != 26] OR [X0 >= 33.000000 AND X1 != 1 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.7950185394164114; 'recall': 0.9851670578834341; 'f1-score': 0.8799375487900077; 'support': 20023}; '1': {'precision': 0.8099808061420346; 'recall': 0.1993073047858942; 'f1-score': 0.31989892608970305; 'support': 6352}; 'accuracy': 0.7959052132701422; 'macro avg': {'precision': 0.8024996727792231; 'recall': 0.5922371813346641; 'f1-score': 0.5999182374398554; 'support': 26375}; 'weighted avg': {'precision': 0.7986219638047017; 'recall': 0.7959052132701422; 'f1-score': 0.7450611381211041; 'support': 26375}},{'0': {'precision': 0.7955781080101486; 'recall': 0.9865168539325843; 'f1-score': 0.8808186195826645; 'support': 2225}; '1': {'precision': 0.8245614035087719; 'recall': 0.2; 'f1-score': 0.3219178082191781; 'support': 705}; 'accuracy': 0.7972696245733788; 'macro avg': {'precision': 0.8100697557594603; 'recall': 0.5932584269662922; 'f1-score': 0.6013682139009213; 'support': 2930}; 'weighted avg': {'precision': 0.8025519043673258; 'recall': 0.7972696245733788; 'f1-score': 0.746339072821143; 'support': 2930}}
l: 10,2,DNF,6,26375,2930,1,[26375; 26375],262,1011.990477,0.796928,52,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 19 AND X13 != 33 AND X13 != 35] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X2 < 329054.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 12 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 == 4 AND X9 AND X12 >= 24.000000 AND X13 != 0],{'0': {'precision': 0.8011539086624411; 'recall': 0.9847675173550418; 'f1-score': 0.8835218998543745; 'support': 20023}; '1': {'precision': 0.8269994327850255; 'recall': 0.22953400503778337; 'f1-score': 0.35933456561922367; 'support': 6352}; 'accuracy': 0.8028815165876777; 'macro avg': {'precision': 0.8140766707237332; 'recall': 0.6071507611964125; 'f1-score': 0.621428232736799; 'support': 26375}; 'weighted avg': {'precision': 0.8073783928037361; 'recall': 0.8028815165876777; 'f1-score': 0.7572797028093818; 'support': 26375}},{'0': {'precision': 0.7963636363636364; 'recall': 0.9842696629213483; 'f1-score': 0.8804020100502513; 'support': 2225}; '1': {'precision': 0.8055555555555556; 'recall': 0.20567375886524822; 'f1-score': 0.327683615819209; 'support': 705}; 'accuracy': 0.7969283276450512; 'macro avg': {'precision': 0.800959595959596; 'recall': 0.5949717108932983; 'f1-score': 0.6040428129347302; 'support': 2930}; 'weighted avg': {'precision': 0.7985753438825111; 'recall': 0.7969283276450512; 'f1-score': 0.747410041472475; 'support': 2930}}
l: 10,2,DNF,7,26375,2930,1,[26375; 26375],262,1011.968113,0.791126,66,[X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X9 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 19 AND X13 != 26 AND X13 != 33 AND X13 != 35 AND X13 != 40] OR [X0 < 58.000000 AND X0 >= 50.000000 AND X1 != 1 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 12 AND X3 != 14 AND X3 != 15 AND X5 != 0 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 1 AND X8 != 2 AND X12 < 48.000000 AND X12 >= 35.000000 AND X13 != 19 AND X13 != 26],{'0': {'precision': 0.7898663474965091; 'recall': 0.9887629226389651; 'f1-score': 0.8781937544357701; 'support': 20023}; '1': {'precision': 0.8282442748091603; 'recall': 0.17081234256926953; 'f1-score': 0.2832158705298877; 'support': 6352}; 'accuracy': 0.7917725118483412; 'macro avg': {'precision': 0.8090553111528347; 'recall': 0.5797876326041174; 'f1-score': 0.5807048124828289; 'support': 26375}; 'weighted avg': {'precision': 0.7991090619719579; 'recall': 0.7917725118483412; 'f1-score': 0.7349027774283705; 'support': 26375}},{'0': {'precision': 0.7908402452217814; 'recall': 0.9856179775280899; 'f1-score': 0.8775510204081632; 'support': 2225}; '1': {'precision': 0.7961783439490446; 'recall': 0.1773049645390071; 'f1-score': 0.2900232018561485; 'support': 705}; 'accuracy': 0.7911262798634813; 'macro avg': {'precision': 0.793509294585413; 'recall': 0.5814614710335485; 'f1-score': 0.5837871111321559; 'support': 2930}; 'weighted avg': {'precision': 0.7921246682943823; 'recall': 0.7911262798634813; 'f1-score': 0.7361834053640778; 'support': 2930}}
l: 10,2,DNF,8,26375,2930,1,[26375; 26375],262,1011.816154,0.804437,53,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 7 AND X3 != 11 AND X5 == 2 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 2 AND X9 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 == 39] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X2 < 329054.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 == 4 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 19 AND X13 != 23],{'0': {'precision': 0.8003990390488213; 'recall': 0.9816719936076708; 'f1-score': 0.8818159388107576; 'support': 20024}; '1': {'precision': 0.7979074889867841; 'recall': 0.22815304676428907; 'f1-score': 0.3548426594832863; 'support': 6351}; 'accuracy': 0.8002274881516588; 'macro avg': {'precision': 0.7991532640178027; 'recall': 0.60491252018598; 'f1-score': 0.618329299147022; 'support': 26375}; 'weighted avg': {'precision': 0.799799083240518; 'recall': 0.8002274881516588; 'f1-score': 0.7549227711516573; 'support': 26375}},{'0': {'precision': 0.8042757095466273; 'recall': 0.9811151079136691; 'f1-score': 0.8839376139355883; 'support': 2224}; '1': {'precision': 0.8064516129032258; 'recall': 0.24787535410764872; 'f1-score': 0.3791982665222101; 'support': 706}; 'accuracy': 0.8044368600682594; 'macro avg': {'precision': 0.8053636612249265; 'recall': 0.6144952310106588; 'f1-score': 0.6315679402288992; 'support': 2930}; 'weighted avg': {'precision': 0.8048000057137804; 'recall': 0.8044368600682594; 'f1-score': 0.7623178257875184; 'support': 2930}}
l: 10,2,DNF,9,26375,2930,1,[26375; 26375],262,1012.205750,0.791468,57,[X0 < 50.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X8 != 3 AND X13 == 39] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 4 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.7981551159121253; 'recall': 0.9852177387135438; 'f1-score': 0.8818756844952057; 'support': 20024}; '1': {'precision': 0.8214716525934861; 'recall': 0.21445441662730277; 'f1-score': 0.3401173679610438; 'support': 6351}; 'accuracy': 0.7996208530805687; 'macro avg': {'precision': 0.8098133842528057; 'recall': 0.5998360776704232; 'f1-score': 0.6109965262281247; 'support': 26375}; 'weighted avg': {'precision': 0.8037696495410664; 'recall': 0.7996208530805687; 'f1-score': 0.7514223359337474; 'support': 26375}},{'0': {'precision': 0.7925281102647805; 'recall': 0.9824640287769785; 'f1-score': 0.877333868701064; 'support': 2224}; '1': {'precision': 0.7745664739884393; 'recall': 0.18980169971671387; 'f1-score': 0.3048919226393629; 'support': 706}; 'accuracy': 0.7914675767918089; 'macro avg': {'precision': 0.7835472921266099; 'recall': 0.5861328642468462; 'f1-score': 0.5911128956702134; 'support': 2930}; 'weighted avg': {'precision': 0.7882001528548499; 'recall': 0.7914675767918089; 'f1-score': 0.7394007581483127; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.797679 (+- 0.004488), (mean training time) 1012.331583 (+- 0.485917)
l: 10,3,CNF,0,26374,2931,1,[26374; 26374],262,1023.056177,0.729444,48,[X0 >= 58.000000 OR X1 == 5 OR X1 == 6 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 38] AND [X1 == 2 OR X1 == 5 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 9 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 33] AND [X1 == 2 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 11 OR X3 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 12 OR X13 == 19 OR X13 == 20 OR X13 == 24 OR X13 == 33],{'0': {'precision': 0.8074634680375077; 'recall': 0.8472256904559756; 'f1-score': 0.8268668356404757; 'support': 20023}; '1': {'precision': 0.4298229263746505; 'recall': 0.363092426389545; 'f1-score': 0.3936497097985661; 'support': 6351}; 'accuracy': 0.7306438158792751; 'macro avg': {'precision': 0.6186431972060791; 'recall': 0.6051590584227603; 'f1-score': 0.6102582727195209; 'support': 26374}; 'weighted avg': {'precision': 0.7165256095366809; 'recall': 0.7306438158792751; 'f1-score': 0.722545838968679; 'support': 26374}},{'0': {'precision': 0.8031329381879763; 'recall': 0.8525842696629213; 'f1-score': 0.827120122084151; 'support': 2225}; '1': {'precision': 0.4235500878734622; 'recall': 0.3413597733711048; 'f1-score': 0.37803921568627447; 'support': 706}; 'accuracy': 0.7294438758103037; 'macro avg': {'precision': 0.6133415130307193; 'recall': 0.5969720215170131; 'f1-score': 0.6025796688852127; 'support': 2931}; 'weighted avg': {'precision': 0.7117015180849238; 'recall': 0.7294438758103037; 'f1-score': 0.718948467387153; 'support': 2931}}
l: 10,3,CNF,1,26374,2931,1,[26374; 26374],262,1022.502934,0.684749,70,[X0 >= 58.000000 OR X1 == 1 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 11 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 26 OR X13 == 30 OR X13 == 33] AND [X0 >= 58.000000 OR X1 == 5 OR X1 == 6 OR X3 == 5 OR X3 == 10 OR X3 == 11 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 7 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 14 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 23 OR X13 == 29 OR X13 == 30 OR X13 == 32 OR X13 == 33 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X0 >= 50.000000 OR X1 == 1 OR X1 == 5 OR X5 == 1 OR X6 == 4 OR X7 == 0 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 4 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.7990384123574241; 'recall': 0.7802027668181591; 'f1-score': 0.7895082630009601; 'support': 20023}; '1': {'precision': 0.3549758170892569; 'recall': 0.3813572665721934; 'f1-score': 0.36769394261424015; 'support': 6351}; 'accuracy': 0.684158641085918; 'macro avg': {'precision': 0.5770071147233405; 'recall': 0.5807800166951762; 'f1-score': 0.5786011028076001; 'support': 26374}; 'weighted avg': {'precision': 0.6921057687482587; 'recall': 0.684158641085918; 'f1-score': 0.687933122757688; 'support': 26374}},{'0': {'precision': 0.7952791647753064; 'recall': 0.7874157303370787; 'f1-score': 0.7913279132791327; 'support': 2225}; '1': {'precision': 0.35027472527472525; 'recall': 0.3611898016997167; 'f1-score': 0.35564853556485354; 'support': 706}; 'accuracy': 0.6847492323439099; 'macro avg': {'precision': 0.5727769450250157; 'recall': 0.5743027660183977; 'f1-score': 0.5734882244219931; 'support': 2931}; 'weighted avg': {'precision': 0.6880894226096939; 'recall': 0.6847492323439099; 'f1-score': 0.6863843306567236; 'support': 2931}}
l: 10,3,CNF,2,26374,2931,1,[26374; 26374],262,1022.544363,0.718185,60,[X1 == 5 OR X1 == 7 OR X2 < 65716.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 14 OR X7 == 5 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 15 OR X13 == 19 OR X13 == 24 OR X13 == 26 OR X13 == 29 OR X13 == 35 OR X13 == 41] AND [X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 9 OR X13 == 15 OR X13 == 19 OR X13 == 26 OR X13 == 33 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X6 == 14 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 3 OR X13 == 9 OR X13 == 15 OR X13 == 20 OR X13 == 24 OR X13 == 26 OR X13 == 34 OR X13 == 35 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7977712225499836; 'recall': 0.8509214403436048; 'f1-score': 0.8234896085065248; 'support': 20023}; '1': {'precision': 0.4050229220649791; 'recall': 0.3199496142339789; 'f1-score': 0.3574947220267417; 'support': 6351}; 'accuracy': 0.7230605899749754; 'macro avg': {'precision': 0.6013970723074813; 'recall': 0.5854355272887919; 'f1-score': 0.5904921652666333; 'support': 26374}; 'weighted avg': {'precision': 0.7031953350706379; 'recall': 0.7230605899749754; 'f1-score': 0.711275552086069; 'support': 26374}},{'0': {'precision': 0.7965239508266214; 'recall': 0.844494382022472; 'f1-score': 0.8198080279232112; 'support': 2225}; '1': {'precision': 0.3951048951048951; 'recall': 0.32011331444759206; 'f1-score': 0.35367762128325503; 'support': 706}; 'accuracy': 0.7181849198225861; 'macro avg': {'precision': 0.5958144229657583; 'recall': 0.582303848235032; 'f1-score': 0.5867428246032331; 'support': 2931}; 'weighted avg': {'precision': 0.6998327692027597; 'recall': 0.7181849198225861; 'f1-score': 0.7075296017588273; 'support': 2931}}
l: 10,3,CNF,3,26374,2931,1,[26374; 26374],262,1022.392537,0.747185,45,[X0 >= 45.000000 OR X1 == 5 OR X3 == 6 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 31] AND [X1 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X6 == 5 OR X6 == 10 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 7 OR X13 == 10 OR X13 == 20 OR X13 == 21 OR X13 == 24 OR X13 == 36] AND [X1 == 6 OR X3 == 14 OR X5 == 2 OR X6 == 4 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 9 OR X13 == 10 OR X13 == 30 OR X13 == 40],{'0': {'precision': 0.86479802143446; 'recall': 0.785846276781701; 'f1-score': 0.8234339839866032; 'support': 20023}; '1': {'precision': 0.47573052940457267; 'recall': 0.6126594237128011; 'f1-score': 0.5355815554026153; 'support': 6351}; 'accuracy': 0.7441419579889285; 'macro avg': {'precision': 0.6702642754195164; 'recall': 0.699252850247251; 'f1-score': 0.6795077696946092; 'support': 26374}; 'weighted avg': {'precision': 0.7711084922814376; 'recall': 0.7441419579889285; 'f1-score': 0.7541175824571837; 'support': 26374}},{'0': {'precision': 0.8619512195121951; 'recall': 0.7941573033707865; 'f1-score': 0.8266666666666667; 'support': 2225}; '1': {'precision': 0.4801362088535755; 'recall': 0.5991501416430595; 'f1-score': 0.5330812854442344; 'support': 706}; 'accuracy': 0.7471852610030706; 'macro avg': {'precision': 0.6710437141828853; 'recall': 0.6966537225069229; 'f1-score': 0.6798739760554505; 'support': 2931}; 'weighted avg': {'precision': 0.7699821313085152; 'recall': 0.7471852610030706; 'f1-score': 0.7559497512306254; 'support': 2931}}
l: 10,3,CNF,4,26374,2931,1,[26374; 26374],262,1022.916270,0.672467,48,[X1 == 1 OR X1 == 7 OR X3 == 8 OR X5 == 1 OR X6 == 6 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 7 OR X13 == 17 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X1 == 2 OR X1 == 7 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 3 OR X6 == 6 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 10] AND [X1 == 7 OR X2 < 65716.000000 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 7 OR X13 == 17 OR X13 == 24 OR X13 == 36],{'0': {'precision': 0.7766924890535534; 'recall': 0.8061729011636618; 'f1-score': 0.7911581630152428; 'support': 20023}; '1': {'precision': 0.3058486853872295; 'recall': 0.269248937175248; 'f1-score': 0.28638419025288897; 'support': 6351}; 'accuracy': 0.6768787442177903; 'macro avg': {'precision': 0.5412705872203915; 'recall': 0.5377109191694549; 'f1-score': 0.5387711766340659; 'support': 26374}; 'weighted avg': {'precision': 0.6633107874881926; 'recall': 0.6768787442177903; 'f1-score': 0.6696058955922615; 'support': 26374}},{'0': {'precision': 0.778021978021978; 'recall': 0.7955056179775281; 'f1-score': 0.7866666666666666; 'support': 2225}; '1': {'precision': 0.30640243902439024; 'recall': 0.2847025495750708; 'f1-score': 0.2951541850220264; 'support': 706}; 'accuracy': 0.6724667349027635; 'macro avg': {'precision': 0.5422122085231842; 'recall': 0.5401040837762994; 'f1-score': 0.5409104258443465; 'support': 2931}; 'weighted avg': {'precision': 0.6644213657625795; 'recall': 0.6724667349027635; 'f1-score': 0.668274373237422; 'support': 2931}}
l: 10,3,CNF,5,26375,2930,1,[26375; 26375],262,1022.478488,0.751195,56,[X1 == 5 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 4 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 19] AND [X1 == 1 OR X3 == 3 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 35 OR X13 == 41] AND [X3 == 3 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 35 OR X13 == 41],{'0': {'precision': 0.7944797371303396; 'recall': 0.9056584927333566; 'f1-score': 0.8464339058999254; 'support': 20023}; '1': {'precision': 0.46788732394366195; 'recall': 0.26149244332493704; 'f1-score': 0.3354877802464149; 'support': 6352}; 'accuracy': 0.750521327014218; 'macro avg': {'precision': 0.6311835305370008; 'recall': 0.5835754680291468; 'f1-score': 0.5909608430731701; 'support': 26375}; 'weighted avg': {'precision': 0.7158251396493244; 'recall': 0.750521327014218; 'f1-score': 0.7233806437141018; 'support': 26375}},{'0': {'precision': 0.7908242612752722; 'recall': 0.9141573033707865; 'f1-score': 0.848030018761726; 'support': 2225}; '1': {'precision': 0.4664804469273743; 'recall': 0.23687943262411348; 'f1-score': 0.3142050799623707; 'support': 705}; 'accuracy': 0.7511945392491468; 'macro avg': {'precision': 0.6286523541013233; 'recall': 0.57551836799745; 'f1-score': 0.5811175493620484; 'support': 2930}; 'weighted avg': {'precision': 0.7127824902461704; 'recall': 0.7511945392491468; 'f1-score': 0.7195840863885024; 'support': 2930}}
