l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1013.726703,0.783692,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7956150130063173; 'recall': 0.9622471910112359; 'f1-score': 0.8710333604556549; 'support': 2225}; '1': {'precision': 0.65; 'recall': 0.22096317280453256; 'f1-score': 0.32980972515856233; 'support': 706}; 'accuracy': 0.7836915728420334; 'macro avg': {'precision': 0.7228075065031587; 'recall': 0.5916051819078842; 'f1-score': 0.6004215428071087; 'support': 2931}; 'weighted avg': {'precision': 0.7605402265230488; 'recall': 0.7836915728420334; 'f1-score': 0.740666971332575; 'support': 2931}}
l: 10,2,DNF,3,26374,2931,1,[26374; 26374],262,1011.212885,0.793927,50,[X0 >= 37.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 2] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X2 < 259873.000000 AND X2 >= 130856.000000 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 4 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X8 == 4 AND X9 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 24 AND X13 != 26],{'0': {'precision': 0.7971026189419314; 'recall': 0.9865155071667582; 'f1-score': 0.8817516293188109; 'support': 20023}; '1': {'precision': 0.8305084745762712; 'recall': 0.20831365139348135; 'f1-score': 0.3330815709969789; 'support': 6351}; 'accuracy': 0.7991203457951013; 'macro avg': {'precision': 0.8138055467591012; 'recall': 0.5974145792801198; 'f1-score': 0.6074166001578949; 'support': 26374}; 'weighted avg': {'precision': 0.8051469273188818; 'recall': 0.7991203457951013; 'f1-score': 0.7496289501498584; 'support': 26374}},{'0': {'precision': 0.7935530604853314; 'recall': 0.9847191011235955; 'f1-score': 0.8788608102687525; 'support': 2225}; '1': {'precision': 0.8; 'recall': 0.19263456090651557; 'f1-score': 0.3105022831050228; 'support': 706}; 'accuracy': 0.7939269873763221; 'macro avg': {'precision': 0.7967765302426657; 'recall': 0.5886768310150555; 'f1-score': 0.5946815466868877; 'support': 2931}; 'weighted avg': {'precision': 0.7951059568679162; 'recall': 0.7939269873763221; 'f1-score': 0.7419583468850632; 'support': 2931}}
l: 10,2,DNF,4,26374,2931,1,[26374; 26374],262,1011.483423,0.798021,56,[X0 >= 37.000000 AND X1 != 1 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 == 0 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 2 AND X13 != 9 AND X13 != 10 AND X13 != 31] OR [X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X2 >= 130856.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 2 AND X8 != 2 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 10 AND X13 != 31 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.7993829666314849; 'recall': 0.9834690106377666; 'f1-score': 0.8819222070448083; 'support': 20023}; '1': {'precision': 0.8097701149425287; 'recall': 0.2218548260116517; 'f1-score': 0.3482882214806575; 'support': 6351}; 'accuracy': 0.8000682490331387; 'macro avg': {'precision': 0.8045765407870068; 'recall': 0.6026619183247092; 'f1-score': 0.6151052142627329; 'support': 26374}; 'weighted avg': {'precision': 0.8018842473975211; 'recall': 0.8000682490331387; 'f1-score': 0.7534202944673485; 'support': 26374}},{'0': {'precision': 0.7959405581732512; 'recall': 0.9869662921348314; 'f1-score': 0.8812199036918138; 'support': 2225}; '1': {'precision': 0.8313953488372093; 'recall': 0.20254957507082152; 'f1-score': 0.3257403189066059; 'support': 706}; 'accuracy': 0.7980211531900375; 'macro avg': {'precision': 0.8136679535052302; 'recall': 0.5947579336028265; 'f1-score': 0.6034801112992099; 'support': 2931}; 'weighted avg': {'precision': 0.8044806749281997; 'recall': 0.7980211531900375; 'f1-score': 0.7474196352310984; 'support': 2931}}
l: 10,2,DNF,5,26375,2930,1,[26375; 26375],262,1012.118453,0.800341,49,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 5 AND X2 >= 106648.000000 AND X3 != 11 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 11] OR [X0 >= 30.000000 AND X1 != 1 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X4 >= 13.000000 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X7 != 2 AND X7 != 5 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 7 AND X13 != 17 AND X13 != 19 AND X13 != 23 AND X13 != 31 AND X13 != 35],{'0': {'precision': 0.8057686784556681; 'recall': 0.9808220546371672; 'f1-score': 0.8847193440850528; 'support': 20023}; '1': {'precision': 0.8081918081918081; 'recall': 0.2547229219143577; 'f1-score': 0.38735934881493894; 'support': 6352}; 'accuracy': 0.8059526066350711; 'macro avg': {'precision': 0.8069802433237381; 'recall': 0.6177724882757625; 'f1-score': 0.6360393464499958; 'support': 26375}; 'weighted avg': {'precision': 0.8063522507811264; 'recall': 0.8059526066350711; 'f1-score': 0.7649380856981045; 'support': 26375}},{'0': {'precision': 0.8001464128843339; 'recall': 0.9824719101123596; 'f1-score': 0.8819850716158967; 'support': 2225}; '1': {'precision': 0.803030303030303; 'recall': 0.225531914893617; 'f1-score': 0.3521594684385382; 'support': 705}; 'accuracy': 0.8003412969283277; 'macro avg': {'precision': 0.8015883579573184; 'recall': 0.6040019125029883; 'f1-score': 0.6170722700272174; 'support': 2930}; 'weighted avg': {'precision': 0.8008403181924937; 'recall': 0.8003412969283277; 'f1-score': 0.7545014367216859; 'support': 2930}}
l: 10,2,DNF,6,26375,2930,1,[26375; 26375],262,1012.041192,0.809215,60,[X0 >= 33.000000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 19 AND X13 != 20 AND X13 != 26 AND X13 != 33 AND X13 != 41] OR [X0 < 58.000000 AND X0 >= 45.000000 AND X1 != 6 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 130856.000000 AND X3 != 2 AND X3 != 15 AND X4 >= 7.000000 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 == 0 AND X12 < 48.000000 AND X12 >= 40.000000 AND X13 != 19 AND X13 != 26],{'0': {'precision': 0.8026390812087644; 'recall': 0.9842680916945513; 'f1-score': 0.8842228054826481; 'support': 20023}; '1': {'precision': 0.8270181219110379; 'recall': 0.23709068010075568; 'f1-score': 0.3685305273461398; 'support': 6352}; 'accuracy': 0.8043222748815166; 'macro avg': {'precision': 0.8148286015599011; 'recall': 0.6106793858976535; 'f1-score': 0.6263766664143939; 'support': 26375}; 'weighted avg': {'precision': 0.8085103861013081; 'recall': 0.8043222748815166; 'f1-score': 0.7600265078249002; 'support': 26375}},{'0': {'precision': 0.8092056421677802; 'recall': 0.9797752808988764; 'f1-score': 0.8863590160601749; 'support': 2225}; '1': {'precision': 0.809322033898305; 'recall': 0.27092198581560284; 'f1-score': 0.40595111583421895; 'support': 705}; 'accuracy': 0.8092150170648464; 'macro avg': {'precision': 0.8092638380330426; 'recall': 0.6253486333572397; 'f1-score': 0.6461550659471968; 'support': 2930}; 'weighted avg': {'precision': 0.8092336476865585; 'recall': 0.8092150170648464; 'f1-score': 0.770765988872701; 'support': 2930}}
l: 10,2,DNF,7,26375,2930,1,[26375; 26375],262,1011.834796,0.808532,59,[X0 >= 30.000000 AND X1 != 6 AND X2 < 329054.000000 AND X2 >= 130856.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X9 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 5 AND X13 != 7 AND X13 != 20 AND X13 != 26] OR [X0 >= 37.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 5 AND X8 == 4 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 22 AND X13 != 24 AND X13 != 26],{'0': {'precision': 0.7992761579439632; 'recall': 0.9816211356939519; 'f1-score': 0.8811135517998834; 'support': 20023}; '1': {'precision': 0.7937219730941704; 'recall': 0.22292191435768263; 'f1-score': 0.34808259587020646; 'support': 6352}; 'accuracy': 0.7989004739336493; 'macro avg': {'precision': 0.7964990655190668; 'recall': 0.6022715250258173; 'f1-score': 0.614598073835045; 'support': 26375}; 'weighted avg': {'precision': 0.7979385207054462; 'recall': 0.7989004739336493; 'f1-score': 0.7527415088779759; 'support': 26375}},{'0': {'precision': 0.8056576047024246; 'recall': 0.9856179775280899; 'f1-score': 0.8865979381443299; 'support': 2225}; '1': {'precision': 0.8461538461538461; 'recall': 0.24964539007092199; 'f1-score': 0.38554216867469876; 'support': 705}; 'accuracy': 0.8085324232081911; 'macro avg': {'precision': 0.8259057254281355; 'recall': 0.617631683799506; 'f1-score': 0.6360700534095143; 'support': 2930}; 'weighted avg': {'precision': 0.815401580887835; 'recall': 0.8085324232081911; 'f1-score': 0.7660367376405449; 'support': 2930}}
l: 10,2,DNF,8,26375,2930,1,[26375; 26375],262,1011.727051,0.797952,57,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 == 39] OR [X0 < 50.000000 AND X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 5 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X8 == 4 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 24],{'0': {'precision': 0.7932655603327038; 'recall': 0.9859168997203356; 'f1-score': 0.8791610073255995; 'support': 20024}; '1': {'precision': 0.8104838709677419; 'recall': 0.189891355692017; 'f1-score': 0.3076923076923077; 'support': 6351}; 'accuracy': 0.7942369668246445; 'macro avg': {'precision': 0.8018747156502228; 'recall': 0.5879041277061763; 'f1-score': 0.5934266575089536; 'support': 26375}; 'weighted avg': {'precision': 0.7974116642509267; 'recall': 0.7942369668246445; 'f1-score': 0.7415535111598731; 'support': 26375}},{'0': {'precision': 0.7967272727272727; 'recall': 0.9851618705035972; 'f1-score': 0.8809811017289907; 'support': 2224}; '1': {'precision': 0.8166666666666667; 'recall': 0.20821529745042494; 'f1-score': 0.33182844243792325; 'support': 706}; 'accuracy': 0.7979522184300342; 'macro avg': {'precision': 0.8066969696969697; 'recall': 0.5966885839770111; 'f1-score': 0.606404772083457; 'support': 2930}; 'weighted avg': {'precision': 0.801531781983659; 'recall': 0.7979522184300342; 'f1-score': 0.7486596759748974; 'support': 2930}}
l: 10,2,DNF,9,26375,2930,1,[26375; 26375],262,1011.409152,0.789761,53,[X0 >= 37.000000 AND X1 != 0 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X4 >= 11.000000 AND X5 != 0 AND X5 != 5 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X9 AND X12 >= 35.000000 AND X13 == 39] OR [X0 >= 37.000000 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 2 AND X3 != 5 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X8 != 1 AND X9 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0],{'0': {'precision': 0.7940384847145784; 'recall': 0.9871154614462645; 'f1-score': 0.8801122069595031; 'support': 20024}; '1': {'precision': 0.8259109311740891; 'recall': 0.19272555503070382; 'f1-score': 0.31252393718881655; 'support': 6351}; 'accuracy': 0.7958293838862559; 'macro avg': {'precision': 0.8099747079443338; 'recall': 0.5899205082384842; 'f1-score': 0.5963180720741599; 'support': 26375}; 'weighted avg': {'precision': 0.8017132489786296; 'recall': 0.7958293838862559; 'f1-score': 0.7434391035921617; 'support': 26375}},{'0': {'precision': 0.793002915451895; 'recall': 0.9784172661870504; 'f1-score': 0.8760064412238325; 'support': 2224}; '1': {'precision': 0.7419354838709677; 'recall': 0.1954674220963173; 'f1-score': 0.3094170403587444; 'support': 706}; 'accuracy': 0.7897610921501707; 'macro avg': {'precision': 0.7674691996614313; 'recall': 0.5869423441416839; 'f1-score': 0.5927117407912885; 'support': 2930}; 'weighted avg': {'precision': 0.7806979302313714; 'recall': 0.7897610921501707; 'f1-score': 0.7394835343942242; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.799352 (+- 0.005572), (mean training time) 1011.616176 (+- 0.358977)
l: 10,3,CNF,0,26374,2931,1,[26374; 26374],262,1022.006990,0.786080,42,[X1 == 1 OR X2 < 106648.000000 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 19 OR X13 == 20 OR X13 == 31] AND [X3 == 10 OR X5 == 1 OR X5 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 3 OR X13 == 24] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 12 OR X13 == 20 OR X13 == 31 OR X13 == 32 OR X13 == 35],{'0': {'precision': 0.8561657414750198; 'recall': 0.8627078859311792; 'f1-score': 0.8594243637901441; 'support': 20023}; '1': {'precision': 0.5564698289770894; 'recall': 0.543064084396158; 'f1-score': 0.549685233883178; 'support': 6351}; 'accuracy': 0.7857359520740123; 'macro avg': {'precision': 0.7063177852260546; 'recall': 0.7028859851636686; 'f1-score': 0.7045547988366611; 'support': 26374}; 'weighted avg': {'precision': 0.783997365791606; 'recall': 0.7857359520740123; 'f1-score': 0.7848375277380041; 'support': 26374}},{'0': {'precision': 0.856378233719893; 'recall': 0.8629213483146068; 'f1-score': 0.8596373404969779; 'support': 2225}; '1': {'precision': 0.5573294629898403; 'recall': 0.5439093484419264; 'f1-score': 0.5505376344086023; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.7068538483548666; 'recall': 0.7034153483782666; 'f1-score': 0.7050874874527902; 'support': 2931}; 'weighted avg': {'precision': 0.7843453329572122; 'recall': 0.7860798362333674; 'f1-score': 0.7851834365398326; 'support': 2931}}
l: 10,3,CNF,1,26374,2931,1,[26374; 26374],262,1022.500823,0.725350,61,[X0 >= 50.000000 OR X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 13 OR X13 == 15 OR X13 == 20 OR X13 == 24 OR X13 == 31] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 10 OR X3 == 11 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 3 OR X13 == 10 OR X13 == 11 OR X13 == 13 OR X13 == 15 OR X13 == 16 OR X13 == 18 OR X13 == 20 OR X13 == 24 OR X13 == 27 OR X13 == 30 OR X13 == 31 OR X13 == 35 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 14 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 11 OR X13 == 13 OR X13 == 15 OR X13 == 20 OR X13 == 24 OR X13 == 31 OR X13 == 35 OR X13 == 38],{'0': {'precision': 0.7860874224226458; 'recall': 0.8792888178594617; 'f1-score': 0.8300801508722301; 'support': 20023}; '1': {'precision': 0.39225546894644203; 'recall': 0.24563060935285783; 'f1-score': 0.3020914020139427; 'support': 6351}; 'accuracy': 0.7267005384090393; 'macro avg': {'precision': 0.5891714456845439; 'recall': 0.5624597136061598; 'f1-score': 0.5660857764430864; 'support': 26374}; 'weighted avg': {'precision': 0.6912505855178391; 'recall': 0.7267005384090393; 'f1-score': 0.7029376414311523; 'support': 26374}},{'0': {'precision': 0.7849117174959872; 'recall': 0.8791011235955056; 'f1-score': 0.8293406826372693; 'support': 2225}; '1': {'precision': 0.38724373576309795; 'recall': 0.24079320113314448; 'f1-score': 0.29694323144104806; 'support': 706}; 'accuracy': 0.7253497099965882; 'macro avg': {'precision': 0.5860777266295426; 'recall': 0.5599471623643251; 'f1-score': 0.5631419570391587; 'support': 2931}; 'weighted avg': {'precision': 0.6891240699001429; 'recall': 0.7253497099965882; 'f1-score': 0.7011002866821235; 'support': 2931}}
l: 10,3,CNF,2,26374,2931,1,[26374; 26374],262,1022.120334,0.731832,59,[X0 >= 50.000000 OR X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 12 OR X6 == 1 OR X6 == 3 OR X6 == 5 OR X6 == 7 OR X6 == 11 OR X7 == 5 OR X8 == 1 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 4 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 19 OR X13 == 23 OR X13 == 24 OR X13 == 30 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 7 OR X2 >= 259873.000000 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 19 OR X13 == 22 OR X13 == 24 OR X13 == 34 OR X13 == 41] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 14 OR X5 == 2 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 36],{'0': {'precision': 0.8172827652424388; 'recall': 0.8502222444189182; 'f1-score': 0.8334271656916261; 'support': 20023}; '1': {'precision': 0.45905483405483405; 'recall': 0.4007242953865533; 'f1-score': 0.42791088692728035; 'support': 6351}; 'accuracy': 0.7419807386062031; 'macro avg': {'precision': 0.6381687996486365; 'recall': 0.6254732699027358; 'f1-score': 0.6306690263094532; 'support': 26374}; 'weighted avg': {'precision': 0.7310195669800411; 'recall': 0.7419807386062031; 'f1-score': 0.7357766808796006; 'support': 26374}},{'0': {'precision': 0.8171000440722785; 'recall': 0.8332584269662922; 'f1-score': 0.8251001335113486; 'support': 2225}; '1': {'precision': 0.4395770392749245; 'recall': 0.4121813031161473; 'f1-score': 0.4254385964912281; 'support': 706}; 'accuracy': 0.7318321392016377; 'macro avg': {'precision': 0.6283385416736015; 'recall': 0.6227198650412198; 'f1-score': 0.6252693650012884; 'support': 2931}; 'weighted avg': {'precision': 0.7261647860078186; 'recall': 0.7318321392016377; 'f1-score': 0.7288322914314425; 'support': 2931}}
l: 10,3,CNF,3,26374,2931,1,[26374; 26374],262,1022.148995,0.742409,58,[X1 == 2 OR X1 == 5 OR X3 == 2 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 7 OR X6 == 11 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 6 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 33 OR X13 == 34 OR X13 == 36] AND [X1 == 2 OR X2 >= 219632.000000 OR X3 == 2 OR X3 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 11 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 23 OR X13 == 30 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X6 == 11 OR X8 == 3 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 0 OR X13 == 5 OR X13 == 9 OR X13 == 23 OR X13 == 33 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.7898729787141804; 'recall': 0.9099535534135744; 'f1-score': 0.8456718496170805; 'support': 20023}; '1': {'precision': 0.45479286362261867; 'recall': 0.2368131002991655; 'f1-score': 0.3114516463035825; 'support': 6351}; 'accuracy': 0.7478577386820353; 'macro avg': {'precision': 0.6223329211683996; 'recall': 0.57338332685637; 'f1-score': 0.5785617479603316; 'support': 26374}; 'weighted avg': {'precision': 0.7091838981444334; 'recall': 0.7478577386820353; 'f1-score': 0.7170287726760012; 'support': 26374}},{'0': {'precision': 0.7884615384615384; 'recall': 0.9029213483146067; 'f1-score': 0.8418185627487953; 'support': 2225}; '1': {'precision': 0.4360313315926893; 'recall': 0.23654390934844194; 'f1-score': 0.30670339761248855; 'support': 706}; 'accuracy': 0.7424087342204025; 'macro avg': {'precision': 0.6122464350271138; 'recall': 0.5697326288315243; 'f1-score': 0.574260980180642; 'support': 2931}; 'weighted avg': {'precision': 0.7035704685026823; 'recall': 0.7424087342204025; 'f1-score': 0.7129235417367746; 'support': 2931}}
l: 10,3,CNF,4,26374,2931,1,[26374; 26374],262,1022.959161,0.744797,60,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X1 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 5 OR X6 == 4 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 8 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 1 OR X1 == 2 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 22 OR X13 == 30 OR X13 == 36] AND [X1 == 1 OR X1 == 5 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 31],{'0': {'precision': 0.8031704095112285; 'recall': 0.8805873245767367; 'f1-score': 0.8400991042500476; 'support': 20023}; '1': {'precision': 0.4591721330015833; 'recall': 0.319634703196347; 'f1-score': 0.3769030820646119; 'support': 6351}; 'accuracy': 0.7455069386517025; 'macro avg': {'precision': 0.6311712712564059; 'recall': 0.6001110138865419; 'f1-score': 0.6085010931573298; 'support': 26374}; 'weighted avg': {'precision': 0.7203337880615904; 'recall': 0.7455069386517025; 'f1-score': 0.7285590292936625; 'support': 26374}},{'0': {'precision': 0.8000812677773262; 'recall': 0.8849438202247191; 'f1-score': 0.8403755868544601; 'support': 2225}; '1': {'precision': 0.4553191489361702; 'recall': 0.3031161473087819; 'f1-score': 0.3639455782312925; 'support': 706}; 'accuracy': 0.7447969976117366; 'macro avg': {'precision': 0.6277002083567482; 'recall': 0.5940299837667504; 'f1-score': 0.6021605825428763; 'support': 2931}; 'weighted avg': {'precision': 0.7170372364222065; 'recall': 0.7447969976117366; 'f1-score': 0.7256162603147275; 'support': 2931}}
