lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,1.279611,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.96; 'recall': 0.23529411764705882; 'f1-score': 0.37795275590551175; 'support': 102}; '1.0': {'precision': 0.6988416988416989; 'recall': 0.9945054945054945; 'f1-score': 0.8208616780045351; 'support': 182}; 'accuracy': 0.721830985915493; 'macro avg': {'precision': 0.8294208494208495; 'recall': 0.6148998060762767; 'f1-score': 0.5994072169550234; 'support': 284}; 'weighted avg': {'precision': 0.7926379901027788; 'recall': 0.721830985915493; 'f1-score': 0.6617887552788295; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
10,1,CNF,3,284,32,8,[35; 36],222,0.404742,0.750000,2,[X11 >= 0.001845 OR X16 >= 0.292070],{'0.0': {'precision': 0.9523809523809523; 'recall': 0.39603960396039606; 'f1-score': 0.5594405594405594; 'support': 101}; '1.0': {'precision': 0.7479338842975206; 'recall': 0.9890710382513661; 'f1-score': 0.8517647058823529; 'support': 183}; 'accuracy': 0.778169014084507; 'macro avg': {'precision': 0.8501574183392364; 'recall': 0.692555321105881; 'f1-score': 0.7056026326614562; 'support': 284}; 'weighted avg': {'precision': 0.8206421725947974; 'recall': 0.778169014084507; 'f1-score': 0.747804358028053; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
10,1,CNF,4,284,32,8,[35; 36],222,0.412768,0.750000,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8428571428571429; 'recall': 0.5841584158415841; 'f1-score': 0.6900584795321637; 'support': 101}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.9398907103825137; 'f1-score': 0.8664987405541561; 'support': 183}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8232977303070761; 'recall': 0.7620245631120489; 'f1-score': 0.7782786100431599; 'support': 284}; 'weighted avg': {'precision': 0.8176502942890991; 'recall': 0.8133802816901409; 'f1-score': 0.8037506195568983; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5; 'f1-score': 0.6; 'support': 12}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.7; 'f1-score': 0.7090909090909091; 'support': 32}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.7363636363636363; 'support': 32}}
10,1,CNF,5,284,32,8,[35; 36],222,0.349549,0.812500,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.49504950495049505; 'f1-score': 0.6622516556291391; 'support': 101}; '1.0': {'precision': 0.782051282051282; 'recall': 1.0; 'f1-score': 0.8776978417266188; 'support': 183}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.891025641025641; 'recall': 0.7475247524752475; 'f1-score': 0.769974748677879; 'support': 284}; 'weighted avg': {'precision': 0.8595612134344529; 'recall': 0.8204225352112676; 'f1-score': 0.8010778952623743; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
10,1,CNF,6,285,31,8,[35; 36],222,0.379709,0.806452,1,[X26 < 0.999945],{'0.0': {'precision': 0.8823529411764706; 'recall': 0.5882352941176471; 'f1-score': 0.7058823529411764; 'support': 102}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.9562841530054644; 'f1-score': 0.875; 'support': 183}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8444022770398482; 'recall': 0.7722597235615558; 'f1-score': 0.7904411764705882; 'support': 285}; 'weighted avg': {'precision': 0.833616298811545; 'recall': 0.8245614035087719; 'f1-score': 0.8144736842105263; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
10,1,CNF,7,285,31,8,[35; 36],222,0.412822,0.903226,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8142857142857143; 'recall': 0.5588235294117647; 'f1-score': 0.6627906976744186; 'support': 102}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.9289617486338798; 'f1-score': 0.8542713567839196; 'support': 183}; 'accuracy': 0.7964912280701755; 'macro avg': {'precision': 0.8024916943521594; 'recall': 0.7438926390228222; 'f1-score': 0.7585310272291691; 'support': 285}; 'weighted avg': {'precision': 0.7991397097394649; 'recall': 0.7964912280701755; 'f1-score': 0.7857414366815718; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,1,CNF,8,285,31,8,[35; 36],222,0.354803,0.806452,2,[X16 < -0.054150 OR X20 >= 0.072060],{'0.0': {'precision': 0.8688524590163934; 'recall': 0.5196078431372549; 'f1-score': 0.6503067484662577; 'support': 102}; '1.0': {'precision': 0.78125; 'recall': 0.9562841530054644; 'f1-score': 0.8599508599508598; 'support': 183}; 'accuracy': 0.8; 'macro avg': {'precision': 0.8250512295081966; 'recall': 0.7379459980713596; 'f1-score': 0.7551288042085588; 'support': 285}; 'weighted avg': {'precision': 0.8126024590163934; 'recall': 0.8; 'f1-score': 0.7849203358405812; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
10,1,CNF,9,285,31,8,[35; 36],222,0.347499,0.806452,2,[X26 < 0.999945 OR X33 < -0.000030],{'0.0': {'precision': 0.9148936170212766; 'recall': 0.4215686274509804; 'f1-score': 0.5771812080536913; 'support': 102}; '1.0': {'precision': 0.7521008403361344; 'recall': 0.9781420765027322; 'f1-score': 0.8503562945368172; 'support': 183}; 'accuracy': 0.7789473684210526; 'macro avg': {'precision': 0.8334972286787055; 'recall': 0.6998553519768563; 'f1-score': 0.7137687512952542; 'support': 285}; 'weighted avg': {'precision': 0.8103635183076591; 'recall': 0.7789473684210526; 'f1-score': 0.7525883688481194; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
10,1,CNF,0,284,32,4,[71; 71],222,0.331820,0.750000,2,[X26 < 0.999945 OR X33 >= 0.950980],{'0.0': {'precision': 0.8666666666666667; 'recall': 0.5098039215686274; 'f1-score': 0.6419753086419753; 'support': 102}; '1.0': {'precision': 0.7767857142857143; 'recall': 0.9560439560439561; 'f1-score': 0.8571428571428572; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.8217261904761906; 'recall': 0.7329239388062918; 'f1-score': 0.7495590828924162; 'support': 284}; 'weighted avg': {'precision': 0.8090669014084507; 'recall': 0.795774647887324; 'f1-score': 0.7798643714136672; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.9523809523809523; 'f1-score': 0.8333333333333334; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7703703703703704; 'recall': 0.6580086580086579; 'f1-score': 0.6666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.7611111111111111; 'recall': 0.75; 'f1-score': 0.71875; 'support': 32}}
10,1,CNF,1,284,32,4,[71; 71],222,0.281756,0.656250,3,[X8 < -0.036395 OR X13 >= 0.652535 OR X14 >= 0.239955],{'0.0': {'precision': 0.8813559322033898; 'recall': 0.5098039215686274; 'f1-score': 0.6459627329192547; 'support': 102}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9615384615384616; 'f1-score': 0.85995085995086; 'support': 182}; 'accuracy': 0.7992957746478874; 'macro avg': {'precision': 0.8295668549905838; 'recall': 0.7356711915535445; 'f1-score': 0.7529567964350573; 'support': 284}; 'weighted avg': {'precision': 0.8149783825362723; 'recall': 0.7992957746478874; 'f1-score': 0.7830959692564102; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.2727272727272727; 'f1-score': 0.3529411764705882; 'support': 11}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.8571428571428571; 'f1-score': 0.7659574468085107; 'support': 21}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.5961538461538461; 'recall': 0.5649350649350648; 'f1-score': 0.5594493116395495; 'support': 32}; 'weighted avg': {'precision': 0.6262019230769231; 'recall': 0.65625; 'f1-score': 0.6239831038798499; 'support': 32}}
10,1,CNF,2,284,32,4,[71; 71],222,0.330838,0.812500,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.7811158798283262; 'recall': 1.0; 'f1-score': 0.8771084337349397; 'support': 182}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8905579399141631; 'recall': 0.75; 'f1-score': 0.7718875502008031; 'support': 284}; 'weighted avg': {'precision': 0.859729190594209; 'recall': 0.8204225352112676; 'f1-score': 0.8015272357033768; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
10,1,CNF,3,284,32,4,[71; 71],222,0.406478,0.781250,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9298245614035088; 'recall': 0.5247524752475248; 'f1-score': 0.6708860759493671; 'support': 101}; '1.0': {'precision': 0.788546255506608; 'recall': 0.9781420765027322; 'f1-score': 0.8731707317073171; 'support': 183}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8591854084550583; 'recall': 0.7514472758751285; 'f1-score': 0.772028403828342; 'support': 284}; 'weighted avg': {'precision': 0.8387895966882523; 'recall': 0.8169014084507042; 'f1-score': 0.8012314703286095; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.4166666666666667; 'f1-score': 0.5882352941176471; 'support': 12}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.7083333333333334; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.8379629629629629; 'recall': 0.78125; 'f1-score': 0.7525031289111389; 'support': 32}}
10,1,CNF,4,284,32,4,[71; 71],222,0.437396,0.843750,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9272727272727272; 'recall': 0.504950495049505; 'f1-score': 0.6538461538461539; 'support': 101}; '1.0': {'precision': 0.7816593886462883; 'recall': 0.9781420765027322; 'f1-score': 0.8689320388349514; 'support': 183}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8544660579595078; 'recall': 0.7415462857761186; 'f1-score': 0.7613890963405526; 'support': 284}; 'weighted avg': {'precision': 0.833444414002874; 'recall': 0.8098591549295775; 'f1-score': 0.7924402276241467; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
10,1,CNF,5,284,32,4,[71; 71],222,0.303748,0.593750,3,[X5 >= 0.001010 OR X7 < -0.000375 OR X15 < -0.001970],{'0.0': {'precision': 0.8292682926829268; 'recall': 0.33663366336633666; 'f1-score': 0.4788732394366198; 'support': 101}; '1.0': {'precision': 0.7242798353909465; 'recall': 0.9617486338797814; 'f1-score': 0.8262910798122066; 'support': 183}; 'accuracy': 0.7394366197183099; 'macro avg': {'precision': 0.7767740640369367; 'recall': 0.649191148623059; 'f1-score': 0.6525821596244132; 'support': 284}; 'weighted avg': {'precision': 0.7616172797095733; 'recall': 0.7394366197183099; 'f1-score': 0.7027375520730015; 'support': 284}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.08333333333333333; 'f1-score': 0.13333333333333333; 'support': 12}; '1.0': {'precision': 0.6206896551724138; 'recall': 0.9; 'f1-score': 0.7346938775510204; 'support': 20}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.4770114942528736; 'recall': 0.4916666666666667; 'f1-score': 0.4340136054421769; 'support': 32}; 'weighted avg': {'precision': 0.5129310344827587; 'recall': 0.59375; 'f1-score': 0.5091836734693878; 'support': 32}}
10,1,CNF,6,285,31,4,[71; 72],222,0.448797,0.806452,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9298245614035088; 'recall': 0.5196078431372549; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.7850877192982456; 'recall': 0.9781420765027322; 'f1-score': 0.8710462287104622; 'support': 183}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8574561403508771; 'recall': 0.7488749598199935; 'f1-score': 0.7688564476885644; 'support': 285}; 'weighted avg': {'precision': 0.8368882733148661; 'recall': 0.8140350877192982; 'f1-score': 0.7978998591368932; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
10,1,CNF,7,285,31,4,[71; 72],222,0.333287,0.774194,2,[X13 >= 0.652535 OR X28 >= 0.067790],{'0.0': {'precision': 0.8103448275862069; 'recall': 0.46078431372549017; 'f1-score': 0.5875; 'support': 102}; '1.0': {'precision': 0.7577092511013216; 'recall': 0.9398907103825137; 'f1-score': 0.8390243902439024; 'support': 183}; 'accuracy': 0.7684210526315789; 'macro avg': {'precision': 0.7840270393437643; 'recall': 0.700337512054002; 'f1-score': 0.7132621951219512; 'support': 285}; 'weighted avg': {'precision': 0.776547246895912; 'recall': 0.7684210526315789; 'f1-score': 0.74900513478819; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
10,1,CNF,8,285,31,4,[71; 72],222,0.418729,0.741935,1,[X26 < 0.999945],{'0.0': {'precision': 0.875; 'recall': 0.6176470588235294; 'f1-score': 0.7241379310344829; 'support': 102}; '1.0': {'precision': 0.8169014084507042; 'recall': 0.9508196721311475; 'f1-score': 0.8787878787878788; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8459507042253521; 'recall': 0.7842333654773385; 'f1-score': 0.8014629049111808; 'support': 285}; 'weighted avg': {'precision': 0.8376945885841364; 'recall': 0.8315789473684211; 'f1-score': 0.8234394764340318; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
10,1,CNF,9,285,31,4,[71; 72],222,0.284989,0.838710,2,[X22 < -0.009200 OR X26 < 0.999945],{'0.0': {'precision': 0.8518518518518519; 'recall': 0.45098039215686275; 'f1-score': 0.5897435897435898; 'support': 102}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.9562841530054644; 'f1-score': 0.8454106280193237; 'support': 183}; 'accuracy': 0.775438596491228; 'macro avg': {'precision': 0.8047138047138047; 'recall': 0.7036322725811636; 'f1-score': 0.7175771088814566; 'support': 285}; 'weighted avg': {'precision': 0.7913166755272018; 'recall': 0.775438596491228; 'f1-score': 0.7539087406364294; 'support': 285}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
10,1,CNF,0,284,32,2,[142; 142],222,0.952811,0.812500,2,[X16 < -0.054150 OR X20 >= 0.072060],{'0.0': {'precision': 0.8688524590163934; 'recall': 0.5196078431372549; 'f1-score': 0.6503067484662577; 'support': 102}; '1.0': {'precision': 0.7802690582959642; 'recall': 0.9560439560439561; 'f1-score': 0.8592592592592593; 'support': 182}; 'accuracy': 0.7992957746478874; 'macro avg': {'precision': 0.8245607586561787; 'recall': 0.7378258995906055; 'f1-score': 0.7547830038627585; 'support': 284}; 'weighted avg': {'precision': 0.8120842233434422; 'recall': 0.7992957746478874; 'f1-score': 0.7842129349603643; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
10,1,CNF,1,284,32,2,[142; 142],222,0.785339,0.937500,1,[X26 < 0.999945],{'0.0': {'precision': 0.8529411764705882; 'recall': 0.5686274509803921; 'f1-score': 0.6823529411764706; 'support': 102}; '1.0': {'precision': 0.7962962962962963; 'recall': 0.945054945054945; 'f1-score': 0.864321608040201; 'support': 182}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8246187363834423; 'recall': 0.7568411980176686; 'f1-score': 0.7733372746083358; 'support': 284}; 'weighted avg': {'precision': 0.816640584246218; 'recall': 0.8098591549295775; 'f1-score': 0.7989666643074527; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
