lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],222,0.867565,0.750000,1,[X23 >= -0.987455],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.1941747572815534; 'f1-score': 0.31999999999999995; 'support': 103}; '1.0': {'precision': 0.683206106870229; 'recall': 0.988950276243094; 'f1-score': 0.8081264108352143; 'support': 181}; 'accuracy': 0.7007042253521126; 'macro avg': {'precision': 0.796148507980569; 'recall': 0.5915625167623236; 'f1-score': 0.5640632054176071; 'support': 284}; 'weighted avg': {'precision': 0.7651291161263207; 'recall': 0.7007042253521126; 'f1-score': 0.6310946491590625; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
10,1,CNF,7,285,31,4,[71; 72],222,0.323918,0.806452,4,[X8 < -0.036395 OR X13 >= 0.652535 OR X14 >= 0.239955 OR X16 < -0.572730],{'0.0': {'precision': 0.875; 'recall': 0.47572815533980584; 'f1-score': 0.6163522012578616; 'support': 103}; '1.0': {'precision': 0.7641921397379913; 'recall': 0.9615384615384616; 'f1-score': 0.851581508515815; 'support': 182}; 'accuracy': 0.7859649122807018; 'macro avg': {'precision': 0.8195960698689957; 'recall': 0.7186333084391336; 'f1-score': 0.7339668548868383; 'support': 285}; 'weighted avg': {'precision': 0.8042384892361909; 'recall': 0.7859649122807018; 'f1-score': 0.7665688115068003; 'support': 285}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
10,1,CNF,8,285,31,4,[71; 72],222,0.245567,0.741935,2,[X7 >= 0.000985 OR X12 >= 0.354740],{'0.0': {'precision': 0.9215686274509803; 'recall': 0.4563106796116505; 'f1-score': 0.6103896103896104; 'support': 103}; '1.0': {'precision': 0.7606837606837606; 'recall': 0.978021978021978; 'f1-score': 0.8557692307692306; 'support': 182}; 'accuracy': 0.7894736842105263; 'macro avg': {'precision': 0.8411261940673704; 'recall': 0.7171663288168142; 'f1-score': 0.7330794205794204; 'support': 285}; 'weighted avg': {'precision': 0.8188281160417382; 'recall': 0.7894736842105263; 'f1-score': 0.7670881749829117; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
10,1,CNF,9,285,31,4,[71; 72],222,0.361982,0.903226,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8472222222222222; 'recall': 0.5922330097087378; 'f1-score': 0.6971428571428572; 'support': 103}; '1.0': {'precision': 0.8028169014084507; 'recall': 0.9395604395604396; 'f1-score': 0.8658227848101265; 'support': 182}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8250195618153364; 'recall': 0.7658967246345887; 'f1-score': 0.7814828209764919; 'support': 285}; 'weighted avg': {'precision': 0.8188651401586909; 'recall': 0.8140350877192982; 'f1-score': 0.8048612670917801; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,1,CNF,0,284,32,2,[142; 142],222,0.846009,0.843750,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8714285714285714; 'recall': 0.5922330097087378; 'f1-score': 0.7052023121387283; 'support': 103}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.9502762430939227; 'f1-score': 0.870886075949367; 'support': 181}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8375834445927903; 'recall': 0.7712546264013302; 'f1-score': 0.7880441940440477; 'support': 284}; 'weighted avg': {'precision': 0.8282879520111321; 'recall': 0.8204225352112676; 'f1-score': 0.8107965418912831; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.9047619047619048; 'f1-score': 0.8837209302325582; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8318181818181818; 'recall': 0.8160173160173161; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8417613636363637; 'recall': 0.84375; 'f1-score': 0.8418466223698782; 'support': 32}}
10,1,CNF,1,284,32,2,[142; 142],222,0.665189,0.781250,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9636363636363636; 'recall': 0.5145631067961165; 'f1-score': 0.6708860759493671; 'support': 103}; '1.0': {'precision': 0.7816593886462883; 'recall': 0.988950276243094; 'f1-score': 0.8731707317073172; 'support': 181}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8726478761413259; 'recall': 0.7517566915196052; 'f1-score': 0.7720284038283421; 'support': 284}; 'weighted avg': {'precision': 0.8476580802800128; 'recall': 0.8169014084507042; 'f1-score': 0.7998069304993282; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.9047619047619048; 'f1-score': 0.8444444444444444; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7708333333333333; 'recall': 0.725108225108225; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.77734375; 'recall': 0.78125; 'f1-score': 0.7712719298245614; 'support': 32}}
10,1,CNF,2,284,32,2,[142; 142],222,0.850597,0.781250,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.4803921568627451; 'f1-score': 0.6490066225165563; 'support': 102}; '1.0': {'precision': 0.774468085106383; 'recall': 1.0; 'f1-score': 0.8729016786570744; 'support': 182}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8872340425531915; 'recall': 0.7401960784313726; 'f1-score': 0.7609541505868154; 'support': 284}; 'weighted avg': {'precision': 0.8554689841174707; 'recall': 0.8133802816901409; 'f1-score': 0.792488665536184; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.4166666666666667; 'f1-score': 0.5882352941176471; 'support': 12}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.7083333333333334; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.8379629629629629; 'recall': 0.78125; 'f1-score': 0.7525031289111389; 'support': 32}}
10,1,CNF,3,284,32,2,[142; 142],222,0.744706,0.750000,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5490196078431373; 'f1-score': 0.7088607594936709; 'support': 102}; '1.0': {'precision': 0.7982456140350878; 'recall': 1.0; 'f1-score': 0.8878048780487805; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8991228070175439; 'recall': 0.7745098039215687; 'f1-score': 0.7983328187712257; 'support': 284}; 'weighted avg': {'precision': 0.8707066963182605; 'recall': 0.8380281690140845; 'f1-score': 0.8235362157508186; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
10,1,CNF,4,284,32,2,[142; 142],222,0.712429,0.781250,2,[X14 >= 0.239955 OR X16 < -0.054150],{'0.0': {'precision': 0.9464285714285714; 'recall': 0.5196078431372549; 'f1-score': 0.6708860759493671; 'support': 102}; '1.0': {'precision': 0.7850877192982456; 'recall': 0.9835164835164835; 'f1-score': 0.873170731707317; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8657581453634084; 'recall': 0.7515621633268692; 'f1-score': 0.772028403828342; 'support': 284}; 'weighted avg': {'precision': 0.8430340816830809; 'recall': 0.8169014084507042; 'f1-score': 0.8005192004139687; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
10,1,CNF,5,284,32,2,[142; 142],222,0.303505,0.750000,1,[X26 < 0.999945],{'0.0': {'precision': 0.8513513513513513; 'recall': 0.6176470588235294; 'f1-score': 0.7159090909090908; 'support': 102}; '1.0': {'precision': 0.8142857142857143; 'recall': 0.9395604395604396; 'f1-score': 0.8724489795918368; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8328185328185328; 'recall': 0.7786037491919845; 'f1-score': 0.7941790352504638; 'support': 284}; 'weighted avg': {'precision': 0.827598020555767; 'recall': 0.823943661971831; 'f1-score': 0.8162269068959209; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
10,1,CNF,6,285,31,2,[142; 143],222,0.590104,0.709677,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9375; 'recall': 0.5825242718446602; 'f1-score': 0.718562874251497; 'support': 103}; '1.0': {'precision': 0.8054298642533937; 'recall': 0.978021978021978; 'f1-score': 0.8833746898263027; 'support': 182}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.8714649321266968; 'recall': 0.780273124933319; 'f1-score': 0.8009687820388999; 'support': 285}; 'weighted avg': {'precision': 0.8531604747162023; 'recall': 0.8350877192982457; 'f1-score': 0.8238111213904958; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.6896551724137931; 'recall': 1.0; 'f1-score': 0.8163265306122449; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.8448275862068966; 'recall': 0.5909090909090909; 'f1-score': 0.5620094191522763; 'support': 31}; 'weighted avg': {'precision': 0.799777530589544; 'recall': 0.7096774193548387; 'f1-score': 0.6358434192535575; 'support': 31}}
10,1,CNF,7,285,31,2,[142; 143],222,0.387949,0.870968,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8591549295774648; 'recall': 0.5922330097087378; 'f1-score': 0.7011494252873564; 'support': 103}; '1.0': {'precision': 0.8037383177570093; 'recall': 0.945054945054945; 'f1-score': 0.8686868686868686; 'support': 182}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8314466236672371; 'recall': 0.7686439773818414; 'f1-score': 0.7849181469871125; 'support': 285}; 'weighted avg': {'precision': 0.8237660757131738; 'recall': 0.8175438596491228; 'f1-score': 0.8081382487916062; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
10,1,CNF,8,285,31,2,[142; 143],222,0.422018,0.806452,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5339805825242718; 'f1-score': 0.6962025316455696; 'support': 103}; '1.0': {'precision': 0.7913043478260869; 'recall': 1.0; 'f1-score': 0.883495145631068; 'support': 182}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8956521739130434; 'recall': 0.7669902912621359; 'f1-score': 0.7898488386383188; 'support': 285}; 'weighted avg': {'precision': 0.8667276887871853; 'recall': 0.8315789473684211; 'f1-score': 0.8158069377696423; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
10,1,CNF,9,285,31,2,[142; 143],222,0.673616,0.774194,1,[X26 < 0.999945],{'0.0': {'precision': 0.8513513513513513; 'recall': 0.6116504854368932; 'f1-score': 0.711864406779661; 'support': 103}; '1.0': {'precision': 0.8104265402843602; 'recall': 0.9395604395604396; 'f1-score': 0.8702290076335878; 'support': 182}; 'accuracy': 0.8210526315789474; 'macro avg': {'precision': 0.8308889458178558; 'recall': 0.7756054624986664; 'f1-score': 0.7910467072066244; 'support': 285}; 'weighted avg': {'precision': 0.8252169105997991; 'recall': 0.8210526315789474; 'f1-score': 0.8129954852197124; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
10,1,DNF,0,284,32,35,[8; 9],222,0.862081,0.937500,7,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X5 >= -0.217515 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9479166666666666; 'recall': 0.883495145631068; 'f1-score': 0.9145728643216081; 'support': 103}; '1.0': {'precision': 0.9361702127659575; 'recall': 0.9723756906077348; 'f1-score': 0.9539295392953929; 'support': 181}; 'accuracy': 0.9401408450704225; 'macro avg': {'precision': 0.942043439716312; 'recall': 0.9279354181194014; 'f1-score': 0.9342512018085005; 'support': 284}; 'weighted avg': {'precision': 0.9404303703426231; 'recall': 0.9401408450704225; 'f1-score': 0.9396558156253232; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
10,1,DNF,1,284,32,35,[8; 9],222,0.789164,0.875000,4,[X0 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X9 >= -0.572990],{'0.0': {'precision': 1.0; 'recall': 0.7864077669902912; 'f1-score': 0.8804347826086956; 'support': 103}; '1.0': {'precision': 0.8916256157635468; 'recall': 1.0; 'f1-score': 0.9427083333333334; 'support': 181}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9458128078817734; 'recall': 0.8932038834951457; 'f1-score': 0.9115715579710144; 'support': 284}; 'weighted avg': {'precision': 0.9309304100464859; 'recall': 0.9225352112676056; 'f1-score': 0.9201232075423557; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
10,1,DNF,2,284,32,35,[8; 9],222,0.923354,1.000000,6,[X0 AND X2 >= 0.190280 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585],{'0.0': {'precision': 0.9876543209876543; 'recall': 0.7843137254901961; 'f1-score': 0.8743169398907104; 'support': 102}; '1.0': {'precision': 0.8916256157635468; 'recall': 0.9945054945054945; 'f1-score': 0.9402597402597402; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9396399683756005; 'recall': 0.8894096099978452; 'f1-score': 0.9072883400752253; 'support': 284}; 'weighted avg': {'precision': 0.9261147986257262; 'recall': 0.9190140845070423; 'f1-score': 0.9165760584370606; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}}
10,1,DNF,3,284,32,35,[8; 9],222,0.820921,0.937500,4,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X5 >= -0.795310],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.7941176470588235; 'f1-score': 0.8709677419354839; 'support': 102}; '1.0': {'precision': 0.895; 'recall': 0.9835164835164835; 'f1-score': 0.9371727748691099; 'support': 182}; 'accuracy': 0.9154929577464789; 'macro avg': {'precision': 0.9296428571428572; 'recall': 0.8888170652876535; 'f1-score': 0.9040702584022968; 'support': 284}; 'weighted avg': {'precision': 0.9198843058350101; 'recall': 0.9154929577464789; 'f1-score': 0.9133949109281596; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,1,DNF,4,284,32,35,[8; 9],222,0.857373,0.812500,4,[X0 AND X2 >= 0.739470 AND X3 < 0.746850 AND X9 >= -0.572990],{'0.0': {'precision': 0.6642335766423357; 'recall': 0.8921568627450981; 'f1-score': 0.7615062761506275; 'support': 102}; '1.0': {'precision': 0.9251700680272109; 'recall': 0.7472527472527473; 'f1-score': 0.8267477203647416; 'support': 182}; 'accuracy': 0.7992957746478874; 'macro avg': {'precision': 0.7947018223347733; 'recall': 0.8197048049989226; 'f1-score': 0.7941269982576846; 'support': 284}; 'weighted avg': {'precision': 0.8314534408396853; 'recall': 0.7992957746478874; 'f1-score': 0.8033159340624894; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.8333333333333334; 'f1-score': 0.7692307692307692; 'support': 12}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8015873015873016; 'recall': 0.8166666666666667; 'f1-score': 0.8056680161943319; 'support': 32}; 'weighted avg': {'precision': 0.8234126984126984; 'recall': 0.8125; 'f1-score': 0.8147773279352227; 'support': 32}}
10,1,DNF,5,284,32,35,[8; 9],222,0.873092,0.875000,4,[X0 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X9 >= -0.572990],{'0.0': {'precision': 1.0; 'recall': 0.7745098039215687; 'f1-score': 0.8729281767955802; 'support': 102}; '1.0': {'precision': 0.8878048780487805; 'recall': 1.0; 'f1-score': 0.9405684754521965; 'support': 182}; 'accuracy': 0.9190140845070423; 'macro avg': {'precision': 0.9439024390243902; 'recall': 0.8872549019607843; 'f1-score': 0.9067483261238883; 'support': 284}; 'weighted avg': {'precision': 0.928100309172106; 'recall': 0.9190140845070423; 'f1-score': 0.9162751287515807; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
