l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.172090,0.716981,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5; 'recall': 0.6343283582089553; 'f1-score': 0.5592105263157895; 'support': 134}; '1.0': {'precision': 0.8355704697986577; 'recall': 0.7455089820359282; 'f1-score': 0.7879746835443038; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.6677852348993288; 'recall': 0.6899186701224418; 'f1-score': 0.6735926049300467; 'support': 468}; 'weighted avg': {'precision': 0.7394883267366489; 'recall': 0.7136752136752138; 'f1-score': 0.7224738351070796; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8484848484848485; 'recall': 0.7368421052631579; 'f1-score': 0.7887323943661972; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6742424242424243; 'recall': 0.7017543859649122; 'f1-score': 0.6800804828973843; 'support': 53}; 'weighted avg': {'precision': 0.7498570611778159; 'recall': 0.7169811320754716; 'f1-score': 0.7272313124027183; 'support': 53}}
l: 10,1,CNF,9,469,52,58,[8; 9],14,1.107109,0.269231,1,[X4 < 211.500000],{'0.0': {'precision': 0.17316017316017315; 'recall': 0.29850746268656714; 'f1-score': 0.21917808219178078; 'support': 134}; '1.0': {'precision': 0.6050420168067226; 'recall': 0.4298507462686567; 'f1-score': 0.5026178010471203; 'support': 335}; 'accuracy': 0.39232409381663114; 'macro avg': {'precision': 0.3891010949834479; 'recall': 0.3641791044776119; 'f1-score': 0.36089794161945055; 'support': 469}; 'weighted avg': {'precision': 0.48164720433627994; 'recall': 0.39232409381663114; 'f1-score': 0.421635024231309; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.4827586206896552; 'recall': 0.3783783783783784; 'f1-score': 0.42424242424242425; 'support': 37}; 'accuracy': 0.2692307692307692; 'macro avg': {'precision': 0.2413793103448276; 'recall': 0.1891891891891892; 'f1-score': 0.21212121212121213; 'support': 52}; 'weighted avg': {'precision': 0.34350132625994695; 'recall': 0.2692307692307692; 'f1-score': 0.30186480186480186; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.593215 (+- 0.119821), (mean training time) 1.090629 (+- 0.039221)
l: 10,1,CNF,0,468,53,29,[16; 17],14,0.583142,0.679245,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47150259067357514; 'recall': 0.6791044776119403; 'f1-score': 0.5565749235474006; 'support': 134}; '1.0': {'precision': 0.8436363636363636; 'recall': 0.6946107784431138; 'f1-score': 0.7619047619047619; 'support': 334}; 'accuracy': 0.6901709401709402; 'macro avg': {'precision': 0.6575694771549694; 'recall': 0.686857628027527; 'f1-score': 0.6592398427260813; 'support': 468}; 'weighted avg': {'precision': 0.7370852406085566; 'recall': 0.6901709401709402; 'f1-score': 0.7031137398109875; 'support': 468}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5333333333333333; 'f1-score': 0.4848484848484848; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7368421052631579; 'f1-score': 0.7671232876712328; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.6222222222222222; 'recall': 0.6350877192982456; 'f1-score': 0.6259858862598588; 'support': 53}; 'weighted avg': {'precision': 0.69937106918239; 'recall': 0.6792452830188679; 'f1-score': 0.6872341925327192; 'support': 53}}
l: 10,1,CNF,1,469,52,29,[16; 17],14,0.566439,0.673077,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.45; 'recall': 0.13333333333333333; 'f1-score': 0.20571428571428568; 'support': 135}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.9341317365269461; 'f1-score': 0.8178243774574051; 'support': 334}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.5886363636363636; 'recall': 0.5337325349301397; 'f1-score': 0.5117693315858454; 'support': 469}; 'weighted avg': {'precision': 0.6474607482070168; 'recall': 0.7036247334754797; 'f1-score': 0.6416306410281489; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9210526315789473; 'f1-score': 0.8045977011494253; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.4605263157894737; 'f1-score': 0.40229885057471265; 'support': 52}; 'weighted avg': {'precision': 0.521978021978022; 'recall': 0.6730769230769231; 'f1-score': 0.5879752431476569; 'support': 52}}
l: 10,1,CNF,2,469,52,29,[16; 17],14,0.543747,0.711538,5,[(NOT X1) OR X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.19047619047619047; 'recall': 0.029850746268656716; 'f1-score': 0.05161290322580645; 'support': 134}; '1.0': {'precision': 0.7098214285714286; 'recall': 0.9492537313432836; 'f1-score': 0.8122605363984674; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.45014880952380953; 'recall': 0.48955223880597015; 'f1-score': 0.43193671981213694; 'support': 469}; 'weighted avg': {'precision': 0.561437074829932; 'recall': 0.6865671641791045; 'f1-score': 0.5949326412062786; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,3,469,52,29,[16; 17],14,0.555577,0.788462,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.503448275862069; 'recall': 0.5447761194029851; 'f1-score': 0.5232974910394265; 'support': 134}; '1.0': {'precision': 0.8117283950617284; 'recall': 0.7850746268656716; 'f1-score': 0.7981790591805766; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6575883354618988; 'recall': 0.6649253731343283; 'f1-score': 0.6607382751100015; 'support': 469}; 'weighted avg': {'precision': 0.7236483610046829; 'recall': 0.7164179104477612; 'f1-score': 0.7196414682831053; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5333333333333333; 'f1-score': 0.5925925925925926; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.8918918918918919; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7458333333333333; 'recall': 0.7126126126126127; 'f1-score': 0.7248677248677249; 'support': 52}; 'weighted avg': {'precision': 0.7793269230769231; 'recall': 0.7884615384615384; 'f1-score': 0.7808302808302808; 'support': 52}}
l: 10,1,CNF,4,469,52,29,[16; 17],14,0.547386,0.634615,6,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.536; 'recall': 0.5; 'f1-score': 0.5173745173745173; 'support': 134}; '1.0': {'precision': 0.8052325581395349; 'recall': 0.826865671641791; 'f1-score': 0.8159057437407953; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6706162790697674; 'recall': 0.6634328358208955; 'f1-score': 0.6666401305576564; 'support': 469}; 'weighted avg': {'precision': 0.7283089700996678; 'recall': 0.7334754797441365; 'f1-score': 0.7306111076361445; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 10,1,CNF,5,469,52,29,[16; 17],14,0.610102,0.711538,3,[(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000],{'0.0': {'precision': 0.43548387096774194; 'recall': 0.6044776119402985; 'f1-score': 0.50625; 'support': 134}; '1.0': {'precision': 0.8127208480565371; 'recall': 0.6865671641791045; 'f1-score': 0.7443365695792881; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6241023595121395; 'recall': 0.6455223880597014; 'f1-score': 0.625293284789644; 'support': 469}; 'weighted avg': {'precision': 0.7049388546025958; 'recall': 0.6631130063965884; 'f1-score': 0.6763118354137772; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
l: 10,1,CNF,6,469,52,29,[16; 17],14,0.574408,0.673077,4,[X2 >= 1.650000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.29850746268656714; 'recall': 0.14925373134328357; 'f1-score': 0.1990049751243781; 'support': 134}; '1.0': {'precision': 0.7164179104477612; 'recall': 0.8597014925373134; 'f1-score': 0.7815468113975577; 'support': 335}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5074626865671641; 'recall': 0.5044776119402985; 'f1-score': 0.4902758932609679; 'support': 469}; 'weighted avg': {'precision': 0.5970149253731343; 'recall': 0.6567164179104478; 'f1-score': 0.6151062867480778; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
l: 10,1,CNF,7,469,52,29,[16; 17],14,0.584566,0.557692,4,[(NOT X1) OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4765625; 'recall': 0.4552238805970149; 'f1-score': 0.465648854961832; 'support': 134}; '1.0': {'precision': 0.7859237536656891; 'recall': 0.8; 'f1-score': 0.7928994082840237; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6312431268328446; 'recall': 0.6276119402985074; 'f1-score': 0.6292741316229279; 'support': 469}; 'weighted avg': {'precision': 0.6975348240469208; 'recall': 0.7014925373134329; 'f1-score': 0.6993992501919689; 'support': 469}},{'0.0': {'precision': 0.3181818181818182; 'recall': 0.4666666666666667; 'f1-score': 0.3783783783783784; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5945945945945946; 'f1-score': 0.6567164179104478; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5257575757575758; 'recall': 0.5306306306306307; 'f1-score': 0.5175473981444131; 'support': 52}; 'weighted avg': {'precision': 0.6135780885780886; 'recall': 0.5576923076923077; 'f1-score': 0.5764265988146586; 'support': 52}}
l: 10,1,CNF,8,469,52,29,[16; 17],14,0.579881,0.711538,4,[(NOT X1) OR X3 >= 1.250000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.40816326530612246; 'recall': 0.44776119402985076; 'f1-score': 0.4270462633451958; 'support': 134}; '1.0': {'precision': 0.7701863354037267; 'recall': 0.7402985074626866; 'f1-score': 0.7549467275494672; 'support': 335}; 'accuracy': 0.6567164179104478; 'macro avg': {'precision': 0.5891748003549246; 'recall': 0.5940298507462687; 'f1-score': 0.5909964954473315; 'support': 469}; 'weighted avg': {'precision': 0.666751172518697; 'recall': 0.6567164179104478; 'f1-score': 0.661260880633961; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 10,1,CNF,9,469,52,29,[16; 17],14,0.578739,0.826923,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47297297297297297; 'recall': 0.5223880597014925; 'f1-score': 0.4964539007092198; 'support': 134}; '1.0': {'precision': 0.8006230529595015; 'recall': 0.7671641791044777; 'f1-score': 0.7835365853658536; 'support': 335}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6367980129662373; 'recall': 0.6447761194029851; 'f1-score': 0.6399952430375366; 'support': 469}; 'weighted avg': {'precision': 0.707008744391922; 'recall': 0.697228144989339; 'f1-score': 0.7015129611782438; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.8; 'f1-score': 0.7272727272727272; 'support': 15}; '1.0': {'precision': 0.9117647058823529; 'recall': 0.8378378378378378; 'f1-score': 0.8732394366197184; 'support': 37}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.7892156862745098; 'recall': 0.818918918918919; 'f1-score': 0.8002560819462228; 'support': 52}; 'weighted avg': {'precision': 0.8410633484162896; 'recall': 0.8269230769230769; 'f1-score': 0.831133655077317; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.696771 (+- 0.071160), (mean training time) 0.572399 (+- 0.018842)
l: 10,1,CNF,0,468,53,14,[33; 34],14,0.273651,0.716981,4,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.5089285714285714; 'recall': 0.4253731343283582; 'f1-score': 0.46341463414634143; 'support': 134}; '1.0': {'precision': 0.7837078651685393; 'recall': 0.8353293413173652; 'f1-score': 0.8086956521739131; 'support': 334}; 'accuracy': 0.717948717948718; 'macro avg': {'precision': 0.6463182182985554; 'recall': 0.6303512378228617; 'f1-score': 0.6360551431601273; 'support': 468}; 'weighted avg': {'precision': 0.7050317426019672; 'recall': 0.717948717948718; 'f1-score': 0.7098331384651639; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.868421052631579; 'f1-score': 0.8148148148148148; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6337209302325582; 'recall': 0.6008771929824561; 'f1-score': 0.6074074074074074; 'support': 53}; 'weighted avg': {'precision': 0.6917507678806495; 'recall': 0.7169811320754716; 'f1-score': 0.6974143955276031; 'support': 53}}
l: 10,1,CNF,1,469,52,14,[33; 34],14,0.291681,0.634615,6,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.35294117647058826; 'recall': 0.13333333333333333; 'f1-score': 0.19354838709677416; 'support': 135}; '1.0': {'precision': 0.7200956937799043; 'recall': 0.9011976047904192; 'f1-score': 0.800531914893617; 'support': 334}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.5365184351252463; 'recall': 0.5172654690618763; 'f1-score': 0.49704015099519555; 'support': 469}; 'weighted avg': {'precision': 0.6144115576674146; 'recall': 0.6801705756929638; 'f1-score': 0.6258138418604106; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.14285714285714285; 'f1-score': 0.17391304347826086; 'support': 14}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8157894736842105; 'f1-score': 0.765432098765432; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.47157622739018085; 'recall': 0.4793233082706767; 'f1-score': 0.4696725711218464; 'support': 52}; 'weighted avg': {'precision': 0.5866626913138541; 'recall': 0.6346153846153846; 'f1-score': 0.6061769684958089; 'support': 52}}
l: 10,1,CNF,2,469,52,14,[33; 34],14,0.270149,0.634615,3,[X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4695121951219512; 'recall': 0.5746268656716418; 'f1-score': 0.5167785234899328; 'support': 134}; '1.0': {'precision': 0.8131147540983606; 'recall': 0.7402985074626866; 'f1-score': 0.775; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6413134746101559; 'recall': 0.6574626865671642; 'f1-score': 0.6458892617449664; 'support': 469}; 'weighted avg': {'precision': 0.7149425943908152; 'recall': 0.6929637526652452; 'f1-score': 0.7012224352828379; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
l: 10,1,CNF,3,469,52,14,[33; 34],14,0.283587,0.730769,4,[X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.47586206896551725; 'recall': 0.5149253731343284; 'f1-score': 0.4946236559139785; 'support': 134}; '1.0': {'precision': 0.7993827160493827; 'recall': 0.7731343283582089; 'f1-score': 0.7860394537177541; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.63762239250745; 'recall': 0.6440298507462687; 'f1-score': 0.6403315548158663; 'support': 469}; 'weighted avg': {'precision': 0.7069482454539925; 'recall': 0.6993603411513859; 'f1-score': 0.7027777972023896; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 10,1,CNF,4,469,52,14,[33; 34],14,0.368713,0.653846,4,[(NOT X1) OR X2 >= 1.650000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4806201550387597; 'recall': 0.4626865671641791; 'f1-score': 0.47148288973384034; 'support': 134}; '1.0': {'precision': 0.788235294117647; 'recall': 0.8; 'f1-score': 0.794074074074074; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6344277245782034; 'recall': 0.6313432835820896; 'f1-score': 0.6327784819039572; 'support': 469}; 'weighted avg': {'precision': 0.7003452543808222; 'recall': 0.7036247334754797; 'f1-score': 0.7019051642625788; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 10,1,CNF,5,469,52,14,[33; 34],14,0.289355,0.711538,6,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.6153846153846154; 'recall': 0.05970149253731343; 'f1-score': 0.108843537414966; 'support': 134}; '1.0': {'precision': 0.7236842105263158; 'recall': 0.9850746268656716; 'f1-score': 0.8343868520859672; 'support': 335}; 'accuracy': 0.720682302771855; 'macro avg': {'precision': 0.6695344129554657; 'recall': 0.5223880597014925; 'f1-score': 0.4716151947504666; 'support': 469}; 'weighted avg': {'precision': 0.6927414690572586; 'recall': 0.720682302771855; 'f1-score': 0.6270887621799668; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,6,469,52,14,[33; 34],14,0.292277,0.634615,4,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000],{'0.0': {'precision': 0.4957983193277311; 'recall': 0.44029850746268656; 'f1-score': 0.46640316205533594; 'support': 134}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8208955223880597; 'f1-score': 0.8029197080291971; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6407563025210083; 'recall': 0.6305970149253731; 'f1-score': 0.6346614350422666; 'support': 469}; 'weighted avg': {'precision': 0.7028811524609844; 'recall': 0.7121535181236673; 'f1-score': 0.7067721234652368; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.5333333333333333; 'f1-score': 0.4571428571428572; 'support': 15}; '1.0': {'precision': 0.78125; 'recall': 0.6756756756756757; 'f1-score': 0.7246376811594203; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.590625; 'recall': 0.6045045045045045; 'f1-score': 0.5908902691511387; 'support': 52}; 'weighted avg': {'precision': 0.6712740384615384; 'recall': 0.6346153846153846; 'f1-score': 0.647475712693104; 'support': 52}}
