l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,0.936521,0.679245,1,[(NOT X1)],{'0.0': {'precision': 0.735632183908046; 'recall': 0.7664670658682635; 'f1-score': 0.750733137829912; 'support': 334}; '1.0': {'precision': 0.35; 'recall': 0.31343283582089554; 'f1-score': 0.3307086614173228; 'support': 134}; 'accuracy': 0.6367521367521367; 'macro avg': {'precision': 0.542816091954023; 'recall': 0.5399499508445795; 'f1-score': 0.5407208996236175; 'support': 468}; 'weighted avg': {'precision': 0.625216131250614; 'recall': 0.6367521367521367; 'f1-score': 0.6304697193698972; 'support': 468}},{'0.0': {'precision': 0.723404255319149; 'recall': 0.8947368421052632; 'f1-score': 0.8; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5283687943262412; 'recall': 0.5140350877192983; 'f1-score': 0.49523809523809526; 'support': 53}; 'weighted avg': {'precision': 0.6130068245684465; 'recall': 0.6792452830188679; 'f1-score': 0.6274932614555256; 'support': 53}}
l: 5,3,DNF,8,469,52,14,[33; 34],14,0.274015,0.596154,12,[X1 AND X2 < 1.650000 AND X3 < 1.250000] OR [(NOT X1) AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X3 >= 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8114754098360656; 'recall': 0.591044776119403; 'f1-score': 0.6839378238341969; 'support': 335}; '1.0': {'precision': 0.39111111111111113; 'recall': 0.6567164179104478; 'f1-score': 0.4902506963788301; 'support': 134}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.6012932604735883; 'recall': 0.6238805970149254; 'f1-score': 0.5870942601065134; 'support': 469}; 'weighted avg': {'precision': 0.6913713244860786; 'recall': 0.6098081023454158; 'f1-score': 0.628598644561235; 'support': 469}},{'0.0': {'precision': 0.8076923076923077; 'recall': 0.5675675675675675; 'f1-score': 0.6666666666666666; 'support': 37}; '1.0': {'precision': 0.38461538461538464; 'recall': 0.6666666666666666; 'f1-score': 0.4878048780487804; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5961538461538461; 'recall': 0.617117117117117; 'f1-score': 0.5772357723577235; 'support': 52}; 'weighted avg': {'precision': 0.6856508875739645; 'recall': 0.5961538461538461; 'f1-score': 0.6150719199499687; 'support': 52}}
l: 5,3,DNF,9,469,52,14,[33; 34],14,0.304109,0.634615,15,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 >= 61.500000],{'0.0': {'precision': 0.7325; 'recall': 0.8746268656716418; 'f1-score': 0.7972789115646258; 'support': 335}; '1.0': {'precision': 0.391304347826087; 'recall': 0.20149253731343283; 'f1-score': 0.2660098522167488; 'support': 134}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5619021739130435; 'recall': 0.5380597014925373; 'f1-score': 0.5316443818906873; 'support': 469}; 'weighted avg': {'precision': 0.6350155279503106; 'recall': 0.6823027718550106; 'f1-score': 0.6454877517509466; 'support': 469}},{'0.0': {'precision': 0.6875; 'recall': 0.8918918918918919; 'f1-score': 0.7764705882352941; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.34375; 'recall': 0.44594594594594594; 'f1-score': 0.38823529411764707; 'support': 52}; 'weighted avg': {'precision': 0.4891826923076923; 'recall': 0.6346153846153846; 'f1-score': 0.5524886877828055; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.648803 (+- 0.057994), (mean training time) 0.304092 (+- 0.024470)
l: 5,3,DNF,0,468,53,7,[66; 67],14,0.213743,0.660377,15,[X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7283950617283951; 'recall': 0.8832335329341318; 'f1-score': 0.7983761840324763; 'support': 334}; '1.0': {'precision': 0.38095238095238093; 'recall': 0.1791044776119403; 'f1-score': 0.2436548223350254; 'support': 134}; 'accuracy': 0.6816239316239316; 'macro avg': {'precision': 0.5546737213403881; 'recall': 0.531169005273036; 'f1-score': 0.5210155031837509; 'support': 468}; 'weighted avg': {'precision': 0.6289136103950919; 'recall': 0.6816239316239316; 'f1-score': 0.6395457086746592; 'support': 468}},{'0.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 38}; '1.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.4541666666666667; 'recall': 0.4807017543859649; 'f1-score': 0.4453488372093023; 'support': 53}; 'weighted avg': {'precision': 0.5644654088050315; 'recall': 0.660377358490566; 'f1-score': 0.5952172005265467; 'support': 53}}
l: 5,3,DNF,1,469,52,7,[67; 67],14,0.199156,0.750000,16,[(NOT X1) AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X1 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8203389830508474; 'recall': 0.7245508982035929; 'f1-score': 0.7694753577106518; 'support': 334}; '1.0': {'precision': 0.47126436781609193; 'recall': 0.6074074074074074; 'f1-score': 0.5307443365695792; 'support': 135}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.6458016754334697; 'recall': 0.6659791528055001; 'f1-score': 0.6501098471401154; 'support': 469}; 'weighted avg': {'precision': 0.7198590831431885; 'recall': 0.6908315565031983; 'f1-score': 0.7007574731604497; 'support': 469}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.7894736842105263; 'f1-score': 0.8219178082191781; 'support': 38}; '1.0': {'precision': 0.5294117647058824; 'recall': 0.6428571428571429; 'f1-score': 0.5806451612903226; 'support': 14}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6932773109243697; 'recall': 0.7161654135338347; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7689075630252101; 'recall': 0.75; 'f1-score': 0.7569597878921785; 'support': 52}}
l: 5,3,DNF,2,469,52,7,[67; 67],14,0.193679,0.730769,15,[X1 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7846607669616519; 'recall': 0.7940298507462686; 'f1-score': 0.7893175074183977; 'support': 335}; '1.0': {'precision': 0.46923076923076923; 'recall': 0.4552238805970149; 'f1-score': 0.46212121212121215; 'support': 134}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6269457680962105; 'recall': 0.6246268656716418; 'f1-score': 0.625719359769805; 'support': 469}; 'weighted avg': {'precision': 0.694537910467114; 'recall': 0.697228144989339; 'f1-score': 0.6958328516192018; 'support': 469}},{'0.0': {'precision': 0.8484848484848485; 'recall': 0.7567567567567568; 'f1-score': 0.8000000000000002; 'support': 37}; '1.0': {'precision': 0.5263157894736842; 'recall': 0.6666666666666666; 'f1-score': 0.5882352941176471; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6874003189792663; 'recall': 0.7117117117117118; 'f1-score': 0.6941176470588236; 'support': 52}; 'weighted avg': {'precision': 0.7555514660777819; 'recall': 0.7307692307692307; 'f1-score': 0.7389140271493214; 'support': 52}}
l: 5,3,DNF,3,469,52,7,[67; 67],14,0.159345,0.596154,15,[X1 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7427745664739884; 'recall': 0.7671641791044777; 'f1-score': 0.7547723935389133; 'support': 335}; '1.0': {'precision': 0.36585365853658536; 'recall': 0.3358208955223881; 'f1-score': 0.35019455252918286; 'support': 134}; 'accuracy': 0.6439232409381663; 'macro avg': {'precision': 0.5543141125052868; 'recall': 0.5514925373134328; 'f1-score': 0.5524834730340481; 'support': 469}; 'weighted avg': {'precision': 0.6350828784918733; 'recall': 0.6439232409381663; 'f1-score': 0.6391787246789904; 'support': 469}},{'0.0': {'precision': 0.6904761904761905; 'recall': 0.7837837837837838; 'f1-score': 0.7341772151898734; 'support': 37}; '1.0': {'precision': 0.2; 'recall': 0.13333333333333333; 'f1-score': 0.16; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4452380952380952; 'recall': 0.45855855855855854; 'f1-score': 0.44708860759493674; 'support': 52}; 'weighted avg': {'precision': 0.548992673992674; 'recall': 0.5961538461538461; 'f1-score': 0.5685491723466407; 'support': 52}}
l: 5,3,DNF,4,469,52,7,[67; 67],14,0.186731,0.634615,14,[X1 AND X2 < 1.650000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000] OR [X2 >= 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7845659163987139; 'recall': 0.7283582089552239; 'f1-score': 0.7554179566563467; 'support': 335}; '1.0': {'precision': 0.4240506329113924; 'recall': 0.5; 'f1-score': 0.45890410958904104; 'support': 134}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6043082746550531; 'recall': 0.6141791044776119; 'f1-score': 0.6071610331226939; 'support': 469}; 'weighted avg': {'precision': 0.6815615496880506; 'recall': 0.6631130063965884; 'f1-score': 0.6706997146371165; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.6486486486486487; 'f1-score': 0.7164179104477612; 'support': 37}; '1.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6045454545454546; 'recall': 0.6243243243243244; 'f1-score': 0.6014521984671238; 'support': 52}; 'weighted avg': {'precision': 0.6872377622377622; 'recall': 0.6346153846153846; 'f1-score': 0.6500915381512395; 'support': 52}}
l: 5,3,DNF,5,469,52,7,[67; 67],14,0.320892,0.673077,10,[X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000] OR [X1 AND X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000] OR [X3 >= 1.250000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.803125; 'recall': 0.7671641791044777; 'f1-score': 0.7847328244274809; 'support': 335}; '1.0': {'precision': 0.47651006711409394; 'recall': 0.5298507462686567; 'f1-score': 0.5017667844522967; 'support': 134}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.639817533557047; 'recall': 0.6485074626865672; 'f1-score': 0.6432498044398889; 'support': 469}; 'weighted avg': {'precision': 0.7098064477468841; 'recall': 0.6993603411513859; 'f1-score': 0.7038853844345712; 'support': 469}},{'0.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; '1.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 5,3,DNF,6,469,52,7,[67; 67],14,0.218964,0.576923,13,[X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [(NOT X1) AND X2 >= 1.650000 AND X5 < 61.500000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8446215139442231; 'recall': 0.6328358208955224; 'f1-score': 0.7235494880546074; 'support': 335}; '1.0': {'precision': 0.43577981651376146; 'recall': 0.7089552238805971; 'f1-score': 0.5397727272727272; 'support': 134}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.6402006652289923; 'recall': 0.6708955223880597; 'f1-score': 0.6316611076636673; 'support': 469}; 'weighted avg': {'precision': 0.7278096003926627; 'recall': 0.6545842217484008; 'f1-score': 0.6710418421169273; 'support': 469}},{'0.0': {'precision': 0.7419354838709677; 'recall': 0.6216216216216216; 'f1-score': 0.676470588235294; 'support': 37}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5376344086021505; 'recall': 0.5441441441441441; 'f1-score': 0.5326797385620915; 'support': 52}; 'weighted avg': {'precision': 0.6240694789081886; 'recall': 0.5769230769230769; 'f1-score': 0.5935143288084463; 'support': 52}}
l: 5,3,DNF,7,469,52,7,[67; 67],14,0.397642,0.750000,13,[X1 AND X4 < 211.500000 AND X5 >= 61.500000 AND X6 < 59.500000] OR [(NOT X1) AND X2 < 1.650000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.75; 'recall': 0.8865671641791045; 'f1-score': 0.8125854993160055; 'support': 335}; '1.0': {'precision': 0.4794520547945205; 'recall': 0.26119402985074625; 'f1-score': 0.33816425120772947; 'support': 134}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6147260273972602; 'recall': 0.5738805970149254; 'f1-score': 0.5753748752618675; 'support': 469}; 'weighted avg': {'precision': 0.6727005870841487; 'recall': 0.7078891257995735; 'f1-score': 0.6770365712850696; 'support': 469}},{'0.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; '1.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 5,3,DNF,8,469,52,7,[67; 67],14,0.186491,0.730769,13,[X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X1 AND X3 < 1.250000 AND X4 >= 211.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X1 AND X3 < 1.250000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.8250825082508251; 'recall': 0.746268656716418; 'f1-score': 0.7836990595611286; 'support': 335}; '1.0': {'precision': 0.4879518072289157; 'recall': 0.6044776119402985; 'f1-score': 0.5399999999999999; 'support': 134}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6565171577398704; 'recall': 0.6753731343283582; 'f1-score': 0.6618495297805642; 'support': 469}; 'weighted avg': {'precision': 0.7287594508159938; 'recall': 0.7057569296375267; 'f1-score': 0.7140707568293776; 'support': 469}},{'0.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; '1.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,3,DNF,9,469,52,7,[67; 67],14,0.243888,0.730769,13,[X1 AND X2 >= 1.650000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000],{'0.0': {'precision': 0.8363636363636363; 'recall': 0.6865671641791045; 'f1-score': 0.7540983606557378; 'support': 335}; '1.0': {'precision': 0.4587628865979381; 'recall': 0.664179104477612; 'f1-score': 0.5426829268292683; 'support': 134}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.6475632614807872; 'recall': 0.6753731343283582; 'f1-score': 0.6483906437425031; 'support': 469}; 'weighted avg': {'precision': 0.7284777078591511; 'recall': 0.6801705756929638; 'f1-score': 0.6936939509910323; 'support': 469}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.6756756756756757; 'f1-score': 0.7812500000000001; 'support': 37}; '1.0': {'precision': 0.52; 'recall': 0.8666666666666667; 'f1-score': 0.65; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.722962962962963; 'recall': 0.7711711711711712; 'f1-score': 0.7156250000000001; 'support': 52}; 'weighted avg': {'precision': 0.8088319088319089; 'recall': 0.7307692307692307; 'f1-score': 0.7433894230769231; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.683345 (+- 0.061293), (mean training time) 0.232053 (+- 0.069231)
l: 5,3,DNF,0,468,53,3,[156; 156],14,2.320816,0.622642,13,[X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000] OR [(NOT X1) AND X3 < 1.250000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8659420289855072; 'recall': 0.7155688622754491; 'f1-score': 0.7836065573770492; 'support': 334}; '1.0': {'precision': 0.5052083333333334; 'recall': 0.7238805970149254; 'f1-score': 0.5950920245398773; 'support': 134}; 'accuracy': 0.717948717948718; 'macro avg': {'precision': 0.6855751811594203; 'recall': 0.7197247296451872; 'f1-score': 0.6893492909584633; 'support': 468}; 'weighted avg': {'precision': 0.762655030657748; 'recall': 0.717948717948718; 'f1-score': 0.729630174043329; 'support': 468}},{'0.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 38}; '1.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.56656346749226; 'recall': 0.5754385964912281; 'f1-score': 0.5669934640522876; 'support': 53}; 'weighted avg': {'precision': 0.6525497984695368; 'recall': 0.6226415094339622; 'f1-score': 0.6343568874090516; 'support': 53}}
l: 5,3,DNF,1,469,52,3,[156; 157],14,0.340238,0.634615,14,[X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000] OR [X2 >= 1.650000 AND X3 < 1.250000 AND X4 >= 211.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8305084745762712; 'recall': 0.7335329341317365; 'f1-score': 0.7790143084260731; 'support': 334}; '1.0': {'precision': 0.4885057471264368; 'recall': 0.6296296296296297; 'f1-score': 0.5501618122977346; 'support': 135}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6595071108513539; 'recall': 0.681581281880683; 'f1-score': 0.6645880603619039; 'support': 469}; 'weighted avg': {'precision': 0.732064192687726; 'recall': 0.7036247334754797; 'f1-score': 0.7131399225469138; 'support': 469}},{'0.0': {'precision': 0.8518518518518519; 'recall': 0.6052631578947368; 'f1-score': 0.7076923076923076; 'support': 38}; '1.0': {'precision': 0.4; 'recall': 0.7142857142857143; 'f1-score': 0.5128205128205129; 'support': 14}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.625925925925926; 'recall': 0.6597744360902256; 'f1-score': 0.6102564102564103; 'support': 52}; 'weighted avg': {'precision': 0.7301994301994303; 'recall': 0.6346153846153846; 'f1-score': 0.6552268244575937; 'support': 52}}
l: 5,3,DNF,2,469,52,3,[156; 157],14,0.742248,0.653846,13,[(NOT X1) AND X3 < 1.250000 AND X6 < 59.500000] OR [X1 AND X3 < 1.250000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000] OR [X2 < 1.650000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.7737430167597765; 'recall': 0.826865671641791; 'f1-score': 0.7994227994227994; 'support': 335}; '1.0': {'precision': 0.4774774774774775; 'recall': 0.39552238805970147; 'f1-score': 0.4326530612244898; 'support': 134}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.625610247118627; 'recall': 0.6111940298507462; 'f1-score': 0.6160379303236446; 'support': 469}; 'weighted avg': {'precision': 0.6890957198219767; 'recall': 0.7036247334754797; 'f1-score': 0.6946314456518538; 'support': 469}},{'0.0': {'precision': 0.7317073170731707; 'recall': 0.8108108108108109; 'f1-score': 0.7692307692307694; 'support': 37}; '1.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5476718403547671; 'recall': 0.5387387387387388; 'f1-score': 0.5384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.6255330035817841; 'recall': 0.6538461538461539; 'f1-score': 0.636094674556213; 'support': 52}}
l: 5,3,DNF,3,469,52,3,[156; 157],14,0.343619,0.673077,13,[X1 AND X5 >= 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X4 < 211.500000 AND X5 < 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7538461538461538; 'recall': 0.8776119402985074; 'f1-score': 0.8110344827586207; 'support': 335}; '1.0': {'precision': 0.4810126582278481; 'recall': 0.2835820895522388; 'f1-score': 0.3568075117370892; 'support': 134}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6174294060370009; 'recall': 0.5805970149253731; 'f1-score': 0.583920997247855; 'support': 469}; 'weighted avg': {'precision': 0.6758937265266378; 'recall': 0.7078891257995735; 'f1-score': 0.6812553481810403; 'support': 469}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; '1.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
