l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.112307,0.698113,3,[X2 >= 1.650000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.17164179104477612; 'f1-score': 0.23834196891191708; 'support': 134}; '1.0': {'precision': 0.7286063569682152; 'recall': 0.8922155688622755; 'f1-score': 0.8021534320323015; 'support': 334}; 'accuracy': 0.6858974358974359; 'macro avg': {'precision': 0.5592184327213957; 'recall': 0.5319286799535258; 'f1-score': 0.5202477004721093; 'support': 468}; 'weighted avg': {'precision': 0.631606434536276; 'recall': 0.6858974358974359; 'f1-score': 0.6407202353268923; 'support': 468}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5972222222222222; 'recall': 0.5675438596491228; 'f1-score': 0.5691056910569106; 'support': 53}; 'weighted avg': {'precision': 0.6635220125786163; 'recall': 0.6981132075471698; 'f1-score': 0.6714219972388403; 'support': 53}}
l: 5,3,DNF,5,469,52,29,[16; 17],14,0.643297,0.634615,5,[X4 >= 211.500000] OR [X2 < 1.650000 AND X9 < 0.895000] OR [X1 AND X6 >= 59.500000],{'0.0': {'precision': 0.44970414201183434; 'recall': 0.5671641791044776; 'f1-score': 0.5016501650165017; 'support': 134}; '1.0': {'precision': 0.8066666666666666; 'recall': 0.7223880597014926; 'f1-score': 0.7622047244094488; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.6281854043392505; 'recall': 0.6447761194029851; 'f1-score': 0.6319274447129752; 'support': 469}; 'weighted avg': {'precision': 0.7046773739081432; 'recall': 0.6780383795309168; 'f1-score': 0.6877605645828925; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,3,DNF,6,469,52,29,[16; 17],14,0.610933,0.711538,6,[X4 >= 211.500000 AND X9 >= 0.895000] OR [] OR [X1 AND X2 < 1.650000 AND X3 < 1.250000 AND X5 >= 61.500000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,3,DNF,7,469,52,29,[16; 17],14,0.643929,0.711538,6,[(NOT X1) AND X4 < 211.500000] OR [X1 AND X3 < 1.250000 AND X5 >= 61.500000 AND X6 >= 59.500000] OR [],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,3,DNF,8,469,52,29,[16; 17],14,0.631485,0.769231,7,[X4 >= 211.500000] OR [X2 >= 1.650000] OR [X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 < 0.895000],{'0.0': {'precision': 0.47878787878787876; 'recall': 0.5895522388059702; 'f1-score': 0.5284280936454849; 'support': 134}; '1.0': {'precision': 0.819078947368421; 'recall': 0.7432835820895523; 'f1-score': 0.7793427230046948; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6489334130781499; 'recall': 0.6664179104477612; 'f1-score': 0.6538854083250898; 'support': 469}; 'weighted avg': {'precision': 0.7218529277739804; 'recall': 0.6993603411513859; 'f1-score': 0.7076528289020635; 'support': 469}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.4666666666666667; 'f1-score': 0.5384615384615385; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.8918918918918919; 'f1-score': 0.8461538461538461; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7206208425720622; 'recall': 0.6792792792792792; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.7562681221217807; 'recall': 0.7692307692307693; 'f1-score': 0.7573964497041421; 'support': 52}}
l: 5,3,DNF,9,469,52,29,[16; 17],14,0.597278,0.750000,8,[X1 AND X6 >= 59.500000] OR [X9 < 0.895000] OR [(NOT X1) AND X2 < 1.650000 AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.4019607843137255; 'recall': 0.6119402985074627; 'f1-score': 0.48520710059171596; 'support': 134}; '1.0': {'precision': 0.8037735849056604; 'recall': 0.6358208955223881; 'f1-score': 0.71; 'support': 335}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.6028671846096929; 'recall': 0.6238805970149254; 'f1-score': 0.597603550295858; 'support': 469}; 'weighted avg': {'precision': 0.688969927593679; 'recall': 0.6289978678038379; 'f1-score': 0.6457734573119188; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.9333333333333333; 'f1-score': 0.6829268292682926; 'support': 15}; '1.0': {'precision': 0.9615384615384616; 'recall': 0.6756756756756757; 'f1-score': 0.7936507936507937; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.8045045045045045; 'f1-score': 0.7382888114595432; 'support': 52}; 'weighted avg': {'precision': 0.8394970414201185; 'recall': 0.75; 'f1-score': 0.7617111885404568; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.656785 (+- 0.091519), (mean training time) 0.615621 (+- 0.018096)
l: 5,3,DNF,0,468,53,14,[33; 34],14,0.422015,0.566038,6,[X6 >= 59.500000] OR [X1 AND X2 >= 1.650000 AND X9 < 0.895000] OR [X2 < 1.650000 AND X4 >= 211.500000],{'0.0': {'precision': 0.4603960396039604; 'recall': 0.6940298507462687; 'f1-score': 0.5535714285714286; 'support': 134}; '1.0': {'precision': 0.8458646616541353; 'recall': 0.6736526946107785; 'f1-score': 0.75; 'support': 334}; 'accuracy': 0.6794871794871795; 'macro avg': {'precision': 0.6531303506290479; 'recall': 0.6838412726785236; 'f1-score': 0.6517857142857143; 'support': 468}; 'weighted avg': {'precision': 0.7354954408107092; 'recall': 0.6794871794871795; 'f1-score': 0.6937576312576313; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 5,3,DNF,1,469,52,14,[33; 34],14,0.361047,0.692308,4,[X4 >= 211.500000] OR [X2 >= 1.650000 AND X9 < 0.895000] OR [X5 >= 61.500000],{'0.0': {'precision': 0.46568627450980393; 'recall': 0.7037037037037037; 'f1-score': 0.5604719764011798; 'support': 135}; '1.0': {'precision': 0.8490566037735849; 'recall': 0.6736526946107785; 'f1-score': 0.7512520868113524; 'support': 334}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.6573714391416945; 'recall': 0.688678199157241; 'f1-score': 0.6558620316062661; 'support': 469}; 'weighted avg': {'precision': 0.7387048032392344; 'recall': 0.6823027718550106; 'f1-score': 0.6963367032178059; 'support': 469}},{'0.0': {'precision': 0.45; 'recall': 0.6428571428571429; 'f1-score': 0.5294117647058824; 'support': 14}; '1.0': {'precision': 0.84375; 'recall': 0.7105263157894737; 'f1-score': 0.7714285714285714; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.646875; 'recall': 0.6766917293233083; 'f1-score': 0.6504201680672268; 'support': 52}; 'weighted avg': {'precision': 0.7377403846153846; 'recall': 0.6923076923076923; 'f1-score': 0.7062702003878474; 'support': 52}}
l: 5,3,DNF,2,469,52,14,[33; 34],14,0.348066,0.692308,5,[X9 < 0.895000] OR [(NOT X1)] OR [X5 >= 61.500000 AND X6 >= 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.40828402366863903; 'recall': 0.5149253731343284; 'f1-score': 0.4554455445544554; 'support': 134}; '1.0': {'precision': 0.7833333333333333; 'recall': 0.7014925373134329; 'f1-score': 0.7401574803149608; 'support': 335}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5958086785009862; 'recall': 0.6082089552238806; 'f1-score': 0.597801512434708; 'support': 469}; 'weighted avg': {'precision': 0.6761763877148492; 'recall': 0.6481876332622601; 'f1-score': 0.6588112129548164; 'support': 469}},{'0.0': {'precision': 0.47619047619047616; 'recall': 0.6666666666666666; 'f1-score': 0.5555555555555556; 'support': 15}; '1.0': {'precision': 0.8387096774193549; 'recall': 0.7027027027027027; 'f1-score': 0.7647058823529411; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6574500768049155; 'recall': 0.6846846846846847; 'f1-score': 0.6601307189542484; 'support': 52}; 'weighted avg': {'precision': 0.7341368309110246; 'recall': 0.6923076923076923; 'f1-score': 0.7043740573152337; 'support': 52}}
l: 5,3,DNF,3,469,52,14,[33; 34],14,0.365650,0.500000,7,[X3 >= 1.250000] OR [X2 < 1.650000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X1 AND X4 < 211.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.3253012048192771; 'recall': 0.40298507462686567; 'f1-score': 0.36000000000000004; 'support': 134}; '1.0': {'precision': 0.735973597359736; 'recall': 0.6656716417910448; 'f1-score': 0.6990595611285266; 'support': 335}; 'accuracy': 0.5906183368869936; 'macro avg': {'precision': 0.5306374010895065; 'recall': 0.5343283582089552; 'f1-score': 0.5295297805642634; 'support': 469}; 'weighted avg': {'precision': 0.618638628062462; 'recall': 0.5906183368869936; 'f1-score': 0.6021854008060905; 'support': 469}},{'0.0': {'precision': 0.21052631578947367; 'recall': 0.26666666666666666; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5945945945945946; 'f1-score': 0.6285714285714286; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.43859649122807015; 'recall': 0.4306306306306307; 'f1-score': 0.4319327731092437; 'support': 52}; 'weighted avg': {'precision': 0.5350877192982456; 'recall': 0.5; 'f1-score': 0.515126050420168; 'support': 52}}
l: 5,3,DNF,4,469,52,14,[33; 34],14,0.341679,0.576923,4,[X3 >= 1.250000] OR [X2 < 1.650000 AND X4 < 211.500000] OR [X9 < 0.895000],{'0.0': {'precision': 0.2604166666666667; 'recall': 0.1865671641791045; 'f1-score': 0.2173913043478261; 'support': 134}; '1.0': {'precision': 0.707774798927614; 'recall': 0.7880597014925373; 'f1-score': 0.7457627118644068; 'support': 335}; 'accuracy': 0.6162046908315565; 'macro avg': {'precision': 0.48409573279714035; 'recall': 0.4873134328358209; 'f1-score': 0.4815770081061165; 'support': 469}; 'weighted avg': {'precision': 0.5799581897102004; 'recall': 0.6162046908315565; 'f1-score': 0.5947994525739552; 'support': 469}},{'0.0': {'precision': 0.1111111111111111; 'recall': 0.06666666666666667; 'f1-score': 0.08333333333333334; 'support': 15}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7837837837837838; 'f1-score': 0.725; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3927648578811369; 'recall': 0.4252252252252252; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5119260584376863; 'recall': 0.5769230769230769; 'f1-score': 0.5399038461538461; 'support': 52}}
l: 5,3,DNF,5,469,52,14,[33; 34],14,0.370585,0.557692,6,[X6 >= 59.500000] OR [(NOT X1) AND X4 >= 211.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000 AND X9 < 0.895000],{'0.0': {'precision': 0.43243243243243246; 'recall': 0.835820895522388; 'f1-score': 0.5699745547073791; 'support': 134}; '1.0': {'precision': 0.8952380952380953; 'recall': 0.5611940298507463; 'f1-score': 0.689908256880734; 'support': 335}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.6638352638352638; 'recall': 0.6985074626865672; 'f1-score': 0.6299414057940566; 'support': 469}; 'weighted avg': {'precision': 0.7630079058650487; 'recall': 0.6396588486140725; 'f1-score': 0.6556414848312041; 'support': 469}},{'0.0': {'precision': 0.34615384615384615; 'recall': 0.6; 'f1-score': 0.43902439024390244; 'support': 15}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.5405405405405406; 'f1-score': 0.6349206349206349; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5576923076923077; 'recall': 0.5702702702702702; 'f1-score': 0.5369725125822686; 'support': 52}; 'weighted avg': {'precision': 0.647189349112426; 'recall': 0.5576923076923077; 'f1-score': 0.5784121028023467; 'support': 52}}
l: 5,3,DNF,6,469,52,14,[33; 34],14,0.322347,0.730769,6,[X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X6 >= 59.500000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.4642857142857143; 'recall': 0.6791044776119403; 'f1-score': 0.5515151515151515; 'support': 134}; '1.0': {'precision': 0.8424908424908425; 'recall': 0.6865671641791045; 'f1-score': 0.7565789473684211; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6533882783882784; 'recall': 0.6828358208955223; 'f1-score': 0.6540470494417863; 'support': 469}; 'weighted avg': {'precision': 0.7344322344322345; 'recall': 0.6844349680170576; 'f1-score': 0.697989291410344; 'support': 469}},{'0.0': {'precision': 0.5217391304347826; 'recall': 0.8; 'f1-score': 0.6315789473684211; 'support': 15}; '1.0': {'precision': 0.896551724137931; 'recall': 0.7027027027027027; 'f1-score': 0.787878787878788; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7091454272863569; 'recall': 0.7513513513513514; 'f1-score': 0.7097288676236045; 'support': 52}; 'weighted avg': {'precision': 0.7884327067235615; 'recall': 0.7307692307692307; 'f1-score': 0.7427922954238745; 'support': 52}}
l: 5,3,DNF,7,469,52,14,[33; 34],14,0.415782,0.596154,7,[X5 >= 61.500000] OR [X2 >= 1.650000 AND X4 >= 211.500000] OR [X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000],{'0.0': {'precision': 0.2905982905982906; 'recall': 0.2537313432835821; 'f1-score': 0.2709163346613546; 'support': 134}; '1.0': {'precision': 0.7159090909090909; 'recall': 0.7522388059701492; 'f1-score': 0.7336244541484715; 'support': 335}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.5032536907536908; 'recall': 0.5029850746268657; 'f1-score': 0.5022703944049131; 'support': 469}; 'weighted avg': {'precision': 0.5943917193917194; 'recall': 0.6098081023454158; 'f1-score': 0.6014221342950096; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
l: 5,3,DNF,8,469,52,14,[33; 34],14,0.348438,0.519231,6,[X1 AND X4 < 211.500000] OR [X2 >= 1.650000 AND X3 >= 1.250000] OR [(NOT X1) AND X9 >= 0.895000],{'0.0': {'precision': 0.2698412698412698; 'recall': 0.2537313432835821; 'f1-score': 0.26153846153846155; 'support': 134}; '1.0': {'precision': 0.7084548104956269; 'recall': 0.7253731343283583; 'f1-score': 0.7168141592920354; 'support': 335}; 'accuracy': 0.5906183368869936; 'macro avg': {'precision': 0.4891480401684484; 'recall': 0.4895522388059702; 'f1-score': 0.48917631041524845; 'support': 469}; 'weighted avg': {'precision': 0.5831366560229535; 'recall': 0.5906183368869936; 'f1-score': 0.5867353885052999; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.26666666666666666; 'f1-score': 0.2424242424242424; 'support': 15}; '1.0': {'precision': 0.6764705882352942; 'recall': 0.6216216216216216; 'f1-score': 0.6478873239436619; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.4493464052287582; 'recall': 0.44414414414414416; 'f1-score': 0.44515578318395216; 'support': 52}; 'weighted avg': {'precision': 0.5454374057315234; 'recall': 0.5192307692307693; 'f1-score': 0.530926819659214; 'support': 52}}
l: 5,3,DNF,9,469,52,14,[33; 34],14,0.401612,0.673077,8,[X2 < 1.650000 AND X6 >= 59.500000 AND X9 < 0.895000] OR [X4 >= 211.500000 AND X5 < 61.500000 AND X6 < 59.500000 AND X9 >= 0.895000] OR [X2 >= 1.650000],{'0.0': {'precision': 0.44017094017094016; 'recall': 0.7686567164179104; 'f1-score': 0.5597826086956521; 'support': 134}; '1.0': {'precision': 0.8680851063829788; 'recall': 0.608955223880597; 'f1-score': 0.7157894736842104; 'support': 335}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.6541280232769595; 'recall': 0.6888059701492537; 'f1-score': 0.6377860411899312; 'support': 469}; 'weighted avg': {'precision': 0.7458239160366821; 'recall': 0.6545842217484008; 'f1-score': 0.6712160836874795; 'support': 469}},{'0.0': {'precision': 0.4642857142857143; 'recall': 0.8666666666666667; 'f1-score': 0.6046511627906976; 'support': 15}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.5945945945945946; 'f1-score': 0.7213114754098361; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6904761904761905; 'recall': 0.7306306306306307; 'f1-score': 0.6629813191002669; 'support': 52}; 'weighted avg': {'precision': 0.7861721611721612; 'recall': 0.6730769230769231; 'f1-score': 0.6876594621543154; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [33, 34], 'n_partitions': 14}, (mean val acc cv) 0.610450 (+- 0.076423), (mean training time) 0.369722 (+- 0.031494)
l: 5,3,DNF,0,468,53,7,[66; 67],14,0.470978,0.528302,6,[X2 >= 1.650000] OR [(NOT X1) AND X4 >= 211.500000 AND X5 < 61.500000 AND X9 < 0.895000] OR [X5 >= 61.500000],{'0.0': {'precision': 0.45267489711934156; 'recall': 0.8208955223880597; 'f1-score': 0.583554376657825; 'support': 134}; '1.0': {'precision': 0.8933333333333333; 'recall': 0.6017964071856288; 'f1-score': 0.7191413237924865; 'support': 334}; 'accuracy': 0.6645299145299145; 'macro avg': {'precision': 0.6730041152263374; 'recall': 0.7113459647868443; 'f1-score': 0.6513478502251557; 'support': 468}; 'weighted avg': {'precision': 0.7671619007421476; 'recall': 0.6645299145299145; 'f1-score': 0.6803194201257244; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.6666666666666666; 'f1-score': 0.4444444444444444; 'support': 15}; '1.0': {'precision': 0.782608695652174; 'recall': 0.47368421052631576; 'f1-score': 0.5901639344262294; 'support': 38}; 'accuracy': 0.5283018867924528; 'macro avg': {'precision': 0.5579710144927537; 'recall': 0.5701754385964912; 'f1-score': 0.517304189435337; 'support': 53}; 'weighted avg': {'precision': 0.6554552912223134; 'recall': 0.5283018867924528; 'f1-score': 0.548922569337045; 'support': 53}}
l: 5,3,DNF,1,469,52,7,[67; 67],14,1.244871,0.634615,5,[(NOT X1) AND X9 >= 0.895000] OR [X4 >= 211.500000] OR [X1 AND X2 >= 1.650000],{'0.0': {'precision': 0.4785714285714286; 'recall': 0.4962962962962963; 'f1-score': 0.48727272727272725; 'support': 135}; '1.0': {'precision': 0.7933130699088146; 'recall': 0.781437125748503; 'f1-score': 0.7873303167420814; 'support': 334}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6359422492401215; 'recall': 0.6388667110223997; 'f1-score': 0.6373015220074043; 'support': 469}; 'weighted avg': {'precision': 0.7027157957498654; 'recall': 0.6993603411513859; 'f1-score': 0.700959795253035; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.35714285714285715; 'f1-score': 0.3448275862068965; 'support': 14}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.545045045045045; 'recall': 0.5469924812030075; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6427581427581427; 'recall': 0.6346153846153846; 'f1-score': 0.6384792219274978; 'support': 52}}
l: 5,3,DNF,2,469,52,7,[67; 67],14,0.785977,0.673077,6,[X2 >= 1.650000 AND X9 < 0.895000] OR [X1 AND X9 >= 0.895000] OR [X3 < 1.250000 AND X4 >= 211.500000],{'0.0': {'precision': 0.45263157894736844; 'recall': 0.3208955223880597; 'f1-score': 0.37554585152838427; 'support': 134}; '1.0': {'precision': 0.7566844919786097; 'recall': 0.844776119402985; 'f1-score': 0.7983074753173485; 'support': 335}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.604658035462989; 'recall': 0.5828358208955223; 'f1-score': 0.5869266634228664; 'support': 469}; 'weighted avg': {'precision': 0.6698122311125407; 'recall': 0.6950959488272921; 'f1-score': 0.6775184399490729; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
