l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.187240,0.622642,3,[(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000],{'0.0': {'precision': 0.21153846153846154; 'recall': 0.16541353383458646; 'f1-score': 0.18565400843881855; 'support': 133}; '1.0': {'precision': 0.695054945054945; 'recall': 0.755223880597015; 'f1-score': 0.7238912732474962; 'support': 335}; 'accuracy': 0.5876068376068376; 'macro avg': {'precision': 0.4532967032967033; 'recall': 0.4603187072158007; 'f1-score': 0.4547726408431574; 'support': 468}; 'weighted avg': {'precision': 0.5576453461068845; 'recall': 0.5876068376068376; 'f1-score': 0.5709306830347738; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 10,1,CNF,3,469,52,7,[67; 67],14,0.142293,0.730769,6,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.28; 'recall': 0.05263157894736842; 'f1-score': 0.08860759493670886; 'support': 133}; '1.0': {'precision': 0.7162162162162162; 'recall': 0.9464285714285714; 'f1-score': 0.8153846153846154; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.4981081081081081; 'recall': 0.4995300751879699; 'f1-score': 0.45199610516066213; 'support': 469}; 'weighted avg': {'precision': 0.5925131101250505; 'recall': 0.6929637526652452; 'f1-score': 0.6092836692874478; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.2222222222222222; 'support': 15}; '1.0': {'precision': 0.7346938775510204; 'recall': 0.972972972972973; 'f1-score': 0.8372093023255813; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7006802721088435; 'recall': 0.5531531531531532; 'f1-score': 0.5297157622739017; 'support': 52}; 'weighted avg': {'precision': 0.7150706436420722; 'recall': 0.7307692307692307; 'f1-score': 0.659809183064997; 'support': 52}}
l: 10,1,CNF,4,469,52,7,[67; 67],14,0.151706,0.730769,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5328467153284672; 'recall': 0.5488721804511278; 'f1-score': 0.5407407407407409; 'support': 133}; '1.0': {'precision': 0.8192771084337349; 'recall': 0.8095238095238095; 'f1-score': 0.8143712574850299; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6760619118811011; 'recall': 0.6791979949874687; 'f1-score': 0.6775559991128854; 'support': 469}; 'weighted avg': {'precision': 0.7380505790456738; 'recall': 0.7356076759061834; 'f1-score': 0.7367745437814255; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 10,1,CNF,5,469,52,7,[67; 67],14,0.147167,0.769231,6,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5555555555555556; 'recall': 0.18796992481203006; 'f1-score': 0.28089887640449435; 'support': 133}; '1.0': {'precision': 0.7452830188679245; 'recall': 0.9404761904761905; 'f1-score': 0.831578947368421; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.65041928721174; 'recall': 0.5642230576441103; 'f1-score': 0.5562389118864577; 'support': 469}; 'weighted avg': {'precision': 0.6914797083763571; 'recall': 0.7270788912579957; 'f1-score': 0.6754159421696955; 'support': 469}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.3333333333333333; 'f1-score': 0.4545454545454545; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9459459459459459; 'f1-score': 0.8536585365853658; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.746031746031746; 'recall': 0.6396396396396397; 'f1-score': 0.6541019955654102; 'support': 52}; 'weighted avg': {'precision': 0.7594627594627595; 'recall': 0.7692307692307693; 'f1-score': 0.7385297629200068; 'support': 52}}
l: 10,1,CNF,6,469,52,7,[67; 67],14,0.150764,0.711538,4,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.574468085106383; 'recall': 0.20300751879699247; 'f1-score': 0.30000000000000004; 'support': 133}; '1.0': {'precision': 0.7488151658767772; 'recall': 0.9404761904761905; 'f1-score': 0.8337730870712401; 'support': 336}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6616416254915801; 'recall': 0.5717418546365914; 'f1-score': 0.5668865435356201; 'support': 469}; 'weighted avg': {'precision': 0.6993734564045758; 'recall': 0.7313432835820896; 'f1-score': 0.6824045996928286; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
l: 10,1,CNF,7,469,52,7,[67; 67],14,0.163132,0.711538,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.4; 'recall': 0.06015037593984962; 'f1-score': 0.10457516339869281; 'support': 133}; '1.0': {'precision': 0.7216035634743875; 'recall': 0.9642857142857143; 'f1-score': 0.8254777070063694; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.5608017817371937; 'recall': 0.512218045112782; 'f1-score': 0.46502643520253106; 'support': 469}; 'weighted avg': {'precision': 0.6304025529368746; 'recall': 0.7078891257995735; 'f1-score': 0.6210426573265805; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.06666666666666667; 'f1-score': 0.11764705882352941; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.972972972972973; 'f1-score': 0.8275862068965518; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.61; 'recall': 0.5198198198198198; 'f1-score': 0.47261663286004063; 'support': 52}; 'weighted avg': {'precision': 0.6565384615384615; 'recall': 0.7115384615384616; 'f1-score': 0.6227960680293337; 'support': 52}}
l: 10,1,CNF,8,469,52,7,[67; 67],14,0.154791,0.730769,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5298507462686567; 'recall': 0.5338345864661654; 'f1-score': 0.5318352059925093; 'support': 133}; '1.0': {'precision': 0.8149253731343283; 'recall': 0.8125; 'f1-score': 0.8137108792846498; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6723880597014925; 'recall': 0.6731672932330828; 'f1-score': 0.6727730426385796; 'support': 469}; 'weighted avg': {'precision': 0.7340833147694363; 'recall': 0.7334754797441365; 'f1-score': 0.7337759868585205; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 10,1,CNF,9,469,52,7,[67; 67],14,0.149984,0.673077,3,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.4358974358974359; 'recall': 0.12781954887218044; 'f1-score': 0.19767441860465113; 'support': 133}; '1.0': {'precision': 0.7302325581395349; 'recall': 0.9345238095238095; 'f1-score': 0.8198433420365536; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5830649970184854; 'recall': 0.531171679197995; 'f1-score': 0.5087588803206023; 'support': 469}; 'weighted avg': {'precision': 0.6467643891455067; 'recall': 0.7057569296375267; 'f1-score': 0.6434073786752679; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.719884 (+- 0.033416), (mean training time) 0.146934 (+- 0.008483)
l: 10,1,CNF,0,468,53,3,[156; 156],14,0.077773,0.679245,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5434782608695652; 'recall': 0.5639097744360902; 'f1-score': 0.5535055350553505; 'support': 133}; '1.0': {'precision': 0.8242424242424242; 'recall': 0.8119402985074626; 'f1-score': 0.8180451127819549; 'support': 335}; 'accuracy': 0.7414529914529915; 'macro avg': {'precision': 0.6838603425559947; 'recall': 0.6879250364717764; 'f1-score': 0.6857753239186527; 'support': 468}; 'weighted avg': {'precision': 0.7444526085830434; 'recall': 0.7414529914529915; 'f1-score': 0.7428661302228985; 'support': 468}},{'0.0': {'precision': 0.4375; 'recall': 0.4666666666666667; 'f1-score': 0.45161290322580644; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7631578947368421; 'f1-score': 0.7733333333333334; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.6106418918918919; 'recall': 0.6149122807017544; 'f1-score': 0.61247311827957; 'support': 53}; 'weighted avg': {'precision': 0.6857789393166751; 'recall': 0.6792452830188679; 'f1-score': 0.6822803814161088; 'support': 53}}
l: 10,1,CNF,1,469,52,3,[156; 157],14,0.073924,0.826923,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5177304964539007; 'recall': 0.5447761194029851; 'f1-score': 0.5309090909090908; 'support': 134}; '1.0': {'precision': 0.8140243902439024; 'recall': 0.7970149253731343; 'f1-score': 0.8054298642533936; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6658774433489015; 'recall': 0.6708955223880597; 'f1-score': 0.6681694775812421; 'support': 469}; 'weighted avg': {'precision': 0.7293689920181876; 'recall': 0.7249466950959488; 'f1-score': 0.7269953575835928; 'support': 469}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.6428571428571429; 'f1-score': 0.6666666666666666; 'support': 14}; '1.0': {'precision': 0.8717948717948718; 'recall': 0.8947368421052632; 'f1-score': 0.8831168831168831; 'support': 38}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.768796992481203; 'f1-score': 0.7748917748917749; 'support': 52}; 'weighted avg': {'precision': 0.8234714003944774; 'recall': 0.8269230769230769; 'f1-score': 0.8248418248418248; 'support': 52}}
l: 10,1,CNF,2,469,52,3,[156; 157],14,0.072077,0.769231,5,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.5373134328358209; 'f1-score': 0.5333333333333332; 'support': 134}; '1.0': {'precision': 0.8138138138138138; 'recall': 0.808955223880597; 'f1-score': 0.811377245508982; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.671612789259848; 'recall': 0.673134328358209; 'f1-score': 0.6723552894211576; 'support': 469}; 'weighted avg': {'precision': 0.732556085497262; 'recall': 0.7313432835820896; 'f1-score': 0.7319361277445109; 'support': 469}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.5; 'f1-score': 0.5384615384615384; 'support': 14}; '1.0': {'precision': 0.825; 'recall': 0.868421052631579; 'f1-score': 0.8461538461538461; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7041666666666666; 'recall': 0.6842105263157895; 'f1-score': 0.6923076923076923; 'support': 52}; 'weighted avg': {'precision': 0.7599358974358974; 'recall': 0.7692307692307693; 'f1-score': 0.7633136094674556; 'support': 52}}
l: 10,1,CNF,3,469,52,3,[156; 157],14,0.077500,0.673077,3,[X4 >= 211.500000 OR X5 >= 61.500000 OR X6 < 59.500000],{'0.0': {'precision': 0.38095238095238093; 'recall': 0.06015037593984962; 'f1-score': 0.10389610389610389; 'support': 133}; '1.0': {'precision': 0.7209821428571429; 'recall': 0.9613095238095238; 'f1-score': 0.8239795918367347; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.5509672619047619; 'recall': 0.5107299498746867; 'f1-score': 0.46393784786641934; 'support': 469}; 'weighted avg': {'precision': 0.6245557924662403; 'recall': 0.7057569296375267; 'f1-score': 0.6197768116744663; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 10,1,CNF,4,469,52,3,[156; 157],14,0.069901,0.730769,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5277777777777778; 'recall': 0.5714285714285714; 'f1-score': 0.5487364620938627; 'support': 133}; '1.0': {'precision': 0.8246153846153846; 'recall': 0.7976190476190477; 'f1-score': 0.81089258698941; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6761965811965812; 'recall': 0.6845238095238095; 'f1-score': 0.6798145245416364; 'support': 469}; 'weighted avg': {'precision': 0.7404375558106903; 'recall': 0.7334754797441365; 'f1-score': 0.7365498053026129; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 10,1,CNF,5,469,52,3,[156; 157],14,0.069283,0.711538,4,[X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4; 'recall': 0.03007518796992481; 'f1-score': 0.055944055944055944; 'support': 133}; '1.0': {'precision': 0.7189542483660131; 'recall': 0.9821428571428571; 'f1-score': 0.830188679245283; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.5594771241830065; 'recall': 0.5061090225563909; 'f1-score': 0.44306636759466944; 'support': 469}; 'weighted avg': {'precision': 0.6285045361428153; 'recall': 0.7121535181236673; 'f1-score': 0.610626771144935; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 10,1,CNF,6,469,52,3,[156; 157],14,0.069698,0.673077,4,[X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5390070921985816; 'recall': 0.5714285714285714; 'f1-score': 0.5547445255474451; 'support': 133}; '1.0': {'precision': 0.8262195121951219; 'recall': 0.8065476190476191; 'f1-score': 0.8162650602409638; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6826133021968517; 'recall': 0.6889880952380952; 'f1-score': 0.6855047928942044; 'support': 469}; 'weighted avg': {'precision': 0.7447712139871479; 'recall': 0.7398720682302772; 'f1-score': 0.7421025205517571; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 10,1,CNF,7,469,52,3,[156; 157],14,0.069689,0.673077,6,[X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.6041666666666666; 'recall': 0.21804511278195488; 'f1-score': 0.32044198895027626; 'support': 133}; '1.0': {'precision': 0.7529691211401425; 'recall': 0.9434523809523809; 'f1-score': 0.8375165125495375; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6785678939034046; 'recall': 0.5807487468671679; 'f1-score': 0.5789792507499069; 'support': 469}; 'weighted avg': {'precision': 0.7107714101700523; 'recall': 0.7377398720682303; 'f1-score': 0.6908834386930306; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 10,1,CNF,8,469,52,3,[156; 157],14,0.065921,0.750000,6,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5555555555555556; 'recall': 0.18796992481203006; 'f1-score': 0.28089887640449435; 'support': 133}; '1.0': {'precision': 0.7452830188679245; 'recall': 0.9404761904761905; 'f1-score': 0.831578947368421; 'support': 336}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.65041928721174; 'recall': 0.5642230576441103; 'f1-score': 0.5562389118864577; 'support': 469}; 'weighted avg': {'precision': 0.6914797083763571; 'recall': 0.7270788912579957; 'f1-score': 0.6754159421696955; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
l: 10,1,CNF,9,469,52,3,[156; 157],14,0.068259,0.788462,4,[X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.4943181818181818; 'recall': 0.6541353383458647; 'f1-score': 0.5631067961165048; 'support': 133}; '1.0': {'precision': 0.8430034129692833; 'recall': 0.7351190476190477; 'f1-score': 0.7853736089030207; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6686607973937325; 'recall': 0.6946271929824561; 'f1-score': 0.6742402025097627; 'support': 469}; 'weighted avg': {'precision': 0.7441225265234486; 'recall': 0.7121535181236673; 'f1-score': 0.7223427216949041; 'support': 469}},{'0.0': {'precision': 0.6111111111111112; 'recall': 0.7333333333333333; 'f1-score': 0.6666666666666666; 'support': 15}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.8108108108108109; 'f1-score': 0.8450704225352113; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7467320261437909; 'recall': 0.7720720720720721; 'f1-score': 0.755868544600939; 'support': 52}; 'weighted avg': {'precision': 0.8041101055806938; 'recall': 0.7884615384615384; 'f1-score': 0.7936078006500542; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.727540 (+- 0.052277), (mean training time) 0.071402 (+- 0.003703)
l: 10,1,DNF,0,468,53,58,[8; 9],14,0.989088,0.716981,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
