l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],296,580.051583,0.675196,5,[X3 == 6 OR X3 == 8 OR X6 == 12 OR X7 == 5 OR X13 == 21],{'0': {'precision': 0.7736779133764058; 'recall': 0.8073715227488388; 'f1-score': 0.7901656972481549; 'support': 20023}; '1': {'precision': 0.29603942325241833; 'recall': 0.25539285151944574; 'f1-score': 0.274218089602705; 'support': 6351}; 'accuracy': 0.6744521119284144; 'macro avg': {'precision': 0.5348586683144121; 'recall': 0.5313821871341423; 'f1-score': 0.5321918934254299; 'support': 26374}; 'weighted avg': {'precision': 0.6586600150379875; 'recall': 0.6744521119284144; 'f1-score': 0.6659227588938571; 'support': 26374}},{'0': {'precision': 0.7766188613646241; 'recall': 0.8031460674157304; 'f1-score': 0.7896597437030491; 'support': 2225}; '1': {'precision': 0.3047619047619048; 'recall': 0.2719546742209632; 'f1-score': 0.28742514970059885; 'support': 706}; 'accuracy': 0.6751961787785739; 'macro avg': {'precision': 0.5406903830632644; 'recall': 0.5375503708183468; 'f1-score': 0.538542446701824; 'support': 2931}; 'weighted avg': {'precision': 0.662961061514225; 'recall': 0.6751961787785739; 'f1-score': 0.6686847783786787; 'support': 2931}}
l: 10,1,CNF,5,26375,2930,412,[64; 65],296,32.619975,0.767918,7,[X1 == 2 OR X3 == 2 OR X10 >= 7073.500000 OR X11 >= 1820.500000 OR X13 == 30 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.811866601187553; 'recall': 0.9082055636018579; 'f1-score': 0.8573381735891754; 'support': 20023}; '1': {'precision': 0.5377263581488934; 'recall': 0.3365869017632242; 'f1-score': 0.414020139426801; 'support': 6352}; 'accuracy': 0.7705402843601896; 'macro avg': {'precision': 0.6747964796682232; 'recall': 0.6223962326825411; 'f1-score': 0.6356791565079882; 'support': 26375}; 'weighted avg': {'precision': 0.7458442761152663; 'recall': 0.7705402843601896; 'f1-score': 0.7505720635228473; 'support': 26375}},{'0': {'precision': 0.8116175877369908; 'recall': 0.9042696629213484; 'f1-score': 0.8554421768707484; 'support': 2225}; '1': {'precision': 0.5277161862527716; 'recall': 0.3375886524822695; 'f1-score': 0.4117647058823529; 'support': 705}; 'accuracy': 0.7679180887372014; 'macro avg': {'precision': 0.6696668869948812; 'recall': 0.6209291577018089; 'f1-score': 0.6336034413765507; 'support': 2930}; 'weighted avg': {'precision': 0.7433068409634841; 'recall': 0.7679180887372014; 'f1-score': 0.7486870174691037; 'support': 2930}}
l: 10,1,CNF,6,26375,2930,412,[64; 65],296,32.889327,0.751877,12,[X1 == 5 OR X3 == 8 OR X5 == 1 OR X6 == 4 OR X10 >= 5119.000000 OR X13 == 0 OR X13 == 1 OR X13 == 10 OR X13 == 12 OR X13 == 20 OR X13 == 21 OR X13 == 22],{'0': {'precision': 0.8339115781126091; 'recall': 0.8402836737751586; 'f1-score': 0.8370854996392945; 'support': 20023}; '1': {'precision': 0.48411034037748024; 'recall': 0.47244962216624686; 'f1-score': 0.47820890765676044; 'support': 6352}; 'accuracy': 0.751696682464455; 'macro avg': {'precision': 0.6590109592450446; 'recall': 0.6563666479707027; 'f1-score': 0.6576472036480274; 'support': 26375}; 'weighted avg': {'precision': 0.749667503720437; 'recall': 0.751696682464455; 'f1-score': 0.7506557702640126; 'support': 26375}},{'0': {'precision': 0.8317094774136404; 'recall': 0.8440449438202248; 'f1-score': 0.8378318090564356; 'support': 2225}; '1': {'precision': 0.4836309523809524; 'recall': 0.46099290780141844; 'f1-score': 0.47204066811909945; 'support': 705}; 'accuracy': 0.7518771331058021; 'macro avg': {'precision': 0.6576702148972964; 'recall': 0.6525189258108216; 'f1-score': 0.6549362385877675; 'support': 2930}; 'weighted avg': {'precision': 0.7479567947692564; 'recall': 0.7518771331058021; 'f1-score': 0.7498172171244144; 'support': 2930}}
l: 10,1,CNF,7,26375,2930,412,[64; 65],296,34.133696,0.788737,11,[X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X10 >= 7073.500000 OR X13 == 2 OR X13 == 11 OR X13 == 14 OR X13 == 21 OR X13 == 31 OR X13 == 33],{'0': {'precision': 0.8180141407931141; 'recall': 0.9302801777955352; 'f1-score': 0.8705425994298266; 'support': 20023}; '1': {'precision': 0.6126526082130965; 'recall': 0.34760705289672544; 'f1-score': 0.4435516271595018; 'support': 6352}; 'accuracy': 0.789952606635071; 'macro avg': {'precision': 0.7153333745031053; 'recall': 0.6389436153461303; 'f1-score': 0.6570471132946643; 'support': 26375}; 'weighted avg': {'precision': 0.7685560761505256; 'recall': 0.789952606635071; 'f1-score': 0.767708602999074; 'support': 26375}},{'0': {'precision': 0.8146551724137931; 'recall': 0.9343820224719102; 'f1-score': 0.8704207661712373; 'support': 2225}; '1': {'precision': 0.6137566137566137; 'recall': 0.32907801418439714; 'f1-score': 0.42843951985226214; 'support': 705}; 'accuracy': 0.7887372013651878; 'macro avg': {'precision': 0.7142058930852034; 'recall': 0.6317300183281537; 'f1-score': 0.6494301430117497; 'support': 2930}; 'weighted avg': {'precision': 0.7663160994263147; 'recall': 0.7887372013651878; 'f1-score': 0.7640737427395385; 'support': 2930}}
l: 10,1,CNF,8,26375,2930,412,[64; 65],296,32.670079,0.779181,10,[X1 == 1 OR X3 == 7 OR X3 == 14 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 1 OR X13 == 18 OR X13 == 29 OR X13 == 31 OR X13 == 41],{'0': {'precision': 0.8175951239187917; 'recall': 0.911056731921694; 'f1-score': 0.8617993717079624; 'support': 20024}; '1': {'precision': 0.5615460364352536; 'recall': 0.3591560384191466; 'f1-score': 0.4381062133871123; 'support': 6351}; 'accuracy': 0.7781611374407583; 'macro avg': {'precision': 0.6895705801770227; 'recall': 0.6351063851704203; 'f1-score': 0.6499527925475374; 'support': 26375}; 'weighted avg': {'precision': 0.7559394744549831; 'recall': 0.7781611374407583; 'f1-score': 0.7597756656038593; 'support': 26375}},{'0': {'precision': 0.8224948875255623; 'recall': 0.904226618705036; 'f1-score': 0.8614264296423216; 'support': 2224}; '1': {'precision': 0.5608247422680412; 'recall': 0.38526912181303113; 'f1-score': 0.45675902602854745; 'support': 706}; 'accuracy': 0.7791808873720136; 'macro avg': {'precision': 0.6916598148968018; 'recall': 0.6447478702590336; 'f1-score': 0.6590927278354346; 'support': 2930}; 'weighted avg': {'precision': 0.7594439924566853; 'recall': 0.7791808873720136; 'f1-score': 0.7639195398978422; 'support': 2930}}
l: 10,1,CNF,9,26375,2930,412,[64; 65],296,32.770881,0.725256,7,[X0 >= 61.500000 OR X3 == 8 OR X6 == 10 OR X10 >= 4243.500000 OR X13 == 9 OR X13 == 11 OR X13 == 35],{'0': {'precision': 0.8227030352748155; 'recall': 0.8013383939272872; 'f1-score': 0.8118801861971261; 'support': 20024}; '1': {'precision': 0.42104497161985155; 'recall': 0.4555188159344985; 'f1-score': 0.43760399334442596; 'support': 6351}; 'accuracy': 0.7180663507109005; 'macro avg': {'precision': 0.6218740034473336; 'recall': 0.6284286049308929; 'f1-score': 0.624742089770776; 'support': 26375}; 'weighted avg': {'precision': 0.7259852964208752; 'recall': 0.7180663507109005; 'f1-score': 0.7217558980148513; 'support': 26375}},{'0': {'precision': 0.825608077099587; 'recall': 0.8089028776978417; 'f1-score': 0.8171701112877583; 'support': 2224}; '1': {'precision': 0.4340878828229028; 'recall': 0.46175637393767704; 'f1-score': 0.4474948524365134; 'support': 706}; 'accuracy': 0.7252559726962458; 'macro avg': {'precision': 0.6298479799612449; 'recall': 0.6353296258177594; 'f1-score': 0.6323324818621359; 'support': 2930}; 'weighted avg': {'precision': 0.7312690814820652; 'recall': 0.7252559726962458; 'f1-score': 0.7280947758785505; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [64, 65], 'n_partitions': 412}, (mean val acc cv) 0.755401 (+- 0.024906), (mean training time) 32.935372 (+- 0.840126)
l: 10,1,CNF,0,26374,2931,206,[128; 129],296,27.579974,0.789833,14,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X4 >= 13.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X13 == 2 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 21 OR X13 == 22 OR X13 == 31],{'0': {'precision': 0.8335291990598445; 'recall': 0.920990860510413; 'f1-score': 0.8750800768737987; 'support': 20023}; '1': {'precision': 0.6277647058823529; 'recall': 0.4200913242009132; 'f1-score': 0.503348740684841; 'support': 6351}; 'accuracy': 0.8003715780693107; 'macro avg': {'precision': 0.7306469524710987; 'recall': 0.6705410923556632; 'f1-score': 0.6892144087793199; 'support': 26374}; 'weighted avg': {'precision': 0.7839800106102256; 'recall': 0.8003715780693107; 'f1-score': 0.7855651865979183; 'support': 26374}},{'0': {'precision': 0.8237424547283703; 'recall': 0.92; 'f1-score': 0.8692144373673037; 'support': 2225}; '1': {'precision': 0.600896860986547; 'recall': 0.37960339943342775; 'f1-score': 0.46527777777777773; 'support': 706}; 'accuracy': 0.7898328215626066; 'macro avg': {'precision': 0.7123196578574587; 'recall': 0.6498016997167139; 'f1-score': 0.6672461075725408; 'support': 2931}; 'weighted avg': {'precision': 0.7700648739771839; 'recall': 0.7898328215626066; 'f1-score': 0.7719168318844634; 'support': 2931}}
l: 10,1,CNF,1,26374,2931,206,[128; 129],296,27.646534,0.801433,9,[X6 == 13 OR X10 >= 4668.500000 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 22 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.814028314028314; 'recall': 0.9476601907806023; 'f1-score': 0.8757759675074422; 'support': 20023}; '1': {'precision': 0.6579634464751958; 'recall': 0.317430325932924; 'f1-score': 0.42825278810408923; 'support': 6351}; 'accuracy': 0.7958974747857739; 'macro avg': {'precision': 0.7359958802517549; 'recall': 0.6325452583567631; 'f1-score': 0.6520143778057658; 'support': 26374}; 'weighted avg': {'precision': 0.7764470607550201; 'recall': 0.7958974747857739; 'f1-score': 0.7680099967638806; 'support': 26374}},{'0': {'precision': 0.8168145005784805; 'recall': 0.9519101123595506; 'f1-score': 0.8792029887920298; 'support': 2225}; '1': {'precision': 0.6834319526627219; 'recall': 0.3271954674220963; 'f1-score': 0.4425287356321839; 'support': 706}; 'accuracy': 0.8014329580348004; 'macro avg': {'precision': 0.7501232266206013; 'recall': 0.6395527898908234; 'f1-score': 0.6608658622121069; 'support': 2931}; 'weighted avg': {'precision': 0.7846861898215629; 'recall': 0.8014329580348004; 'f1-score': 0.7740197671165432; 'support': 2931}}
l: 10,1,CNF,2,26374,2931,206,[128; 129],296,27.391083,0.799727,12,[X3 == 10 OR X6 == 13 OR X10 >= 5119.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 7 OR X13 == 11 OR X13 == 18 OR X13 == 21],{'0': {'precision': 0.8188437202045592; 'recall': 0.9436148429306298; 'f1-score': 0.8768127711905701; 'support': 20023}; '1': {'precision': 0.6578787878787878; 'recall': 0.3418359313493938; 'f1-score': 0.44990156460470415; 'support': 6351}; 'accuracy': 0.7987032683703648; 'macro avg': {'precision': 0.7383612540416735; 'recall': 0.6427253871400118; 'f1-score': 0.6633571678976371; 'support': 26374}; 'weighted avg': {'precision': 0.7800825051745686; 'recall': 0.7987032683703648; 'f1-score': 0.7740102735403527; 'support': 26374}},{'0': {'precision': 0.819921875; 'recall': 0.9433707865168539; 'f1-score': 0.8773249738766979; 'support': 2225}; '1': {'precision': 0.660377358490566; 'recall': 0.34702549575070823; 'f1-score': 0.45496750232126276; 'support': 706}; 'accuracy': 0.799727055612419; 'macro avg': {'precision': 0.740149616745283; 'recall': 0.645198141133781; 'f1-score': 0.6661462380989803; 'support': 2931}; 'weighted avg': {'precision': 0.781491841340614; 'recall': 0.799727055612419; 'f1-score': 0.7755902843788689; 'support': 2931}}
l: 10,1,CNF,3,26374,2931,206,[128; 129],296,27.053848,0.796656,6,[X3 == 7 OR X10 >= 4243.500000 OR X11 >= 1862.000000 OR X13 == 1 OR X13 == 2 OR X13 == 11],{'0': {'precision': 0.8126701525431053; 'recall': 0.9392198971183139; 'f1-score': 0.871374293392642; 'support': 20023}; '1': {'precision': 0.6235694401484689; 'recall': 0.317430325932924; 'f1-score': 0.4207011686143573; 'support': 6351}; 'accuracy': 0.7894896488966406; 'macro avg': {'precision': 0.718119796345787; 'recall': 0.628325111525619; 'f1-score': 0.6460377310034997; 'support': 26374}; 'weighted avg': {'precision': 0.7671336914671087; 'recall': 0.7894896488966406; 'f1-score': 0.7628497989865267; 'support': 26374}},{'0': {'precision': 0.8195370733621028; 'recall': 0.938876404494382; 'f1-score': 0.8751571009635526; 'support': 2225}; '1': {'precision': 0.643979057591623; 'recall': 0.34844192634560905; 'f1-score': 0.4522058823529412; 'support': 706}; 'accuracy': 0.7966564312521324; 'macro avg': {'precision': 0.731758065476863; 'recall': 0.6436591654199956; 'f1-score': 0.6636814916582469; 'support': 2931}; 'weighted avg': {'precision': 0.7772498133368696; 'recall': 0.7966564312521324; 'f1-score': 0.7732793935807168; 'support': 2931}}
l: 10,1,CNF,4,26374,2931,206,[128; 129],296,27.107794,0.814739,8,[X4 >= 13.500000 OR X5 == 1 OR X6 == 11 OR X10 >= 5505.500000 OR X11 >= 1820.500000 OR X13 == 17 OR X13 == 19 OR X13 == 34],{'0': {'precision': 0.8360138757489751; 'recall': 0.9267841981721021; 'f1-score': 0.8790620558976788; 'support': 20023}; '1': {'precision': 0.6490304045966004; 'recall': 0.4268619115099984; 'f1-score': 0.5150075987841947; 'support': 6351}; 'accuracy': 0.806400242663229; 'macro avg': {'precision': 0.7425221401727877; 'recall': 0.6768230548410503; 'f1-score': 0.6970348273409368; 'support': 26374}; 'weighted avg': {'precision': 0.7909872576672002; 'recall': 0.806400242663229; 'f1-score': 0.7913957990868903; 'support': 26374}},{'0': {'precision': 0.8458059210526315; 'recall': 0.9244943820224719; 'f1-score': 0.8834013313291819; 'support': 2225}; '1': {'precision': 0.6633266533066132; 'recall': 0.4688385269121813; 'f1-score': 0.5493775933609958; 'support': 706}; 'accuracy': 0.8147389969293757; 'macro avg': {'precision': 0.7545662871796224; 'recall': 0.6966664544673267; 'f1-score': 0.7163894623450888; 'support': 2931}; 'weighted avg': {'precision': 0.8018515153792475; 'recall': 0.8147389969293757; 'f1-score': 0.8029438905221059; 'support': 2931}}
l: 10,1,CNF,5,26375,2930,206,[128; 129],296,28.026868,0.777816,14,[X5 == 1 OR X6 == 11 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1975.500000 OR X12 >= 65.500000 OR X13 == 1 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 23 OR X13 == 41],{'0': {'precision': 0.8160893854748603; 'recall': 0.9119512560555362; 'f1-score': 0.8613613849709892; 'support': 20023}; '1': {'precision': 0.55925; 'recall': 0.35217254408060455; 'f1-score': 0.43218701700154566; 'support': 6352}; 'accuracy': 0.7771374407582938; 'macro avg': {'precision': 0.6876696927374302; 'recall': 0.6320619000680704; 'f1-score': 0.6467742009862675; 'support': 26375}; 'weighted avg': {'precision': 0.7542336972649528; 'recall': 0.7771374407582938; 'f1-score': 0.758001552351391; 'support': 26375}},{'0': {'precision': 0.819140308191403; 'recall': 0.9078651685393259; 'f1-score': 0.8612236196972928; 'support': 2225}; '1': {'precision': 0.5581896551724138; 'recall': 0.36737588652482267; 'f1-score': 0.4431137724550898; 'support': 705}; 'accuracy': 0.7778156996587031; 'macro avg': {'precision': 0.6886649816819084; 'recall': 0.6376205275320743; 'f1-score': 0.6521686960761913; 'support': 2930}; 'weighted avg': {'precision': 0.7563518404854687; 'recall': 0.7778156996587031; 'f1-score': 0.7606203970673429; 'support': 2930}}
l: 10,1,CNF,6,26375,2930,206,[128; 129],296,28.091361,0.796246,11,[X3 == 14 OR X5 == 1 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X12 >= 65.500000 OR X13 == 9 OR X13 == 14 OR X13 == 19 OR X13 == 24 OR X13 == 30 OR X13 == 38],{'0': {'precision': 0.8176417409272891; 'recall': 0.9485591569694851; 'f1-score': 0.8782484046980487; 'support': 20023}; '1': {'precision': 0.6726001271455817; 'recall': 0.3331234256926952; 'f1-score': 0.44556748789218786; 'support': 6352}; 'accuracy': 0.8003412322274881; 'macro avg': {'precision': 0.7451209340364354; 'recall': 0.6408412913310901; 'f1-score': 0.6619079462951183; 'support': 26375}; 'weighted avg': {'precision': 0.7827107710413591; 'recall': 0.8003412322274881; 'f1-score': 0.774044075463894; 'support': 26375}},{'0': {'precision': 0.8121165644171779; 'recall': 0.9519101123595506; 'f1-score': 0.8764742396027312; 'support': 2225}; '1': {'precision': 0.6677018633540373; 'recall': 0.3049645390070922; 'f1-score': 0.4186952288218111; 'support': 705}; 'accuracy': 0.7962457337883959; 'macro avg': {'precision': 0.7399092138856076; 'recall': 0.6284373256833213; 'f1-score': 0.6475847342122711; 'support': 2930}; 'weighted avg': {'precision': 0.7773683172330434; 'recall': 0.7962457337883959; 'f1-score': 0.766326047588892; 'support': 2930}}
l: 10,1,CNF,7,26375,2930,206,[128; 129],296,27.207584,0.780546,9,[X5 == 1 OR X6 == 13 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 5 OR X13 == 9 OR X13 == 32 OR X13 == 34],{'0': {'precision': 0.8166884531590414; 'recall': 0.9360735154572242; 'f1-score': 0.8723151746445443; 'support': 20023}; '1': {'precision': 0.6262773722627737; 'recall': 0.3376889168765743; 'f1-score': 0.4387849033445842; 'support': 6352}; 'accuracy': 0.7919620853080569; 'macro avg': {'precision': 0.7214829127109075; 'recall': 0.6368812161668993; 'f1-score': 0.6555500389945643; 'support': 26375}; 'weighted avg': {'precision': 0.7708309674394929; 'recall': 0.7919620853080569; 'f1-score': 0.7679062918654979; 'support': 26375}},{'0': {'precision': 0.8092259577795152; 'recall': 0.9303370786516854; 'f1-score': 0.8655655446372569; 'support': 2225}; '1': {'precision': 0.5833333333333334; 'recall': 0.3078014184397163; 'f1-score': 0.40297121634168986; 'support': 705}; 'accuracy': 0.7805460750853243; 'macro avg': {'precision': 0.6962796455564243; 'recall': 0.6190692485457008; 'f1-score': 0.6342683804894733; 'support': 2930}; 'weighted avg': {'precision': 0.7548729542864919; 'recall': 0.7805460750853243; 'f1-score': 0.7542587182043645; 'support': 2930}}
l: 10,1,CNF,8,26375,2930,206,[128; 129],296,28.138460,0.806485,10,[X3 == 10 OR X4 >= 13.500000 OR X5 == 1 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X13 == 3 OR X13 == 7 OR X13 == 9 OR X13 == 11],{'0': {'precision': 0.8490921065010819; 'recall': 0.9014182980423492; 'f1-score': 0.8744731359914734; 'support': 20024}; '1': {'precision': 0.6142270861833106; 'recall': 0.49488269563848214; 'f1-score': 0.5481339379141961; 'support': 6351}; 'accuracy': 0.8035260663507109; 'macro avg': {'precision': 0.7316595963421962; 'recall': 0.6981504968404156; 'f1-score': 0.7113035369528347; 'support': 26375}; 'weighted avg': {'precision': 0.7925375000920518; 'recall': 0.8035260663507109; 'f1-score': 0.7958918943994814; 'support': 26375}},{'0': {'precision': 0.854211201368106; 'recall': 0.8983812949640287; 'f1-score': 0.8757396449704141; 'support': 2224}; '1': {'precision': 0.6175972927241963; 'recall': 0.5169971671388102; 'f1-score': 0.5628373168851195; 'support': 706}; 'accuracy': 0.8064846416382253; 'macro avg': {'precision': 0.7359042470461512; 'recall': 0.7076892310514195; 'f1-score': 0.7192884809277669; 'support': 2930}; 'weighted avg': {'precision': 0.7971977476129523; 'recall': 0.8064846416382253; 'f1-score': 0.8003440669403056; 'support': 2930}}
l: 10,1,CNF,9,26375,2930,206,[128; 129],296,27.362334,0.808532,6,[X1 == 5 OR X4 >= 13.500000 OR X10 >= 4826.000000 OR X11 >= 1820.500000 OR X13 == 1 OR X13 == 12],{'0': {'precision': 0.8437928199506715; 'recall': 0.9225928885337595; 'f1-score': 0.8814351829762871; 'support': 20024}; '1': {'precision': 0.654095068065164; 'recall': 0.461502125649504; 'f1-score': 0.5411742983751846; 'support': 6351}; 'accuracy': 0.811563981042654; 'macro avg': {'precision': 0.7489439440079178; 'recall': 0.6920475070916318; 'f1-score': 0.7113047406757358; 'support': 26375}; 'weighted avg': {'precision': 0.7981143205298237; 'recall': 0.811563981042654; 'f1-score': 0.7995016520530037; 'support': 26375}},{'0': {'precision': 0.8392492860057119; 'recall': 0.924910071942446; 'f1-score': 0.88; 'support': 2224}; '1': {'precision': 0.651356993736952; 'recall': 0.44192634560906513; 'f1-score': 0.5265822784810127; 'support': 706}; 'accuracy': 0.8085324232081911; 'macro avg': {'precision': 0.7453031398713319; 'recall': 0.6834182087757555; 'f1-score': 0.7032911392405063; 'support': 2930}; 'weighted avg': {'precision': 0.7939755800870277; 'recall': 0.8085324232081911; 'f1-score': 0.7948420097636844; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [128, 129], 'n_partitions': 206}, (mean val acc cv) 0.797201 (+- 0.011203), (mean training time) 27.560584 (+- 0.386690)
l: 10,1,DNF,0,26374,2931,3296,[8; 9],296,119.914885,0.695667,7,[X3 != 1 AND X3 != 3 AND X3 != 13 AND X5 != 6 AND X6 != 9 AND X6 == 3 AND X13 != 31],{'0': {'precision': 0.7582587749483827; 'recall': 0.8803875543125406; 'f1-score': 0.814772018210811; 'support': 20023}; '1': {'precision': 0.23384516954574536; 'recall': 0.11509998425444812; 'f1-score': 0.15426822834230242; 'support': 6351}; 'accuracy': 0.69610222188519; 'macro avg': {'precision': 0.496051972247064; 'recall': 0.49774376928349434; 'f1-score': 0.4845201232765567; 'support': 26374}; 'weighted avg': {'precision': 0.6319771791376544; 'recall': 0.69610222188519; 'f1-score': 0.6557191794508618; 'support': 26374}},{'0': {'precision': 0.7564447864563294; 'recall': 0.8835955056179775; 'f1-score': 0.8150912106135987; 'support': 2225}; '1': {'precision': 0.21987951807228914; 'recall': 0.10339943342776203; 'f1-score': 0.14065510597302505; 'support': 706}; 'accuracy': 0.6956670078471512; 'macro avg': {'precision': 0.48816215226430926; 'recall': 0.49349746952286977; 'f1-score': 0.4778731582933119; 'support': 2931}; 'weighted avg': {'precision': 0.6272004741127154; 'recall': 0.6956670078471512; 'f1-score': 0.6526374781413213; 'support': 2931}}
