l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],564,1.137126,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.8648648648648649; 'recall': 0.6274509803921569; 'f1-score': 0.7272727272727273; 'support': 102}; '1.0': {'precision': 0.819047619047619; 'recall': 0.945054945054945; 'f1-score': 0.8775510204081632; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.841956241956242; 'recall': 0.7862529627235509; 'f1-score': 0.8024118738404453; 'support': 284}; 'weighted avg': {'precision': 0.8355031087425454; 'recall': 0.8309859154929577; 'f1-score': 0.8235778306200842; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 5,3,DNF,6,285,31,35,[8; 9],564,1.455151,0.774194,11,[X2 < 0.000000 AND X16 >= 0.973960 AND X33 >= 0.714440] OR [X0 AND X2 >= 0.328340 AND X6 < 1.000000] OR [X0 AND X2 < 0.000000 AND X2 >= 0.000000 AND X3 >= 0.136450 AND X5 >= 0.090910],{'0.0': {'precision': 0.6915887850467289; 'recall': 0.7254901960784313; 'f1-score': 0.7081339712918661; 'support': 102}; '1.0': {'precision': 0.8426966292134831; 'recall': 0.819672131147541; 'f1-score': 0.8310249307479224; 'support': 183}; 'accuracy': 0.7859649122807018; 'macro avg': {'precision': 0.767142707130106; 'recall': 0.7725811636129862; 'f1-score': 0.7695794510198942; 'support': 285}; 'weighted avg': {'precision': 0.7886159270906448; 'recall': 0.7859649122807018; 'f1-score': 0.7870429031531233; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.7272727272727273; 'f1-score': 0.6956521739130435; 'support': 11}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7543859649122806; 'recall': 0.7636363636363637; 'f1-score': 0.758082497212932; 'support': 31}; 'weighted avg': {'precision': 0.7798528579513299; 'recall': 0.7741935483870968; 'f1-score': 0.7762074297838673; 'support': 31}}
l: 5,3,DNF,7,285,31,35,[8; 9],564,1.520857,0.870968,8,[X0 AND X2 >= 0.328340 AND X3 < 0.291670] OR [(NOT X0) AND X0 AND X17 >= 0.367500] OR [X0 AND X10 < -0.388750],{'0.0': {'precision': 0.7386363636363636; 'recall': 0.6372549019607843; 'f1-score': 0.6842105263157894; 'support': 102}; '1.0': {'precision': 0.8121827411167513; 'recall': 0.8743169398907104; 'f1-score': 0.8421052631578948; 'support': 183}; 'accuracy': 0.7894736842105263; 'macro avg': {'precision': 0.7754095523765574; 'recall': 0.7557859209257474; 'f1-score': 0.763157894736842; 'support': 285}; 'weighted avg': {'precision': 0.7858608797027178; 'recall': 0.7894736842105263; 'f1-score': 0.785595567867036; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
l: 5,3,DNF,8,285,31,35,[8; 9],564,1.451177,0.935484,13,[X0 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X7 >= -0.672730] OR [(NOT X0) AND X0 AND X2 >= 0.600000 AND X3 < -0.027360] OR [X0 AND X2 < 0.000000 AND X2 >= 0.000000 AND X3 < -0.027360 AND X5 >= 0.022800],{'0.0': {'precision': 0.9032258064516129; 'recall': 0.8235294117647058; 'f1-score': 0.8615384615384616; 'support': 102}; '1.0': {'precision': 0.90625; 'recall': 0.9508196721311475; 'f1-score': 0.9279999999999999; 'support': 183}; 'accuracy': 0.9052631578947369; 'macro avg': {'precision': 0.9047379032258065; 'recall': 0.8871745419479267; 'f1-score': 0.8947692307692308; 'support': 285}; 'weighted avg': {'precision': 0.9051676570458403; 'recall': 0.9052631578947369; 'f1-score': 0.9042137651821862; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
l: 5,3,DNF,9,285,31,35,[8; 9],564,1.475513,0.838710,9,[X0 AND X3 >= -0.027360 AND X6 >= 0.037590] OR [X3 < 0.291670 AND X3 >= 0.136450 AND X7 >= 0.090910] OR [(NOT X0) AND X2 < 0.871110 AND X2 >= 0.600000],{'0.0': {'precision': 0.640625; 'recall': 0.803921568627451; 'f1-score': 0.7130434782608696; 'support': 102}; '1.0': {'precision': 0.8726114649681529; 'recall': 0.7486338797814208; 'f1-score': 0.8058823529411765; 'support': 183}; 'accuracy': 0.7684210526315789; 'macro avg': {'precision': 0.7566182324840764; 'recall': 0.7762777242044359; 'f1-score': 0.7594629156010231; 'support': 285}; 'weighted avg': {'precision': 0.7895847301374455; 'recall': 0.7684210526315789; 'f1-score': 0.7726558083187508; 'support': 285}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9090909090909091; 'f1-score': 0.8; 'support': 11}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8277310924369747; 'recall': 0.8545454545454545; 'f1-score': 0.8324324324324324; 'support': 31}; 'weighted avg': {'precision': 0.8606668473841149; 'recall': 0.8387096774193549; 'f1-score': 0.841848299912816; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 35}, (mean val acc cv) 0.757560 (+- 0.140203), (mean training time) 1.639014 (+- 0.394579)
l: 5,3,DNF,0,284,32,17,[16; 17],564,1.022766,0.812500,14,[X2 >= 0.000000 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X17 < 0.367500 AND X26 < 1.000000] OR [X2 < 0.000000 AND X3 >= -0.105260 AND X9 < 0.328990 AND X10 < 1.000000 AND X13 >= 0.030270 AND X33 < 0.714440] OR [X2 >= 0.000000 AND X13 < 0.000000 AND X28 >= 0.324630],{'0.0': {'precision': 0.6451612903225806; 'recall': 0.7843137254901961; 'f1-score': 0.7079646017699115; 'support': 102}; '1.0': {'precision': 0.8625; 'recall': 0.7582417582417582; 'f1-score': 0.8070175438596491; 'support': 182}; 'accuracy': 0.7676056338028169; 'macro avg': {'precision': 0.7538306451612904; 'recall': 0.7712777418659771; 'f1-score': 0.7574910728147803; 'support': 284}; 'weighted avg': {'precision': 0.7844417310313493; 'recall': 0.7676056338028169; 'f1-score': 0.7714421914189687; 'support': 284}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8095238095238095; 'f1-score': 0.8500000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.7935222672064777; 'recall': 0.8138528138528138; 'f1-score': 0.8; 'support': 32}; 'weighted avg': {'precision': 0.8251518218623481; 'recall': 0.8125; 'f1-score': 0.815625; 'support': 32}}
l: 5,3,DNF,1,284,32,17,[16; 17],564,1.013413,0.562500,12,[X0 AND X3 < -0.027360 AND X4 < 0.981220 AND X14 >= 0.251920 AND X15 < 0.771280 AND X16 >= 0.372540 AND X31 < 0.777020] OR [(NOT X0) AND X14 < 0.000000 AND X31 >= -0.780570] OR [X4 >= 0.067040 AND X25 >= -0.102340],{'0.0': {'precision': 0.541095890410959; 'recall': 0.7745098039215687; 'f1-score': 0.6370967741935484; 'support': 102}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.6318681318681318; 'f1-score': 0.71875; 'support': 182}; 'accuracy': 0.6830985915492958; 'macro avg': {'precision': 0.6872146118721462; 'recall': 0.7031889678948502; 'f1-score': 0.6779233870967742; 'support': 284}; 'weighted avg': {'precision': 0.7283748151006496; 'recall': 0.6830985915492958; 'f1-score': 0.6894238414357111; 'support': 284}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.45454545454545453; 'f1-score': 0.41666666666666663; 'support': 11}; '1.0': {'precision': 0.6842105263157895; 'recall': 0.6190476190476191; 'f1-score': 0.6500000000000001; 'support': 21}; 'accuracy': 0.5625; 'macro avg': {'precision': 0.5344129554655871; 'recall': 0.5367965367965368; 'f1-score': 0.5333333333333334; 'support': 32}; 'weighted avg': {'precision': 0.5812246963562753; 'recall': 0.5625; 'f1-score': 0.5697916666666667; 'support': 32}}
l: 5,3,DNF,2,284,32,17,[16; 17],564,1.044836,0.843750,13,[X0 AND X2 >= 0.000000 AND X4 >= 0.540400] OR [X2 < 0.000000 AND X2 >= 0.000000 AND X12 < 1.000000 AND X27 < -0.570920] OR [X0 AND X2 >= 0.328340 AND X4 >= 0.540400 AND X5 >= -0.227030 AND X6 >= 0.037590 AND X30 >= 0.442770],{'0.0': {'precision': 0.7641509433962265; 'recall': 0.7941176470588235; 'f1-score': 0.7788461538461539; 'support': 102}; '1.0': {'precision': 0.8820224719101124; 'recall': 0.8626373626373627; 'f1-score': 0.8722222222222222; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8230867076531694; 'recall': 0.828377504848093; 'f1-score': 0.825534188034188; 'support': 284}; 'weighted avg': {'precision': 0.8396883313875195; 'recall': 0.8380281690140845; 'f1-score': 0.8386857469603949; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
l: 5,3,DNF,3,284,32,17,[16; 17],564,1.014720,0.718750,12,[X2 >= 0.600000 AND X3 >= -0.027360 AND X24 < 1.000000] OR [X2 < 1.000000 AND X3 >= -0.500000 AND X4 >= 0.540400 AND X7 < 0.279550 AND X9 < 0.096100 AND X28 >= 0.078100 AND X30 >= 0.251640] OR [X2 >= 0.871110 AND X26 < 0.410780],{'0.0': {'precision': 0.6875; 'recall': 0.8712871287128713; 'f1-score': 0.7685589519650655; 'support': 101}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.7814207650273224; 'f1-score': 0.8436578171091446; 'support': 183}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8020833333333333; 'recall': 0.8263539468700969; 'f1-score': 0.8061083845371051; 'support': 284}; 'weighted avg': {'precision': 0.8351672535211268; 'recall': 0.8133802816901409; 'f1-score': 0.816950122110722; 'support': 284}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.6666666666666666; 'f1-score': 0.64; 'support': 12}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.75; 'f1-score': 0.7692307692307692; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7024291497975709; 'recall': 0.7083333333333333; 'f1-score': 0.7046153846153846; 'support': 32}; 'weighted avg': {'precision': 0.7241902834008098; 'recall': 0.71875; 'f1-score': 0.7207692307692307; 'support': 32}}
l: 5,3,DNF,4,284,32,17,[16; 17],564,0.988577,0.750000,10,[X2 >= 0.328340 AND X10 < 0.822080 AND X23 >= 0.082350] OR [X2 >= 0.000000 AND X13 >= -0.127380 AND X15 >= 0.050580 AND X26 < 1.000000] OR [X0 AND X3 < 0.291670 AND X8 >= 0.809790],{'0.0': {'precision': 0.6517857142857143; 'recall': 0.7227722772277227; 'f1-score': 0.6854460093896715; 'support': 101}; '1.0': {'precision': 0.8372093023255814; 'recall': 0.7868852459016393; 'f1-score': 0.8112676056338027; 'support': 183}; 'accuracy': 0.7640845070422535; 'macro avg': {'precision': 0.7444975083056479; 'recall': 0.754828761564681; 'f1-score': 0.748356807511737; 'support': 284}; 'weighted avg': {'precision': 0.7712664065790089; 'recall': 0.7640845070422535; 'f1-score': 0.7665211928850096; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 0.8; 'f1-score': 0.8000000000000002; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7333333333333334; 'recall': 0.7333333333333334; 'f1-score': 0.7333333333333334; 'support': 32}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.7500000000000001; 'support': 32}}
l: 5,3,DNF,5,284,32,17,[16; 17],564,1.051318,0.718750,11,[X7 >= 0.014710 AND X26 < 0.565880 AND X31 >= 0.020990] OR [X0 AND X2 >= 0.600000 AND X9 >= 0.018290] OR [X0 AND X2 >= 0.328340 AND X4 >= 0.067040 AND X6 < 1.000000 AND X33 >= -0.598670],{'0.0': {'precision': 0.7523809523809524; 'recall': 0.7821782178217822; 'f1-score': 0.7669902912621359; 'support': 101}; '1.0': {'precision': 0.8770949720670391; 'recall': 0.8579234972677595; 'f1-score': 0.867403314917127; 'support': 183}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8147379622239957; 'recall': 0.8200508575447709; 'f1-score': 0.8171968030896315; 'support': 284}; 'weighted avg': {'precision': 0.8327424509814942; 'recall': 0.8309859154929577; 'f1-score': 0.8316930494623589; 'support': 284}},{'0.0': {'precision': 0.6363636363636364; 'recall': 0.5833333333333334; 'f1-score': 0.6086956521739131; 'support': 12}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8; 'f1-score': 0.7804878048780488; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.699134199134199; 'recall': 0.6916666666666667; 'f1-score': 0.694591728525981; 'support': 32}; 'weighted avg': {'precision': 0.7148268398268398; 'recall': 0.71875; 'f1-score': 0.7160657476139979; 'support': 32}}
l: 5,3,DNF,6,285,31,17,[16; 17],564,1.121390,0.806452,14,[X0 AND X2 < 0.000000 AND X29 < -0.173650 AND X29 >= -0.836750 AND X31 < -0.054550 AND X33 < 0.714440] OR [X0 AND X4 >= 0.067040 AND X6 < 1.000000 AND X12 < 1.000000 AND X31 >= -0.325400] OR [X2 >= 0.328340 AND X21 < 0.821620 AND X33 < 0.012270],{'0.0': {'precision': 0.8372093023255814; 'recall': 0.7058823529411765; 'f1-score': 0.7659574468085107; 'support': 102}; '1.0': {'precision': 0.8492462311557789; 'recall': 0.9234972677595629; 'f1-score': 0.8848167539267017; 'support': 183}; 'accuracy': 0.8456140350877193; 'macro avg': {'precision': 0.8432277667406802; 'recall': 0.8146898103503697; 'f1-score': 0.8253871003676062; 'support': 285}; 'weighted avg': {'precision': 0.8449382776797083; 'recall': 0.8456140350877193; 'f1-score': 0.8422776334844018; 'support': 285}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
l: 5,3,DNF,7,285,31,17,[16; 17],564,1.096540,0.967742,17,[X0 AND X2 >= 0.328340 AND X3 >= -0.105260 AND X17 < 0.105910 AND X25 >= -0.857030 AND X27 < 0.091760] OR [X2 < 0.749160 AND X2 >= 0.600000 AND X13 < 0.252830 AND X16 >= 0.750000 AND X29 < 0.263360 AND X31 < 0.324920] OR [X0 AND X3 < 0.496380 AND X6 >= 0.348160 AND X11 >= -0.351510 AND X22 < 0.862570],{'0.0': {'precision': 0.71900826446281; 'recall': 0.8529411764705882; 'f1-score': 0.780269058295964; 'support': 102}; '1.0': {'precision': 0.9085365853658537; 'recall': 0.8142076502732241; 'f1-score': 0.8587896253602306; 'support': 183}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8137724249143319; 'recall': 0.8335744133719061; 'f1-score': 0.8195293418280973; 'support': 285}; 'weighted avg': {'precision': 0.8407053968321329; 'recall': 0.8280701754385965; 'f1-score': 0.8306875276740721; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
l: 5,3,DNF,8,285,31,17,[16; 17],564,1.014117,0.806452,13,[X0 AND X2 >= 0.000000 AND X3 >= -0.027360 AND X4 >= 0.067040 AND X22 >= -0.148150] OR [X2 >= 0.749160 AND X4 >= 0.540400 AND X14 < 1.000000 AND X22 < 1.000000 AND X26 < 1.000000] OR [X0 AND X5 >= 0.222800 AND X26 < -0.191490],{'0.0': {'precision': 0.7565217391304347; 'recall': 0.8529411764705882; 'f1-score': 0.8018433179723502; 'support': 102}; '1.0': {'precision': 0.9117647058823529; 'recall': 0.8469945355191257; 'f1-score': 0.8781869688385269; 'support': 183}; 'accuracy': 0.8491228070175438; 'macro avg': {'precision': 0.8341432225063938; 'recall': 0.8499678559948569; 'f1-score': 0.8400151434054386; 'support': 285}; 'weighted avg': {'precision': 0.8562040651500874; 'recall': 0.8491228070175438; 'f1-score': 0.850863978002211; 'support': 285}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7905982905982906; 'recall': 0.8090909090909091; 'f1-score': 0.7960526315789475; 'support': 31}; 'weighted avg': {'precision': 0.8191342707471739; 'recall': 0.8064516129032258; 'f1-score': 0.8094227504244483; 'support': 31}}
l: 5,3,DNF,9,285,31,17,[16; 17],564,1.032390,0.903226,11,[X2 < 0.000000 AND X17 < -0.050570 AND X27 >= -0.017690 AND X32 >= 0.168270] OR [X3 >= 0.016310 AND X17 < 0.720730] OR [X0 AND X4 >= 0.540400 AND X6 >= 0.037590 AND X26 < 1.000000 AND X32 < 1.000000],{'0.0': {'precision': 0.7906976744186046; 'recall': 0.6666666666666666; 'f1-score': 0.7234042553191489; 'support': 102}; '1.0': {'precision': 0.8291457286432161; 'recall': 0.9016393442622951; 'f1-score': 0.8638743455497383; 'support': 183}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8099217015309104; 'recall': 0.7841530054644809; 'f1-score': 0.7936393004344435; 'support': 285}; 'weighted avg': {'precision': 0.8153853723944078; 'recall': 0.8175438596491228; 'f1-score': 0.8136008395724748; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 17}, (mean val acc cv) 0.789012 (+- 0.105758), (mean training time) 1.040007 (+- 0.038714)
l: 5,3,DNF,0,284,32,8,[35; 36],564,2.053101,0.625000,13,[X5 >= 0.090910 AND X26 < 1.000000 AND X29 >= -0.836750] OR [X2 < 0.000000 AND X13 >= 0.252830 AND X16 >= 0.000000 AND X28 < 0.324630] OR [X0 AND X21 < 0.113550 AND X23 < 0.299610 AND X25 < 0.233870 AND X26 < 1.000000 AND X26 >= 0.565880],{'0.0': {'precision': 0.7007299270072993; 'recall': 0.9411764705882353; 'f1-score': 0.803347280334728; 'support': 102}; '1.0': {'precision': 0.9591836734693877; 'recall': 0.7747252747252747; 'f1-score': 0.8571428571428572; 'support': 182}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8299568002383435; 'recall': 0.8579508726567551; 'f1-score': 0.8302450687387926; 'support': 284}; 'weighted avg': {'precision': 0.8663587363597643; 'recall': 0.8345070422535211; 'f1-score': 0.8378219105427543; 'support': 284}},{'0.0': {'precision': 0.47368421052631576; 'recall': 0.8181818181818182; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.8461538461538461; 'recall': 0.5238095238095238; 'f1-score': 0.6470588235294118; 'support': 21}; 'accuracy': 0.625; 'macro avg': {'precision': 0.659919028340081; 'recall': 0.670995670995671; 'f1-score': 0.6235294117647059; 'support': 32}; 'weighted avg': {'precision': 0.7181174089068826; 'recall': 0.625; 'f1-score': 0.6308823529411764; 'support': 32}}
l: 5,3,DNF,1,284,32,8,[35; 36],564,1.143877,0.812500,14,[X3 >= -0.105260 AND X4 >= 0.000000 AND X6 >= 0.037590 AND X23 < 0.299610 AND X25 < 0.233870] OR [X0 AND X4 >= 0.067040 AND X6 >= 0.348160 AND X23 >= -0.250000 AND X27 >= -0.233120 AND X28 < 1.000000] OR [X2 >= 0.871110 AND X4 >= 0.000000 AND X21 < -0.021790],{'0.0': {'precision': 0.9354838709677419; 'recall': 0.8529411764705882; 'f1-score': 0.8923076923076922; 'support': 102}; '1.0': {'precision': 0.9214659685863874; 'recall': 0.967032967032967; 'f1-score': 0.9436997319034852; 'support': 182}; 'accuracy': 0.926056338028169; 'macro avg': {'precision': 0.9284749197770646; 'recall': 0.9099870717517776; 'f1-score': 0.9180037121055887; 'support': 284}; 'weighted avg': {'precision': 0.9265005673289866; 'recall': 0.926056338028169; 'f1-score': 0.9252420275416158; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.9047619047619048; 'f1-score': 0.8636363636363636; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8019323671497585; 'recall': 0.7705627705627706; 'f1-score': 0.7818181818181819; 'support': 32}; 'weighted avg': {'precision': 0.8094806763285025; 'recall': 0.8125; 'f1-score': 0.8073863636363636; 'support': 32}}
