lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,468,53,58,[8; 9],158,1.352684,0.698113,3,[(NOT X1) OR X5 >= 35.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.4206896551724138; 'recall': 0.45864661654135336; 'f1-score': 0.43884892086330934; 'support': 133}; '1.0': {'precision': 0.7770897832817337; 'recall': 0.7492537313432835; 'f1-score': 0.7629179331306991; 'support': 335}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.5988897192270738; 'recall': 0.6039501739423184; 'f1-score': 0.6008834269970043; 'support': 468}; 'weighted avg': {'precision': 0.6758051314899826; 'recall': 0.6666666666666666; 'f1-score': 0.6708213975931716; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
5,3,DNF,9,469,52,7,[67; 67],158,902.582074,0.750000,11,[X3 >= 0.300000 AND X5 >= 21.000000 AND X6 >= 19.000000 AND X8 < 4.100000] OR [X0 >= 31.000000 AND X5 < 30.000000 AND X9 < 1.060000] OR [X0 < 60.000000 AND X2 < 1.000000 AND X5 >= 30.000000 AND X8 >= 3.300000],{'0.0': {'precision': 0.4244604316546763; 'recall': 0.44360902255639095; 'f1-score': 0.4338235294117648; 'support': 133}; '1.0': {'precision': 0.7757575757575758; 'recall': 0.7619047619047619; 'f1-score': 0.7687687687687688; 'support': 336}; 'accuracy': 0.6716417910447762; 'macro avg': {'precision': 0.6001090037061261; 'recall': 0.6027568922305764; 'f1-score': 0.6012961490902667; 'support': 469}; 'weighted avg': {'precision': 0.6761359975791416; 'recall': 0.6716417910447762; 'f1-score': 0.6737842979063348; 'support': 469}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.8648648648648649; 'f1-score': 0.8311688311688312; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6916666666666667; 'recall': 0.6657657657657658; 'f1-score': 0.6748436748436749; 'support': 52}; 'weighted avg': {'precision': 0.7375; 'recall': 0.75; 'f1-score': 0.7409812409812411; 'support': 52}}
5,3,DNF,0,468,53,3,[156; 156],158,1002.305572,0.471698,14,[X4 < 328.000000 AND X5 >= 21.000000 AND X6 >= 28.000000 AND X8 >= 3.000000 AND X9 >= 0.546000] OR [X0 >= 31.000000 AND X5 >= 21.000000 AND X9 < 0.800000] OR [X4 >= 150.000000 AND X5 >= 18.000000 AND X6 < 71.600000 AND X7 < 5.600000 AND X8 < 4.100000 AND X9 >= 0.800000],{'0.0': {'precision': 0.37155963302752293; 'recall': 0.6090225563909775; 'f1-score': 0.4615384615384615; 'support': 133}; '1.0': {'precision': 0.792; 'recall': 0.591044776119403; 'f1-score': 0.676923076923077; 'support': 335}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5817798165137615; 'recall': 0.6000336662551902; 'f1-score': 0.5692307692307692; 'support': 468}; 'weighted avg': {'precision': 0.6725158786167961; 'recall': 0.5961538461538461; 'f1-score': 0.6157133464825773; 'support': 468}},{'0.0': {'precision': 0.30303030303030304; 'recall': 0.6666666666666666; 'f1-score': 0.41666666666666663; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.39473684210526316; 'f1-score': 0.5172413793103448; 'support': 38}; 'accuracy': 0.4716981132075472; 'macro avg': {'precision': 0.5265151515151515; 'recall': 0.5307017543859649; 'f1-score': 0.4669540229885057; 'support': 53}; 'weighted avg': {'precision': 0.6234991423670669; 'recall': 0.4716981132075472; 'f1-score': 0.4887768379960962; 'support': 53}}
5,3,DNF,1,469,52,3,[156; 157],158,1002.398294,0.750000,8,[X4 >= 150.000000 AND X5 >= 18.000000 AND X7 < 7.900000] OR [X6 >= 42.000000 AND X7 >= 6.200000] OR [X0 >= 45.000000 AND X2 >= 0.700000 AND X4 >= 182.000000],{'0.0': {'precision': 0.4691358024691358; 'recall': 0.2835820895522388; 'f1-score': 0.3534883720930232; 'support': 134}; '1.0': {'precision': 0.7525773195876289; 'recall': 0.8716417910447761; 'f1-score': 0.8077455048409404; 'support': 335}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.6108565610283823; 'recall': 0.5776119402985075; 'f1-score': 0.5806169384669818; 'support': 469}; 'weighted avg': {'precision': 0.6715940289823451; 'recall': 0.7036247334754797; 'f1-score': 0.6779577526272498; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.42857142857142855; 'f1-score': 0.4799999999999999; 'support': 14}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6751662971175166; 'recall': 0.6484962406015038; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7350332594235033; 'recall': 0.75; 'f1-score': 0.7397468354430379; 'support': 52}}
5,3,DNF,2,469,52,3,[156; 157],158,1002.419071,0.557692,15,[X0 < 66.000000 AND X4 >= 182.000000 AND X6 >= 28.000000 AND X7 < 6.200000] OR [X0 >= 31.000000 AND X3 >= 0.200000 AND X4 >= 150.000000 AND X5 >= 21.000000 AND X8 < 3.000000 AND X8 >= 2.000000] OR [X4 < 208.000000 AND X6 < 71.600000 AND X6 >= 19.000000 AND X8 < 2.700000 AND X8 >= 2.000000],{'0.0': {'precision': 0.3312883435582822; 'recall': 0.8059701492537313; 'f1-score': 0.4695652173913043; 'support': 134}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.3492537313432836; 'f1-score': 0.48953974895397484; 'support': 335}; 'accuracy': 0.47974413646055436; 'macro avg': {'precision': 0.5747350808700502; 'recall': 0.5776119402985075; 'f1-score': 0.47955248317263954; 'support': 469}; 'weighted avg': {'precision': 0.6790693968608079; 'recall': 0.47974413646055436; 'f1-score': 0.48383273993606896; 'support': 469}},{'0.0': {'precision': 0.3548387096774194; 'recall': 0.7857142857142857; 'f1-score': 0.48888888888888893; 'support': 14}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.47368421052631576; 'f1-score': 0.6101694915254237; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.6059907834101382; 'recall': 0.6296992481203008; 'f1-score': 0.5495291902071563; 'support': 52}; 'weighted avg': {'precision': 0.7219071251329315; 'recall': 0.5576923076923077; 'f1-score': 0.5775170215848182; 'support': 52}}
5,3,DNF,3,469,52,3,[156; 157],158,1002.839582,0.538462,11,[X0 >= 31.000000 AND X2 < 1.400000 AND X4 >= 208.000000 AND X5 >= 18.000000] OR [X0 >= 23.000000 AND X1 AND X7 < 7.900000 AND X9 >= 0.800000] OR [X3 < 0.600000 AND X3 >= 0.300000 AND X5 < 18.000000],{'0.0': {'precision': 0.3039647577092511; 'recall': 0.518796992481203; 'f1-score': 0.38333333333333336; 'support': 133}; '1.0': {'precision': 0.7355371900826446; 'recall': 0.5297619047619048; 'f1-score': 0.615916955017301; 'support': 336}; 'accuracy': 0.5266524520255863; 'macro avg': {'precision': 0.5197509738959478; 'recall': 0.5242794486215538; 'f1-score': 0.4996251441753172; 'support': 469}; 'weighted avg': {'precision': 0.6131509779170554; 'recall': 0.5266524520255863; 'f1-score': 0.5499604055845341; 'support': 469}},{'0.0': {'precision': 0.30434782608695654; 'recall': 0.4666666666666667; 'f1-score': 0.3684210526315789; 'support': 15}; '1.0': {'precision': 0.7241379310344828; 'recall': 0.5675675675675675; 'f1-score': 0.6363636363636365; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5142428785607196; 'recall': 0.5171171171171172; 'f1-score': 0.5023923444976077; 'support': 52}; 'weighted avg': {'precision': 0.6030446315303887; 'recall': 0.5384615384615384; 'f1-score': 0.5590725064409277; 'support': 52}}
5,3,DNF,4,469,52,3,[156; 157],158,1002.713292,0.442308,17,[(NOT X1) AND X2 >= 0.800000 AND X7 >= 5.600000 AND X8 < 3.300000 AND X9 < 1.200000] OR [X0 >= 23.000000 AND X2 < 1.400000 AND X3 >= 0.200000 AND X4 < 282.000000 AND X7 >= 6.000000 AND X8 >= 3.100000] OR [X0 >= 55.000000 AND X1 AND X2 >= 0.700000 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X9 < 1.060000],{'0.0': {'precision': 0.28776978417266186; 'recall': 0.6015037593984962; 'f1-score': 0.389294403892944; 'support': 133}; '1.0': {'precision': 0.7225130890052356; 'recall': 0.4107142857142857; 'f1-score': 0.523719165085389; 'support': 336}; 'accuracy': 0.464818763326226; 'macro avg': {'precision': 0.5051414365889487; 'recall': 0.5061090225563909; 'f1-score': 0.4565067844891665; 'support': 469}; 'weighted avg': {'precision': 0.5992276742019684; 'recall': 0.464818763326226; 'f1-score': 0.48559871041887476; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.4666666666666667; 'f1-score': 0.32558139534883723; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.43243243243243246; 'f1-score': 0.5245901639344263; 'support': 37}; 'accuracy': 0.4423076923076923; 'macro avg': {'precision': 0.4583333333333333; 'recall': 0.44954954954954957; 'f1-score': 0.42508577964163174; 'support': 52}; 'weighted avg': {'precision': 0.5464743589743589; 'recall': 0.4423076923076923; 'f1-score': 0.467183788380891; 'support': 52}}
5,3,DNF,5,469,52,3,[156; 157],158,1002.542523,0.596154,14,[X0 >= 40.000000 AND X1 AND X2 >= 0.700000 AND X4 >= 150.000000 AND X5 < 43.000000 AND X6 < 42.000000 AND X6 >= 19.000000] OR [X0 < 49.000000 AND X1 AND X4 >= 208.000000] OR [X0 >= 45.000000 AND X5 >= 35.000000 AND X7 >= 5.100000 AND X9 < 1.060000],{'0.0': {'precision': 0.3983050847457627; 'recall': 0.706766917293233; 'f1-score': 0.5094850948509485; 'support': 133}; '1.0': {'precision': 0.8326180257510729; 'recall': 0.5773809523809523; 'f1-score': 0.6818980667838312; 'support': 336}; 'accuracy': 0.6140724946695096; 'macro avg': {'precision': 0.6154615552484178; 'recall': 0.6420739348370927; 'f1-score': 0.5956915808173899; 'support': 469}; 'weighted avg': {'precision': 0.7094546544212088; 'recall': 0.6140724946695096; 'f1-score': 0.6330048359371928; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.5333333333333333; 'f1-score': 0.43243243243243246; 'support': 15}; '1.0': {'precision': 0.7666666666666667; 'recall': 0.6216216216216216; 'f1-score': 0.6865671641791045; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5651515151515152; 'recall': 0.5774774774774775; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.6504079254079254; 'recall': 0.5961538461538461; 'f1-score': 0.6132590684829491; 'support': 52}}
5,3,DNF,6,469,52,3,[156; 157],158,1002.827310,0.519231,14,[X0 < 66.000000 AND X0 >= 23.000000 AND X2 < 2.000000 AND X2 >= 1.000000 AND X6 >= 19.000000] OR [X4 >= 236.800000 AND X6 < 192.000000 AND X6 >= 42.000000 AND X8 < 3.300000] OR [X0 >= 31.000000 AND X3 < 1.000000 AND X4 < 236.800000 AND X5 >= 18.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.30327868852459017; 'recall': 0.556390977443609; 'f1-score': 0.3925729442970822; 'support': 133}; '1.0': {'precision': 0.7377777777777778; 'recall': 0.49404761904761907; 'f1-score': 0.5918003565062389; 'support': 336}; 'accuracy': 0.511727078891258; 'macro avg': {'precision': 0.520528233151184; 'recall': 0.5252192982456141; 'f1-score': 0.49218665040166054; 'support': 469}; 'weighted avg': {'precision': 0.614561618138814; 'recall': 0.511727078891258; 'f1-score': 0.535303030655881; 'support': 469}},{'0.0': {'precision': 0.2916666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.35897435897435903; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.5405405405405406; 'f1-score': 0.6153846153846154; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5029761904761905; 'recall': 0.5036036036036036; 'f1-score': 0.4871794871794872; 'support': 52}; 'weighted avg': {'precision': 0.5923763736263736; 'recall': 0.5192307692307693; 'f1-score': 0.5414201183431953; 'support': 52}}
5,3,DNF,7,469,52,3,[156; 157],158,1002.506576,0.596154,10,[X0 >= 45.000000 AND X2 < 0.800000 AND X4 >= 182.000000 AND X9 >= 0.546000] OR [X2 >= 0.800000 AND X3 >= 0.200000] OR [X4 >= 150.000000 AND X6 >= 28.000000 AND X7 >= 5.100000 AND X8 >= 2.500000],{'0.0': {'precision': 0.5909090909090909; 'recall': 0.19548872180451127; 'f1-score': 0.29378531073446323; 'support': 133}; '1.0': {'precision': 0.7482352941176471; 'recall': 0.9464285714285714; 'f1-score': 0.835742444152431; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6695721925133691; 'recall': 0.5709586466165413; 'f1-score': 0.5647638774434471; 'support': 469}; 'weighted avg': {'precision': 0.7036204006704446; 'recall': 0.7334754797441365; 'f1-score': 0.6820531078100222; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.2; 'f1-score': 0.22222222222222224; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7567567567567568; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.475; 'recall': 0.4783783783783784; 'f1-score': 0.47474747474747475; 'support': 52}; 'weighted avg': {'precision': 0.5701923076923077; 'recall': 0.5961538461538461; 'f1-score': 0.5815850815850816; 'support': 52}}
5,3,DNF,8,469,52,3,[156; 157],158,1002.411846,0.596154,8,[X2 >= 0.700000 AND X8 < 3.100000] OR [X7 >= 6.900000] OR [X5 >= 21.000000 AND X6 >= 23.000000 AND X7 < 7.900000 AND X9 < 1.308000 AND X9 >= 0.930000],{'0.0': {'precision': 0.4714285714285714; 'recall': 0.24812030075187969; 'f1-score': 0.32512315270935965; 'support': 133}; '1.0': {'precision': 0.7493734335839599; 'recall': 0.8898809523809523; 'f1-score': 0.8136054421768707; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6104010025062656; 'recall': 0.569000626566416; 'f1-score': 0.5693642974431152; 'support': 469}; 'weighted avg': {'precision': 0.6705532487936258; 'recall': 0.7078891257995735; 'f1-score': 0.6750806138204124; 'support': 469}},{'0.0': {'precision': 0.125; 'recall': 0.06666666666666667; 'f1-score': 0.08695652173913045; 'support': 15}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.8108108108108109; 'f1-score': 0.7407407407407407; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.4034090909090909; 'recall': 0.43873873873873875; 'f1-score': 0.4138486312399356; 'support': 52}; 'weighted avg': {'precision': 0.5211975524475524; 'recall': 0.5961538461538461; 'f1-score': 0.5521491391056608; 'support': 52}}
5,3,DNF,9,469,52,3,[156; 157],158,1002.498836,0.673077,9,[X0 < 60.000000 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X8 >= 2.500000 AND X9 < 1.200000] OR [X0 >= 45.000000 AND X4 >= 167.600000 AND X6 < 19.000000] OR [X3 >= 1.600000],{'0.0': {'precision': 0.39215686274509803; 'recall': 0.6015037593984962; 'f1-score': 0.47477744807121663; 'support': 133}; '1.0': {'precision': 0.8; 'recall': 0.6309523809523809; 'f1-score': 0.7054908485856904; 'support': 336}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.596078431372549; 'recall': 0.6162280701754386; 'f1-score': 0.5901341483284536; 'support': 469}; 'weighted avg': {'precision': 0.6843429909277144; 'recall': 0.6226012793176973; 'f1-score': 0.6400646603800934; 'support': 469}},{'0.0': {'precision': 0.4583333333333333; 'recall': 0.7333333333333333; 'f1-score': 0.5641025641025641; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.6486486486486487; 'f1-score': 0.7384615384615384; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6577380952380952; 'recall': 0.690990990990991; 'f1-score': 0.6512820512820512; 'support': 52}; 'weighted avg': {'precision': 0.7421016483516483; 'recall': 0.6730769230769231; 'f1-score': 0.6881656804733728; 'support': 52}}
10,1,CNF,0,468,53,58,[8; 9],158,1.205673,0.603774,2,[X0 >= 55.000000 OR X7 >= 6.000000],{'0.0': {'precision': 0.2682926829268293; 'recall': 0.16541353383458646; 'f1-score': 0.20465116279069767; 'support': 133}; '1.0': {'precision': 0.7124352331606217; 'recall': 0.8208955223880597; 'f1-score': 0.7628294036061026; 'support': 335}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.4903639580437255; 'recall': 0.4931545281113231; 'f1-score': 0.4837402831984001; 'support': 468}; 'weighted avg': {'precision': 0.58621523491042; 'recall': 0.6346153846153846; 'f1-score': 0.6042018266222375; 'support': 468}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.26666666666666666; 'f1-score': 0.2758620689655172; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7368421052631579; 'f1-score': 0.7272727272727273; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5018315018315018; 'recall': 0.5017543859649123; 'f1-score': 0.5015673981191222; 'support': 53}; 'weighted avg': {'precision': 0.5956182182597276; 'recall': 0.6037735849056604; 'f1-score': 0.5995149937895546; 'support': 53}}
10,1,CNF,1,469,52,58,[8; 9],158,1.299028,0.673077,3,[X7 >= 7.300000 OR X8 < 3.600000 OR X9 < 0.546000],{'0.0': {'precision': 0.425; 'recall': 0.2537313432835821; 'f1-score': 0.31775700934579443; 'support': 134}; '1.0': {'precision': 0.7429305912596401; 'recall': 0.8626865671641791; 'f1-score': 0.798342541436464; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.58396529562982; 'recall': 0.5582089552238806; 'f1-score': 0.5580497753911292; 'support': 469}; 'weighted avg': {'precision': 0.6520932794711716; 'recall': 0.6886993603411514; 'f1-score': 0.6610323894105584; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.14285714285714285; 'f1-score': 0.19047619047619047; 'support': 14}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.868421052631579; 'f1-score': 0.7951807228915663; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5095238095238095; 'recall': 0.5056390977443609; 'f1-score': 0.49282845668387837; 'support': 52}; 'weighted avg': {'precision': 0.6128205128205128; 'recall': 0.6730769230769231; 'f1-score': 0.632375656472042; 'support': 52}}
10,1,CNF,2,469,52,58,[8; 9],158,1.186332,0.711538,3,[X0 < 60.000000 OR X2 < 0.700000 OR X4 >= 208.000000],{'0.0': {'precision': 0.39215686274509803; 'recall': 0.14925373134328357; 'f1-score': 0.21621621621621623; 'support': 134}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.9074626865671642; 'f1-score': 0.8074369189907039; 'support': 335}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5597147950089126; 'recall': 0.5283582089552239; 'f1-score': 0.5118265676034601; 'support': 469}; 'weighted avg': {'precision': 0.6315253374076903; 'recall': 0.6908315565031983; 'f1-score': 0.6385167181979932; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7254901960784313; 'recall': 0.9736842105263158; 'f1-score': 0.8314606741573034; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3627450980392157; 'recall': 0.4868421052631579; 'f1-score': 0.4157303370786517; 'support': 52}; 'weighted avg': {'precision': 0.5301659125188537; 'recall': 0.7115384615384616; 'f1-score': 0.6076058772687987; 'support': 52}}
10,1,CNF,3,469,52,58,[8; 9],158,1.191008,0.576923,2,[X2 < 0.900000 OR X6 >= 54.000000],{'0.0': {'precision': 0.33093525179856115; 'recall': 0.3458646616541353; 'f1-score': 0.338235294117647; 'support': 133}; '1.0': {'precision': 0.7363636363636363; 'recall': 0.7232142857142857; 'f1-score': 0.7297297297297297; 'support': 336}; 'accuracy': 0.6162046908315565; 'macro avg': {'precision': 0.5336494440810987; 'recall': 0.5345394736842105; 'f1-score': 0.5339825119236884; 'support': 469}; 'weighted avg': {'precision': 0.6213914079048837; 'recall': 0.6162046908315565; 'f1-score': 0.6187089196307809; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
10,1,CNF,4,469,52,58,[8; 9],158,1.246017,0.711538,3,[X1 OR X2 >= 3.300000 OR X5 >= 74.000000],{'0.0': {'precision': 0.43956043956043955; 'recall': 0.3007518796992481; 'f1-score': 0.35714285714285715; 'support': 133}; '1.0': {'precision': 0.753968253968254; 'recall': 0.8482142857142857; 'f1-score': 0.7983193277310925; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5967643467643468; 'recall': 0.5744830827067668; 'f1-score': 0.5777310924369748; 'support': 469}; 'weighted avg': {'precision': 0.6648078289869334; 'recall': 0.6929637526652452; 'f1-score': 0.6732095823403988; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
10,1,CNF,5,469,52,58,[8; 9],158,1.239436,0.673077,3,[X0 >= 60.000000 OR X4 >= 195.000000 OR X4 < 150.000000],{'0.0': {'precision': 0.44761904761904764; 'recall': 0.3533834586466165; 'f1-score': 0.39495798319327735; 'support': 133}; '1.0': {'precision': 0.7637362637362637; 'recall': 0.8273809523809523; 'f1-score': 0.7942857142857143; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6056776556776556; 'recall': 0.5903822055137844; 'f1-score': 0.5946218487394959; 'support': 469}; 'weighted avg': {'precision': 0.6740910830463069; 'recall': 0.6929637526652452; 'f1-score': 0.6810435218863665; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8108108108108109; 'f1-score': 0.7792207792207791; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5833333333333334; 'recall': 0.5720720720720721; 'f1-score': 0.5747955747955747; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6730769230769231; 'f1-score': 0.6612831612831612; 'support': 52}}
