lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,95.889158,0.700785,6,[X3 == 2 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 12 OR X6 == 13],{'0': {'precision': 0.7893216503779308; 'recall': 0.8188083703740698; 'f1-score': 0.8037946756876012; 'support': 20023}; '1': {'precision': 0.3524897376405497; 'recall': 0.31097464966147065; 'f1-score': 0.33043332775639955; 'support': 6351}; 'accuracy': 0.6965192993099264; 'macro avg': {'precision': 0.5709056940092403; 'recall': 0.5648915100177703; 'f1-score': 0.5671140017220004; 'support': 26374}; 'weighted avg': {'precision': 0.6841301937238357; 'recall': 0.6965192993099264; 'f1-score': 0.6898067360231187; 'support': 26374}},{'0': {'precision': 0.7930434782608695; 'recall': 0.8197752808988764; 'f1-score': 0.8061878453038673; 'support': 2225}; '1': {'precision': 0.36450079239302696; 'recall': 0.32577903682719545; 'f1-score': 0.34405385190725507; 'support': 706}; 'accuracy': 0.7007847151142954; 'macro avg': {'precision': 0.5787721353269483; 'recall': 0.5727771588630359; 'f1-score': 0.5751208486055612; 'support': 2931}; 'weighted avg': {'precision': 0.6898189350255585; 'recall': 0.7007847151142954; 'f1-score': 0.6948720488732947; 'support': 2931}}
5,3,DNF,6,26375,2930,206,[128; 129],262,1005.080034,0.738225,74,[X0 >= 37.000000 AND X1 != 0 AND X1 != 7 AND X2 >= 178356.000000 AND X3 != 2 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 6 AND X6 != 7 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X12 >= 48.000000 AND X13 != 11 AND X13 != 23] OR [X0 < 45.000000 AND X0 >= 26.000000 AND X1 != 1 AND X2 >= 178356.000000 AND X3 != 0 AND X3 != 7 AND X3 != 11 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 13 AND X13 != 26 AND X13 != 28 AND X13 != 32 AND X13 != 34] OR [X0 < 50.000000 AND X0 >= 26.000000 AND X1 != 0 AND X1 != 3 AND X1 != 8 AND X2 < 178356.000000 AND X2 >= 65716.000000 AND X3 != 2 AND X3 != 4 AND X3 != 15 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 13 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 32 AND X13 != 34 AND X13 != 37],{'0': {'precision': 0.8135553138154472; 'recall': 0.8590620786095989; 'f1-score': 0.8356896467958995; 'support': 20023}; '1': {'precision': 0.46062691131498473; 'recall': 0.37940806045340053; 'f1-score': 0.4160911602209945; 'support': 6352}; 'accuracy': 0.7435450236966825; 'macro avg': {'precision': 0.637091112565216; 'recall': 0.6192350695314998; 'f1-score': 0.625890403508447; 'support': 26375}; 'weighted avg': {'precision': 0.728558111438843; 'recall': 0.7435450236966825; 'f1-score': 0.73463601317604; 'support': 26375}},{'0': {'precision': 0.8112724167378309; 'recall': 0.8539325842696629; 'f1-score': 0.8320560543026055; 'support': 2225}; '1': {'precision': 0.44727891156462585; 'recall': 0.3730496453900709; 'f1-score': 0.4068058778035576; 'support': 705}; 'accuracy': 0.7382252559726963; 'macro avg': {'precision': 0.6292756641512284; 'recall': 0.613491114829867; 'f1-score': 0.6194309660530816; 'support': 2930}; 'weighted avg': {'precision': 0.7236903617388175; 'recall': 0.7382252559726963; 'f1-score': 0.7297347661006162; 'support': 2930}}
5,3,DNF,7,26375,2930,206,[128; 129],262,1028.451522,0.732765,81,[X0 >= 37.000000 AND X1 != 5 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 13 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 7] OR [X0 < 45.000000 AND X0 >= 22.000000 AND X1 != 5 AND X2 < 259873.000000 AND X3 != 0 AND X3 != 6 AND X3 != 15 AND X5 != 0 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 10 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 4 AND X8 != 3 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 9 AND X13 != 26 AND X13 != 27] OR [X0 >= 22.000000 AND X1 != 4 AND X1 != 5 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 6 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X12 >= 24.000000 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 11 AND X13 != 21 AND X13 != 25 AND X13 != 27 AND X13 != 29 AND X13 != 34 AND X13 != 41 AND X13 == 39],{'0': {'precision': 0.8233745189386267; 'recall': 0.8120661239574489; 'f1-score': 0.8176812250132006; 'support': 20023}; '1': {'precision': 0.43217141994869473; 'recall': 0.4508816120906801; 'f1-score': 0.4413282995608291; 'support': 6352}; 'accuracy': 0.7250805687203792; 'macro avg': {'precision': 0.6277729694436607; 'recall': 0.6314738680240646; 'f1-score': 0.6295047622870149; 'support': 26375}; 'weighted avg': {'precision': 0.7291594635913643; 'recall': 0.7250805687203792; 'f1-score': 0.7270425981895622; 'support': 26375}},{'0': {'precision': 0.8268359020852222; 'recall': 0.8197752808988764; 'f1-score': 0.8232904536222072; 'support': 2225}; '1': {'precision': 0.44613259668508287; 'recall': 0.4581560283687943; 'f1-score': 0.45206438068579424; 'support': 705}; 'accuracy': 0.7327645051194539; 'macro avg': {'precision': 0.6364842493851526; 'recall': 0.6389656546338354; 'f1-score': 0.6376774171540007; 'support': 2930}; 'weighted avg': {'precision': 0.7352332296254617; 'recall': 0.7327645051194539; 'f1-score': 0.7339681391443331; 'support': 2930}}
5,3,DNF,8,26375,2930,206,[128; 129],262,1003.506583,0.736860,77,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 12 AND X3 != 14 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 14 AND X7 != 3 AND X13 != 5 AND X13 != 24] OR [X0 >= 30.000000 AND X1 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 9 AND X3 != 12 AND X3 != 15 AND X4 >= 9.000000 AND X6 != 5 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X12 >= 35.000000 AND X13 != 6 AND X13 != 8 AND X13 != 12 AND X13 != 16 AND X13 != 27 AND X13 != 41] OR [X0 >= 30.000000 AND X1 != 2 AND X1 != 6 AND X1 != 8 AND X2 >= 130856.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 12 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X13 != 6 AND X13 != 12 AND X13 != 23 AND X13 != 26 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8332635106828655; 'recall': 0.794646424290851; 'f1-score': 0.8134969325153374; 'support': 20024}; '1': {'precision': 0.4350872372578651; 'recall': 0.49866162809006453; 'f1-score': 0.4647101980924432; 'support': 6351}; 'accuracy': 0.7233744075829384; 'macro avg': {'precision': 0.6341753739703653; 'recall': 0.6466540261904578; 'f1-score': 0.6391035653038903; 'support': 26375}; 'weighted avg': {'precision': 0.7373841737152; 'recall': 0.7233744075829384; 'f1-score': 0.7295104092804634; 'support': 26375}},{'0': {'precision': 0.8444760550023708; 'recall': 0.8008093525179856; 'f1-score': 0.8220632356335102; 'support': 2224}; '1': {'precision': 0.46041412911084045; 'recall': 0.5354107648725213; 'f1-score': 0.4950884086444008; 'support': 706}; 'accuracy': 0.7368600682593857; 'macro avg': {'precision': 0.6524450920566056; 'recall': 0.6681100586952534; 'f1-score': 0.6585758221389555; 'support': 2930}; 'weighted avg': {'precision': 0.7519341711527393; 'recall': 0.7368600682593857; 'f1-score': 0.7432768097446668; 'support': 2930}}
5,3,DNF,9,26375,2930,206,[128; 129],262,997.246967,0.748464,93,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 9 AND X3 != 14 AND X5 != 3 AND X5 != 5 AND X6 != 5 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X9 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 11] OR [X0 >= 33.000000 AND X1 != 1 AND X1 != 4 AND X2 >= 158662.000000 AND X3 != 1 AND X3 != 11 AND X3 != 12 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 26 AND X13 != 30 AND X13 != 32 AND X13 != 33] OR [X0 >= 30.000000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 12 AND X3 != 13 AND X3 != 15 AND X5 != 5 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X12 < 48.000000 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 20 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 40],{'0': {'precision': 0.8269344069128044; 'recall': 0.841140631242509; 'f1-score': 0.8339770251534957; 'support': 20024}; '1': {'precision': 0.47045114033627433; 'recall': 0.4449692961738309; 'f1-score': 0.45735555915196635; 'support': 6351}; 'accuracy': 0.7457440758293838; 'macro avg': {'precision': 0.6486927736245394; 'recall': 0.64305496370817; 'f1-score': 0.645666292152731; 'support': 26375}; 'weighted avg': {'precision': 0.7410945879164995; 'recall': 0.7457440758293838; 'f1-score': 0.7432880040890137; 'support': 26375}},{'0': {'precision': 0.8268131868131868; 'recall': 0.845773381294964; 'f1-score': 0.8361858190709046; 'support': 2224}; '1': {'precision': 0.4763358778625954; 'recall': 0.44192634560906513; 'f1-score': 0.458486407053637; 'support': 706}; 'accuracy': 0.7484641638225256; 'macro avg': {'precision': 0.6515745323378911; 'recall': 0.6438498634520146; 'f1-score': 0.6473361130622708; 'support': 2930}; 'weighted avg': {'precision': 0.7423637055438634; 'recall': 0.7484641638225256; 'f1-score': 0.7451770187691329; 'support': 2930}}
10,1,CNF,0,26374,2931,3296,[8; 9],262,105.059385,0.730809,5,[X0 >= 58.000000 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X13 == 41],{'0': {'precision': 0.7858744394618834; 'recall': 0.8752434700094891; 'f1-score': 0.8281549039529335; 'support': 20023}; '1': {'precision': 0.3868433971526755; 'recall': 0.24814989765391277; 'f1-score': 0.30235011990407673; 'support': 6351}; 'accuracy': 0.7242359899901418; 'macro avg': {'precision': 0.5863589183072795; 'recall': 0.5616966838317009; 'f1-score': 0.5652525119285051; 'support': 26374}; 'weighted avg': {'precision': 0.6897856342102804; 'recall': 0.7242359899901418; 'f1-score': 0.7015383048972617; 'support': 26374}},{'0': {'precision': 0.786512370311253; 'recall': 0.8858426966292134; 'f1-score': 0.8332276474318325; 'support': 2225}; '1': {'precision': 0.4023529411764706; 'recall': 0.24220963172804533; 'f1-score': 0.30238726790450926; 'support': 706}; 'accuracy': 0.7308085977482088; 'macro avg': {'precision': 0.5944326557438617; 'recall': 0.5640261641786294; 'f1-score': 0.5678074576681709; 'support': 2931}; 'weighted avg': {'precision': 0.6939785740065254; 'recall': 0.7308085977482088; 'f1-score': 0.7053623086579363; 'support': 2931}}
10,1,CNF,1,26374,2931,3296,[8; 9],262,100.538248,0.725691,6,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 3 OR X12 >= 48.000000],{'0': {'precision': 0.8259083728278042; 'recall': 0.7832992059131998; 'f1-score': 0.8040396790813318; 'support': 20023}; '1': {'precision': 0.4123781148429036; 'recall': 0.4794520547945205; 'f1-score': 0.4433927921368766; 'support': 6351}; 'accuracy': 0.7101311898081444; 'macro avg': {'precision': 0.6191432438353539; 'recall': 0.6313756303538601; 'f1-score': 0.6237162356091042; 'support': 26374}; 'weighted avg': {'precision': 0.7263280790361115; 'recall': 0.7101311898081444; 'f1-score': 0.7171939833588691; 'support': 26374}},{'0': {'precision': 0.8278726349792339; 'recall': 0.8062921348314607; 'f1-score': 0.8169398907103825; 'support': 2225}; '1': {'precision': 0.43586387434554974; 'recall': 0.471671388101983; 'f1-score': 0.4530612244897959; 'support': 706}; 'accuracy': 0.7256908904810645; 'macro avg': {'precision': 0.6318682546623918; 'recall': 0.6389817614667218; 'f1-score': 0.6350005576000892; 'support': 2931}; 'weighted avg': {'precision': 0.7334481433356376; 'recall': 0.7256908904810645; 'f1-score': 0.7292911911703845; 'support': 2931}}
10,1,CNF,2,26374,2931,3296,[8; 9],262,94.519715,0.732515,4,[X1 == 1 OR X1 == 2 OR X3 == 10 OR X3 == 14],{'0': {'precision': 0.7841844430079724; 'recall': 0.9088048743944463; 'f1-score': 0.8419080225779586; 'support': 20023}; '1': {'precision': 0.4237929946355317; 'recall': 0.21146276176980003; 'f1-score': 0.28214285714285714; 'support': 6351}; 'accuracy': 0.7408811708500797; 'macro avg': {'precision': 0.6039887188217521; 'recall': 0.5601338180821231; 'f1-score': 0.5620254398604079; 'support': 26374}; 'weighted avg': {'precision': 0.6974002582573327; 'recall': 0.7408811708500797; 'f1-score': 0.7071135823838914; 'support': 26374}},{'0': {'precision': 0.7793718495540908; 'recall': 0.903370786516854; 'f1-score': 0.8368026644462948; 'support': 2225}; '1': {'precision': 0.38920454545454547; 'recall': 0.19405099150141644; 'f1-score': 0.25897920604914937; 'support': 706}; 'accuracy': 0.7325145001705903; 'macro avg': {'precision': 0.5842881975043182; 'recall': 0.5487108890091352; 'f1-score': 0.5478909352477221; 'support': 2931}; 'weighted avg': {'precision': 0.6853909158474107; 'recall': 0.7325145001705903; 'f1-score': 0.697620350687037; 'support': 2931}}
10,1,CNF,3,26374,2931,3296,[8; 9],262,104.966705,0.749915,5,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X6 == 4],{'0': {'precision': 0.8244709058477558; 'recall': 0.8541177645707436; 'f1-score': 0.8390325271059216; 'support': 20023}; '1': {'precision': 0.48126442905345407; 'recall': 0.4267044559911825; 'f1-score': 0.4523451844433317; 'support': 6351}; 'accuracy': 0.7511943580799272; 'macro avg': {'precision': 0.652867667450605; 'recall': 0.6404111102809631; 'f1-score': 0.6456888557746266; 'support': 26374}; 'weighted avg': {'precision': 0.7418249539966671; 'recall': 0.7511943580799272; 'f1-score': 0.7459161506271884; 'support': 26374}},{'0': {'precision': 0.8240660295395309; 'recall': 0.8525842696629213; 'f1-score': 0.8380826154185995; 'support': 2225}; '1': {'precision': 0.4785373608903021; 'recall': 0.4263456090651558; 'f1-score': 0.45093632958801494; 'support': 706}; 'accuracy': 0.7499147048788809; 'macro avg': {'precision': 0.6513016952149164; 'recall': 0.6394649393640386; 'f1-score': 0.6445094725033073; 'support': 2931}; 'weighted avg': {'precision': 0.7408373567089763; 'recall': 0.7499147048788809; 'f1-score': 0.7448293647204103; 'support': 2931}}
10,1,CNF,4,26374,2931,3296,[8; 9],262,98.719951,0.739338,5,[X1 == 1 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X13 == 20],{'0': {'precision': 0.7901077718391308; 'recall': 0.9007141786945013; 'f1-score': 0.8417932740554038; 'support': 20023}; '1': {'precision': 0.43968432919954903; 'recall': 0.24563060935285783; 'f1-score': 0.3151833518537226; 'support': 6351}; 'accuracy': 0.742966557973762; 'macro avg': {'precision': 0.6148960505193399; 'recall': 0.5731723940236796; 'f1-score': 0.5784883129545633; 'support': 26374}; 'weighted avg': {'precision': 0.7057239360840696; 'recall': 0.742966557973762; 'f1-score': 0.7149827934342284; 'support': 26374}},{'0': {'precision': 0.7879385100512416; 'recall': 0.8984269662921348; 'f1-score': 0.8395632087358252; 'support': 2225}; '1': {'precision': 0.4263959390862944; 'recall': 0.23796033994334279; 'f1-score': 0.3054545454545455; 'support': 706}; 'accuracy': 0.739338109860116; 'macro avg': {'precision': 0.607167224568768; 'recall': 0.5681936531177388; 'f1-score': 0.5725088770951854; 'support': 2931}; 'weighted avg': {'precision': 0.7008525137696814; 'recall': 0.739338109860116; 'f1-score': 0.7109106272699148; 'support': 2931}}
10,1,CNF,5,26375,2930,3296,[8; 9],262,103.717415,0.772014,2,[X1 == 5 OR X3 == 12],{'0': {'precision': 0.7873660695817648; 'recall': 0.9505568596114469; 'f1-score': 0.8612996651280659; 'support': 20023}; '1': {'precision': 0.5504087193460491; 'recall': 0.19080604534005038; 'f1-score': 0.28337619826981525; 'support': 6352}; 'accuracy': 0.7675829383886256; 'macro avg': {'precision': 0.6688873944639069; 'recall': 0.5706814524757486; 'f1-score': 0.5723379316989405; 'support': 26375}; 'weighted avg': {'precision': 0.7302986538965603; 'recall': 0.7675829383886256; 'f1-score': 0.7221159736974077; 'support': 26375}},{'0': {'precision': 0.7912457912457912; 'recall': 0.950561797752809; 'f1-score': 0.8636178031849734; 'support': 2225}; '1': {'precision': 0.5719844357976653; 'recall': 0.20851063829787234; 'f1-score': 0.30561330561330563; 'support': 705}; 'accuracy': 0.7720136518771331; 'macro avg': {'precision': 0.6816151135217283; 'recall': 0.5795362180253407; 'f1-score': 0.5846155543991395; 'support': 2930}; 'weighted avg': {'precision': 0.7384883661294334; 'recall': 0.7720136518771331; 'f1-score': 0.7293539223699474; 'support': 2930}}
10,1,CNF,6,26375,2930,3296,[8; 9],262,104.937885,0.636519,3,[X2 < 106648.000000 OR X5 == 1 OR X6 == 14],{'0': {'precision': 0.755176370802774; 'recall': 0.755930679718324; 'f1-score': 0.75555333699396; 'support': 20023}; '1': {'precision': 0.22820593809222994; 'recall': 0.22748740554156172; 'f1-score': 0.22784610532954902; 'support': 6352}; 'accuracy': 0.6286635071090048; 'macro avg': {'precision': 0.491691154447502; 'recall': 0.49170904262994286; 'f1-score': 0.49169972116175453; 'support': 26375}; 'weighted avg': {'precision': 0.6282639086766176; 'recall': 0.6286635071090048; 'f1-score': 0.6284634285377576; 'support': 26375}},{'0': {'precision': 0.7568644818423383; 'recall': 0.7680898876404494; 'f1-score': 0.7624358688378318; 'support': 2225}; '1': {'precision': 0.23214285714285715; 'recall': 0.22127659574468084; 'f1-score': 0.22657952069716775; 'support': 705}; 'accuracy': 0.636518771331058; 'macro avg': {'precision': 0.4945036694925977; 'recall': 0.4946832416925651; 'f1-score': 0.4945076947674998; 'support': 2930}; 'weighted avg': {'precision': 0.6306089373327362; 'recall': 0.6365187713310579; 'f1-score': 0.633501150257911; 'support': 2930}}
10,1,CNF,7,26375,2930,3296,[8; 9],262,105.102316,0.780205,3,[X1 == 5 OR X3 == 10 OR X3 == 14],{'0': {'precision': 0.7838492271681666; 'recall': 0.9700344603705738; 'f1-score': 0.8670595062720414; 'support': 20023}; '1': {'precision': 0.6240601503759399; 'recall': 0.15680100755667506; 'f1-score': 0.2506290890790136; 'support': 6352}; 'accuracy': 0.7741800947867299; 'macro avg': {'precision': 0.7039546887720532; 'recall': 0.5634177339636245; 'f1-score': 0.5588442976755275; 'support': 26375}; 'weighted avg': {'precision': 0.7453665649583383; 'recall': 0.7741800947867299; 'f1-score': 0.7186020272195253; 'support': 26375}},{'0': {'precision': 0.7871413003995641; 'recall': 0.9739325842696629; 'f1-score': 0.8706307754118121; 'support': 2225}; '1': {'precision': 0.672316384180791; 'recall': 0.16879432624113475; 'f1-score': 0.2698412698412698; 'support': 705}; 'accuracy': 0.7802047781569966; 'macro avg': {'precision': 0.7297288422901775; 'recall': 0.5713634552553988; 'f1-score': 0.5702360226265409; 'support': 2930}; 'weighted avg': {'precision': 0.7595127796028969; 'recall': 0.7802047781569966; 'f1-score': 0.7260722083718011; 'support': 2930}}
10,1,CNF,8,26375,2930,3296,[8; 9],262,115.288516,0.751536,1,[X1 == 1],{'0': {'precision': 0.7638161494567342; 'recall': 0.9759788254095086; 'f1-score': 0.8569611927208947; 'support': 20024}; '1': {'precision': 0.39036755386565275; 'recall': 0.048496299795307826; 'f1-score': 0.08627450980392157; 'support': 6351}; 'accuracy': 0.7526445497630332; 'macro avg': {'precision': 0.5770918516611935; 'recall': 0.5122375626024083; 'f1-score': 0.4716178512624081; 'support': 26375}; 'weighted avg': {'precision': 0.6738911435572476; 'recall': 0.7526445497630332; 'f1-score': 0.6713827615093042; 'support': 26375}},{'0': {'precision': 0.7617214835549335; 'recall': 0.9788669064748201; 'f1-score': 0.8567493112947657; 'support': 2224}; '1': {'precision': 0.3472222222222222; 'recall': 0.03541076487252125; 'f1-score': 0.06426735218508997; 'support': 706}; 'accuracy': 0.7515358361774744; 'macro avg': {'precision': 0.5544718528885779; 'recall': 0.5071388356736707; 'f1-score': 0.46050833173992783; 'support': 2930}; 'weighted avg': {'precision': 0.6618455523259594; 'recall': 0.7515358361774744; 'f1-score': 0.6657963204649258; 'support': 2930}}
10,1,CNF,9,26375,2930,3296,[8; 9],262,110.200350,0.488737,4,[X0 < 30.000000 OR X3 == 6 OR X3 == 14 OR X13 == 34],{'0': {'precision': 0.6857223317375387; 'recall': 0.6080203755493407; 'f1-score': 0.6445379708303555; 'support': 20024}; '1': {'precision': 0.0894431554524362; 'recall': 0.1213982050070855; 'f1-score': 0.1029991316545321; 'support': 6351}; 'accuracy': 0.4908436018957346; 'macro avg': {'precision': 0.38758274359498746; 'recall': 0.36470929027821314; 'f1-score': 0.3737685512424438; 'support': 26375}; 'weighted avg': {'precision': 0.5421405668622141; 'recall': 0.4908436018957345; 'f1-score': 0.5141374715846435; 'support': 26375}},{'0': {'precision': 0.6822289156626506; 'recall': 0.6110611510791367; 'f1-score': 0.6446869070208728; 'support': 2224}; '1': {'precision': 0.07782515991471216; 'recall': 0.10339943342776203; 'f1-score': 0.08880778588807786; 'support': 706}; 'accuracy': 0.4887372013651877; 'macro avg': {'precision': 0.3800270377886814; 'recall': 0.3572302922534494; 'f1-score': 0.3667473464544754; 'support': 2930}; 'weighted avg': {'precision': 0.5365944270762874; 'recall': 0.4887372013651877; 'f1-score': 0.5107447024066226; 'support': 2930}}
10,1,CNF,0,26374,2931,1648,[16; 17],262,59.815417,0.626407,6,[X1 == 1 OR X1 == 2 OR X3 == 6 OR X3 == 8 OR X7 == 4 OR X13 == 20],{'0': {'precision': 0.7465346534653465; 'recall': 0.7531338960195775; 'f1-score': 0.7498197548666187; 'support': 20023}; '1': {'precision': 0.19938451571104632; 'recall': 0.19382774366241537; 'f1-score': 0.19656686626746506; 'support': 6351}; 'accuracy': 0.6184499886251611; 'macro avg': {'precision': 0.4729595845881964; 'recall': 0.47348081984099644; 'f1-score': 0.47319331056704184; 'support': 26374}; 'weighted avg': {'precision': 0.6147779792832899; 'recall': 0.6184499886251611; 'f1-score': 0.6165935057010304; 'support': 26374}},{'0': {'precision': 0.7497789566755084; 'recall': 0.762247191011236; 'f1-score': 0.7559616670381101; 'support': 2225}; '1': {'precision': 0.20926756352765322; 'recall': 0.19830028328611898; 'f1-score': 0.20363636363636362; 'support': 706}; 'accuracy': 0.6264073694984647; 'macro avg': {'precision': 0.4795232601015808; 'recall': 0.4802737371486775; 'f1-score': 0.47979901533723684; 'support': 2931}; 'weighted avg': {'precision': 0.6195841277562365; 'recall': 0.6264073694984647; 'f1-score': 0.622921181128307; 'support': 2931}}
10,1,CNF,1,26374,2931,1648,[16; 17],262,63.683327,0.664278,5,[X0 >= 58.000000 OR X3 == 14 OR X6 == 12 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7765083377898779; 'recall': 0.7976826649353244; 'f1-score': 0.7869530942057549; 'support': 20023}; '1': {'precision': 0.30215331610680446; 'recall': 0.2761769800031491; 'f1-score': 0.288581770319184; 'support': 6351}; 'accuracy': 0.6721013118980814; 'macro avg': {'precision': 0.5393308269483412; 'recall': 0.5369298224692367; 'f1-score': 0.5377674322624695; 'support': 26374}; 'weighted avg': {'precision': 0.662281116181127; 'recall': 0.6721013118980814; 'f1-score': 0.666942618813186; 'support': 26374}},{'0': {'precision': 0.7684984855041108; 'recall': 0.7982022471910112; 'f1-score': 0.7830687830687831; 'support': 2225}; '1': {'precision': 0.27580645161290324; 'recall': 0.24220963172804533; 'f1-score': 0.25791855203619907; 'support': 706}; 'accuracy': 0.6642784032753326; 'macro avg': {'precision': 0.522152468558507; 'recall': 0.5202059394595282; 'f1-score': 0.5204936675524912; 'support': 2931}; 'weighted avg': {'precision': 0.6498220692887602; 'recall': 0.6642784032753326; 'f1-score': 0.6565740498347319; 'support': 2931}}
10,1,CNF,2,26374,2931,1648,[16; 17],262,61.068264,0.726714,7,[X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X7 == 2 OR X7 == 5],{'0': {'precision': 0.8136241677432178; 'recall': 0.817809519053089; 'f1-score': 0.8157114747565319; 'support': 20023}; '1': {'precision': 0.41613316261203587; 'recall': 0.4093843489214297; 'f1-score': 0.41273116914040797; 'support': 6351}; 'accuracy': 0.719458557670433; 'macro avg': {'precision': 0.6148786651776268; 'recall': 0.6135969339872593; 'f1-score': 0.61422132194847; 'support': 26374}; 'weighted avg': {'precision': 0.717906211665712; 'recall': 0.719458557670433; 'f1-score': 0.7186716658171218; 'support': 26374}},{'0': {'precision': 0.8175735950044603; 'recall': 0.8238202247191011; 'f1-score': 0.8206850235057085; 'support': 2225}; '1': {'precision': 0.4310595065312046; 'recall': 0.4206798866855524; 'f1-score': 0.4258064516129032; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6243165507678324; 'recall': 0.6222500557023267; 'f1-score': 0.6232457375593059; 'support': 2931}; 'weighted avg': {'precision': 0.7244726238471356; 'recall': 0.7267144319344934; 'f1-score': 0.7255692706035181; 'support': 2931}}
