lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],262,147.272694,0.711361,2,[X3 == 14 OR X6 == 12],{'0': {'precision': 0.7724980436483784; 'recall': 0.8874294561254558; 'f1-score': 0.8259848925043579; 'support': 20023}; '1': {'precision': 0.33155397390272834; 'recall': 0.17603527003621477; 'f1-score': 0.22997017381466625; 'support': 6351}; 'accuracy': 0.7161219382725411; 'macro avg': {'precision': 0.5520260087755533; 'recall': 0.5317323630808353; 'f1-score': 0.5279775331595121; 'support': 26374}; 'weighted avg': {'precision': 0.6663163576335673; 'recall': 0.7161219382725411; 'f1-score': 0.6824613663650453; 'support': 26374}},{'0': {'precision': 0.7726374060893634; 'recall': 0.8782022471910113; 'f1-score': 0.8220445940260833; 'support': 2225}; '1': {'precision': 0.32587064676616917; 'recall': 0.18555240793201133; 'f1-score': 0.2364620938628159; 'support': 706}; 'accuracy': 0.7113613101330604; 'macro avg': {'precision': 0.5492540264277663; 'recall': 0.5318773275615113; 'f1-score': 0.5292533439444496; 'support': 2931}; 'weighted avg': {'precision': 0.6650231679173486; 'recall': 0.7113613101330604; 'f1-score': 0.6809933333248664; 'support': 2931}}
10,1,DNF,7,26375,2930,824,[32; 33],262,39.143303,0.754949,16,[X0 < 58.000000 AND X1 != 0 AND X3 != 5 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 11 AND X6 != 13 AND X8 != 0 AND X12 >= 24.000000 AND X13 != 9 AND X13 != 12 AND X13 != 21 AND X13 != 26],{'0': {'precision': 0.8787709497206704; 'recall': 0.7855965639514558; 'f1-score': 0.8295757192205259; 'support': 20023}; '1': {'precision': 0.4934513274336283; 'recall': 0.658375314861461; 'f1-score': 0.56410602279625; 'support': 6352}; 'accuracy': 0.7549573459715639; 'macro avg': {'precision': 0.6861111385771493; 'recall': 0.7219859394064584; 'f1-score': 0.696840871008388; 'support': 26375}; 'weighted avg': {'precision': 0.7859728363266498; 'recall': 0.7549573459715639; 'f1-score': 0.7656415576399761; 'support': 26375}},{'0': {'precision': 0.8803634528016153; 'recall': 0.7838202247191012; 'f1-score': 0.8292914883499763; 'support': 2225}; '1': {'precision': 0.4931506849315068; 'recall': 0.6638297872340425; 'f1-score': 0.5659008464328901; 'support': 705}; 'accuracy': 0.7549488054607508; 'macro avg': {'precision': 0.6867570688665611; 'recall': 0.7238250059765718; 'f1-score': 0.6975961673914333; 'support': 2930}; 'weighted avg': {'precision': 0.7871945103618793; 'recall': 0.7549488054607508; 'f1-score': 0.7659159243392099; 'support': 2930}}
10,1,DNF,8,26375,2930,824,[32; 33],262,39.025097,0.781229,24,[X0 >= 26.000000 AND X1 != 0 AND X1 != 1 AND X2 >= 65716.000000 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X4 >= 9.000000 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X9 AND X13 != 4 AND X13 != 21 AND X13 != 23 AND X13 != 40],{'0': {'precision': 0.831339879927398; 'recall': 0.8920795045944866; 'f1-score': 0.8606393486063935; 'support': 20024}; '1': {'precision': 0.5578968903436988; 'recall': 0.4293811998110534; 'f1-score': 0.48527449061304384; 'support': 6351}; 'accuracy': 0.7806635071090048; 'macro avg': {'precision': 0.6946183851355484; 'recall': 0.66073035220277; 'f1-score': 0.6729569196097187; 'support': 26375}; 'weighted avg': {'precision': 0.7654958447863146; 'recall': 0.7806635071090048; 'f1-score': 0.7702529139858907; 'support': 26375}},{'0': {'precision': 0.8352393053790766; 'recall': 0.8866906474820144; 'f1-score': 0.8601962922573609; 'support': 2224}; '1': {'precision': 0.5571177504393673; 'recall': 0.4490084985835694; 'f1-score': 0.4972549019607843; 'support': 706}; 'accuracy': 0.7812286689419795; 'macro avg': {'precision': 0.696178527909222; 'recall': 0.6678495730327919; 'f1-score': 0.6787255971090727; 'support': 2930}; 'weighted avg': {'precision': 0.768224350502819; 'recall': 0.7812286689419795; 'f1-score': 0.7727435203975033; 'support': 2930}}
10,1,DNF,9,26375,2930,824,[32; 33],262,39.293488,0.796246,19,[X0 >= 37.000000 AND X2 < 259873.000000 AND X3 != 3 AND X3 != 5 AND X4 >= 9.000000 AND X5 != 5 AND X5 == 2 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X8 != 0 AND X13 != 7 AND X13 != 13 AND X13 != 34 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.828353464717101; 'recall': 0.9110067918497803; 'f1-score': 0.8677163107073206; 'support': 20024}; '1': {'precision': 0.5906271536871124; 'recall': 0.4048181388757676; 'f1-score': 0.48038116591928254; 'support': 6351}; 'accuracy': 0.7891184834123223; 'macro avg': {'precision': 0.7094903092021068; 'recall': 0.6579124653627739; 'f1-score': 0.6740487383133016; 'support': 26375}; 'weighted avg': {'precision': 0.7711098703530648; 'recall': 0.7891184834123223; 'f1-score': 0.7744474764116305; 'support': 26375}},{'0': {'precision': 0.8335383353833539; 'recall': 0.9141187050359713; 'f1-score': 0.8719708342268927; 'support': 2224}; '1': {'precision': 0.6109979633401222; 'recall': 0.42492917847025496; 'f1-score': 0.5012531328320802; 'support': 706}; 'accuracy': 0.7962457337883959; 'macro avg': {'precision': 0.722268149361738; 'recall': 0.6695239417531131; 'f1-score': 0.6866119835294864; 'support': 2930}; 'weighted avg': {'precision': 0.7799159795258379; 'recall': 0.7962457337883959; 'f1-score': 0.782644316416402; 'support': 2930}}
10,1,DNF,0,26374,2931,412,[64; 65],262,26.716787,0.766974,17,[X0 >= 33.000000 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X3 != 13 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X7 != 1 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X13 != 2 AND X13 != 6],{'0': {'precision': 0.8674068199841396; 'recall': 0.8194076811666583; 'f1-score': 0.8427243309877241; 'support': 20023}; '1': {'precision': 0.515216516959378; 'recall': 0.6051015588096362; 'f1-score': 0.5565532223026792; 'support': 6351}; 'accuracy': 0.7678016228103435; 'macro avg': {'precision': 0.6913116684717588; 'recall': 0.7122546199881472; 'f1-score': 0.6996387766452017; 'support': 26374}; 'weighted avg': {'precision': 0.7825975148157821; 'recall': 0.7678016228103435; 'f1-score': 0.7738128002658496; 'support': 26374}},{'0': {'precision': 0.8643667296786389; 'recall': 0.8220224719101124; 'f1-score': 0.8426629808799816; 'support': 2225}; '1': {'precision': 0.5141104294478528; 'recall': 0.5934844192634561; 'f1-score': 0.5509533201840894; 'support': 706}; 'accuracy': 0.7669737291026953; 'macro avg': {'precision': 0.6892385795632459; 'recall': 0.7077534455867842; 'f1-score': 0.6968081505320355; 'support': 2931}; 'weighted avg': {'precision': 0.779999296050889; 'recall': 0.7669737291026953; 'f1-score': 0.772397876665959; 'support': 2931}}
10,1,DNF,1,26374,2931,412,[64; 65],262,26.292080,0.775503,25,[X0 < 58.000000 AND X1 != 0 AND X1 != 8 AND X2 < 178356.000000 AND X3 != 1 AND X3 != 4 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X9 AND X13 != 6 AND X13 != 7 AND X13 != 19 AND X13 != 26 AND X13 != 27 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7941942369263607; 'recall': 0.9291314987764071; 'f1-score': 0.8563800405081937; 'support': 20023}; '1': {'precision': 0.5188199389623601; 'recall': 0.2409069437883798; 'f1-score': 0.32903225806451614; 'support': 6351}; 'accuracy': 0.7634033517858497; 'macro avg': {'precision': 0.6565070879443604; 'recall': 0.5850192212823935; 'f1-score': 0.5927061492863549; 'support': 26374}; 'weighted avg': {'precision': 0.7278826358658705; 'recall': 0.7634033517858497; 'f1-score': 0.7293918792016116; 'support': 26374}},{'0': {'precision': 0.7998469192499044; 'recall': 0.9393258426966292; 'f1-score': 0.8639933856965688; 'support': 2225}; '1': {'precision': 0.5754716981132075; 'recall': 0.25920679886685555; 'f1-score': 0.357421875; 'support': 706}; 'accuracy': 0.7755032412146026; 'macro avg': {'precision': 0.6876593086815559; 'recall': 0.5992663207817424; 'f1-score': 0.6107076303482843; 'support': 2931}; 'weighted avg': {'precision': 0.7458008919136683; 'recall': 0.7755032412146026; 'f1-score': 0.7419737724069824; 'support': 2931}}
10,1,DNF,2,26374,2931,412,[64; 65],262,26.921034,0.753668,27,[X0 >= 26.000000 AND X1 != 2 AND X1 != 6 AND X1 != 8 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X8 == 4 AND X12 >= 24.000000 AND X13 != 4 AND X13 != 8 AND X13 != 13 AND X13 != 23 AND X13 != 30 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.8394752653715202; 'recall': 0.837337062378265; 'f1-score': 0.8384048006000752; 'support': 20023}; '1': {'precision': 0.49125273352077475; 'recall': 0.495197606676114; 'f1-score': 0.4932172822081079; 'support': 6351}; 'accuracy': 0.7549480549025556; 'macro avg': {'precision': 0.6653639994461474; 'recall': 0.6662673345271894; 'f1-score': 0.6658110414040915; 'support': 26374}; 'weighted avg': {'precision': 0.7556214206841734; 'recall': 0.7549480549025556; 'f1-score': 0.7552818033562978; 'support': 26374}},{'0': {'precision': 0.8320813079982324; 'recall': 0.8462921348314607; 'f1-score': 0.8391265597147951; 'support': 2225}; '1': {'precision': 0.4880239520958084; 'recall': 0.46175637393767704; 'f1-score': 0.47452692867540036; 'support': 706}; 'accuracy': 0.7536676902081201; 'macro avg': {'precision': 0.6600526300470204; 'recall': 0.6540242543845689; 'f1-score': 0.6568267441950977; 'support': 2931}; 'weighted avg': {'precision': 0.7492070353038922; 'recall': 0.7536676902081201; 'f1-score': 0.7513041989117202; 'support': 2931}}
10,1,DNF,3,26374,2931,412,[64; 65],262,26.892202,0.772433,25,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 2 AND X2 < 329054.000000 AND X3 != 3 AND X3 != 5 AND X3 != 13 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 4 AND X6 != 1 AND X6 != 11 AND X8 != 0 AND X12 >= 24.000000 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 25 AND X13 != 26 AND X13 != 34 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8203250909425795; 'recall': 0.8897268141637117; 'f1-score': 0.8536176329659798; 'support': 20023}; '1': {'precision': 0.5258750268413142; 'recall': 0.3856085655802236; 'f1-score': 0.4449491279069767; 'support': 6351}; 'accuracy': 0.7683324486236445; 'macro avg': {'precision': 0.6731000588919469; 'recall': 0.6376676898719676; 'f1-score': 0.6492833804364783; 'support': 26374}; 'weighted avg': {'precision': 0.7494199435585219; 'recall': 0.7683324486236445; 'f1-score': 0.7552080752337539; 'support': 26374}},{'0': {'precision': 0.8232365145228215; 'recall': 0.891685393258427; 'f1-score': 0.8560949298813376; 'support': 2225}; '1': {'precision': 0.5374280230326296; 'recall': 0.39660056657223797; 'f1-score': 0.45639771801140994; 'support': 706}; 'accuracy': 0.772432616854316; 'macro avg': {'precision': 0.6803322687777256; 'recall': 0.6441429799153324; 'f1-score': 0.6562463239463738; 'support': 2931}; 'weighted avg': {'precision': 0.7543928451294147; 'recall': 0.772432616854316; 'f1-score': 0.7598184946782777; 'support': 2931}}
10,1,DNF,4,26374,2931,412,[64; 65],262,26.357446,0.770044,22,[X1 != 5 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 1 AND X5 == 2 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X8 != 2 AND X9 AND X12 >= 24.000000 AND X13 != 3 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 34],{'0': {'precision': 0.8380322209436134; 'recall': 0.872896169405184; 'f1-score': 0.8551089801609629; 'support': 20023}; '1': {'precision': 0.5387821674519754; 'recall': 0.4681152574397733; 'f1-score': 0.500968910607465; 'support': 6351}; 'accuracy': 0.7754227648441647; 'macro avg': {'precision': 0.6884071941977944; 'recall': 0.6705057134224787; 'f1-score': 0.6780389453842139; 'support': 26374}; 'weighted avg': {'precision': 0.7659712104891736; 'recall': 0.7754227648441647; 'f1-score': 0.7698301608034795; 'support': 26374}},{'0': {'precision': 0.8341232227488151; 'recall': 0.8701123595505618; 'f1-score': 0.8517377914650242; 'support': 2225}; '1': {'precision': 0.5262295081967213; 'recall': 0.4546742209631728; 'f1-score': 0.4878419452887538; 'support': 706}; 'accuracy': 0.770044353462982; 'macro avg': {'precision': 0.6801763654727682; 'recall': 0.6623932902568672; 'f1-score': 0.669789868376889; 'support': 2931}; 'weighted avg': {'precision': 0.7599598100999655; 'recall': 0.770044353462982; 'f1-score': 0.7640849537303102; 'support': 2931}}
10,1,DNF,5,26375,2930,412,[64; 65],262,26.133595,0.774061,25,[X0 >= 41.000000 AND X1 != 0 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 6 AND X5 != 0 AND X5 != 5 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 11 AND X7 != 3 AND X7 != 4 AND X9 AND X13 != 3 AND X13 != 5 AND X13 != 6 AND X13 != 13 AND X13 != 19 AND X13 != 20 AND X13 != 31 AND X13 != 35 AND X13 == 39],{'0': {'precision': 0.8255695969006549; 'recall': 0.8939719322778804; 'f1-score': 0.8584102625584462; 'support': 20023}; '1': {'precision': 0.5476241210313233; 'recall': 0.4045969773299748; 'f1-score': 0.4653689452240833; 'support': 6352}; 'accuracy': 0.7761137440758293; 'macro avg': {'precision': 0.6865968589659891; 'recall': 0.6492844548039276; 'f1-score': 0.6618896038912647; 'support': 26375}; 'weighted avg': {'precision': 0.7586308419159348; 'recall': 0.7761137440758293; 'f1-score': 0.7637525015079106; 'support': 26375}},{'0': {'precision': 0.8271243197990791; 'recall': 0.8880898876404495; 'f1-score': 0.8565236237537928; 'support': 2225}; '1': {'precision': 0.5397412199630314; 'recall': 0.41418439716312055; 'f1-score': 0.46869983948635635; 'support': 705}; 'accuracy': 0.774061433447099; 'macro avg': {'precision': 0.6834327698810552; 'recall': 0.651137142401785; 'f1-score': 0.6626117316200746; 'support': 2930}; 'weighted avg': {'precision': 0.7579758264938184; 'recall': 0.774061433447099; 'f1-score': 0.7632076620102629; 'support': 2930}}
10,1,DNF,6,26375,2930,412,[64; 65],262,27.273321,0.767235,30,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 12 AND X4 >= 10.000000 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 13 AND X13 != 14 AND X13 != 25 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8190742694619019; 'recall': 0.8917245168056734; 'f1-score': 0.8538568217684472; 'support': 20023}; '1': {'precision': 0.5262237762237763; 'recall': 0.3790931989924433; 'f1-score': 0.4407027818448023; 'support': 6352}; 'accuracy': 0.7682654028436019; 'macro avg': {'precision': 0.672649022842839; 'recall': 0.6354088578990584; 'f1-score': 0.6472798018066248; 'support': 26375}; 'weighted avg': {'precision': 0.7485458776875483; 'recall': 0.7682654028436019; 'f1-score': 0.7543552308074997; 'support': 26375}},{'0': {'precision': 0.814000814000814; 'recall': 0.898876404494382; 'f1-score': 0.8543357539513029; 'support': 2225}; '1': {'precision': 0.5243128964059197; 'recall': 0.3517730496453901; 'f1-score': 0.4210526315789474; 'support': 705}; 'accuracy': 0.7672354948805461; 'macro avg': {'precision': 0.6691568552033669; 'recall': 0.6253247270698861; 'f1-score': 0.6376941927651252; 'support': 2930}; 'weighted avg': {'precision': 0.7442977485044316; 'recall': 0.7672354948805461; 'f1-score': 0.7500816238241662; 'support': 2930}}
10,1,DNF,7,26375,2930,412,[64; 65],262,27.791172,0.771331,26,[X0 < 58.000000 AND X1 != 2 AND X3 != 4 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X4 >= 7.000000 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 9 AND X7 != 3 AND X8 != 0 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 12 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 34 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8315690425782168; 'recall': 0.8827348549168457; 'f1-score': 0.8563883909104124; 'support': 20023}; '1': {'precision': 0.54140625; 'recall': 0.4363979848866499; 'f1-score': 0.4832635983263599; 'support': 6352}; 'accuracy': 0.7752417061611374; 'macro avg': {'precision': 0.6864876462891084; 'recall': 0.6595664199017478; 'f1-score': 0.6698259946183862; 'support': 26375}; 'weighted avg': {'precision': 0.7616879408357777; 'recall': 0.7752417061611374; 'f1-score': 0.766527208635762; 'support': 26375}},{'0': {'precision': 0.8309919114516816; 'recall': 0.8773033707865169; 'f1-score': 0.8535198950590293; 'support': 2225}; '1': {'precision': 0.5301204819277109; 'recall': 0.4368794326241135; 'f1-score': 0.47900466562986; 'support': 705}; 'accuracy': 0.7713310580204779; 'macro avg': {'precision': 0.6805561966896962; 'recall': 0.6570914017053152; 'f1-score': 0.6662622803444447; 'support': 2930}; 'weighted avg': {'precision': 0.7585979326754361; 'recall': 0.7713310580204779; 'f1-score': 0.7634061623806796; 'support': 2930}}
10,1,DNF,8,26375,2930,412,[64; 65],262,26.784252,0.786348,27,[X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 2 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 11 AND X7 != 1 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 22 AND X13 != 24 AND X13 != 29 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.8280034572169404; 'recall': 0.9090091889732321; 'f1-score': 0.8666174685171519; 'support': 20024}; '1': {'precision': 0.5851548269581056; 'recall': 0.40466068335695166; 'f1-score': 0.47845108442706885; 'support': 6351}; 'accuracy': 0.787563981042654; 'macro avg': {'precision': 0.7065791420875229; 'recall': 0.6568349361650919; 'f1-score': 0.6725342764721104; 'support': 26375}; 'weighted avg': {'precision': 0.7695264278037135; 'recall': 0.787563981042654; 'f1-score': 0.7731484749491475; 'support': 26375}},{'0': {'precision': 0.832639467110741; 'recall': 0.8992805755395683; 'f1-score': 0.8646779074794639; 'support': 2224}; '1': {'precision': 0.5757575757575758; 'recall': 0.43059490084985835; 'f1-score': 0.4927066450567262; 'support': 706}; 'accuracy': 0.7863481228668942; 'macro avg': {'precision': 0.7041985214341584; 'recall': 0.6649377381947134; 'f1-score': 0.678692276268095; 'support': 2930}; 'weighted avg': {'precision': 0.7707423287846881; 'recall': 0.7863481228668942; 'f1-score': 0.775049337079992; 'support': 2930}}
10,1,DNF,9,26375,2930,412,[64; 65],262,27.054406,0.764846,25,[X1 != 0 AND X1 != 8 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 4 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 11 AND X13 != 17 AND X13 != 28 AND X13 != 31 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.8347613804987793; 'recall': 0.8709049141030764; 'f1-score': 0.8524502016375413; 'support': 20024}; '1': {'precision': 0.5286287381473377; 'recall': 0.4564635490473941; 'f1-score': 0.4899028305872412; 'support': 6351}; 'accuracy': 0.7711090047393365; 'macro avg': {'precision': 0.6816950593230585; 'recall': 0.6636842315752353; 'f1-score': 0.6711765161123913; 'support': 26375}; 'weighted avg': {'precision': 0.761045800913035; 'recall': 0.7711090047393365; 'f1-score': 0.7651501692758179; 'support': 26375}},{'0': {'precision': 0.8309616213885296; 'recall': 0.8664568345323741; 'f1-score': 0.8483381025753908; 'support': 2224}; '1': {'precision': 0.513911620294599; 'recall': 0.4447592067988669; 'f1-score': 0.47684130599848146; 'support': 706}; 'accuracy': 0.7648464163822526; 'macro avg': {'precision': 0.6724366208415643; 'recall': 0.6556080206656205; 'f1-score': 0.6625897042869361; 'support': 2930}; 'weighted avg': {'precision': 0.7545666381897873; 'recall': 0.7648464163822526; 'f1-score': 0.7588238573933779; 'support': 2930}}
10,1,DNF,0,26374,2931,206,[128; 129],262,60.872242,0.795633,29,[X0 >= 30.000000 AND X1 != 1 AND X1 != 8 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X8 == 4 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 12 AND X13 != 19 AND X13 != 27 AND X13 != 31],{'0': {'precision': 0.8335236876970168; 'recall': 0.9112021175648005; 'f1-score': 0.8706337087230388; 'support': 20023}; '1': {'precision': 0.6035674470457079; 'recall': 0.4262320894347347; 'f1-score': 0.49963086009597646; 'support': 6351}; 'accuracy': 0.7944187457344354; 'macro avg': {'precision': 0.7185455673713623; 'recall': 0.6687171034997677; 'f1-score': 0.6851322844095076; 'support': 26374}; 'weighted avg': {'precision': 0.7781489973058564; 'recall': 0.7944187457344354; 'f1-score': 0.78129424214116; 'support': 26374}},{'0': {'precision': 0.8331967213114754; 'recall': 0.9137078651685393; 'f1-score': 0.8715969989281886; 'support': 2225}; '1': {'precision': 0.6089613034623218; 'recall': 0.4235127478753541; 'f1-score': 0.4995822890559732; 'support': 706}; 'accuracy': 0.7956328897987035; 'macro avg': {'precision': 0.7210790123868986; 'recall': 0.6686103065219466; 'f1-score': 0.6855896439920809; 'support': 2931}; 'weighted avg': {'precision': 0.7791843688715222; 'recall': 0.7956328897987035; 'f1-score': 0.7819885427119538; 'support': 2931}}
10,1,DNF,1,26374,2931,206,[128; 129],262,62.070449,0.760150,31,[X0 >= 33.000000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 0 AND X6 != 2 AND X6 != 6 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 18 AND X13 != 26],{'0': {'precision': 0.8511877627513549; 'recall': 0.8392848224541777; 'f1-score': 0.8451943871649147; 'support': 20023}; '1': {'precision': 0.5147036646056402; 'recall': 0.5373956857187845; 'f1-score': 0.525804960714836; 'support': 6351}; 'accuracy': 0.7665883066656556; 'macro avg': {'precision': 0.6829457136784975; 'recall': 0.6883402540864811; 'f1-score': 0.6854996739398753; 'support': 26374}; 'weighted avg': {'precision': 0.7701605955668765; 'recall': 0.7665883066656556; 'f1-score': 0.7682837081862065; 'support': 26374}},{'0': {'precision': 0.8452813067150635; 'recall': 0.8373033707865168; 'f1-score': 0.8412734251524044; 'support': 2225}; '1': {'precision': 0.5020632737276479; 'recall': 0.5169971671388102; 'f1-score': 0.5094207955338451; 'support': 706}; 'accuracy': 0.7601501194131696; 'macro avg': {'precision': 0.6736722902213557; 'recall': 0.6771502689626635; 'f1-score': 0.6753471103431248; 'support': 2931}; 'weighted avg': {'precision': 0.7626092046034582; 'recall': 0.7601501194131696; 'f1-score': 0.7613389466431234; 'support': 2931}}
