lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,3296,[8; 9],262,124.897881,0.758444,4,[X1 == 5 OR X3 == 7 OR X3 == 14 OR X13 == 7],{'0': {'precision': 0.7787380086007277; 'recall': 0.9405683464016381; 'f1-score': 0.8520370077137106; 'support': 20023}; '1': {'precision': 0.4563727729556875; 'recall': 0.1573228346456693; 'f1-score': 0.23398524417379085; 'support': 6350}; 'accuracy': 0.7519811928866644; 'macro avg': {'precision': 0.6175553907782076; 'recall': 0.5489455905236537; 'f1-score': 0.5430111259437507; 'support': 26373}; 'weighted avg': {'precision': 0.701120018749516; 'recall': 0.7519811928866644; 'f1-score': 0.7032246352692223; 'support': 26373}},{'0': {'precision': 0.7797860568056068; 'recall': 0.9501123595505618; 'f1-score': 0.8565640194489466; 'support': 2225}; '1': {'precision': 0.4954545454545455; 'recall': 0.15439093484419264; 'f1-score': 0.23542116630669546; 'support': 706}; 'accuracy': 0.7584442169907881; 'macro avg': {'precision': 0.6376203011300761; 'recall': 0.5522516471973773; 'f1-score': 0.545992592877821; 'support': 2931}; 'weighted avg': {'precision': 0.7112981526725979; 'recall': 0.7584442169907881; 'f1-score': 0.7069472148367224; 'support': 2931}}
10,1,CNF,2,26373,2931,412,[64; 65],262,32.283853,0.712726,8,[X1 == 5 OR X3 == 14 OR X5 == 3 OR X5 == 5 OR X6 == 10 OR X13 == 12 OR X13 == 22 OR X13 == 34],{'0': {'precision': 0.7952007602755999; 'recall': 0.8357888428307446; 'f1-score': 0.8149897730593163; 'support': 20023}; '1': {'precision': 0.38288288288288286; 'recall': 0.32125984251968503; 'f1-score': 0.3493748929611235; 'support': 6350}; 'accuracy': 0.71190232434687; 'macro avg': {'precision': 0.5890418215792415; 'recall': 0.5785243426752148; 'f1-score': 0.5821823330102199; 'support': 26373}; 'weighted avg': {'precision': 0.6959242835212014; 'recall': 0.71190232434687; 'f1-score': 0.7028806277734738; 'support': 26373}},{'0': {'precision': 0.7969085444396736; 'recall': 0.8341573033707865; 'f1-score': 0.8151075977162935; 'support': 2225}; '1': {'precision': 0.38704318936877075; 'recall': 0.330028328611898; 'f1-score': 0.35626911314984705; 'support': 706}; 'accuracy': 0.7127260320709655; 'macro avg': {'precision': 0.5919758669042222; 'recall': 0.5820928159913423; 'f1-score': 0.5856883554330703; 'support': 2931}; 'weighted avg': {'precision': 0.6981828737879994; 'recall': 0.7127260320709655; 'f1-score': 0.7045856017750068; 'support': 2931}}
10,1,CNF,3,26373,2931,412,[64; 65],262,31.602379,0.770044,11,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X6 == 11 OR X7 == 5 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 22 OR X13 == 23],{'0': {'precision': 0.8085580464735573; 'recall': 0.8880287669180442; 'f1-score': 0.8464321416670633; 'support': 20023}; '1': {'precision': 0.48836147877681424; 'recall': 0.33700787401574805; 'f1-score': 0.3988073052553113; 'support': 6350}; 'accuracy': 0.7553558563682554; 'macro avg': {'precision': 0.6484597626251858; 'recall': 0.6125183204668961; 'f1-score': 0.6226197234611872; 'support': 26373}; 'weighted avg': {'precision': 0.7314622210128847; 'recall': 0.7553558563682554; 'f1-score': 0.7386545770663495; 'support': 26373}},{'0': {'precision': 0.8156288156288156; 'recall': 0.9006741573033707; 'f1-score': 0.8560444254592054; 'support': 2225}; '1': {'precision': 0.5337552742616034; 'recall': 0.358356940509915; 'f1-score': 0.4288135593220339; 'support': 706}; 'accuracy': 0.770044353462982; 'macro avg': {'precision': 0.6746920449452095; 'recall': 0.6295155489066429; 'f1-score': 0.6424289923906197; 'support': 2931}; 'weighted avg': {'precision': 0.7477329711370885; 'recall': 0.770044353462982; 'f1-score': 0.7531358647315209; 'support': 2931}}
10,1,CNF,4,26374,2930,412,[64; 65],262,30.964235,0.711945,13,[X1 == 7 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X8 == 1 OR X13 == 0 OR X13 == 2 OR X13 == 10 OR X13 == 18 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.777542181719751; 'recall': 0.8607601258552664; 'f1-score': 0.8170376164403043; 'support': 20023}; '1': {'precision': 0.33745247148288976; 'recall': 0.22358683671862697; 'f1-score': 0.2689648640969789; 'support': 6351}; 'accuracy': 0.7073253962235535; 'macro avg': {'precision': 0.5574973266013203; 'recall': 0.5421734812869466; 'f1-score': 0.5430012402686416; 'support': 26374}; 'weighted avg': {'precision': 0.6715662300357325; 'recall': 0.7073253962235535; 'f1-score': 0.6850587717397485; 'support': 26374}},{'0': {'precision': 0.7840394899218429; 'recall': 0.856629213483146; 'f1-score': 0.8187285223367697; 'support': 2225}; '1': {'precision': 0.36072144288577157; 'recall': 0.2553191489361702; 'f1-score': 0.2990033222591362; 'support': 705}; 'accuracy': 0.7119453924914676; 'macro avg': {'precision': 0.5723804664038072; 'recall': 0.5559741812096581; 'f1-score': 0.558865922297953; 'support': 2930}; 'weighted avg': {'precision': 0.6821830997646995; 'recall': 0.7119453924914676; 'f1-score': 0.693675189212288; 'support': 2930}}
10,1,CNF,5,26374,2930,412,[64; 65],262,31.751386,0.741297,9,[X1 == 1 OR X1 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X7 == 5 OR X13 == 1 OR X13 == 8 OR X13 == 31],{'0': {'precision': 0.8022286687848229; 'recall': 0.8700993857064376; 'f1-score': 0.834786775275515; 'support': 20023}; '1': {'precision': 0.441485935151385; 'recall': 0.32372854668556134; 'f1-score': 0.3735465116279069; 'support': 6351}; 'accuracy': 0.7385303708197467; 'macro avg': {'precision': 0.621857301968104; 'recall': 0.5969139661959995; 'f1-score': 0.604166643451711; 'support': 26374}; 'weighted avg': {'precision': 0.7153598926679667; 'recall': 0.7385303708197467; 'f1-score': 0.7237176574160337; 'support': 26374}},{'0': {'precision': 0.8002455996725337; 'recall': 0.8786516853932584; 'f1-score': 0.837617823479006; 'support': 2225}; '1': {'precision': 0.4455852156057495; 'recall': 0.3078014184397163; 'f1-score': 0.3640939597315436; 'support': 705}; 'accuracy': 0.741296928327645; 'macro avg': {'precision': 0.6229154076391417; 'recall': 0.5932265519164874; 'f1-score': 0.6008558916052749; 'support': 2930}; 'weighted avg': {'precision': 0.7149092273970789; 'recall': 0.741296928327645; 'f1-score': 0.7236811941472787; 'support': 2930}}
10,1,CNF,6,26374,2930,412,[64; 65],262,31.576826,0.711604,12,[X1 == 2 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X5 == 3 OR X6 == 10 OR X13 == 1 OR X13 == 12 OR X13 == 23 OR X13 == 24 OR X13 == 30 OR X13 == 31],{'0': {'precision': 0.8043510144219017; 'recall': 0.8217050392049143; 'f1-score': 0.8129354217105588; 'support': 20023}; '1': {'precision': 0.3968575772934617; 'recall': 0.3698630136986301; 'f1-score': 0.3828850855745721; 'support': 6351}; 'accuracy': 0.7128990672632137; 'macro avg': {'precision': 0.6006042958576817; 'recall': 0.5957840264517722; 'f1-score': 0.5979102536425654; 'support': 26374}; 'weighted avg': {'precision': 0.7062244193205625; 'recall': 0.7128990672632137; 'f1-score': 0.7093770049061434; 'support': 26374}},{'0': {'precision': 0.8053097345132744; 'recall': 0.8179775280898877; 'f1-score': 0.8115942028985507; 'support': 2225}; '1': {'precision': 0.39552238805970147; 'recall': 0.375886524822695; 'f1-score': 0.3854545454545455; 'support': 705}; 'accuracy': 0.71160409556314; 'macro avg': {'precision': 0.600416061286488; 'recall': 0.5969320264562914; 'f1-score': 0.598524374176548; 'support': 2930}; 'weighted avg': {'precision': 0.706709024871715; 'recall': 0.71160409556314; 'f1-score': 0.7090588928309658; 'support': 2930}}
10,1,CNF,7,26374,2930,412,[64; 65],262,31.450353,0.737201,9,[X3 == 4 OR X3 == 14 OR X6 == 13 OR X8 == 0 OR X13 == 10 OR X13 == 11 OR X13 == 24 OR X13 == 30 OR X13 == 32],{'0': {'precision': 0.7676140336445523; 'recall': 0.9320781101733007; 'f1-score': 0.8418892096715986; 'support': 20023}; '1': {'precision': 0.3401261523532266; 'recall': 0.11037631868997008; 'f1-score': 0.16666666666666669; 'support': 6351}; 'accuracy': 0.7342079320542959; 'macro avg': {'precision': 0.5538700929988895; 'recall': 0.5212272144316353; 'f1-score': 0.5042779381691327; 'support': 26374}; 'weighted avg': {'precision': 0.6646726696466296; 'recall': 0.7342079320542959; 'f1-score': 0.6792920165789952; 'support': 26374}},{'0': {'precision': 0.7677585572322414; 'recall': 0.9375280898876405; 'f1-score': 0.8441926345609065; 'support': 2225}; '1': {'precision': 0.3474178403755869; 'recall': 0.1049645390070922; 'f1-score': 0.16122004357298475; 'support': 705}; 'accuracy': 0.7372013651877133; 'macro avg': {'precision': 0.5575881988039142; 'recall': 0.5212463144473664; 'f1-score': 0.5027063390669456; 'support': 2930}; 'weighted avg': {'precision': 0.6666185553947188; 'recall': 0.7372013651877133; 'f1-score': 0.6798596391184202; 'support': 2930}}
10,1,CNF,8,26374,2930,412,[64; 65],262,31.706186,0.727304,4,[X1 == 1 OR X6 == 5 OR X7 == 5 OR X13 == 9],{'0': {'precision': 0.7717715161317783; 'recall': 0.9055133839392728; 'f1-score': 0.8333103543361368; 'support': 20024}; '1': {'precision': 0.34305555555555556; 'recall': 0.15559055118110235; 'f1-score': 0.2140845070422535; 'support': 6350}; 'accuracy': 0.7249563964510503; 'macro avg': {'precision': 0.5574135358436669; 'recall': 0.5305519675601876; 'f1-score': 0.5236974306891952; 'support': 26374}; 'weighted avg': {'precision': 0.6685506793357285; 'recall': 0.7249563964510503; 'f1-score': 0.6842209431616408; 'support': 26374}},{'0': {'precision': 0.7714285714285715; 'recall': 0.9105215827338129; 'f1-score': 0.8352237574757682; 'support': 2224}; '1': {'precision': 0.3475409836065574; 'recall': 0.1501416430594901; 'f1-score': 0.2096933728981207; 'support': 706}; 'accuracy': 0.7273037542662116; 'macro avg': {'precision': 0.5594847775175644; 'recall': 0.5303316128966515; 'f1-score': 0.5224585651869444; 'support': 2930}; 'weighted avg': {'precision': 0.6692904700625844; 'recall': 0.7273037542662116; 'f1-score': 0.6844986887004033; 'support': 2930}}
10,1,CNF,9,26374,2930,412,[64; 65],262,32.043816,0.752901,7,[X1 == 1 OR X3 == 12 OR X5 == 1 OR X13 == 1 OR X13 == 12 OR X13 == 20 OR X13 == 37],{'0': {'precision': 0.7824808448954235; 'recall': 0.9435177786656013; 'f1-score': 0.8554868799384183; 'support': 20024}; '1': {'precision': 0.49259757738896365; 'recall': 0.17291338582677165; 'f1-score': 0.25597388973073787; 'support': 6350}; 'accuracy': 0.7579813452642754; 'macro avg': {'precision': 0.6375392111421936; 'recall': 0.5582155822461865; 'f1-score': 0.555730384834578; 'support': 26374}; 'weighted avg': {'precision': 0.7126863977631711; 'recall': 0.7579813452642754; 'f1-score': 0.7111436825539196; 'support': 26374}},{'0': {'precision': 0.7775721687638786; 'recall': 0.9446942446043165; 'f1-score': 0.8530247665448639; 'support': 2224}; '1': {'precision': 0.4605263157894737; 'recall': 0.14872521246458922; 'f1-score': 0.22483940042826547; 'support': 706}; 'accuracy': 0.752901023890785; 'macro avg': {'precision': 0.6190492422766761; 'recall': 0.5467097285344529; 'f1-score': 0.5389320834865647; 'support': 2930}; 'weighted avg': {'precision': 0.7011781850778956; 'recall': 0.752901023890785; 'f1-score': 0.7016599650164276; 'support': 2930}}
10,1,CNF,0,26373,2931,206,[128; 129],262,42.744939,0.737973,11,[X1 == 7 OR X3 == 10 OR X4 >= 13.000000 OR X5 == 1 OR X13 == 5 OR X13 == 11 OR X13 == 12 OR X13 == 20 OR X13 == 21 OR X13 == 31 OR X13 == 35],{'0': {'precision': 0.8394083465398838; 'recall': 0.7935873745193028; 'f1-score': 0.8158550047493132; 'support': 20023}; '1': {'precision': 0.44471315329840116; 'recall': 0.521259842519685; 'f1-score': 0.47995359965199735; 'support': 6350}; 'accuracy': 0.7280172904106472; 'macro avg': {'precision': 0.6420607499191425; 'recall': 0.657423608519494; 'f1-score': 0.6479043022006552; 'support': 26373}; 'weighted avg': {'precision': 0.7443749989084648; 'recall': 0.7280172904106472; 'f1-score': 0.734977822693121; 'support': 26373}},{'0': {'precision': 0.8396270396270397; 'recall': 0.809438202247191; 'f1-score': 0.8242562929061785; 'support': 2225}; '1': {'precision': 0.46055979643765904; 'recall': 0.5127478753541076; 'f1-score': 0.48525469168900803; 'support': 706}; 'accuracy': 0.7379733879222109; 'macro avg': {'precision': 0.6500934180323493; 'recall': 0.6610930388006493; 'f1-score': 0.6547554922975933; 'support': 2931}; 'weighted avg': {'precision': 0.7483198155766464; 'recall': 0.7379733879222109; 'f1-score': 0.7425998171438714; 'support': 2931}}
10,1,CNF,1,26373,2931,206,[128; 129],262,45.674630,0.692938,5,[X0 >= 50.000000 OR X3 == 14 OR X13 == 13 OR X13 == 19 OR X13 == 22],{'0': {'precision': 0.7944805033939454; 'recall': 0.8008290465964141; 'f1-score': 0.7976421429637368; 'support': 20023}; '1': {'precision': 0.355735056542811; 'recall': 0.3467716535433071; 'f1-score': 0.35119617224880384; 'support': 6350}; 'accuracy': 0.6915026731884882; 'macro avg': {'precision': 0.5751077799683781; 'recall': 0.5738003500698605; 'f1-score': 0.5744191576062703; 'support': 26373}; 'weighted avg': {'precision': 0.6888408875935168; 'recall': 0.6915026731884882; 'f1-score': 0.6901484215805106; 'support': 26373}},{'0': {'precision': 0.7919788453063024; 'recall': 0.8076404494382022; 'f1-score': 0.7997329773030709; 'support': 2225}; '1': {'precision': 0.35347432024169184; 'recall': 0.3314447592067989; 'f1-score': 0.34210526315789475; 'support': 706}; 'accuracy': 0.6929375639713409; 'macro avg': {'precision': 0.5727265827739971; 'recall': 0.5695426043225006; 'f1-score': 0.5709191202304829; 'support': 2931}; 'weighted avg': {'precision': 0.686354759773851; 'recall': 0.6929375639713409; 'f1-score': 0.6895026237764608; 'support': 2931}}
10,1,CNF,2,26373,2931,206,[128; 129],262,44.226429,0.759809,11,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 19 OR X13 == 24 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.8166836404036664; 'recall': 0.8810867502372272; 'f1-score': 0.8476636636636635; 'support': 20023}; '1': {'precision': 0.5009431984908824; 'recall': 0.3763779527559055; 'f1-score': 0.429817462458412; 'support': 6350}; 'accuracy': 0.759564706328442; 'macro avg': {'precision': 0.6588134194472743; 'recall': 0.6287323514965664; 'f1-score': 0.6387405630610378; 'support': 26373}; 'weighted avg': {'precision': 0.7406607455435376; 'recall': 0.759564706328442; 'f1-score': 0.7470560961645794; 'support': 26373}},{'0': {'precision': 0.8146462556888705; 'recall': 0.8849438202247191; 'f1-score': 0.8483412322274881; 'support': 2225}; '1': {'precision': 0.5019455252918288; 'recall': 0.3654390934844193; 'f1-score': 0.42295081967213116; 'support': 706}; 'accuracy': 0.7598089389286933; 'macro avg': {'precision': 0.6582958904903496; 'recall': 0.6251914568545691; 'f1-score': 0.6356460259498097; 'support': 2931}; 'weighted avg': {'precision': 0.7393249606836465; 'recall': 0.7598089389286933; 'f1-score': 0.7458759878521617; 'support': 2931}}
10,1,CNF,3,26373,2931,206,[128; 129],262,43.608010,0.715797,16,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 9 OR X6 == 10 OR X6 == 11 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 22 OR X13 == 24 OR X13 == 41],{'0': {'precision': 0.8565269189311852; 'recall': 0.7540328622084602; 'f1-score': 0.8020185922974769; 'support': 20023}; '1': {'precision': 0.43688543334095586; 'recall': 0.601732283464567; 'f1-score': 0.5062268150503444; 'support': 6350}; 'accuracy': 0.7173624540249498; 'macro avg': {'precision': 0.6467061761360705; 'recall': 0.6778825728365137; 'f1-score': 0.6541227036739106; 'support': 26373}; 'weighted avg': {'precision': 0.755487089048428; 'recall': 0.7173624540249498; 'f1-score': 0.7307988681280881; 'support': 26373}},{'0': {'precision': 0.8501006036217303; 'recall': 0.7595505617977528; 'f1-score': 0.8022786612864942; 'support': 2225}; '1': {'precision': 0.432661717921527; 'recall': 0.5779036827195467; 'f1-score': 0.49484536082474223; 'support': 706}; 'accuracy': 0.7157966564312521; 'macro avg': {'precision': 0.6413811607716287; 'recall': 0.6687271222586497; 'f1-score': 0.6485620110556182; 'support': 2931}; 'weighted avg': {'precision': 0.7495506707304497; 'recall': 0.7157966564312521; 'f1-score': 0.7282261501551408; 'support': 2931}}
10,1,CNF,4,26374,2930,206,[128; 129],262,42.705659,0.724232,10,[X1 == 1 OR X3 == 8 OR X3 == 14 OR X13 == 1 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 35],{'0': {'precision': 0.7752789989854583; 'recall': 0.9159466613394596; 'f1-score': 0.8397628150827628; 'support': 20023}; '1': {'precision': 0.38079470198675497; 'recall': 0.16296646197449222; 'f1-score': 0.22825008269930533; 'support': 6351}; 'accuracy': 0.7346250094790324; 'macro avg': {'precision': 0.5780368504861066; 'recall': 0.5394565616569759; 'f1-score': 0.5340064488910341; 'support': 26374}; 'weighted avg': {'precision': 0.6802850742778385; 'recall': 0.7346250094790324; 'f1-score': 0.6925072845084344; 'support': 26374}},{'0': {'precision': 0.7696992767415303; 'recall': 0.9087640449438202; 'f1-score': 0.8334707337180544; 'support': 2225}; '1': {'precision': 0.33003300330033003; 'recall': 0.14184397163120568; 'f1-score': 0.19841269841269843; 'support': 705}; 'accuracy': 0.7242320819112628; 'macro avg': {'precision': 0.5498661400209301; 'recall': 0.525304008287513; 'f1-score': 0.5159417160653764; 'support': 2930}; 'weighted avg': {'precision': 0.6639092689681357; 'recall': 0.7242320819112628; 'f1-score': 0.6806666672026017; 'support': 2930}}
10,1,CNF,5,26374,2930,206,[128; 129],262,46.495985,0.757679,9,[X1 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 11 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 40],{'0': {'precision': 0.7867726629484725; 'recall': 0.9440643260250712; 'f1-score': 0.8582714704079548; 'support': 20023}; '1': {'precision': 0.5229982964224872; 'recall': 0.19335537710596756; 'f1-score': 0.2823313024485573; 'support': 6351}; 'accuracy': 0.7632896033972852; 'macro avg': {'precision': 0.6548854796854798; 'recall': 0.5687098515655193; 'f1-score': 0.570301386428256; 'support': 26374}; 'weighted avg': {'precision': 0.7232543873055464; 'recall': 0.7632896033972852; 'f1-score': 0.7195820032543135; 'support': 26374}},{'0': {'precision': 0.7866061293984109; 'recall': 0.9343820224719102; 'f1-score': 0.8541495480690222; 'support': 2225}; '1': {'precision': 0.4912891986062718; 'recall': 0.2; 'f1-score': 0.2842741935483871; 'support': 705}; 'accuracy': 0.757679180887372; 'macro avg': {'precision': 0.6389476640023414; 'recall': 0.5671910112359551; 'f1-score': 0.5692118708087046; 'support': 2930}; 'weighted avg': {'precision': 0.7155486426378449; 'recall': 0.757679180887372; 'f1-score': 0.7170293689096203; 'support': 2930}}
10,1,CNF,6,26374,2930,206,[128; 129],262,45.861556,0.750512,3,[X1 == 7 OR X3 == 14 OR X13 == 1],{'0': {'precision': 0.7690297157103221; 'recall': 0.9551515756879588; 'f1-score': 0.8520449077786688; 'support': 20023}; '1': {'precision': 0.4033222591362126; 'recall': 0.09557549992127225; 'f1-score': 0.1545315682281059; 'support': 6351}; 'accuracy': 0.7481610677182073; 'macro avg': {'precision': 0.5861759874232674; 'recall': 0.5253635378046155; 'f1-score': 0.5032882380033874; 'support': 26374}; 'weighted avg': {'precision': 0.6809654078047268; 'recall': 0.7481610677182073; 'f1-score': 0.6840799718764308; 'support': 26374}},{'0': {'precision': 0.7698699421965318; 'recall': 0.957752808988764; 'f1-score': 0.8535950330462647; 'support': 2225}; '1': {'precision': 0.41975308641975306; 'recall': 0.09645390070921986; 'f1-score': 0.1568627450980392; 'support': 705}; 'accuracy': 0.7505119453924914; 'macro avg': {'precision': 0.5948115143081425; 'recall': 0.527103354848992; 'f1-score': 0.5052288890721519; 'support': 2930}; 'weighted avg': {'precision': 0.6856268079567267; 'recall': 0.7505119453924914; 'f1-score': 0.6859512572771524; 'support': 2930}}
10,1,CNF,7,26374,2930,206,[128; 129],262,43.133892,0.766894,8,[X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 22],{'0': {'precision': 0.7890513999164229; 'recall': 0.9430155321380412; 'f1-score': 0.8591904989420518; 'support': 20023}; '1': {'precision': 0.5331423895253683; 'recall': 0.20516454101716264; 'f1-score': 0.296304718590108; 'support': 6351}; 'accuracy': 0.7653370743914462; 'macro avg': {'precision': 0.6610968947208956; 'recall': 0.5740900365776019; 'f1-score': 0.5777476087660799; 'support': 26374}; 'weighted avg': {'precision': 0.727427144020708; 'recall': 0.7653370743914462; 'f1-score': 0.723644598016322; 'support': 26374}},{'0': {'precision': 0.7909433962264151; 'recall': 0.9420224719101123; 'f1-score': 0.859897435897436; 'support': 2225}; '1': {'precision': 0.5392857142857143; 'recall': 0.21418439716312057; 'f1-score': 0.3065989847715736; 'support': 705}; 'accuracy': 0.7668941979522185; 'macro avg': {'precision': 0.6651145552560647; 'recall': 0.5781034345366165; 'f1-score': 0.5832482103345048; 'support': 2930}; 'weighted avg': {'precision': 0.7303909505717413; 'recall': 0.7668941979522185; 'f1-score': 0.7267658973159571; 'support': 2930}}
