l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],158,1000.292035,0.754717,7,[X0 >= 45.000000 OR (NOT X1) OR X2 >= 1.400000 OR X2 < 0.800000 OR X4 >= 195.000000 OR X7 >= 7.900000 OR X7 < 5.600000],{'0.0': {'precision': 0.9; 'recall': 0.13432835820895522; 'f1-score': 0.23376623376623376; 'support': 134}; '1.0': {'precision': 0.7410714285714286; 'recall': 0.9940119760479041; 'f1-score': 0.8491048593350384; 'support': 334}; 'accuracy': 0.7478632478632479; 'macro avg': {'precision': 0.8205357142857144; 'recall': 0.5641701671284297; 'f1-score': 0.5414355465506361; 'support': 468}; 'weighted avg': {'precision': 0.7865766178266179; 'recall': 0.7478632478632479; 'f1-score': 0.6729181588516626; 'support': 468}},{'0.0': {'precision': 1.0; 'recall': 0.13333333333333333; 'f1-score': 0.23529411764705882; 'support': 15}; '1.0': {'precision': 0.7450980392156863; 'recall': 1.0; 'f1-score': 0.8539325842696629; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.8725490196078431; 'recall': 0.5666666666666667; 'f1-score': 0.5446133509583608; 'support': 53}; 'weighted avg': {'precision': 0.8172401035886052; 'recall': 0.7547169811320755; 'f1-score': 0.6788462257915674; 'support': 53}}
l: 10,3,DNF,0,468,53,1,[468; 468],158,1000.299488,0.603774,10,[X5 >= 35.000000 AND X9 < 1.200000 AND X9 >= 0.800000] OR [X3 >= 0.200000 AND X4 >= 208.000000 AND X5 >= 25.000000] OR [X0 >= 45.000000 AND X1 AND X7 < 7.900000 AND X9 < 1.000000],{'0.0': {'precision': 0.5; 'recall': 0.7388059701492538; 'f1-score': 0.5963855421686747; 'support': 134}; '1.0': {'precision': 0.8703703703703703; 'recall': 0.7035928143712575; 'f1-score': 0.7781456953642384; 'support': 334}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.6851851851851851; 'recall': 0.7211993922602556; 'f1-score': 0.6872656187664565; 'support': 468}; 'weighted avg': {'precision': 0.764324153213042; 'recall': 0.7136752136752137; 'f1-score': 0.726103258338158; 'support': 468}},{'0.0': {'precision': 0.375; 'recall': 0.6; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7931034482758621; 'recall': 0.6052631578947368; 'f1-score': 0.6865671641791046; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.584051724137931; 'recall': 0.6026315789473684; 'f1-score': 0.5740528128587831; 'support': 53}; 'weighted avg': {'precision': 0.674772283669486; 'recall': 0.6037735849056604; 'f1-score': 0.6228797955072245; 'support': 53}}
l: 10,3,DNF,1,469,52,1,[469; 469],158,1000.251229,0.692308,9,[X0 >= 40.000000 AND X3 >= 1.000000] OR [X2 >= 0.800000 AND X3 < 1.000000 AND X4 >= 182.000000 AND X6 < 54.000000 AND X6 >= 19.000000] OR [X5 >= 35.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.49404761904761907; 'recall': 0.6148148148148148; 'f1-score': 0.5478547854785479; 'support': 135}; '1.0': {'precision': 0.8272425249169435; 'recall': 0.7455089820359282; 'f1-score': 0.784251968503937; 'support': 334}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6606450719822813; 'recall': 0.6801618984253714; 'f1-score': 0.6660533769912425; 'support': 469}; 'weighted avg': {'precision': 0.7313335434833426; 'recall': 0.7078891257995735; 'f1-score': 0.7162058710446033; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.5714285714285714; 'f1-score': 0.5; 'support': 14}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6339869281045751; 'recall': 0.6541353383458646; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7214680744092508; 'recall': 0.6923076923076923; 'f1-score': 0.702991452991453; 'support': 52}}
l: 10,3,DNF,2,469,52,1,[469; 469],158,1000.295526,0.653846,12,[X0 < 60.000000 AND X0 >= 31.000000 AND X7 < 7.900000 AND X7 >= 6.000000 AND X8 >= 3.000000] OR [X0 >= 45.000000 AND X2 >= 0.800000 AND X6 >= 19.000000 AND X7 >= 5.600000 AND X9 < 1.308000] OR [X5 >= 30.000000 AND X8 < 3.000000],{'0.0': {'precision': 0.49142857142857144; 'recall': 0.6417910447761194; 'f1-score': 0.5566343042071197; 'support': 134}; '1.0': {'precision': 0.8367346938775511; 'recall': 0.7343283582089553; 'f1-score': 0.7821939586645469; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6640816326530612; 'recall': 0.6880597014925374; 'f1-score': 0.6694141314358333; 'support': 469}; 'weighted avg': {'precision': 0.7380758017492711; 'recall': 0.7078891257995735; 'f1-score': 0.7177483431052819; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.6666666666666666; 'f1-score': 0.5263157894736841; 'support': 15}; '1.0': {'precision': 0.8275862068965517; 'recall': 0.6486486486486487; 'f1-score': 0.7272727272727273; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.631184407796102; 'recall': 0.6576576576576576; 'f1-score': 0.6267942583732057; 'support': 52}; 'weighted avg': {'precision': 0.7142774766462922; 'recall': 0.6538461538461539; 'f1-score': 0.6693043798306957; 'support': 52}}
l: 10,3,DNF,3,469,52,1,[469; 469],158,1000.313969,0.769231,12,[X0 < 60.000000 AND X2 >= 0.700000 AND X4 < 328.000000 AND X4 >= 182.000000 AND X8 < 4.100000 AND X8 >= 2.500000] OR [X0 >= 35.000000 AND X5 >= 25.000000 AND X8 < 4.100000] OR [X2 >= 0.900000 AND X4 >= 195.000000 AND X6 >= 28.000000],{'0.0': {'precision': 0.48717948717948717; 'recall': 0.5671641791044776; 'f1-score': 0.5241379310344828; 'support': 134}; '1.0': {'precision': 0.8146964856230032; 'recall': 0.7611940298507462; 'f1-score': 0.7870370370370371; 'support': 335}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6509379864012452; 'recall': 0.664179104477612; 'f1-score': 0.65558748403576; 'support': 469}; 'weighted avg': {'precision': 0.7211202003534272; 'recall': 0.7057569296375267; 'f1-score': 0.7119230067505931; 'support': 469}},{'0.0': {'precision': 0.5882352941176471; 'recall': 0.6666666666666666; 'f1-score': 0.625; 'support': 15}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.8108108108108109; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7226890756302521; 'recall': 0.7387387387387387; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7795733678086619; 'recall': 0.7692307692307693; 'f1-score': 0.7732371794871795; 'support': 52}}
l: 10,3,DNF,4,469,52,1,[469; 469],158,1000.268252,0.596154,14,[X0 < 55.000000 AND X2 >= 0.700000 AND X5 >= 25.000000 AND X9 < 1.200000 AND X9 >= 0.546000] OR [X1 AND X6 >= 28.000000 AND X7 >= 5.100000 AND X8 < 4.100000 AND X9 < 1.200000 AND X9 >= 0.700000] OR [X2 >= 0.800000 AND X4 >= 182.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.5202702702702703; 'recall': 0.5746268656716418; 'f1-score': 0.5460992907801419; 'support': 134}; '1.0': {'precision': 0.822429906542056; 'recall': 0.7880597014925373; 'f1-score': 0.8048780487804879; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6713500884061632; 'recall': 0.6813432835820896; 'f1-score': 0.6754886697803149; 'support': 469}; 'weighted avg': {'precision': 0.7360985818929744; 'recall': 0.7270788912579957; 'f1-score': 0.730941260780389; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
l: 10,3,DNF,5,469,52,1,[469; 469],158,1000.310531,0.730769,13,[X0 < 60.000000 AND X0 >= 31.000000 AND X2 >= 0.800000 AND X3 < 0.600000 AND X6 < 34.000000] OR [X0 >= 31.000000 AND X5 >= 25.000000 AND X6 >= 19.000000 AND X8 >= 2.500000 AND X9 < 1.200000] OR [X4 >= 195.000000 AND X6 >= 23.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5202702702702703; 'recall': 0.5746268656716418; 'f1-score': 0.5460992907801419; 'support': 134}; '1.0': {'precision': 0.822429906542056; 'recall': 0.7880597014925373; 'f1-score': 0.8048780487804879; 'support': 335}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6713500884061632; 'recall': 0.6813432835820896; 'f1-score': 0.6754886697803149; 'support': 469}; 'weighted avg': {'precision': 0.7360985818929744; 'recall': 0.7270788912579957; 'f1-score': 0.730941260780389; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 10,3,DNF,6,469,52,1,[469; 469],158,1000.372309,0.500000,14,[X0 >= 23.000000 AND X2 >= 0.700000 AND X4 >= 182.000000 AND X5 < 140.200000 AND X6 >= 28.000000] OR [X0 < 60.000000 AND X2 >= 0.700000 AND X4 < 328.000000 AND X4 >= 182.000000 AND X8 >= 2.500000] OR [X2 >= 0.800000 AND X5 >= 21.000000 AND X6 >= 19.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5433070866141733; 'recall': 0.5149253731343284; 'f1-score': 0.5287356321839081; 'support': 134}; '1.0': {'precision': 0.8099415204678363; 'recall': 0.826865671641791; 'f1-score': 0.8183161004431314; 'support': 335}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6766243035410048; 'recall': 0.6708955223880597; 'f1-score': 0.6735258663135197; 'support': 469}; 'weighted avg': {'precision': 0.733760253652504; 'recall': 0.7377398720682303; 'f1-score': 0.7355788237976391; 'support': 469}},{'0.0': {'precision': 0.17647058823529413; 'recall': 0.2; 'f1-score': 0.18750000000000003; 'support': 15}; '1.0': {'precision': 0.6571428571428571; 'recall': 0.6216216216216216; 'f1-score': 0.6388888888888888; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.41680672268907565; 'recall': 0.41081081081081083; 'f1-score': 0.4131944444444444; 'support': 52}; 'weighted avg': {'precision': 0.5184873949579832; 'recall': 0.5; 'f1-score': 0.5086805555555555; 'support': 52}}
l: 10,3,DNF,7,469,52,1,[469; 469],158,1000.332936,0.519231,13,[X0 >= 31.000000 AND X2 >= 0.800000 AND X4 >= 182.000000] OR [X5 >= 21.000000 AND X6 >= 54.000000 AND X9 < 1.308000] OR [X0 < 55.000000 AND X3 < 0.600000 AND X5 >= 25.000000 AND X6 >= 34.000000 AND X7 >= 5.600000 AND X8 < 4.100000 AND X8 >= 2.500000],{'0.0': {'precision': 0.5030674846625767; 'recall': 0.6119402985074627; 'f1-score': 0.5521885521885522; 'support': 134}; '1.0': {'precision': 0.8300653594771242; 'recall': 0.7582089552238805; 'f1-score': 0.7925117004680187; 'support': 335}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.6665664220698504; 'recall': 0.6850746268656716; 'f1-score': 0.6723501263282854; 'support': 469}; 'weighted avg': {'precision': 0.7366373952443963; 'recall': 0.7164179104477612; 'f1-score': 0.7238479438167426; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.5333333333333333; 'f1-score': 0.3902439024390244; 'support': 15}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.5135135135135135; 'f1-score': 0.6031746031746031; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.5192307692307692; 'recall': 0.5234234234234234; 'f1-score': 0.4967092528068138; 'support': 52}; 'weighted avg': {'precision': 0.6087278106508875; 'recall': 0.5192307692307693; 'f1-score': 0.5417522856547247; 'support': 52}}
l: 10,3,DNF,8,469,52,1,[469; 469],158,1000.317586,0.653846,8,[X0 >= 31.000000 AND X4 >= 208.000000] OR [X2 >= 0.800000 AND X5 >= 25.000000 AND X9 < 1.308000] OR [X5 >= 25.000000 AND X8 < 3.600000 AND X8 >= 2.500000],{'0.0': {'precision': 0.5182481751824818; 'recall': 0.5298507462686567; 'f1-score': 0.5239852398523985; 'support': 134}; '1.0': {'precision': 0.8102409638554217; 'recall': 0.8029850746268656; 'f1-score': 0.8065967016491754; 'support': 335}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6642445695189517; 'recall': 0.6664179104477612; 'f1-score': 0.665290970750787; 'support': 469}; 'weighted avg': {'precision': 0.7268144528060102; 'recall': 0.7249466950959488; 'f1-score': 0.7258505697072392; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 10,3,DNF,9,469,52,1,[469; 469],158,1000.264629,0.653846,16,[X0 < 60.000000 AND X0 >= 40.000000 AND X4 >= 167.600000 AND X8 < 4.100000 AND X8 >= 2.500000 AND X9 < 1.200000] OR [X0 >= 35.000000 AND X2 >= 0.800000 AND X3 >= 0.200000 AND X6 >= 23.000000 AND X7 < 7.900000] OR [X0 < 40.000000 AND X3 >= 0.200000 AND X4 >= 182.000000 AND X5 >= 18.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.50625; 'recall': 0.6044776119402985; 'f1-score': 0.5510204081632653; 'support': 134}; '1.0': {'precision': 0.8284789644012945; 'recall': 0.764179104477612; 'f1-score': 0.7950310559006212; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6673644822006473; 'recall': 0.6843283582089552; 'f1-score': 0.6730257320319433; 'support': 469}; 'weighted avg': {'precision': 0.7364135460009247; 'recall': 0.7185501066098081; 'f1-score': 0.7253137279756623; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.637300 (+- 0.080993), (mean training time) 1000.302646 (+- 0.033936)
t: ------------------
t: HOLDOUT 1
t: size training: (521, 10)
t: size testing: (58, 10)
t: test_acc_holdout: 0.724138
t: 
t: best_val_accs: [0.7547169811320755, 0.7115384615384616, 0.7115384615384616, 0.7307692307692307, 0.7115384615384616, 0.7115384615384616, 0.6923076923076923, 0.6923076923076923, 0.7692307692307693, 0.6923076923076923]
t: best_mean_val_acc: 0.717779 (+- 0.025065)
t: chosen_params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}
t: 
t: chosen_cv_training_time: [1000.2920346260071, 1000.4887509346008, 1000.6946699619293, 1000.8445339202881, 1000.7362194061279, 1000.4046726226807, 1000.5009338855743, 1000.4202735424042, 1001.243718624115, 1000.9163527488708]
t: chosen_mean_cv_training_time: 1000.654216 (+- 0.275656)
t: retrain_training_time: 1000.210095
t: 
t: best_model_rule_size (retrained with params): 9
t: best_model_rule (retrained with params):
t: [(NOT X1) OR X2 >= 1.400000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X4 < 167.600000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X7 < 6.000000]
t: 
t: n_features (retrained with params): 158
t: real_partition_size (retrained with params): [521, 521]
t: 
t: test_classification_report_holdout: {'0.0': {'precision': 0.5; 'recall': 0.0625; 'f1-score': 0.1111111111111111; 'support': 16}; '1.0': {'precision': 0.7321428571428571; 'recall': 0.9761904761904762; 'f1-score': 0.836734693877551; 'support': 42}; 'accuracy': 0.7241379310344828; 'macro avg': {'precision': 0.6160714285714286; 'recall': 0.5193452380952381; 'f1-score': 0.473922902494331; 'support': 58}; 'weighted avg': {'precision': 0.6681034482758621; 'recall': 0.7241379310344828; 'f1-score': 0.6365626710454296; 'support': 58}}
t: 
t: train_val_classification_report_holdout: {'0.0': {'precision': 0.8695652173913043; 'recall': 0.1342281879194631; 'f1-score': 0.23255813953488375; 'support': 149}; '1.0': {'precision': 0.7409638554216867; 'recall': 0.9919354838709677; 'f1-score': 0.8482758620689654; 'support': 372}; 'accuracy': 0.746641074856046; 'macro avg': {'precision': 0.8052645364064955; 'recall': 0.5630818358952154; 'f1-score': 0.5404170008019246; 'support': 521}; 'weighted avg': {'precision': 0.7777423639312319; 'recall': 0.746641074856046; 'f1-score': 0.672187684223326; 'support': 521}}
