l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1051.624060,0.808939,4,[X4 >= 14.500000 OR X5 == 1 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8239814228414608; 'recall': 0.9746791190131349; 'f1-score': 0.8930172966047404; 'support': 20023}; '1': {'precision': 0.8114540721457791; 'recall': 0.3435679420563691; 'f1-score': 0.4827433628318585; 'support': 6351}; 'accuracy': 0.8227041783574732; 'macro avg': {'precision': 0.8177177474936199; 'recall': 0.659123530534752; 'f1-score': 0.6878803297182994; 'support': 26374}; 'weighted avg': {'precision': 0.8209647699155386; 'recall': 0.8227041783574732; 'f1-score': 0.794221143067485; 'support': 26374}},{'0': {'precision': 0.8135593220338984; 'recall': 0.9707865168539326; 'f1-score': 0.8852459016393444; 'support': 2225}; '1': {'precision': 0.7644927536231884; 'recall': 0.2988668555240793; 'f1-score': 0.42973523421588594; 'support': 706}; 'accuracy': 0.8089389286932788; 'macro avg': {'precision': 0.7890260378285434; 'recall': 0.634826686189006; 'f1-score': 0.6574905679276152; 'support': 2931}; 'weighted avg': {'precision': 0.8017404897930381; 'recall': 0.8089389286932788; 'f1-score': 0.7755254884012135; 'support': 2931}}
l: 10,3,DNF,3,26374,2931,1,[26374; 26374],296,1024.128403,0.774139,142,[X0 >= 23.500000 AND X1 != 0 AND X1 != 8 AND X3 != 8 AND X3 != 12 AND X3 != 15 AND X4 >= 8.500000 AND X5 != 1 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X11 < 2450.500000 AND X12 < 65.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 17 AND X13 != 19 AND X13 != 23 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 40] OR [X0 >= 23.500000 AND X1 != 0 AND X1 != 2 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X11 < 2450.500000 AND X12 < 65.500000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 17 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40] OR [X0 < 43.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X1 != 7 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 8 AND X6 != 9 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 3 AND X11 < 1978.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33],{'0': {'precision': 0.8407603763671968; 'recall': 0.8791389901613145; 'f1-score': 0.8595214843749999; 'support': 20023}; '1': {'precision': 0.55490160014714; 'recall': 0.4750433002676744; 'f1-score': 0.5118764845605701; 'support': 6351}; 'accuracy': 0.781830590733298; 'macro avg': {'precision': 0.6978309882571684; 'recall': 0.6770911452144944; 'f1-score': 0.685698984467785; 'support': 26374}; 'weighted avg': {'precision': 0.7719240569703066; 'recall': 0.781830590733298; 'f1-score': 0.7758067124852052; 'support': 26374}},{'0': {'precision': 0.8321291967700808; 'recall': 0.88; 'f1-score': 0.8553953691568371; 'support': 2225}; '1': {'precision': 0.5380622837370242; 'recall': 0.4405099150141643; 'f1-score': 0.48442367601246106; 'support': 706}; 'accuracy': 0.7741385192766974; 'macro avg': {'precision': 0.6850957402535525; 'recall': 0.6602549575070822; 'f1-score': 0.6699095225846491; 'support': 2931}; 'weighted avg': {'precision': 0.7612962931189932; 'recall': 0.7741385192766974; 'f1-score': 0.7660381479490822; 'support': 2931}}
l: 10,3,DNF,4,26374,2931,1,[26374; 26374],296,1018.860474,0.791198,143,[X0 >= 29.500000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 40] OR [X0 >= 35.500000 AND X1 != 1 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 10 AND X3 != 11 AND X3 != 13 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 == 4 AND X10 < 4973.500000 AND X11 < 2450.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 29 AND X13 != 33 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 9 AND X3 != 10 AND X3 != 11 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X11 < 1978.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 12 AND X13 != 14 AND X13 != 16 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 38],{'0': {'precision': 0.8218060200668896; 'recall': 0.9203915497178246; 'f1-score': 0.8683094609875612; 'support': 20023}; '1': {'precision': 0.596353507217017; 'recall': 0.37080774681152573; 'f1-score': 0.45728155339805826; 'support': 6351}; 'accuracy': 0.7880488359748237; 'macro avg': {'precision': 0.7090797636419532; 'recall': 0.6455996482646751; 'f1-score': 0.6627955071928098; 'support': 26374}; 'weighted avg': {'precision': 0.767515851373876; 'recall': 0.7880488359748237; 'f1-score': 0.7693317465301057; 'support': 26374}},{'0': {'precision': 0.8261221188839466; 'recall': 0.9182022471910113; 'f1-score': 0.8697318007662835; 'support': 2225}; '1': {'precision': 0.6026200873362445; 'recall': 0.3909348441926346; 'f1-score': 0.4742268041237114; 'support': 706}; 'accuracy': 0.7911975435005117; 'macro avg': {'precision': 0.7143711031100956; 'recall': 0.6545685456918229; 'f1-score': 0.6719793024449975; 'support': 2931}; 'weighted avg': {'precision': 0.7722864197121015; 'recall': 0.7911975435005117; 'f1-score': 0.7744651587909659; 'support': 2931}}
l: 10,3,DNF,5,26375,2930,1,[26375; 26375],296,1016.886071,0.784983,150,[X0 < 43.500000 AND X0 >= 29.500000 AND X1 != 3 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X11 < 1568.500000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 14 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 38 AND X13 != 40] OR [X0 >= 29.500000 AND X1 != 2 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 8 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X11 < 1978.500000 AND X12 >= 49.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 35 AND X13 != 36 AND X13 != 38] OR [X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X11 < 1551.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 13 AND X13 != 17 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.828163912157573; 'recall': 0.9134495330370075; 'f1-score': 0.8687185332953359; 'support': 20023}; '1': {'precision': 0.596037296037296; 'recall': 0.40255037783375314; 'f1-score': 0.4805487690283781; 'support': 6352}; 'accuracy': 0.7904075829383886; 'macro avg': {'precision': 0.7121006040974345; 'recall': 0.6579999554353804; 'f1-score': 0.674633651161857; 'support': 26375}; 'weighted avg': {'precision': 0.7722599020875826; 'recall': 0.7904075829383886; 'f1-score': 0.775234008456522; 'support': 26375}},{'0': {'precision': 0.829954489035995; 'recall': 0.9015730337078651; 'f1-score': 0.8642826367944851; 'support': 2225}; '1': {'precision': 0.5730994152046783; 'recall': 0.41702127659574467; 'f1-score': 0.48275862068965514; 'support': 705}; 'accuracy': 0.7849829351535836; 'macro avg': {'precision': 0.7015269521203367; 'recall': 0.6592971551518049; 'f1-score': 0.6735206287420701; 'support': 2930}; 'weighted avg': {'precision': 0.7681514763905758; 'recall': 0.7849829351535836; 'f1-score': 0.7724824895747223; 'support': 2930}}
l: 10,3,DNF,6,26375,2930,1,[26375; 26375],296,1017.457551,0.788055,127,[X0 >= 27.500000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X4 >= 10.500000 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 3 AND X7 != 4 AND X12 < 65.500000 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 7 AND X13 != 9 AND X13 != 14 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35] OR [X0 < 61.500000 AND X0 >= 23.500000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X4 >= 10.500000 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 14 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35] OR [X0 < 61.500000 AND X0 >= 23.500000 AND X1 != 0 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 1 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 17 AND X13 != 19 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 35],{'0': {'precision': 0.83041040592061; 'recall': 0.9246366678319932; 'f1-score': 0.8749940923484096; 'support': 20023}; '1': {'precision': 0.6301470588235294; 'recall': 0.4047544080604534; 'f1-score': 0.4929064417177914; 'support': 6352}; 'accuracy': 0.799431279620853; 'macro avg': {'precision': 0.7302787323720696; 'recall': 0.6646955379462233; 'f1-score': 0.6839502670331006; 'support': 26375}; 'weighted avg': {'precision': 0.7821801583088315; 'recall': 0.799431279620853; 'f1-score': 0.7829743480145447; 'support': 26375}},{'0': {'precision': 0.822866344605475; 'recall': 0.9186516853932585; 'f1-score': 0.86812486727543; 'support': 2225}; '1': {'precision': 0.594170403587444; 'recall': 0.375886524822695; 'f1-score': 0.4604691572545613; 'support': 705}; 'accuracy': 0.7880546075085324; 'macro avg': {'precision': 0.7085183740964596; 'recall': 0.6472691051079767; 'f1-score': 0.6642970122649956; 'support': 2930}; 'weighted avg': {'precision': 0.7678388229612048; 'recall': 0.7880546075085324; 'f1-score': 0.7700370599154598; 'support': 2930}}
l: 10,3,DNF,7,26375,2930,1,[26375; 26375],296,1018.829957,0.746416,157,[X0 < 54.500000 AND X0 >= 27.500000 AND X1 != 0 AND X1 != 1 AND X1 != 3 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 14 AND X13 != 16 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 38] OR [X0 >= 27.500000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 14 AND X13 != 19 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 40] OR [X0 >= 27.500000 AND X1 != 0 AND X1 != 2 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X9 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 41.500000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 6 AND X13 != 8 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 18 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 36 AND X13 != 38],{'0': {'precision': 0.8595904722106142; 'recall': 0.8218548669030615; 'f1-score': 0.8402992314959021; 'support': 20023}; '1': {'precision': 0.506707232747891; 'recall': 0.5768261964735516; 'f1-score': 0.539497901789001; 'support': 6352}; 'accuracy': 0.7628436018957346; 'macro avg': {'precision': 0.6831488524792526; 'recall': 0.6993405316883066; 'f1-score': 0.6898985666424515; 'support': 26375}; 'weighted avg': {'precision': 0.7746041466346061; 'recall': 0.7628436018957346; 'f1-score': 0.7678560069917038; 'support': 26375}},{'0': {'precision': 0.847887323943662; 'recall': 0.8116853932584269; 'f1-score': 0.8293915040183696; 'support': 2225}; '1': {'precision': 0.47625; 'recall': 0.5404255319148936; 'f1-score': 0.5063122923588039; 'support': 705}; 'accuracy': 0.7464163822525597; 'macro avg': {'precision': 0.662068661971831; 'recall': 0.6760554625866603; 'f1-score': 0.6678518981885868; 'support': 2930}; 'weighted avg': {'precision': 0.7584660565783781; 'recall': 0.7464163822525597; 'f1-score': 0.7516540145234911; 'support': 2930}}
l: 10,3,DNF,8,26375,2930,1,[26375; 26375],296,1017.339890,0.777816,139,[X0 < 43.500000 AND X0 >= 21.500000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X3 != 11 AND X4 < 13.500000 AND X5 != 1 AND X5 != 2 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 4 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 10 AND X6 != 13 AND X6 != 14 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X10 < 57.000000 AND X12 < 41.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 8 AND X13 != 16 AND X13 != 22 AND X13 != 26 AND X13 != 29] OR [X0 >= 27.500000 AND X1 != 0 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 9 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X11 < 1978.500000 AND X12 < 65.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 21 AND X13 != 22 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34] OR [X0 < 54.500000 AND X0 >= 27.500000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X4 >= 8.500000 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X11 < 2450.500000 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 18 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 26 AND X13 != 28 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8323666713820909; 'recall': 0.8815421494206952; 'f1-score': 0.8562489389051927; 'support': 20024}; '1': {'precision': 0.5410216718266254; 'recall': 0.44024563060935284; 'f1-score': 0.485458807188124; 'support': 6351}; 'accuracy': 0.7752796208530806; 'macro avg': {'precision': 0.6866941716043582; 'recall': 0.6608938900150241; 'f1-score': 0.6708538730466583; 'support': 26375}; 'weighted avg': {'precision': 0.7622119001147255; 'recall': 0.7752796208530806; 'f1-score': 0.7669640810270846; 'support': 26375}},{'0': {'precision': 0.8322771440642163; 'recall': 0.8857913669064749; 'f1-score': 0.8582008277063821; 'support': 2224}; '1': {'precision': 0.5488454706927176; 'recall': 0.4376770538243626; 'f1-score': 0.4869976359338062; 'support': 706}; 'accuracy': 0.7778156996587031; 'macro avg': {'precision': 0.6905613073784669; 'recall': 0.6617342103654187; 'f1-score': 0.6725992318200942; 'support': 2930}; 'weighted avg': {'precision': 0.7639826862484217; 'recall': 0.7778156996587031; 'f1-score': 0.7687573282553791; 'support': 2930}}
l: 10,3,DNF,9,26375,2930,1,[26375; 26375],296,1019.676146,0.766894,124,[X0 >= 43.500000 AND X1 != 5 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 9 AND X3 != 10 AND X3 != 13 AND X5 != 0 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X7 != 2 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X8 != 3 AND X11 < 1978.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 7 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 33] OR [X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X3 != 14 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X9 AND X10 < 4826.000000 AND X11 < 1551.500000 AND X12 >= 39.500000 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 17 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 41] OR [X0 >= 23.500000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X3 != 15 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X11 < 2218.500000 AND X12 < 65.500000 AND X12 >= 49.500000 AND X13 == 39],{'0': {'precision': 0.8211451758340848; 'recall': 0.9095585297642829; 'f1-score': 0.8630935456354848; 'support': 20024}; '1': {'precision': 0.568295589988081; 'recall': 0.37537395685718783; 'f1-score': 0.45211454579935517; 'support': 6351}; 'accuracy': 0.7809289099526067; 'macro avg': {'precision': 0.6947203829110828; 'recall': 0.6424662433107353; 'f1-score': 0.6576040457174199; 'support': 26375}; 'weighted avg': {'precision': 0.7602599542337827; 'recall': 0.7809289099526067; 'f1-score': 0.7641313606891621; 'support': 26375}},{'0': {'precision': 0.8115649009300445; 'recall': 0.9024280575539568; 'f1-score': 0.8545880349159038; 'support': 2224}; '1': {'precision': 0.5251641137855579; 'recall': 0.33994334277620397; 'f1-score': 0.412725709372313; 'support': 706}; 'accuracy': 0.7668941979522185; 'macro avg': {'precision': 0.6683645073578013; 'recall': 0.6211857001650805; 'f1-score': 0.6336568721441085; 'support': 2930}; 'weighted avg': {'precision': 0.7425550184303832; 'recall': 0.7668941979522185; 'f1-score': 0.7481188192729772; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 3, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.780275 (+- 0.014603), (mean training time) 1019.792999 (+- 2.597216)
t: ------------------
t: HOLDOUT 4
t: size training: (29305, 14)
t: size testing: (3256, 14)
t: test_acc_holdout: 0.818796
t: 
