l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,109.907713,0.749232,5,[X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 11],{'0': {'precision': 0.8425615356829558; 'recall': 0.8154622184487839; 'f1-score': 0.8287904167301151; 'support': 20023}; '1': {'precision': 0.47176554681915656; 'recall': 0.5196032120925839; 'f1-score': 0.4945301963135022; 'support': 6351}; 'accuracy': 0.7442177902479715; 'macro avg': {'precision': 0.6571635412510561; 'recall': 0.6675327152706838; 'f1-score': 0.6616603065218086; 'support': 26374}; 'weighted avg': {'precision': 0.7532718820364104; 'recall': 0.7442177902479715; 'f1-score': 0.7482987711751782; 'support': 26374}},{'0': {'precision': 0.8433179723502304; 'recall': 0.8224719101123595; 'f1-score': 0.832764505119454; 'support': 2225}; '1': {'precision': 0.480946123521682; 'recall': 0.5184135977337111; 'f1-score': 0.49897750511247446; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6621320479359563; 'recall': 0.6704427539230353; 'f1-score': 0.6658710051159642; 'support': 2931}; 'weighted avg': {'precision': 0.7560322250718424; 'recall': 0.7492323439099283; 'f1-score': 0.7523640881952207; 'support': 2931}}
l: 10,1,DNF,8,26375,2930,206,[128; 129],262,62.703143,0.784983,33,[X0 >= 30.000000 AND X2 >= 65716.000000 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 == 4 AND X9 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 18 AND X13 != 20 AND X13 != 22 AND X13 != 27 AND X13 != 33 AND X13 != 34 AND X13 != 40],{'0': {'precision': 0.8519052113865567; 'recall': 0.8563723531761885; 'f1-score': 0.8541329414987673; 'support': 20024}; '1': {'precision': 0.5395453089977585; 'recall': 0.5306250984096993; 'f1-score': 0.5350480273080892; 'support': 6351}; 'accuracy': 0.7779336492890995; 'macro avg': {'precision': 0.6957252601921576; 'recall': 0.6934987257929439; 'f1-score': 0.6945904844034283; 'support': 26375}; 'weighted avg': {'precision': 0.7766901311942815; 'recall': 0.7779336492890995; 'f1-score': 0.7772985039622745; 'support': 26375}},{'0': {'precision': 0.8542222222222222; 'recall': 0.8642086330935251; 'f1-score': 0.8591864103710327; 'support': 2224}; '1': {'precision': 0.5558823529411765; 'recall': 0.5354107648725213; 'f1-score': 0.5454545454545455; 'support': 706}; 'accuracy': 0.7849829351535836; 'macro avg': {'precision': 0.7050522875816994; 'recall': 0.6998096989830231; 'f1-score': 0.7023204779127892; 'support': 2930}; 'weighted avg': {'precision': 0.782335550648018; 'recall': 0.7849829351535836; 'f1-score': 0.7835909507699952; 'support': 2930}}
l: 10,1,DNF,9,26375,2930,206,[128; 129],262,62.551434,0.778157,36,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 8 AND X3 != 0 AND X3 != 3 AND X3 != 4 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 11 AND X13 != 12 AND X13 != 17 AND X13 != 23 AND X13 != 27 AND X13 != 29 AND X13 != 30 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.831715672280902; 'recall': 0.8730023971234518; 'f1-score': 0.8518590711953608; 'support': 20024}; '1': {'precision': 0.5252940078402091; 'recall': 0.4430798299480397; 'f1-score': 0.4806969593440383; 'support': 6351}; 'accuracy': 0.769478672985782; 'macro avg': {'precision': 0.6785048400605556; 'recall': 0.6580411135357458; 'f1-score': 0.6662780152696995; 'support': 26375}; 'weighted avg': {'precision': 0.7579304972718844; 'recall': 0.769478672985782; 'f1-score': 0.7624846419112755; 'support': 26375}},{'0': {'precision': 0.832347972972973; 'recall': 0.8862410071942446; 'f1-score': 0.8584494773519165; 'support': 2224}; '1': {'precision': 0.5498220640569395; 'recall': 0.4376770538243626; 'f1-score': 0.4873817034700315; 'support': 706}; 'accuracy': 0.7781569965870307; 'macro avg': {'precision': 0.6910850185149562; 'recall': 0.6619590305093036; 'f1-score': 0.672915590410974; 'support': 2930}; 'weighted avg': {'precision': 0.7642717642034442; 'recall': 0.7781569965870307; 'f1-score': 0.7690386076042678; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [128, 129], 'n_partitions': 206}, (mean val acc cv) 0.773042 (+- 0.010607), (mean training time) 59.580038 (+- 3.112085)
l: 10,2,CNF,0,26374,2931,3296,[8; 9],262,131.931167,0.649608,10,[X0 >= 41.000000 OR X1 == 5 OR X3 == 12 OR X5 == 1 OR X13 == 41] AND [X0 < 41.000000 OR X1 == 4 OR X1 == 6 OR X1 == 7 OR X3 == 8],{'0': {'precision': 0.816711276620505; 'recall': 0.700993857064376; 'f1-score': 0.7544411298341799; 'support': 20023}; '1': {'precision': 0.34838920330866346; 'recall': 0.5040151157298063; 'f1-score': 0.4119956239140228; 'support': 6351}; 'accuracy': 0.6535603245620687; 'macro avg': {'precision': 0.5825502399645842; 'recall': 0.6025044863970912; 'f1-score': 0.5832183768741013; 'support': 26374}; 'weighted avg': {'precision': 0.7039368211869907; 'recall': 0.6535603245620687; 'f1-score': 0.6719784238320976; 'support': 26374}},{'0': {'precision': 0.8176033934252386; 'recall': 0.6930337078651685; 'f1-score': 0.7501824373631718; 'support': 2225}; '1': {'precision': 0.3464114832535885; 'recall': 0.5127478753541076; 'f1-score': 0.413478012564249; 'support': 706}; 'accuracy': 0.6496076424428523; 'macro avg': {'precision': 0.5820074383394136; 'recall': 0.602890791609638; 'f1-score': 0.5818302249637104; 'support': 2931}; 'weighted avg': {'precision': 0.7041057855845068; 'recall': 0.6496076424428523; 'f1-score': 0.6690792903457581; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,3296,[8; 9],262,134.172963,0.704879,9,[X1 == 6 OR X3 == 9 OR X3 == 10 OR X5 == 1 OR X13 == 9] AND [X0 >= 22.000000 OR X1 == 5 OR X2 < 178356.000000 OR X3 == 14],{'0': {'precision': 0.808298213927353; 'recall': 0.8046246816161414; 'f1-score': 0.8064572644224752; 'support': 20023}; '1': {'precision': 0.39273517541136294; 'recall': 0.3983624626043143; 'f1-score': 0.3955288048151333; 'support': 6351}; 'accuracy': 0.7067945704102525; 'macro avg': {'precision': 0.600516694669358; 'recall': 0.6014935721102279; 'f1-score': 0.6009930346188043; 'support': 26374}; 'weighted avg': {'precision': 0.70822841573159; 'recall': 0.7067945704102525; 'f1-score': 0.7075034975700362; 'support': 26374}},{'0': {'precision': 0.8003533568904594; 'recall': 0.8143820224719102; 'f1-score': 0.8073067498329249; 'support': 2225}; '1': {'precision': 0.3808095952023988; 'recall': 0.3597733711048159; 'f1-score': 0.3699927166788055; 'support': 706}; 'accuracy': 0.7048788809280109; 'macro avg': {'precision': 0.5905814760464291; 'recall': 0.5870776967883631; 'f1-score': 0.5886497332558652; 'support': 2931}; 'weighted avg': {'precision': 0.6992964153170131; 'recall': 0.7048788809280109; 'f1-score': 0.7019694221608649; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,3296,[8; 9],262,135.160877,0.744115,11,[X1 == 5 OR X3 == 7 OR X3 == 10 OR X6 == 4] AND [X0 >= 22.000000 OR X1 == 2 OR X5 == 1 OR X6 == 11 OR X8 == 3 OR X13 == 19 OR X13 == 22],{'0': {'precision': 0.8102969747432694; 'recall': 0.8748439294810968; 'f1-score': 0.8413342619053338; 'support': 20023}; '1': {'precision': 0.47308662741799834; 'recall': 0.35427491733585265; 'f1-score': 0.4051499054650221; 'support': 6351}; 'accuracy': 0.7494881322514597; 'macro avg': {'precision': 0.6416918010806338; 'recall': 0.6145594234084747; 'f1-score': 0.623242083685178; 'support': 26374}; 'weighted avg': {'precision': 0.7290949228792064; 'recall': 0.7494881322514597; 'f1-score': 0.7362987402646112; 'support': 26374}},{'0': {'precision': 0.8074197582325969; 'recall': 0.870561797752809; 'f1-score': 0.83780276816609; 'support': 2225}; '1': {'precision': 0.45864661654135336; 'recall': 0.34560906515580736; 'f1-score': 0.39418416801292405; 'support': 706}; 'accuracy': 0.744114636642784; 'macro avg': {'precision': 0.6330331873869751; 'recall': 0.6080854314543082; 'f1-score': 0.6159934680895071; 'support': 2931}; 'weighted avg': {'precision': 0.7234095780776949; 'recall': 0.744114636642784; 'f1-score': 0.7309468378664875; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,3296,[8; 9],262,135.646826,0.582054,9,[X1 == 7 OR X2 < 158662.000000 OR X3 == 14 OR X5 == 1] AND [X0 < 41.000000 OR X1 == 1 OR X2 >= 106648.000000 OR X3 == 6 OR X3 == 10],{'0': {'precision': 0.7620937153527455; 'recall': 0.6522499126005095; 'f1-score': 0.7029063509149625; 'support': 20023}; '1': {'precision': 0.24618382591750568; 'recall': 0.35805384978743504; 'f1-score': 0.29176289453425713; 'support': 6351}; 'accuracy': 0.5814059300826572; 'macro avg': {'precision': 0.5041387706351256; 'recall': 0.5051518811939723; 'f1-score': 0.4973346227246098; 'support': 26374}; 'weighted avg': {'precision': 0.6378598597448283; 'recall': 0.5814059300826573; 'f1-score': 0.6039008116917176; 'support': 26374}},{'0': {'precision': 0.7628811777076762; 'recall': 0.6521348314606742; 'f1-score': 0.7031742185606978; 'support': 2225}; '1': {'precision': 0.2478134110787172; 'recall': 0.3611898016997167; 'f1-score': 0.29394812680115273; 'support': 706}; 'accuracy': 0.5820539065165472; 'macro avg': {'precision': 0.5053472943931967; 'recall': 0.5066623165801954; 'f1-score': 0.49856117268092526; 'support': 2931}; 'weighted avg': {'precision': 0.6388150421771253; 'recall': 0.5820539065165472; 'f1-score': 0.604602529450415; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,3296,[8; 9],262,142.600008,0.700102,12,[X1 == 1 OR X2 >= 329054.000000 OR X3 == 14 OR X6 == 13] AND [X0 >= 22.000000 OR X1 == 0 OR X1 == 6 OR X2 >= 130856.000000 OR X6 == 3 OR X7 == 5 OR X13 == 1 OR X13 == 21],{'0': {'precision': 0.7744071101437446; 'recall': 0.8529191429855666; 'f1-score': 0.8117691795798079; 'support': 20023}; '1': {'precision': 0.3184448044434159; 'recall': 0.21665879389072587; 'f1-score': 0.2578710644677661; 'support': 6351}; 'accuracy': 0.6997042541897324; 'macro avg': {'precision': 0.5464259572935802; 'recall': 0.5347889684381463; 'f1-score': 0.5348201220237869; 'support': 26374}; 'weighted avg': {'precision': 0.6646089527348272; 'recall': 0.6997042541897324; 'f1-score': 0.6783875564253157; 'support': 26374}},{'0': {'precision': 0.7785596026490066; 'recall': 0.8453932584269663; 'f1-score': 0.81060116354234; 'support': 2225}; '1': {'precision': 0.3320388349514563; 'recall': 0.24220963172804533; 'f1-score': 0.28009828009828014; 'support': 706}; 'accuracy': 0.7001023541453428; 'macro avg': {'precision': 0.5552992188002315; 'recall': 0.5438014450775058; 'f1-score': 0.54534972182031; 'support': 2931}; 'weighted avg': {'precision': 0.671004617321654; 'recall': 0.7001023541453428; 'f1-score': 0.6828171186049445; 'support': 2931}}
l: 10,2,CNF,5,26375,2930,3296,[8; 9],262,140.835327,0.721502,4,[X2 < 106648.000000 OR X13 == 30] AND [X0 >= 37.000000 OR X1 == 5],{'0': {'precision': 0.7708262059527883; 'recall': 0.9002147530340109; 'f1-score': 0.8305112078696985; 'support': 20023}; '1': {'precision': 0.3319959879638917; 'recall': 0.1563287153652393; 'f1-score': 0.21256555710157335; 'support': 6352}; 'accuracy': 0.7210616113744076; 'macro avg': {'precision': 0.55141109695834; 'recall': 0.528271734199625; 'f1-score': 0.5215383824856359; 'support': 26375}; 'weighted avg': {'precision': 0.6651409151597846; 'recall': 0.7210616113744076; 'f1-score': 0.6816888088676462; 'support': 26375}},{'0': {'precision': 0.771274547554871; 'recall': 0.9002247191011236; 'f1-score': 0.8307756117793448; 'support': 2225}; '1': {'precision': 0.3333333333333333; 'recall': 0.1574468085106383; 'f1-score': 0.2138728323699422; 'support': 705}; 'accuracy': 0.7215017064846416; 'macro avg': {'precision': 0.5523039404441021; 'recall': 0.5288357638058809; 'f1-score': 0.5223242220746435; 'support': 2930}; 'weighted avg': {'precision': 0.6658996137575386; 'recall': 0.7215017064846416; 'f1-score': 0.6823399600784475; 'support': 2930}}
l: 10,2,CNF,6,26375,2930,3296,[8; 9],262,128.503850,0.725597,12,[X0 >= 58.000000 OR X1 == 5 OR X3 == 4 OR X3 == 10 OR X13 == 2] AND [X0 >= 22.000000 OR X2 >= 196338.000000 OR X3 == 9 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X7 == 5],{'0': {'precision': 0.7765458040863773; 'recall': 0.8674524297058382; 'f1-score': 0.8194857277659826; 'support': 20023}; '1': {'precision': 0.3378243512974052; 'recall': 0.2131612090680101; 'f1-score': 0.2613899613899614; 'support': 6352}; 'accuracy': 0.7098767772511848; 'macro avg': {'precision': 0.5571850776918912; 'recall': 0.5403068193869242; 'f1-score': 0.5404378445779721; 'support': 26375}; 'weighted avg': {'precision': 0.6708867076649345; 'recall': 0.7098767772511848; 'f1-score': 0.6850772231964855; 'support': 26375}},{'0': {'precision': 0.7829549980087614; 'recall': 0.8835955056179775; 'f1-score': 0.8302364864864864; 'support': 2225}; '1': {'precision': 0.3818615751789976; 'recall': 0.22695035460992907; 'f1-score': 0.2846975088967971; 'support': 705}; 'accuracy': 0.7255972696245734; 'macro avg': {'precision': 0.5824082865938796; 'recall': 0.5552729301139533; 'f1-score': 0.5574669976916418; 'support': 2930}; 'weighted avg': {'precision': 0.6864461710138865; 'recall': 0.7255972696245734; 'f1-score': 0.6989719884657591; 'support': 2930}}
l: 10,2,CNF,7,26375,2930,3296,[8; 9],262,129.527756,0.597270,8,[X1 == 2 OR X12 >= 40.000000 OR X13 == 2] AND [X1 == 5 OR X3 == 7 OR X3 == 11 OR X5 == 1 OR X6 == 13],{'0': {'precision': 0.7553078852047924; 'recall': 0.676921540228737; 'f1-score': 0.7139696586599242; 'support': 20023}; '1': {'precision': 0.23262158956109133; 'recall': 0.30872166246851385; 'f1-score': 0.26532268975781353; 'support': 6352}; 'accuracy': 0.5882464454976303; 'macro avg': {'precision': 0.4939647373829419; 'recall': 0.4928216013486254; 'f1-score': 0.4896461742088689; 'support': 26375}; 'weighted avg': {'precision': 0.6294271894728951; 'recall': 0.5882464454976303; 'f1-score': 0.6059201592678405; 'support': 26375}},{'0': {'precision': 0.7619047619047619; 'recall': 0.6831460674157304; 'f1-score': 0.7203791469194313; 'support': 2225}; '1': {'precision': 0.24598930481283424; 'recall': 0.3262411347517731; 'f1-score': 0.2804878048780488; 'support': 705}; 'accuracy': 0.5972696245733788; 'macro avg': {'precision': 0.5039470333587981; 'recall': 0.5046936010837517; 'f1-score': 0.5004334758987401; 'support': 2930}; 'weighted avg': {'precision': 0.6377681075532913; 'recall': 0.5972696245733788; 'f1-score': 0.6145349844145935; 'support': 2930}}
l: 10,2,CNF,8,26375,2930,3296,[8; 9],262,130.502985,0.709898,14,[X1 == 6 OR X1 == 7 OR X3 == 12 OR X13 == 5] AND [X0 >= 22.000000 OR X0 < 50.000000 OR X1 == 2 OR X2 < 329054.000000 OR X3 == 8 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 14 OR X13 == 22],{'0': {'precision': 0.7822719449225474; 'recall': 0.8625149820215741; 'f1-score': 0.8204360837964942; 'support': 20024}; '1': {'precision': 0.3593204561321853; 'recall': 0.24311132105180286; 'f1-score': 0.29000751314800904; 'support': 6351}; 'accuracy': 0.7133649289099526; 'macro avg': {'precision': 0.5707962005273663; 'recall': 0.5528131515366884; 'f1-score': 0.5552217984722516; 'support': 26375}; 'weighted avg': {'precision': 0.6804268300293687; 'recall': 0.7133649289099526; 'f1-score': 0.6927108950879245; 'support': 26375}},{'0': {'precision': 0.7836498761354252; 'recall': 0.8534172661870504; 'f1-score': 0.8170469220835128; 'support': 2224}; '1': {'precision': 0.35826771653543305; 'recall': 0.2577903682719547; 'f1-score': 0.29983525535420097; 'support': 706}; 'accuracy': 0.7098976109215017; 'macro avg': {'precision': 0.5709587963354291; 'recall': 0.5556038172295026; 'f1-score': 0.5584410887188569; 'support': 2930}; 'weighted avg': {'precision': 0.681151649283004; 'recall': 0.7098976109215017; 'f1-score': 0.6924218583596581; 'support': 2930}}
l: 10,2,CNF,9,26375,2930,3296,[8; 9],262,131.473826,0.701706,12,[X1 == 0 OR X3 == 2 OR X3 == 9 OR X3 == 10 OR X5 == 1] AND [X0 >= 22.000000 OR X2 < 158662.000000 OR X3 == 14 OR X6 == 11 OR X13 == 1 OR X13 == 9 OR X13 == 41],{'0': {'precision': 0.7957344104029159; 'recall': 0.806781861765881; 'f1-score': 0.8012200565392055; 'support': 20024}; '1': {'precision': 0.3629178330314507; 'recall': 0.3470319634703196; 'f1-score': 0.3547971667739859; 'support': 6351}; 'accuracy': 0.6960758293838862; 'macro avg': {'precision': 0.5793261217171833; 'recall': 0.5769069126181003; 'f1-score': 0.5780086116565957; 'support': 26375}; 'weighted avg': {'precision': 0.691513819582587; 'recall': 0.6960758293838862; 'f1-score': 0.6937231172823748; 'support': 26375}},{'0': {'precision': 0.7952755905511811; 'recall': 0.8174460431654677; 'f1-score': 0.8062084257206209; 'support': 2224}; '1': {'precision': 0.3695652173913043; 'recall': 0.3371104815864023; 'f1-score': 0.3525925925925926; 'support': 706}; 'accuracy': 0.7017064846416382; 'macro avg': {'precision': 0.5824204039712427; 'recall': 0.5772782623759349; 'f1-score': 0.5794005091566068; 'support': 2930}; 'weighted avg': {'precision': 0.692698278793204; 'recall': 0.7017064846416382; 'f1-score': 0.6969071362365294; 'support': 2930}}
r: ---> Params: {'lamda': 10, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 3296}, (mean val acc cv) 0.683673 (+- 0.052466), (mean training time) 134.035558 (+- 4.448125)
l: 10,2,CNF,0,26374,2931,1648,[16; 17],262,78.093565,0.625043,12,[X0 >= 41.000000 OR X3 == 9 OR X3 == 10 OR X6 == 10] AND [X0 >= 41.000000 OR X1 == 2 OR X3 == 1 OR X6 == 4 OR X12 >= 55.000000 OR X13 == 1 OR X13 == 13 OR X13 == 20],{'0': {'precision': 0.8620834794808839; 'recall': 0.6137441941766968; 'f1-score': 0.7170196627574539; 'support': 20023}; '1': {'precision': 0.3618285337074016; 'recall': 0.6904424500078727; 'f1-score': 0.47482403898213316; 'support': 6351}; 'accuracy': 0.6322135436414651; 'macro avg': {'precision': 0.6119560065941427; 'recall': 0.6520933220922848; 'f1-score': 0.5959218508697935; 'support': 26374}; 'weighted avg': {'precision': 0.7416194178820598; 'recall': 0.6322135436414651; 'f1-score': 0.6586976635689704; 'support': 26374}},{'0': {'precision': 0.8581424936386769; 'recall': 0.6062921348314607; 'f1-score': 0.7105609691861997; 'support': 2225}; '1': {'precision': 0.3554083885209713; 'recall': 0.6841359773371105; 'f1-score': 0.4677966101694915; 'support': 706}; 'accuracy': 0.6250426475605595; 'macro avg': {'precision': 0.6067754410798241; 'recall': 0.6452140560842856; 'f1-score': 0.5891787896778455; 'support': 2931}; 'weighted avg': {'precision': 0.7370472093626277; 'recall': 0.6250426475605595; 'f1-score': 0.6520854872804351; 'support': 2931}}
l: 10,2,CNF,1,26374,2931,1648,[16; 17],262,77.771545,0.661890,15,[X1 == 7 OR X3 == 10 OR X5 == 1 OR X6 == 5 OR X6 == 8] AND [X1 == 2 OR X1 == 4 OR X3 == 4 OR X4 >= 13.000000 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X13 == 1 OR X13 == 22 OR X13 == 24],{'0': {'precision': 0.7445294195658901; 'recall': 0.8411326973979923; 'f1-score': 0.7898883782009193; 'support': 20023}; '1': {'precision': 0.15241140420996535; 'recall': 0.09006455676271453; 'f1-score': 0.11322248614410135; 'support': 6351}; 'accuracy': 0.660271479487374; 'macro avg': {'precision': 0.44847041188792774; 'recall': 0.46559862708035343; 'f1-score': 0.4515554321725103; 'support': 26374}; 'weighted avg': {'precision': 0.601944240392254; 'recall': 0.660271479487374; 'f1-score': 0.6269436189511715; 'support': 26374}},{'0': {'precision': 0.7434885556432518; 'recall': 0.8467415730337079; 'f1-score': 0.7917629754150031; 'support': 2225}; '1': {'precision': 0.14105793450881612; 'recall': 0.07932011331444759; 'f1-score': 0.10154125113327289; 'support': 706}; 'accuracy': 0.6618901398839986; 'macro avg': {'precision': 0.44227324507603394; 'recall': 0.4630308431740777; 'f1-score': 0.446652113274138; 'support': 2931}; 'weighted avg': {'precision': 0.5983790303887613; 'recall': 0.6618901398839986; 'f1-score': 0.6255069067207344; 'support': 2931}}
l: 10,2,CNF,2,26374,2931,1648,[16; 17],262,79.054778,0.658137,16,[X0 >= 26.000000 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X6 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X8 == 4] AND [X1 == 0 OR X2 >= 329054.000000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X13 == 26 OR X13 == 35],{'0': {'precision': 0.8057044820930731; 'recall': 0.7505368825850273; 'f1-score': 0.7771428571428571; 'support': 20023}; '1': {'precision': 0.3531468531468531; 'recall': 0.4293811998110534; 'f1-score': 0.3875506288637817; 'support': 6351}; 'accuracy': 0.6732008796542049; 'macro avg': {'precision': 0.5794256676199632; 'recall': 0.5899590411980403; 'f1-score': 0.5823467430033195; 'support': 26374}; 'weighted avg': {'precision': 0.6967261890227219; 'recall': 0.6732008796542049; 'f1-score': 0.683326968699678; 'support': 26374}},{'0': {'precision': 0.7978567949342426; 'recall': 0.7361797752808988; 'f1-score': 0.7657784011220197; 'support': 2225}; '1': {'precision': 0.3314350797266515; 'recall': 0.4121813031161473; 'f1-score': 0.36742424242424243; 'support': 706}; 'accuracy': 0.6581371545547595; 'macro avg': {'precision': 0.564645937330447; 'recall': 0.5741805391985231; 'f1-score': 0.566601321773131; 'support': 2931}; 'weighted avg': {'precision': 0.6855082002783028; 'recall': 0.6581371545547595; 'f1-score': 0.6698254717325176; 'support': 2931}}
l: 10,2,CNF,3,26374,2931,1648,[16; 17],262,78.389425,0.722279,16,[X1 == 5 OR X3 == 6 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 11 OR X7 == 5 OR X13 == 1] AND [X0 >= 22.000000 OR X1 == 2 OR X3 == 10 OR X4 >= 13.000000 OR X6 == 3 OR X6 == 13 OR X12 >= 55.000000 OR X13 == 7],{'0': {'precision': 0.8505042625508441; 'recall': 0.7623233281726015; 'f1-score': 0.8040031603897815; 'support': 20023}; '1': {'precision': 0.4352675922629643; 'recall': 0.5775468430168478; 'f1-score': 0.4964135877655976; 'support': 6351}; 'accuracy': 0.7178281641010086; 'macro avg': {'precision': 0.6428859274069042; 'recall': 0.6699350855947246; 'f1-score': 0.6502083740776895; 'support': 26374}; 'weighted avg': {'precision': 0.7505130555667565; 'recall': 0.7178281641010086; 'f1-score': 0.7299339492069425; 'support': 26374}},{'0': {'precision': 0.8490846115784265; 'recall': 0.7712359550561798; 'f1-score': 0.8082901554404145; 'support': 2225}; '1': {'precision': 0.44065934065934065; 'recall': 0.5679886685552408; 'f1-score': 0.4962871287128712; 'support': 706}; 'accuracy': 0.7222790856363016; 'macro avg': {'precision': 0.6448719761188836; 'recall': 0.6696123118057102; 'f1-score': 0.6522886420766428; 'support': 2931}; 'weighted avg': {'precision': 0.7507058189244263; 'recall': 0.7222790856363016; 'f1-score': 0.7331369187056327; 'support': 2931}}
l: 10,2,CNF,4,26374,2931,1648,[16; 17],262,77.292826,0.749232,19,[X0 >= 58.000000 OR X3 == 10 OR X6 == 3 OR X6 == 4 OR X6 == 6 OR X7 == 5 OR X13 == 1] AND [X1 == 2 OR X1 == 5 OR X3 == 8 OR X3 == 14 OR X4 >= 11.000000 OR X6 == 7 OR X6 == 10 OR X6 == 11 OR X13 == 5 OR X13 == 10 OR X13 == 26 OR X13 == 41],{'0': {'precision': 0.8101662139140844; 'recall': 0.8787893921989712; 'f1-score': 0.8430837046619711; 'support': 20023}; '1': {'precision': 0.47862513426423203; 'recall': 0.35081089592190207; 'f1-score': 0.4048700708704343; 'support': 6351}; 'accuracy': 0.7516493516341852; 'macro avg': {'precision': 0.6443956740891582; 'recall': 0.6148001440604367; 'f1-score': 0.6239768877662027; 'support': 26374}; 'weighted avg': {'precision': 0.7303293519721639; 'recall': 0.7516493516341852; 'f1-score': 0.7375595222015916; 'support': 26374}},{'0': {'precision': 0.8111946532999165; 'recall': 0.8728089887640449; 'f1-score': 0.8408746481922496; 'support': 2225}; '1': {'precision': 0.4729981378026071; 'recall': 0.3597733711048159; 'f1-score': 0.40868865647626706; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6420963955512617; 'recall': 0.6162911799344304; 'f1-score': 0.6247816523342583; 'support': 2931}; 'weighted avg': {'precision': 0.7297321012899879; 'recall': 0.7492323439099283; 'f1-score': 0.7367725294097577; 'support': 2931}}
