l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,264.908865,0.601160,5,[X0 >= 45.000000 OR X1 == 2 OR X1 == 5 OR X3 == 12 OR X6 == 3],{'0': {'precision': 0.835547810934437; 'recall': 0.5747390500923938; 'f1-score': 0.6810273405136702; 'support': 20023}; '1': {'precision': 0.3242599793667169; 'recall': 0.6433632498819084; 'f1-score': 0.4311945968763191; 'support': 6351}; 'accuracy': 0.5912641237582468; 'macro avg': {'precision': 0.5799038951505769; 'recall': 0.6090511499871512; 'f1-score': 0.5561109686949947; 'support': 26374}; 'weighted avg': {'precision': 0.7124269715362952; 'recall': 0.5912641237582468; 'f1-score': 0.6208662820909502; 'support': 26374}},{'0': {'precision': 0.8346007604562737; 'recall': 0.5919101123595506; 'f1-score': 0.692611096502761; 'support': 2225}; '1': {'precision': 0.3288987435328899; 'recall': 0.6303116147308782; 'f1-score': 0.43224866440019427; 'support': 706}; 'accuracy': 0.6011600136472194; 'macro avg': {'precision': 0.5817497519945818; 'recall': 0.6111108635452144; 'f1-score': 0.5624298804514776; 'support': 2931}; 'weighted avg': {'precision': 0.712790585107277; 'recall': 0.6011600136472194; 'f1-score': 0.6298967065114911; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,824,[32; 33],262,83.537790,0.729010,31,[X2 >= 329054.000000 OR X3 == 6 OR X3 == 10 OR X4 >= 11.000000 OR X5 == 5 OR X6 == 1 OR X6 == 8 OR X6 == 11 OR X12 >= 55.000000 OR X13 == 20] AND [X1 == 1 OR X2 < 106648.000000 OR X3 == 9 OR X5 == 2 OR X6 == 7 OR X6 == 12 OR X7 == 5] AND [X1 == 1 OR X1 == 6 OR X3 == 2 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 29 OR X13 == 41],{'0': {'precision': 0.8534086503848923; 'recall': 0.7696149428157619; 'f1-score': 0.8093487394957984; 'support': 20023}; '1': {'precision': 0.445419572012503; 'recall': 0.5832808564231738; 'f1-score': 0.5051124744376277; 'support': 6352}; 'accuracy': 0.724739336492891; 'macro avg': {'precision': 0.6494141111986976; 'recall': 0.6764478996194678; 'f1-score': 0.6572306069667131; 'support': 26375}; 'weighted avg': {'precision': 0.7551509584106205; 'recall': 0.7247393364928911; 'f1-score': 0.7360782653479501; 'support': 26375}},{'0': {'precision': 0.8572141787319022; 'recall': 0.771685393258427; 'f1-score': 0.8122043519394514; 'support': 2225}; '1': {'precision': 0.4519956850053937; 'recall': 0.5943262411347517; 'f1-score': 0.5134803921568627; 'support': 705}; 'accuracy': 0.7290102389078499; 'macro avg': {'precision': 0.654604931868648; 'recall': 0.6830058171965894; 'f1-score': 0.6628423720481571; 'support': 2930}; 'weighted avg': {'precision': 0.7597128005485615; 'recall': 0.7290102389078499; 'f1-score': 0.7403270851658251; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,824,[32; 33],262,79.408449,0.740614,34,[X3 == 14 OR X6 == 4 OR X7 == 0 OR X7 == 5] AND [X0 >= 37.000000 OR X1 == 5 OR X3 == 7 OR X3 == 10 OR X5 == 5 OR X6 == 4 OR X6 == 5 OR X6 == 8 OR X6 == 10 OR X6 == 11 OR X7 == 4 OR X13 == 1 OR X13 == 9] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 3 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X8 == 3 OR X12 < 35.000000 OR X13 == 8 OR X13 == 20 OR X13 == 29 OR X13 == 41],{'0': {'precision': 0.8379610655737705; 'recall': 0.8169105528642061; 'f1-score': 0.8273019244872669; 'support': 20023}; '1': {'precision': 0.4652078774617068; 'recall': 0.5020465994962217; 'f1-score': 0.48292572120845007; 'support': 6352}; 'accuracy': 0.7410805687203792; 'macro avg': {'precision': 0.6515844715177386; 'recall': 0.6594785761802139; 'f1-score': 0.6551138228478585; 'support': 26375}; 'weighted avg': {'precision': 0.7481893783363173; 'recall': 0.7410805687203792; 'f1-score': 0.744364383511834; 'support': 26375}},{'0': {'precision': 0.839907192575406; 'recall': 0.8134831460674158; 'f1-score': 0.8264840182648403; 'support': 2225}; '1': {'precision': 0.4645161290322581; 'recall': 0.5106382978723404; 'f1-score': 0.48648648648648646; 'support': 705}; 'accuracy': 0.7406143344709898; 'macro avg': {'precision': 0.6522116608038321; 'recall': 0.6620607219698781; 'f1-score': 0.6564852523756634; 'support': 2930}; 'weighted avg': {'precision': 0.7495827216546144; 'recall': 0.7406143344709898; 'f1-score': 0.7446757384342126; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,824,[32; 33],262,79.846183,0.747782,37,[X1 == 5 OR X6 == 1 OR X6 == 2 OR X6 == 4 OR X6 == 10 OR X6 == 11 OR X6 == 12 OR X6 == 13 OR X13 == 9 OR X13 == 40] AND [X2 < 106648.000000 OR X3 == 10 OR X3 == 15 OR X6 == 5 OR X6 == 14 OR X7 == 0 OR X7 == 5 OR X8 == 3 OR X13 == 7 OR X13 == 10 OR X13 == 41] AND [X0 >= 30.000000 OR X1 == 6 OR X3 == 2 OR X3 == 8 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 6 OR X6 == 7 OR X6 == 12 OR X7 == 5 OR X8 == 1 OR X8 == 2 OR X13 == 0 OR X13 == 21 OR X13 == 31],{'0': {'precision': 0.8748793093655932; 'recall': 0.7693152874194676; 'f1-score': 0.8187084772787669; 'support': 20023}; '1': {'precision': 0.47319799270072993; 'recall': 0.6531801007556675; 'f1-score': 0.5488095238095239; 'support': 6352}; 'accuracy': 0.7413459715639811; 'macro avg': {'precision': 0.6740386510331615; 'recall': 0.7112476940875676; 'f1-score': 0.6837590005441454; 'support': 26375}; 'weighted avg': {'precision': 0.7781407416516516; 'recall': 0.7413459715639811; 'f1-score': 0.7537075994612643; 'support': 26375}},{'0': {'precision': 0.8760121457489879; 'recall': 0.7779775280898876; 'f1-score': 0.8240895024994049; 'support': 2225}; '1': {'precision': 0.48218029350104824; 'recall': 0.6524822695035462; 'f1-score': 0.5545509342977698; 'support': 705}; 'accuracy': 0.7477815699658703; 'macro avg': {'precision': 0.6790962196250181; 'recall': 0.715229898796717; 'f1-score': 0.6893202183985874; 'support': 2930}; 'weighted avg': {'precision': 0.7812505567268726; 'recall': 0.7477815699658703; 'f1-score': 0.7592346592973049; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,824,[32; 33],262,79.806523,0.691468,41,[X1 == 0 OR X2 >= 329054.000000 OR X3 == 8 OR X3 == 14 OR X5 != 0 OR X6 == 3 OR X6 == 11 OR X7 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 12 OR X13 == 26 OR X13 == 35 OR X13 != 39] AND [X1 == 1 OR X1 == 5 OR X3 == 10 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 1 OR X6 == 7 OR X6 == 13 OR X8 == 1 OR X13 == 1 OR X13 == 2 OR X13 == 9 OR X13 == 22 OR X13 == 24] AND [X1 == 5 OR X2 >= 196338.000000 OR X3 == 7 OR X3 == 8 OR X3 == 12 OR X5 == 2 OR X5 != 4 OR X6 == 13 OR X6 == 14 OR X13 == 2 OR X13 == 3 OR X13 == 11 OR X13 == 21],{'0': {'precision': 0.8520366240169034; 'recall': 0.7249800239712345; 'f1-score': 0.7833899951432735; 'support': 20024}; '1': {'precision': 0.4101959944307593; 'recall': 0.6030546370650292; 'f1-score': 0.48827129015808257; 'support': 6351}; 'accuracy': 0.6956208530805688; 'macro avg': {'precision': 0.6311163092238313; 'recall': 0.6640173305181318; 'f1-score': 0.635830642650678; 'support': 26375}; 'weighted avg': {'precision': 0.7456430756376958; 'recall': 0.6956208530805688; 'f1-score': 0.7123265299163181; 'support': 26375}},{'0': {'precision': 0.8514376996805112; 'recall': 0.7189748201438849; 'f1-score': 0.779619697708435; 'support': 2224}; '1': {'precision': 0.405893536121673; 'recall': 0.6048158640226629; 'f1-score': 0.48577929465301484; 'support': 706}; 'accuracy': 0.6914675767918089; 'macro avg': {'precision': 0.6286656179010921; 'recall': 0.6618953420832738; 'f1-score': 0.6326994961807249; 'support': 2930}; 'weighted avg': {'precision': 0.7440813244339106; 'recall': 0.6914675767918089; 'f1-score': 0.7088171978595864; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,824,[32; 33],262,78.683584,0.736177,34,[X0 >= 41.000000 OR X1 == 0 OR X1 == 5 OR X3 == 0 OR X3 == 2 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X6 == 7 OR X13 == 1 OR X13 == 5 OR X13 == 35] AND [X0 >= 45.000000 OR X3 == 14 OR X6 == 4 OR X7 == 5 OR X13 == 7 OR X13 == 10 OR X13 == 11 OR X13 == 30 OR X13 == 33 OR X13 == 41] AND [X0 < 33.000000 OR X1 == 1 OR X3 == 6 OR X3 == 10 OR X3 == 14 OR X5 == 4 OR X6 == 12 OR X6 == 13 OR X13 == 0 OR X13 == 7 OR X13 == 9],{'0': {'precision': 0.783000700280112; 'recall': 0.8934278865361566; 'f1-score': 0.8345773465198731; 'support': 20024}; '1': {'precision': 0.3949532180323221; 'recall': 0.21933553771059675; 'f1-score': 0.2820408989674023; 'support': 6351}; 'accuracy': 0.7311090047393365; 'macro avg': {'precision': 0.5889769591562171; 'recall': 0.5563817121233766; 'f1-score': 0.5583091227436378; 'support': 26375}; 'weighted avg': {'precision': 0.6895603378249191; 'recall': 0.7311090047393365; 'f1-score': 0.7015286648741578; 'support': 26375}},{'0': {'precision': 0.781747572815534; 'recall': 0.9051258992805755; 'f1-score': 0.8389247759949989; 'support': 2224}; '1': {'precision': 0.4056338028169014; 'recall': 0.20396600566572237; 'f1-score': 0.27144203581526866; 'support': 706}; 'accuracy': 0.7361774744027304; 'macro avg': {'precision': 0.5936906878162177; 'recall': 0.554545952473149; 'f1-score': 0.5551834059051338; 'support': 2930}; 'weighted avg': {'precision': 0.6911208418875359; 'recall': 0.7361774744027304; 'f1-score': 0.7021866140267772; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [32, 33], 'n_partitions': 824}, (mean val acc cv) 0.727862 (+- 0.019504), (mean training time) 80.931939 (+- 2.659723)
l: 5,3,CNF,0,26374,2931,412,[64; 65],262,712.235637,0.748209,31,[X1 == 5 OR X3 == 5 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X6 == 3 OR X6 == 11 OR X8 == 1] AND [X0 >= 58.000000 OR X1 == 5 OR X5 == 2 OR X6 == 11 OR X8 == 1 OR X13 == 7 OR X13 == 12 OR X13 == 16 OR X13 == 22 OR X13 == 31 OR X13 == 34] AND [X0 < 58.000000 OR X1 == 5 OR X3 == 6 OR X3 == 9 OR X3 == 14 OR X3 == 15 OR X6 == 3 OR X8 == 1 OR X13 == 13 OR X13 == 19 OR X13 == 22],{'0': {'precision': 0.8497049454279597; 'recall': 0.8126154921839884; 'f1-score': 0.8307464515470234; 'support': 20023}; '1': {'precision': 0.48069204152249134; 'recall': 0.5468430168477405; 'f1-score': 0.5116381850324101; 'support': 6351}; 'accuracy': 0.7486160612724653; 'macro avg': {'precision': 0.6651984934752255; 'recall': 0.6797292545158644; 'f1-score': 0.6711923182897168; 'support': 26374}; 'weighted avg': {'precision': 0.7608446681585418; 'recall': 0.7486160612724653; 'f1-score': 0.7539034773817731; 'support': 26374}},{'0': {'precision': 0.847267631947688; 'recall': 0.8152808988764045; 'f1-score': 0.8309665597801191; 'support': 2225}; '1': {'precision': 0.479746835443038; 'recall': 0.5368271954674221; 'f1-score': 0.5066844919786097; 'support': 706}; 'accuracy': 0.7482088024564995; 'macro avg': {'precision': 0.6635072336953629; 'recall': 0.6760540471719133; 'f1-score': 0.6688255258793644; 'support': 2931}; 'weighted avg': {'precision': 0.7587416400226511; 'recall': 0.7482088024564995; 'f1-score': 0.7528556284024781; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,412,[64; 65],262,738.160849,0.632207,34,[X0 >= 41.000000 OR X2 >= 259873.000000 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X7 == 4 OR X12 >= 40.000000 OR X13 == 0 OR X13 == 5] AND [X0 < 30.000000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X7 == 0 OR X13 == 5 OR X13 == 10 OR X13 == 26] AND [X2 < 106648.000000 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X5 == 1 OR X5 == 5 OR X7 == 5 OR X12 < 40.000000 OR X13 == 5 OR X13 == 10 OR X13 == 11 OR X13 == 22 OR X13 == 26],{'0': {'precision': 0.7792607802874744; 'recall': 0.7202217449932578; 'f1-score': 0.7485789924472475; 'support': 20023}; '1': {'precision': 0.28800203355363496; 'recall': 0.35679420563690756; 'f1-score': 0.3187284619171531; 'support': 6351}; 'accuracy': 0.6327064533252446; 'macro avg': {'precision': 0.5336314069205547; 'recall': 0.5385079753150827; 'f1-score': 0.5336537271822003; 'support': 26374}; 'weighted avg': {'precision': 0.6609630514444239; 'recall': 0.6327064533252446; 'f1-score': 0.6450686898994114; 'support': 26374}},{'0': {'precision': 0.7769193626267503; 'recall': 0.7231460674157303; 'f1-score': 0.7490689013035382; 'support': 2225}; '1': {'precision': 0.2837209302325581; 'recall': 0.34560906515580736; 'f1-score': 0.31162196679438053; 'support': 706}; 'accuracy': 0.6322074377345616; 'macro avg': {'precision': 0.5303201464296542; 'recall': 0.5343775662857688; 'f1-score': 0.5303454340489594; 'support': 2931}; 'weighted avg': {'precision': 0.6581209684710697; 'recall': 0.6322074377345616; 'f1-score': 0.6436995612272962; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,412,[64; 65],262,681.977817,0.717503,29,[X6 == 10 OR X7 == 0 OR X13 == 20] AND [X1 == 7 OR X2 >= 259873.000000 OR X2 < 65716.000000 OR X3 == 8 OR X3 == 9 OR X4 >= 13.000000 OR X6 == 4 OR X6 == 6 OR X6 == 7 OR X6 == 13 OR X6 == 14 OR X13 == 11 OR X13 == 20] AND [X1 == 7 OR X4 < 11.000000 OR X6 == 1 OR X6 == 6 OR X6 == 12 OR X6 == 13 OR X6 == 14 OR X7 == 1 OR X8 == 0 OR X12 >= 48.000000 OR X13 == 10 OR X13 == 14 OR X13 == 30],{'0': {'precision': 0.8300561061297258; 'recall': 0.7905908205563602; 'f1-score': 0.8098429426510463; 'support': 20023}; '1': {'precision': 0.4258523894290018; 'recall': 0.4896866635175563; 'f1-score': 0.45554416288267174; 'support': 6351}; 'accuracy': 0.7181314931371806; 'macro avg': {'precision': 0.6279542477793638; 'recall': 0.6401387420369582; 'f1-score': 0.632693552766859; 'support': 26374}; 'weighted avg': {'precision': 0.7327216932698525; 'recall': 0.7181314931371806; 'f1-score': 0.7245259050265317; 'support': 26374}},{'0': {'precision': 0.829636621047664; 'recall': 0.7901123595505618; 'f1-score': 0.8093922651933703; 'support': 2225}; '1': {'precision': 0.4248768472906404; 'recall': 0.4886685552407932; 'f1-score': 0.4545454545454546; 'support': 706}; 'accuracy': 0.7175025588536336; 'macro avg': {'precision': 0.6272567341691522; 'recall': 0.6393904573956775; 'f1-score': 0.6319688598694124; 'support': 2931}; 'weighted avg': {'precision': 0.7321407492385685; 'recall': 0.7175025588536336; 'f1-score': 0.7239190996125349; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,412,[64; 65],262,691.938869,0.741726,30,[X1 == 5 OR X2 < 130856.000000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X6 == 13 OR X12 >= 48.000000 OR X13 == 11] AND [X2 >= 130856.000000 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 11 OR X7 == 5 OR X13 == 11 OR X13 == 19] AND [X0 >= 45.000000 OR X1 == 2 OR X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 14 OR X6 == 4 OR X6 == 14 OR X7 == 0 OR X13 == 10 OR X13 == 27],{'0': {'precision': 0.8514336729335154; 'recall': 0.8097188233531439; 'f1-score': 0.8300524766414951; 'support': 20023}; '1': {'precision': 0.48036006546644844; 'recall': 0.5545583372697213; 'f1-score': 0.5147993860995396; 'support': 6351}; 'accuracy': 0.7482748161067718; 'macro avg': {'precision': 0.6658968691999819; 'recall': 0.6821385803114326; 'f1-score': 0.6724259313705173; 'support': 26374}; 'weighted avg': {'precision': 0.7620771672452109; 'recall': 0.7482748161067718; 'f1-score': 0.7541378494316688; 'support': 26374}},{'0': {'precision': 0.8488593155893536; 'recall': 0.8026966292134832; 'f1-score': 0.825132825132825; 'support': 2225}; '1': {'precision': 0.46916565900846435; 'recall': 0.5495750708215298; 'f1-score': 0.5061969993476843; 'support': 706}; 'accuracy': 0.74172637325145; 'macro avg': {'precision': 0.6590124872989089; 'recall': 0.6761358500175065; 'f1-score': 0.6656649122402547; 'support': 2931}; 'weighted avg': {'precision': 0.7574012052017358; 'recall': 0.74172637325145; 'f1-score': 0.7483096613647222; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,412,[64; 65],262,682.246831,0.749232,32,[X0 >= 50.000000 OR X1 == 5 OR X1 == 7 OR X3 == 3 OR X3 == 7 OR X3 == 15 OR X5 == 3 OR X6 == 4] AND [X1 == 2 OR X3 == 1 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 11 OR X3 == 12 OR X4 >= 13.000000 OR X6 == 3 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 24 OR X13 == 34] AND [X1 == 6 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 14 OR X7 == 5 OR X12 >= 48.000000 OR X13 == 9 OR X13 == 11 OR X13 == 18 OR X13 == 20],{'0': {'precision': 0.8137588652482269; 'recall': 0.8595615042700894; 'f1-score': 0.8360333228086367; 'support': 20023}; '1': {'precision': 0.46171516079632463; 'recall': 0.379782711384034; 'f1-score': 0.4167602591792656; 'support': 6351}; 'accuracy': 0.744028209600364; 'macro avg': {'precision': 0.6377370130222758; 'recall': 0.6196721078270617; 'f1-score': 0.6263967909939512; 'support': 26374}; 'weighted avg': {'precision': 0.7289848617988438; 'recall': 0.744028209600364; 'f1-score': 0.7350701307592648; 'support': 26374}},{'0': {'precision': 0.8151438240270727; 'recall': 0.8660674157303371; 'f1-score': 0.8398343865765963; 'support': 2225}; '1': {'precision': 0.47442680776014107; 'recall': 0.3810198300283286; 'f1-score': 0.422623723487824; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6447853158936069; 'recall': 0.6235436228793328; 'f1-score': 0.6312290550322102; 'support': 2931}; 'weighted avg': {'precision': 0.7330741503715102; 'recall': 0.7492323439099283; 'f1-score': 0.739339426446718; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,412,[64; 65],262,717.596741,0.716724,41,[X0 >= 45.000000 OR X1 == 1 OR X1 == 5 OR X3 == 9 OR X3 == 14 OR X5 == 6 OR X6 == 4] AND [X0 < 37.000000 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 3 OR X6 == 6 OR X6 == 7 OR X6 == 12 OR X6 == 13 OR X12 >= 55.000000 OR X13 == 2 OR X13 == 20 OR X13 == 22 OR X13 == 36 OR X13 == 37] AND [X0 >= 33.000000 OR X1 == 5 OR X1 == 7 OR X2 >= 329054.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X4 < 7.000000 OR X6 == 5 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X8 == 2 OR X13 == 2 OR X13 == 11 OR X13 == 22 OR X13 == 31 OR X13 == 37],{'0': {'precision': 0.8260282509347736; 'recall': 0.7943864555760874; 'f1-score': 0.8098984190025205; 'support': 20023}; '1': {'precision': 0.42168843938755446; 'recall': 0.47260705289672544; 'f1-score': 0.4456981664315939; 'support': 6352}; 'accuracy': 0.7168909952606635; 'macro avg': {'precision': 0.623858345161164; 'recall': 0.6334967542364065; 'f1-score': 0.6277982927170571; 'support': 26375}; 'weighted avg': {'precision': 0.7286494269367477; 'recall': 0.7168909952606635; 'f1-score': 0.7221865704970977; 'support': 26375}},{'0': {'precision': 0.8263921385119326; 'recall': 0.7937078651685393; 'f1-score': 0.8097203117835855; 'support': 2225}; '1': {'precision': 0.42118537200504413; 'recall': 0.47375886524822697; 'f1-score': 0.4459279038718291; 'support': 705}; 'accuracy': 0.7167235494880546; 'macro avg': {'precision': 0.6237887552584884; 'recall': 0.6337333652083832; 'f1-score': 0.6278241078277074; 'support': 2930}; 'weighted avg': {'precision': 0.728893582065736; 'recall': 0.7167235494880546; 'f1-score': 0.7221866436682993; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,412,[64; 65],262,698.131261,0.717406,24,[X0 >= 37.000000 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X6 == 12] AND [X1 == 5 OR X2 >= 219632.000000 OR X2 < 65716.000000 OR X3 == 9 OR X6 == 10 OR X6 == 12 OR X6 == 14 OR X13 == 5] AND [X0 >= 50.000000 OR X1 == 2 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X5 == 6 OR X6 == 10 OR X6 == 11 OR X12 >= 48.000000],{'0': {'precision': 0.8337602592921742; 'recall': 0.7965339859161964; 'f1-score': 0.8147221087045362; 'support': 20023}; '1': {'precision': 0.4377587634556997; 'recall': 0.4993702770780856; 'f1-score': 0.4665391969407266; 'support': 6352}; 'accuracy': 0.7249668246445498; 'macro avg': {'precision': 0.6357595113739369; 'recall': 0.647952131497141; 'f1-score': 0.6406306528226314; 'support': 26375}; 'weighted avg': {'precision': 0.7383895862474998; 'recall': 0.7249668246445498; 'f1-score': 0.7308677824287554; 'support': 26375}},{'0': {'precision': 0.837929366231253; 'recall': 0.7784269662921348; 'f1-score': 0.8070829450139795; 'support': 2225}; '1': {'precision': 0.4287369640787949; 'recall': 0.524822695035461; 'f1-score': 0.4719387755102041; 'support': 705}; 'accuracy': 0.7174061433447099; 'macro avg': {'precision': 0.633333165155024; 'recall': 0.651624830663798; 'f1-score': 0.6395108602620918; 'support': 2930}; 'weighted avg': {'precision': 0.7394718087167538; 'recall': 0.7174061433447099; 'f1-score': 0.7264424537169959; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,412,[64; 65],262,722.230169,0.759727,28,[X1 == 0 OR X3 == 9 OR X3 == 10 OR X6 == 10 OR X7 == 0 OR X12 >= 55.000000 OR X13 == 6 OR X13 == 24] AND [X2 >= 259873.000000 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 5 OR X6 == 12 OR X6 == 13 OR X13 == 6 OR X13 == 13 OR X13 == 19 OR X13 != 39] AND [X0 >= 41.000000 OR X2 < 130856.000000 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X13 == 1 OR X13 == 7 OR X13 == 41],{'0': {'precision': 0.8332921464933525; 'recall': 0.8420316635868751; 'f1-score': 0.8376391096979333; 'support': 20023}; '1': {'precision': 0.4850211657440573; 'recall': 0.46898614609571787; 'f1-score': 0.4768688970705938; 'support': 6352}; 'accuracy': 0.7521895734597156; 'macro avg': {'precision': 0.6591566561187049; 'recall': 0.6555089048412965; 'f1-score': 0.6572540033842635; 'support': 26375}; 'weighted avg': {'precision': 0.7494166102006691; 'recall': 0.7521895734597156; 'f1-score': 0.7507533318549433; 'support': 26375}},{'0': {'precision': 0.8369517058041648; 'recall': 0.8489887640449438; 'f1-score': 0.8429272646140117; 'support': 2225}; '1': {'precision': 0.5007429420505201; 'recall': 0.47801418439716314; 'f1-score': 0.4891146589259797; 'support': 705}; 'accuracy': 0.7597269624573378; 'macro avg': {'precision': 0.6688473239273425; 'recall': 0.6635014742210534; 'f1-score': 0.6660209617699957; 'support': 2930}; 'weighted avg': {'precision': 0.7560550578702674; 'recall': 0.7597269624573378; 'f1-score': 0.757794879968939; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,412,[64; 65],262,679.724981,0.556997,34,[X1 == 1 OR X1 == 7 OR X2 < 329054.000000 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X6 == 4 OR X6 == 7 OR X13 == 31] AND [X1 == 7 OR X2 >= 130856.000000 OR X3 == 10 OR X6 == 4 OR X6 == 11 OR X8 == 0 OR X12 >= 55.000000 OR X13 == 9 OR X13 == 10 OR X13 == 18 OR X13 == 20] AND [X1 == 5 OR X1 == 6 OR X2 >= 259873.000000 OR X2 < 65716.000000 OR X3 == 12 OR X5 == 0 OR X6 == 0 OR X6 == 11 OR X6 == 12 OR X8 == 0 OR X12 >= 55.000000 OR X13 == 7 OR X13 == 10 OR X13 == 40],{'0': {'precision': 0.7896989966555183; 'recall': 0.5895924890131842; 'f1-score': 0.6751300966432207; 'support': 20024}; '1': {'precision': 0.28070021881838075; 'recall': 0.504959848842702; 'f1-score': 0.3608235823582358; 'support': 6351}; 'accuracy': 0.5692132701421801; 'macro avg': {'precision': 0.5351996077369495; 'recall': 0.5472761689279431; 'f1-score': 0.5179768395007283; 'support': 26375}; 'weighted avg': {'precision': 0.6671340208055218; 'recall': 0.5692132701421801; 'f1-score': 0.5994462796868627; 'support': 26375}},{'0': {'precision': 0.7915617128463476; 'recall': 0.5651978417266187; 'f1-score': 0.6594963273871982; 'support': 2224}; '1': {'precision': 0.27943368107302535; 'recall': 0.5311614730878187; 'f1-score': 0.3662109375; 'support': 706}; 'accuracy': 0.5569965870307167; 'macro avg': {'precision': 0.5354976969596865; 'recall': 0.5481796574072186; 'f1-score': 0.512853632443599; 'support': 2930}; 'weighted avg': {'precision': 0.6681615795931171; 'recall': 0.5569965870307167; 'f1-score': 0.5888275610867334; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,412,[64; 65],262,722.262275,0.691126,33,[X1 == 1 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X5 == 0 OR X6 == 4 OR X6 == 5 OR X6 == 7 OR X6 == 13 OR X7 == 0 OR X13 == 31] AND [X1 == 5 OR X1 == 6 OR X2 < 158662.000000 OR X3 == 12 OR X6 == 10 OR X6 == 11 OR X6 == 12 OR X6 == 14 OR X8 == 1 OR X12 >= 55.000000 OR X13 == 31 OR X13 == 34] AND [X0 >= 45.000000 OR X1 == 1 OR X2 >= 158662.000000 OR X3 == 10 OR X3 == 14 OR X6 == 1 OR X6 == 2 OR X6 == 6 OR X6 == 10 OR X13 != 39],{'0': {'precision': 0.8447120299897762; 'recall': 0.7427087495005993; 'f1-score': 0.7904331650279032; 'support': 20024}; '1': {'precision': 0.4124757669061467; 'recall': 0.5695166115572351; 'f1-score': 0.4784391534391535; 'support': 6351}; 'accuracy': 0.7010047393364929; 'macro avg': {'precision': 0.6285938984479614; 'recall': 0.6561126805289172; 'f1-score': 0.6344361592335284; 'support': 26375}; 'weighted avg': {'precision': 0.7406311766497143; 'recall': 0.7010047393364929; 'f1-score': 0.715306189953016; 'support': 26375}},{'0': {'precision': 0.8447464715107161; 'recall': 0.7266187050359713; 'f1-score': 0.7812424462170655; 'support': 2224}; '1': {'precision': 0.40216322517207476; 'recall': 0.5793201133144475; 'f1-score': 0.4747533372025537; 'support': 706}; 'accuracy': 0.6911262798634812; 'macro avg': {'precision': 0.6234548483413954; 'recall': 0.6529694091752094; 'f1-score': 0.6279978917098096; 'support': 2930}; 'weighted avg': {'precision': 0.7381035459424292; 'recall': 0.6911262798634812; 'f1-score': 0.7073921694374595; 'support': 2930}}
