lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,35,[8; 9],564,1.018992,0.812500,2,[X4 >= 0.067040 OR X7 < -0.018220],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.3333333333333333; 'f1-score': 0.49275362318840576; 'support': 102}; '1.0': {'precision': 0.7258064516129032; 'recall': 0.989010989010989; 'f1-score': 0.8372093023255814; 'support': 182}; 'accuracy': 0.7535211267605634; 'macro avg': {'precision': 0.8351254480286738; 'recall': 0.6611721611721612; 'f1-score': 0.6649814627569937; 'support': 284}; 'weighted avg': {'precision': 0.8043313645312737; 'recall': 0.7535211267605634; 'f1-score': 0.7134963471425113; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
10,1,CNF,2,284,32,4,[71; 71],564,1.877484,0.843750,1,[X2 >= 0.328340],{'0.0': {'precision': 0.8490566037735849; 'recall': 0.4411764705882353; 'f1-score': 0.5806451612903225; 'support': 102}; '1.0': {'precision': 0.7532467532467533; 'recall': 0.9560439560439561; 'f1-score': 0.8426150121065374; 'support': 182}; 'accuracy': 0.7711267605633803; 'macro avg': {'precision': 0.8011516785101691; 'recall': 0.6986102133160956; 'f1-score': 0.71163008669843; 'support': 284}; 'weighted avg': {'precision': 0.7876573333655449; 'recall': 0.7711267605633803; 'f1-score': 0.7485272487852208; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
10,1,CNF,3,284,32,4,[71; 71],564,0.941586,0.875000,1,[X26 < 1.000000],{'0.0': {'precision': 0.8656716417910447; 'recall': 0.5742574257425742; 'f1-score': 0.6904761904761905; 'support': 101}; '1.0': {'precision': 0.8018433179723502; 'recall': 0.9508196721311475; 'f1-score': 0.8699999999999999; 'support': 183}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8337574798816975; 'recall': 0.7625385489368608; 'f1-score': 0.7802380952380952; 'support': 284}; 'weighted avg': {'precision': 0.8245428274994212; 'recall': 0.8169014084507042; 'f1-score': 0.8061552649228705; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
10,1,CNF,4,284,32,4,[71; 71],564,1.566276,0.781250,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9629629629629629; 'recall': 0.5148514851485149; 'f1-score': 0.6709677419354839; 'support': 101}; '1.0': {'precision': 0.7869565217391304; 'recall': 0.9890710382513661; 'f1-score': 0.8765133171912832; 'support': 183}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8749597423510467; 'recall': 0.7519612616999405; 'f1-score': 0.7737405295633836; 'support': 284}; 'weighted avg': {'precision': 0.8495503617518315; 'recall': 0.8204225352112676; 'f1-score': 0.8034143626108756; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.4166666666666667; 'f1-score': 0.5882352941176471; 'support': 12}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.7083333333333334; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.8379629629629629; 'recall': 0.78125; 'f1-score': 0.7525031289111389; 'support': 32}}
10,1,CNF,5,284,32,4,[71; 71],564,0.920107,0.656250,3,[X5 >= 0.090910 OR X10 < 0.000000 OR X30 >= 0.442770],{'0.0': {'precision': 0.7377049180327869; 'recall': 0.44554455445544555; 'f1-score': 0.5555555555555555; 'support': 101}; '1.0': {'precision': 0.7488789237668162; 'recall': 0.912568306010929; 'f1-score': 0.8226600985221676; 'support': 183}; 'accuracy': 0.7464788732394366; 'macro avg': {'precision': 0.7432919208998016; 'recall': 0.6790564302331873; 'f1-score': 0.6891078270388615; 'support': 284}; 'weighted avg': {'precision': 0.7449050696149255; 'recall': 0.7464788732394366; 'f1-score': 0.7276686941572809; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.25; 'f1-score': 0.35294117647058826; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9; 'f1-score': 0.7659574468085106; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6333333333333333; 'recall': 0.575; 'f1-score': 0.5594493116395495; 'support': 32}; 'weighted avg': {'precision': 0.6416666666666666; 'recall': 0.65625; 'f1-score': 0.6110763454317897; 'support': 32}}
10,1,CNF,6,285,31,4,[71; 72],564,1.396738,0.806452,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9298245614035088; 'recall': 0.5196078431372549; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.7850877192982456; 'recall': 0.9781420765027322; 'f1-score': 0.8710462287104622; 'support': 183}; 'accuracy': 0.8140350877192982; 'macro avg': {'precision': 0.8574561403508771; 'recall': 0.7488749598199935; 'f1-score': 0.7688564476885644; 'support': 285}; 'weighted avg': {'precision': 0.8368882733148661; 'recall': 0.8140350877192982; 'f1-score': 0.7978998591368932; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
10,1,CNF,7,285,31,4,[71; 72],564,1.200226,0.709677,4,[X17 >= 0.367500 OR X20 >= 0.162450 OR X29 < -0.380590 OR X33 >= 0.093750],{'0.0': {'precision': 0.8723404255319149; 'recall': 0.4019607843137255; 'f1-score': 0.5503355704697988; 'support': 102}; '1.0': {'precision': 0.7436974789915967; 'recall': 0.9672131147540983; 'f1-score': 0.840855106888361; 'support': 183}; 'accuracy': 0.7649122807017544; 'macro avg': {'precision': 0.8080189522617558; 'recall': 0.6845869495339119; 'f1-score': 0.6955953386790799; 'support': 285}; 'weighted avg': {'precision': 0.789738112490237; 'recall': 0.7649122807017544; 'f1-score': 0.7368796938543493; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.36363636363636365; 'f1-score': 0.4705882352941177; 'support': 11}; '1.0': {'precision': 0.72; 'recall': 0.9; 'f1-score': 0.7999999999999999; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6933333333333334; 'recall': 0.6318181818181818; 'f1-score': 0.6352941176470588; 'support': 31}; 'weighted avg': {'precision': 0.7010752688172042; 'recall': 0.7096774193548387; 'f1-score': 0.683111954459203; 'support': 31}}
10,1,CNF,8,285,31,4,[71; 72],564,1.011819,0.741935,1,[X26 < 1.000000],{'0.0': {'precision': 0.875; 'recall': 0.6176470588235294; 'f1-score': 0.7241379310344829; 'support': 102}; '1.0': {'precision': 0.8169014084507042; 'recall': 0.9508196721311475; 'f1-score': 0.8787878787878788; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8459507042253521; 'recall': 0.7842333654773385; 'f1-score': 0.8014629049111808; 'support': 285}; 'weighted avg': {'precision': 0.8376945885841364; 'recall': 0.8315789473684211; 'f1-score': 0.8234394764340318; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
10,1,CNF,9,285,31,4,[71; 72],564,1.518983,0.741935,3,[X10 < -0.388750 OR X16 >= 0.372540 OR X22 < -0.148150],{'0.0': {'precision': 0.6909090909090909; 'recall': 0.37254901960784315; 'f1-score': 0.48407643312101906; 'support': 102}; '1.0': {'precision': 0.7217391304347827; 'recall': 0.907103825136612; 'f1-score': 0.8038740920096853; 'support': 183}; 'accuracy': 0.7157894736842105; 'macro avg': {'precision': 0.7063241106719368; 'recall': 0.6398264223722276; 'f1-score': 0.6439752625653522; 'support': 285}; 'weighted avg': {'precision': 0.7107052215519034; 'recall': 0.7157894736842105; 'f1-score': 0.6894201930390048; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
10,1,CNF,0,284,32,2,[142; 142],564,6.051436,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9629629629629629; 'recall': 0.5098039215686274; 'f1-score': 0.6666666666666666; 'support': 102}; '1.0': {'precision': 0.782608695652174; 'recall': 0.989010989010989; 'f1-score': 0.8737864077669905; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8727858293075684; 'recall': 0.7494074552898082; 'f1-score': 0.7702265372168285; 'support': 284}; 'weighted avg': {'precision': 0.8473838198271756; 'recall': 0.8169014084507042; 'f1-score': 0.7993983317380009; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
10,1,CNF,1,284,32,2,[142; 142],564,3.892191,0.750000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9814814814814815; 'recall': 0.5196078431372549; 'f1-score': 0.6794871794871795; 'support': 102}; '1.0': {'precision': 0.7869565217391304; 'recall': 0.9945054945054945; 'f1-score': 0.8786407766990291; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.884219001610306; 'recall': 0.7570566688213747; 'f1-score': 0.7790639780931043; 'support': 284}; 'weighted avg': {'precision': 0.8568211199564537; 'recall': 0.823943661971831; 'f1-score': 0.8071137805173085; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.9523809523809523; 'f1-score': 0.8333333333333334; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7703703703703704; 'recall': 0.6580086580086579; 'f1-score': 0.6666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.7611111111111111; 'recall': 0.75; 'f1-score': 0.71875; 'support': 32}}
10,1,CNF,2,284,32,2,[142; 142],564,7.063299,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.863013698630137; 'recall': 0.6176470588235294; 'f1-score': 0.7200000000000001; 'support': 102}; '1.0': {'precision': 0.8151658767772512; 'recall': 0.945054945054945; 'f1-score': 0.8753180661577608; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.839089787703694; 'recall': 0.7813510019392372; 'f1-score': 0.7976590330788804; 'support': 284}; 'weighted avg': {'precision': 0.8323506578652594; 'recall': 0.8274647887323944; 'f1-score': 0.8195348170447623; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
10,1,CNF,3,284,32,2,[142; 142],564,4.909948,0.750000,2,[X14 >= 0.251920 OR X16 < -0.094830],{'0.0': {'precision': 0.8870967741935484; 'recall': 0.5445544554455446; 'f1-score': 0.6748466257668712; 'support': 101}; '1.0': {'precision': 0.7927927927927928; 'recall': 0.9617486338797814; 'f1-score': 0.8691358024691357; 'support': 183}; 'accuracy': 0.8133802816901409; 'macro avg': {'precision': 0.8399447834931706; 'recall': 0.753151544662663; 'f1-score': 0.7719912141180034; 'support': 284}; 'weighted avg': {'precision': 0.8263304763191179; 'recall': 0.8133802816901409; 'f1-score': 0.8000400037123444; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
10,1,CNF,4,284,32,2,[142; 142],564,5.051303,0.750000,2,[X7 >= 0.279550 OR X20 >= 0.162450],{'0.0': {'precision': 0.896551724137931; 'recall': 0.5148514851485149; 'f1-score': 0.6540880503144655; 'support': 101}; '1.0': {'precision': 0.7831858407079646; 'recall': 0.9672131147540983; 'f1-score': 0.8655256723716381; 'support': 183}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8398687824229478; 'recall': 0.7410322999513066; 'f1-score': 0.7598068613430518; 'support': 284}; 'weighted avg': {'precision': 0.823502580941861; 'recall': 0.8063380281690141; 'f1-score': 0.790331306780883; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
10,1,CNF,5,284,32,2,[142; 142],564,5.248460,0.687500,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.5346534653465347; 'f1-score': 0.6878980891719746; 'support': 101}; '1.0': {'precision': 0.793859649122807; 'recall': 0.9890710382513661; 'f1-score': 0.8807785888077859; 'support': 183}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8790726817042607; 'recall': 0.7618622517989504; 'f1-score': 0.7843383389898803; 'support': 284}; 'weighted avg': {'precision': 0.8544689187758128; 'recall': 0.8274647887323944; 'f1-score': 0.8121837632330783; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.3333333333333333; 'f1-score': 0.4444444444444444; 'support': 12}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.9; 'f1-score': 0.7826086956521738; 'support': 20}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6794871794871795; 'recall': 0.6166666666666667; 'f1-score': 0.6135265700483091; 'support': 32}; 'weighted avg': {'precision': 0.6826923076923077; 'recall': 0.6875; 'f1-score': 0.6557971014492753; 'support': 32}}
10,1,CNF,6,285,31,2,[142; 143],564,4.172512,0.741935,2,[X12 >= 0.396990 OR X13 >= 0.084360],{'0.0': {'precision': 0.8421052631578947; 'recall': 0.47058823529411764; 'f1-score': 0.6037735849056604; 'support': 102}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.9508196721311475; 'f1-score': 0.8467153284671532; 'support': 183}; 'accuracy': 0.7789473684210526; 'macro avg': {'precision': 0.8026315789473684; 'recall': 0.7107039537126325; 'f1-score': 0.7252444566864068; 'support': 285}; 'weighted avg': {'precision': 0.7914127423822714; 'recall': 0.7789473684210526; 'f1-score': 0.7597677570872505; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
10,1,CNF,7,285,31,2,[142; 143],564,9.426835,0.903226,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9607843137254902; 'recall': 0.4803921568627451; 'f1-score': 0.6405228758169935; 'support': 102}; '1.0': {'precision': 0.7735042735042735; 'recall': 0.9890710382513661; 'f1-score': 0.86810551558753; 'support': 183}; 'accuracy': 0.8070175438596491; 'macro avg': {'precision': 0.8671442936148819; 'recall': 0.7347315975570556; 'f1-score': 0.7543141957022618; 'support': 285}; 'weighted avg': {'precision': 0.8405308142150247; 'recall': 0.8070175438596491; 'f1-score': 0.7866548866170222; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
10,1,CNF,8,285,31,2,[142; 143],564,5.457568,0.741935,1,[X26 < 1.000000],{'0.0': {'precision': 0.875; 'recall': 0.6176470588235294; 'f1-score': 0.7241379310344829; 'support': 102}; '1.0': {'precision': 0.8169014084507042; 'recall': 0.9508196721311475; 'f1-score': 0.8787878787878788; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8459507042253521; 'recall': 0.7842333654773385; 'f1-score': 0.8014629049111808; 'support': 285}; 'weighted avg': {'precision': 0.8376945885841364; 'recall': 0.8315789473684211; 'f1-score': 0.8234394764340318; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
10,1,CNF,9,285,31,2,[142; 143],564,9.005472,0.806452,2,[X6 >= 0.348160 OR X9 >= 0.729970],{'0.0': {'precision': 0.8333333333333334; 'recall': 0.49019607843137253; 'f1-score': 0.6172839506172839; 'support': 102}; '1.0': {'precision': 0.7688888888888888; 'recall': 0.9453551912568307; 'f1-score': 0.8480392156862745; 'support': 183}; 'accuracy': 0.7824561403508772; 'macro avg': {'precision': 0.8011111111111111; 'recall': 0.7177756348441016; 'f1-score': 0.7326615831517792; 'support': 285}; 'weighted avg': {'precision': 0.791953216374269; 'recall': 0.7824561403508772; 'f1-score': 0.7654531208194779; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
10,1,DNF,0,284,32,35,[8; 9],564,1.279699,0.656250,3,[X0 AND X3 < 0.136450 AND X4 >= 0.067040],{'0.0': {'precision': 0.5766423357664233; 'recall': 0.7745098039215687; 'f1-score': 0.6610878661087866; 'support': 102}; '1.0': {'precision': 0.8435374149659864; 'recall': 0.6813186813186813; 'f1-score': 0.7537993920972644; 'support': 182}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.7100898753662048; 'recall': 0.727914242620125; 'f1-score': 0.7074436291030255; 'support': 284}; 'weighted avg': {'precision': 0.7476807315914955; 'recall': 0.7147887323943662; 'f1-score': 0.7205015905098534; 'support': 284}},{'0.0': {'precision': 0.5; 'recall': 0.6363636363636364; 'f1-score': 0.56; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.6666666666666666; 'f1-score': 0.717948717948718; 'support': 21}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6388888888888888; 'recall': 0.6515151515151515; 'f1-score': 0.6389743589743591; 'support': 32}; 'weighted avg': {'precision': 0.6822916666666666; 'recall': 0.65625; 'f1-score': 0.6636538461538461; 'support': 32}}
