lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,98.693101,0.726714,1,[X3 == 9],{'0': {'precision': 0.7940069812774831; 'recall': 0.8747440443489987; 'f1-score': 0.8324224133833944; 'support': 20023}; '1': {'precision': 0.41877172653534184; 'recall': 0.28452212250039366; 'f1-score': 0.3388336771048191; 'support': 6351}; 'accuracy': 0.7326154546143929; 'macro avg': {'precision': 0.6063893539064125; 'recall': 0.5796330834246961; 'f1-score': 0.5856280452441067; 'support': 26374}; 'weighted avg': {'precision': 0.703648328708008; 'recall': 0.7326154546143929; 'f1-score': 0.7135636106191102; 'support': 26374}},{'0': {'precision': 0.7937293729372937; 'recall': 0.8647191011235955; 'f1-score': 0.8277048827704884; 'support': 2225}; '1': {'precision': 0.40631163708086787; 'recall': 0.29178470254957506; 'f1-score': 0.3396537510305029; 'support': 706}; 'accuracy': 0.7267144319344934; 'macro avg': {'precision': 0.6000205050090808; 'recall': 0.5782519018365853; 'f1-score': 0.5836793169004957; 'support': 2931}; 'weighted avg': {'precision': 0.7004107371424672; 'recall': 0.7267144319344934; 'f1-score': 0.7101463365376567; 'support': 2931}}
10,2,CNF,0,26374,2931,3296,[8; 9],296,92.759862,0.715114,17,[X0 < 23.500000 OR X1 == 1 OR X3 == 5 OR X3 == 12 OR X3 == 15 OR X5 == 1 OR X13 == 20] AND [X1 == 0 OR X1 == 7 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 14 OR X11 >= 1881.500000 OR X13 == 10 OR X13 == 24],{'0': {'precision': 0.7721705897680883; 'recall': 0.8879788243519952; 'f1-score': 0.8260354479778856; 'support': 20023}; '1': {'precision': 0.3300477897252091; 'recall': 0.17398834829160761; 'f1-score': 0.22785854211774412; 'support': 6351}; 'accuracy': 0.7160461060134982; 'macro avg': {'precision': 0.5511091897466487; 'recall': 0.5309835863218014; 'f1-score': 0.5269469950478148; 'support': 26374}; 'weighted avg': {'precision': 0.6657050592049455; 'recall': 0.7160461060134982; 'f1-score': 0.6819912556248956; 'support': 26374}},{'0': {'precision': 0.7723354231974922; 'recall': 0.8858426966292134; 'f1-score': 0.8252041029935105; 'support': 2225}; '1': {'precision': 0.32981530343007914; 'recall': 0.17705382436260622; 'f1-score': 0.2304147465437788; 'support': 706}; 'accuracy': 0.7151142954622995; 'macro avg': {'precision': 0.5510753633137857; 'recall': 0.5314482604959099; 'f1-score': 0.5278094247686447; 'support': 2931}; 'weighted avg': {'precision': 0.66574408762745; 'recall': 0.7151142954622995; 'f1-score': 0.6819351553123402; 'support': 2931}}
10,2,CNF,1,26374,2931,3296,[8; 9],296,92.476239,0.736267,13,[X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 5 OR X10 >= 3048.000000 OR X13 == 14] AND [X0 < 54.500000 OR X3 == 6 OR X3 == 10 OR X6 == 3 OR X10 >= 7073.500000 OR X11 >= 1568.500000 OR X13 == 1],{'0': {'precision': 0.831591114684893; 'recall': 0.8263996404135244; 'f1-score': 0.8289872498183913; 'support': 20023}; '1': {'precision': 0.46324891908585547; 'recall': 0.4723665564478035; 'f1-score': 0.4677633117642473; 'support': 6351}; 'accuracy': 0.7411465837567301; 'macro avg': {'precision': 0.6474200168853742; 'recall': 0.649383098430664; 'f1-score': 0.6483752807913193; 'support': 26374}; 'weighted avg': {'precision': 0.742892347556301; 'recall': 0.7411465837567301; 'f1-score': 0.7420025971080756; 'support': 26374}},{'0': {'precision': 0.829102447869447; 'recall': 0.8220224719101124; 'f1-score': 0.8255472805235837; 'support': 2225}; '1': {'precision': 0.45379310344827584; 'recall': 0.4660056657223796; 'f1-score': 0.4598183088749126; 'support': 706}; 'accuracy': 0.7362674854998295; 'macro avg': {'precision': 0.6414477756588615; 'recall': 0.644014068816246; 'f1-score': 0.6426827946992482; 'support': 2931}; 'weighted avg': {'precision': 0.7387004017550332; 'recall': 0.7362674854998295; 'f1-score': 0.7374528915833033; 'support': 2931}}
10,2,CNF,2,26374,2931,3296,[8; 9],296,94.345590,0.683385,10,[X1 == 0 OR X1 == 5 OR X3 == 4 OR X3 == 7 OR X5 == 5] AND [X0 >= 21.500000 OR X3 == 2 OR X3 == 10 OR X6 == 10 OR X12 >= 49.500000],{'0': {'precision': 0.7601782012262361; 'recall': 0.8607101832892174; 'f1-score': 0.8073265564247905; 'support': 20023}; '1': {'precision': 0.246826897110451; 'recall': 0.14391434419776414; 'f1-score': 0.18181818181818182; 'support': 6351}; 'accuracy': 0.6881019185561538; 'macro avg': {'precision': 0.5035025491683436; 'recall': 0.5023122637434908; 'f1-score': 0.49457236912148617; 'support': 26374}; 'weighted avg': {'precision': 0.6365604666224843; 'recall': 0.6881019185561538; 'f1-score': 0.6567008004861171; 'support': 26374}},{'0': {'precision': 0.7597116539847817; 'recall': 0.8525842696629213; 'f1-score': 0.8034731046166879; 'support': 2225}; '1': {'precision': 0.24423963133640553; 'recall': 0.1501416430594901; 'f1-score': 0.18596491228070175; 'support': 706}; 'accuracy': 0.6833845104060048; 'macro avg': {'precision': 0.5019756426605936; 'recall': 0.5013629563612058; 'f1-score': 0.4947190084486948; 'support': 2931}; 'weighted avg': {'precision': 0.6355481439234533; 'recall': 0.6833845104060048; 'f1-score': 0.6547317931908243; 'support': 2931}}
10,2,CNF,3,26374,2931,3296,[8; 9],296,93.049022,0.669396,8,[X0 >= 43.500000 OR X3 == 12] AND [X0 >= 21.500000 OR X0 < 43.500000 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X13 == 0],{'0': {'precision': 0.8302881447313245; 'recall': 0.6922039654397443; 'f1-score': 0.7549842030722301; 'support': 20023}; '1': {'precision': 0.36339221154839374; 'recall': 0.5539285151944575; 'f1-score': 0.4388722554890219; 'support': 6351}; 'accuracy': 0.6589064988246; 'macro avg': {'precision': 0.5968401781398591; 'recall': 0.6230662403171009; 'f1-score': 0.596928229280626; 'support': 26374}; 'weighted avg': {'precision': 0.7178571114544308; 'recall': 0.6589064988246; 'f1-score': 0.6788627585017837; 'support': 26374}},{'0': {'precision': 0.8387270765911543; 'recall': 0.698876404494382; 'f1-score': 0.7624417749448394; 'support': 2225}; '1': {'precision': 0.3779015784586815; 'recall': 0.5764872521246459; 'f1-score': 0.4565339315759955; 'support': 706}; 'accuracy': 0.6693961105424769; 'macro avg': {'precision': 0.6083143275249179; 'recall': 0.637681828309514; 'f1-score': 0.6094878532604174; 'support': 2931}; 'weighted avg': {'precision': 0.7277264618925784; 'recall': 0.6693961105424769; 'f1-score': 0.6887567058836304; 'support': 2931}}
10,2,CNF,4,26374,2931,3296,[8; 9],296,97.662184,0.705561,17,[X1 == 0 OR X3 == 9 OR X3 == 10 OR X13 == 7] AND [X0 >= 21.500000 OR X3 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 12 OR X10 >= 7073.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 17 OR X13 == 31 OR X13 == 36 OR X13 == 40],{'0': {'precision': 0.7985402871090918; 'recall': 0.8251011336962493; 'f1-score': 0.8116034584397721; 'support': 20023}; '1': {'precision': 0.3839929639401935; 'recall': 0.343725397575185; 'f1-score': 0.36274509803921573; 'support': 6351}; 'accuracy': 0.7091832865701069; 'macro avg': {'precision': 0.5912666255246426; 'recall': 0.5844132656357172; 'f1-score': 0.587174278239494; 'support': 26374}; 'weighted avg': {'precision': 0.6987150785913973; 'recall': 0.7091832865701069; 'f1-score': 0.7035159689840986; 'support': 26374}},{'0': {'precision': 0.7935344827586207; 'recall': 0.8274157303370786; 'f1-score': 0.81012101210121; 'support': 2225}; '1': {'precision': 0.37152209492635024; 'recall': 0.32152974504249293; 'f1-score': 0.3447228549734244; 'support': 706}; 'accuracy': 0.7055612418969635; 'macro avg': {'precision': 0.5825282888424854; 'recall': 0.5744727376897858; 'f1-score': 0.5774219335373172; 'support': 2931}; 'weighted avg': {'precision': 0.6918829147580807; 'recall': 0.7055612418969635; 'f1-score': 0.69801896538261; 'support': 2931}}
10,2,CNF,5,26375,2930,3296,[8; 9],296,93.403049,0.731399,16,[X0 >= 35.500000 OR X1 == 1 OR X1 == 7 OR X3 == 6 OR X3 == 12 OR X6 == 10] AND [X1 == 1 OR X3 == 0 OR X3 == 7 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 5 OR X6 == 13 OR X7 == 0 OR X10 >= 3120.000000],{'0': {'precision': 0.9018554062699936; 'recall': 0.7039904110273186; 'f1-score': 0.7907328976523715; 'support': 20023}; '1': {'precision': 0.44839460214053045; 'recall': 0.7585012594458438; 'f1-score': 0.5636076504649938; 'support': 6352}; 'accuracy': 0.7171184834123223; 'macro avg': {'precision': 0.675125004205262; 'recall': 0.7312458352365812; 'f1-score': 0.6771702740586827; 'support': 26375}; 'weighted avg': {'precision': 0.7926465710915916; 'recall': 0.7171184834123223; 'f1-score': 0.7360333878842493; 'support': 26375}},{'0': {'precision': 0.9108571428571428; 'recall': 0.7164044943820225; 'f1-score': 0.8020125786163521; 'support': 2225}; '1': {'precision': 0.4652542372881356; 'recall': 0.7787234042553192; 'f1-score': 0.5824933687002652; 'support': 705}; 'accuracy': 0.7313993174061434; 'macro avg': {'precision': 0.6880556900726392; 'recall': 0.7475639493186708; 'f1-score': 0.6922529736583087; 'support': 2930}; 'weighted avg': {'precision': 0.8036386962953169; 'recall': 0.7313993174061434; 'f1-score': 0.7491931100187953; 'support': 2930}}
10,2,CNF,6,26375,2930,3296,[8; 9],296,94.345537,0.761433,13,[X0 >= 54.500000 OR X1 == 1 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X13 == 21] AND [X3 == 0 OR X3 == 5 OR X3 == 12 OR X6 == 13 OR X6 == 14 OR X12 >= 41.500000],{'0': {'precision': 0.8000176936347149; 'recall': 0.9032612495630026; 'f1-score': 0.848510438658222; 'support': 20023}; '1': {'precision': 0.4859341825902335; 'recall': 0.2882556675062972; 'f1-score': 0.3618577075098814; 'support': 6352}; 'accuracy': 0.7551469194312797; 'macro avg': {'precision': 0.6429759381124742; 'recall': 0.5957584585346499; 'f1-score': 0.6051840730840516; 'support': 26375}; 'weighted avg': {'precision': 0.7243756666335947; 'recall': 0.7551469194312797; 'f1-score': 0.7313078548381554; 'support': 26375}},{'0': {'precision': 0.8042264752791068; 'recall': 0.9065168539325843; 'f1-score': 0.8523135432072682; 'support': 2225}; '1': {'precision': 0.5071090047393365; 'recall': 0.30354609929078014; 'f1-score': 0.3797692990239574; 'support': 705}; 'accuracy': 0.7614334470989761; 'macro avg': {'precision': 0.6556677400092217; 'recall': 0.6050314766116822; 'f1-score': 0.6160414211156128; 'support': 2930}; 'weighted avg': {'precision': 0.7327357528454761; 'recall': 0.7614334470989761; 'f1-score': 0.738612624385004; 'support': 2930}}
10,2,CNF,7,26375,2930,3296,[8; 9],296,93.976056,0.761092,9,[X1 == 6 OR X3 == 15 OR X5 == 1 OR X12 >= 49.500000] AND [X1 == 5 OR X1 == 7 OR X3 == 10 OR X6 == 4 OR X7 == 5],{'0': {'precision': 0.7902668089647812; 'recall': 0.9245367826998951; 'f1-score': 0.8521450929847174; 'support': 20023}; '1': {'precision': 0.48779661016949155; 'recall': 0.22654282115869018; 'f1-score': 0.3093958288540099; 'support': 6352}; 'accuracy': 0.756436018957346; 'macro avg': {'precision': 0.6390317095671364; 'recall': 0.5755398019292927; 'f1-score': 0.5807704609193637; 'support': 26375}; 'weighted avg': {'precision': 0.7174216638369071; 'recall': 0.756436018957346; 'f1-score': 0.7214325498280063; 'support': 26375}},{'0': {'precision': 0.7898137590269859; 'recall': 0.933932584269663; 'f1-score': 0.8558484349258649; 'support': 2225}; '1': {'precision': 0.5083612040133779; 'recall': 0.21560283687943263; 'f1-score': 0.30278884462151395; 'support': 705}; 'accuracy': 0.7610921501706485; 'macro avg': {'precision': 0.6490874815201819; 'recall': 0.5747677105745478; 'f1-score': 0.5793186397736895; 'support': 2930}; 'weighted avg': {'precision': 0.722092239817227; 'recall': 0.7610921501706485; 'f1-score': 0.7227743696819852; 'support': 2930}}
10,2,CNF,8,26375,2930,3296,[8; 9],296,96.712390,0.744369,11,[X0 >= 23.500000 OR X3 == 10 OR X5 == 1 OR X6 == 3 OR X7 == 2 OR X11 >= 1551.500000] AND [X1 == 0 OR X1 == 2 OR X1 == 5 OR X10 >= 7073.500000 OR X11 >= 1568.500000],{'0': {'precision': 0.8178535797425056; 'recall': 0.8597183379944067; 'f1-score': 0.8382635794804373; 'support': 20024}; '1': {'precision': 0.4725873075478783; 'recall': 0.3963155408597071; 'f1-score': 0.4311038794210842; 'support': 6351}; 'accuracy': 0.748132701421801; 'macro avg': {'precision': 0.6452204436451919; 'recall': 0.6280169394270569; 'f1-score': 0.6346837294507608; 'support': 26375}; 'weighted avg': {'precision': 0.7347147704644742; 'recall': 0.748132701421801; 'f1-score': 0.740221067439605; 'support': 26375}},{'0': {'precision': 0.8131634819532909; 'recall': 0.8610611510791367; 'f1-score': 0.836427167503822; 'support': 2224}; '1': {'precision': 0.46260869565217394; 'recall': 0.37677053824362605; 'f1-score': 0.41530054644808745; 'support': 706}; 'accuracy': 0.7443686006825938; 'macro avg': {'precision': 0.6378860888027325; 'recall': 0.6189158446613814; 'f1-score': 0.6258638569759547; 'support': 2930}; 'weighted avg': {'precision': 0.7286953320800525; 'recall': 0.7443686006825938; 'f1-score': 0.7349543366282764; 'support': 2930}}
10,2,CNF,9,26375,2930,3296,[8; 9],296,94.004596,0.808191,10,[X3 == 10 OR X3 == 14 OR X5 == 2 OR X10 >= 57.000000] AND [X1 == 2 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X11 >= 1881.500000 OR X13 == 22],{'0': {'precision': 0.847771197722995; 'recall': 0.9222433080303636; 'f1-score': 0.8834405721529888; 'support': 20024}; '1': {'precision': 0.6609320557491289; 'recall': 0.4778774996063612; 'f1-score': 0.5546924974869779; 'support': 6351}; 'accuracy': 0.8152417061611374; 'macro avg': {'precision': 0.7543516267360619; 'recall': 0.7000604038183624; 'f1-score': 0.7190665348199834; 'support': 26375}; 'weighted avg': {'precision': 0.8027810407305391; 'recall': 0.8152417061611374; 'f1-score': 0.8042792822116112; 'support': 26375}},{'0': {'precision': 0.8431048720066061; 'recall': 0.9181654676258992; 'f1-score': 0.8790357296599225; 'support': 2224}; '1': {'precision': 0.6417322834645669; 'recall': 0.46175637393767704; 'f1-score': 0.5370675453047776; 'support': 706}; 'accuracy': 0.8081911262798634; 'macro avg': {'precision': 0.7424185777355865; 'recall': 0.6899609207817882; 'f1-score': 0.70805163748235; 'support': 2930}; 'weighted avg': {'precision': 0.7945830127879442; 'recall': 0.8081911262798634; 'f1-score': 0.7966365698801504; 'support': 2930}}
10,2,CNF,0,26374,2931,1648,[16; 17],296,58.099993,0.662231,8,[X1 == 4 OR X12 < 65.500000] AND [X1 == 7 OR X1 != 4 OR X3 == 10 OR X10 >= 7073.500000 OR X13 == 20 OR X13 == 34],{'0': {'precision': 0.8114841088085796; 'recall': 0.7255655995605054; 'f1-score': 0.7661235036650319; 'support': 20023}; '1': {'precision': 0.35131625545980405; 'recall': 0.46858762399622106; 'f1-score': 0.40156524085818374; 'support': 6351}; 'accuracy': 0.6636839311443088; 'macro avg': {'precision': 0.5814001821341919; 'recall': 0.5970766117783632; 'f1-score': 0.5838443722616078; 'support': 26374}; 'weighted avg': {'precision': 0.7006732330742172; 'recall': 0.6636839311443088; 'f1-score': 0.6783359277536687; 'support': 26374}},{'0': {'precision': 0.813610970035551; 'recall': 0.72; 'f1-score': 0.7639484978540774; 'support': 2225}; '1': {'precision': 0.3523908523908524; 'recall': 0.4801699716713881; 'f1-score': 0.40647482014388486; 'support': 706}; 'accuracy': 0.6622313203684749; 'macro avg': {'precision': 0.5830009112132017; 'recall': 0.600084985835694; 'f1-score': 0.5852116589989811; 'support': 2931}; 'weighted avg': {'precision': 0.7025153019846615; 'recall': 0.6622313203684749; 'f1-score': 0.6778425898147066; 'support': 2931}}
10,2,CNF,1,26374,2931,1648,[16; 17],296,58.751402,0.650972,19,[X1 == 1 OR X3 == 10 OR X5 == 1 OR X6 == 11 OR X7 != 4 OR X11 >= 1820.500000] AND [X1 == 0 OR X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 2 OR X3 == 9 OR X3 == 12 OR X6 == 14 OR X10 >= 4668.500000 OR X13 == 1 OR X13 == 7 OR X13 == 21 OR X13 == 22],{'0': {'precision': 0.8549168521670814; 'recall': 0.6521500274684113; 'f1-score': 0.7398929087457857; 'support': 20023}; '1': {'precision': 0.37252252252252255; 'recall': 0.6510785703038892; 'f1-score': 0.4738983439344451; 'support': 6351}; 'accuracy': 0.6518920148631228; 'macro avg': {'precision': 0.613719687344802; 'recall': 0.6516142988861502; 'f1-score': 0.6068956263401154; 'support': 26374}; 'weighted avg': {'precision': 0.7387537222826273; 'recall': 0.6518920148631228; 'f1-score': 0.6758399975030154; 'support': 26374}},{'0': {'precision': 0.8498253783469151; 'recall': 0.6561797752808989; 'f1-score': 0.7405528785188943; 'support': 2225}; '1': {'precision': 0.36933223413025557; 'recall': 0.6345609065155807; 'f1-score': 0.4669098488796248; 'support': 706}; 'accuracy': 0.6509723643807575; 'macro avg': {'precision': 0.6095788062385853; 'recall': 0.6453703408982399; 'f1-score': 0.6037313636992595; 'support': 2931}; 'weighted avg': {'precision': 0.7340873504325645; 'recall': 0.6509723643807575; 'f1-score': 0.6746395455522193; 'support': 2931}}
10,2,CNF,2,26374,2931,1648,[16; 17],296,61.692487,0.770386,20,[X3 == 2 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X12 >= 65.500000 OR X13 == 31] AND [X1 == 1 OR X1 == 2 OR X3 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 3 OR X7 == 0 OR X10 >= 3048.000000 OR X13 == 0 OR X13 == 9 OR X13 == 34 OR X13 == 35],{'0': {'precision': 0.8232102625408064; 'recall': 0.8941717025420766; 'f1-score': 0.8572249353634013; 'support': 20023}; '1': {'precision': 0.5418378378378378; 'recall': 0.39458353015273184; 'f1-score': 0.45663265306122447; 'support': 6351}; 'accuracy': 0.7738682035337833; 'macro avg': {'precision': 0.6825240501893222; 'recall': 0.6443776163474042; 'f1-score': 0.6569287942123129; 'support': 26374}; 'weighted avg': {'precision': 0.7554542805400272; 'recall': 0.7738682035337833; 'f1-score': 0.7607601751866695; 'support': 26374}},{'0': {'precision': 0.8209263854425145; 'recall': 0.8921348314606742; 'f1-score': 0.8550506138272669; 'support': 2225}; '1': {'precision': 0.5321637426900585; 'recall': 0.386685552407932; 'f1-score': 0.4479081214109927; 'support': 706}; 'accuracy': 0.7703855339474582; 'macro avg': {'precision': 0.6765450640662865; 'recall': 0.6394101919343032; 'f1-score': 0.6514793676191297; 'support': 2931}; 'weighted avg': {'precision': 0.7513711395253415; 'recall': 0.7703855339474582; 'f1-score': 0.7569808084209586; 'support': 2931}}
10,2,CNF,3,26374,2931,1648,[16; 17],296,59.570987,0.768680,16,[X0 < 27.500000 OR X3 == 12 OR X3 == 14 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 1551.500000] AND [X0 >= 35.500000 OR X1 == 5 OR X1 == 6 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X10 >= 57.000000 OR X13 == 9 OR X13 == 23],{'0': {'precision': 0.8260011280315849; 'recall': 0.8776906557458922; 'f1-score': 0.851061769050098; 'support': 20023}; '1': {'precision': 0.5196155355041192; 'recall': 0.4170996693434105; 'f1-score': 0.46274783823914745; 'support': 6351}; 'accuracy': 0.766777887313263; 'macro avg': {'precision': 0.672808331767852; 'recall': 0.6473951625446513; 'f1-score': 0.6569048036446228; 'support': 26374}; 'weighted avg': {'precision': 0.7522218416835932; 'recall': 0.766777887313263; 'f1-score': 0.7575537014615507; 'support': 26374}},{'0': {'precision': 0.8248635027299454; 'recall': 0.8826966292134831; 'f1-score': 0.8528006947459834; 'support': 2225}; '1': {'precision': 0.5254545454545455; 'recall': 0.4093484419263456; 'f1-score': 0.4601910828025478; 'support': 706}; 'accuracy': 0.7686796315250768; 'macro avg': {'precision': 0.6751590240922454; 'recall': 0.6460225355699144; 'f1-score': 0.6564958887742656; 'support': 2931}; 'weighted avg': {'precision': 0.7527438426015141; 'recall': 0.7686796315250768; 'f1-score': 0.7582314739912698; 'support': 2931}}
10,2,CNF,4,26374,2931,1648,[16; 17],296,57.433775,0.800068,14,[X1 == 5 OR X3 == 7 OR X3 == 8 OR X3 == 10 OR X5 == 2 OR X6 == 13 OR X7 == 5] AND [X3 == 10 OR X6 == 4 OR X6 == 7 OR X10 >= 57.000000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 2],{'0': {'precision': 0.8381765852752762; 'recall': 0.9017629725815313; 'f1-score': 0.8688078912546613; 'support': 20023}; '1': {'precision': 0.5929221854304636; 'recall': 0.45111006140765236; 'f1-score': 0.5123848698918001; 'support': 6351}; 'accuracy': 0.793243345719269; 'macro avg': {'precision': 0.7155493853528698; 'recall': 0.6764365169945918; 'f1-score': 0.6905963805732307; 'support': 26374}; 'weighted avg': {'precision': 0.7791180164797045; 'recall': 0.793243345719269; 'f1-score': 0.7829793249137372; 'support': 26374}},{'0': {'precision': 0.8427436219155165; 'recall': 0.9056179775280899; 'f1-score': 0.873050259965338; 'support': 2225}; '1': {'precision': 0.6111111111111112; 'recall': 0.46742209631728043; 'f1-score': 0.5296950240770466; 'support': 706}; 'accuracy': 0.8000682360968953; 'macro avg': {'precision': 0.7269273665133138; 'recall': 0.6865200369226852; 'f1-score': 0.7013726420211923; 'support': 2931}; 'weighted avg': {'precision': 0.786949506382282; 'recall': 0.8000682360968953; 'f1-score': 0.7903451093214848; 'support': 2931}}
10,2,CNF,5,26375,2930,1648,[16; 17],296,58.642766,0.677816,16,[X4 >= 12.500000 OR X5 == 0 OR X6 == 4 OR X6 == 11 OR X10 >= 57.000000 OR X13 == 7] AND [X0 >= 61.500000 OR X1 == 1 OR X1 == 6 OR X1 == 7 OR X5 == 0 OR X6 == 13 OR X10 >= 4243.500000 OR X13 == 22 OR X13 == 30 OR X13 == 34],{'0': {'precision': 0.7926345609065156; 'recall': 0.768566148928732; 'f1-score': 0.780414828338151; 'support': 20023}; '1': {'precision': 0.3341954022988506; 'recall': 0.366183879093199; 'f1-score': 0.34945913461538464; 'support': 6352}; 'accuracy': 0.6716587677725119; 'macro avg': {'precision': 0.5634149816026831; 'recall': 0.5673750140109655; 'f1-score': 0.5649369814767679; 'support': 26375}; 'weighted avg': {'precision': 0.6822267680922639; 'recall': 0.6716587677725119; 'f1-score': 0.676625991692577; 'support': 26375}},{'0': {'precision': 0.7915339098771051; 'recall': 0.7815730337078651; 'f1-score': 0.7865219357756671; 'support': 2225}; '1': {'precision': 0.3369713506139154; 'recall': 0.350354609929078; 'f1-score': 0.3435326842837274; 'support': 705}; 'accuracy': 0.677815699658703; 'macro avg': {'precision': 0.5642526302455103; 'recall': 0.5659638218184716; 'f1-score': 0.5650273100296972; 'support': 2930}; 'weighted avg': {'precision': 0.6821596422045629; 'recall': 0.677815699658703; 'f1-score': 0.6799323718501321; 'support': 2930}}
10,2,CNF,6,26375,2930,1648,[16; 17],296,59.940046,0.632765,16,[X1 == 1 OR X3 == 10 OR X3 == 14 OR X6 == 11 OR X10 >= 57.000000 OR X12 < 49.500000 OR X13 == 2 OR X13 == 22 OR X13 == 23 OR X13 == 41] AND [X1 == 0 OR X5 == 1 OR X6 == 4 OR X6 == 7 OR X7 == 0 OR X13 == 21],{'0': {'precision': 0.8434245010415967; 'recall': 0.6268291464815462; 'f1-score': 0.719172587669035; 'support': 20023}; '1': {'precision': 0.3499216982773621; 'recall': 0.6331863979848866; 'f1-score': 0.45074526504538825; 'support': 6352}; 'accuracy': 0.6283601895734597; 'macro avg': {'precision': 0.5966730996594793; 'recall': 0.6300077722332165; 'f1-score': 0.5849589263572117; 'support': 26375}; 'weighted avg': {'precision': 0.724572186229903; 'recall': 0.6283601895734597; 'f1-score': 0.6545261287759392; 'support': 26375}},{'0': {'precision': 0.8409495548961424; 'recall': 0.6368539325842697; 'f1-score': 0.7248081841432225; 'support': 2225}; '1': {'precision': 0.351004016064257; 'recall': 0.6198581560283688; 'f1-score': 0.4482051282051282; 'support': 705}; 'accuracy': 0.6327645051194539; 'macro avg': {'precision': 0.5959767854801997; 'recall': 0.6283560443063192; 'f1-score': 0.5865066561741753; 'support': 2930}; 'weighted avg': {'precision': 0.7230616351430778; 'recall': 0.6327645051194539; 'f1-score': 0.658253523926036; 'support': 2930}}
