lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,605.178223,0.476629,3,[X0 < 29.500000 OR X3 == 1 OR X13 == 10],{'0': {'precision': 0.6724013541262002; 'recall': 0.6051041302502123; 'f1-score': 0.6369801798012723; 'support': 20023}; '1': {'precision': 0.05362058647516457; 'recall': 0.07054007242953865; 'f1-score': 0.060927512579899354; 'support': 6351}; 'accuracy': 0.47637825130810646; 'macro avg': {'precision': 0.36301097030068236; 'recall': 0.33782210133987545; 'f1-score': 0.34895384619058584; 'support': 26374}; 'weighted avg': {'precision': 0.5233956418583711; 'recall': 0.47637825130810646; 'f1-score': 0.4982636222247599; 'support': 26374}},{'0': {'precision': 0.6740554156171285; 'recall': 0.6013483146067415; 'f1-score': 0.6356294536817102; 'support': 2225}; '1': {'precision': 0.06236786469344609; 'recall': 0.08356940509915015; 'f1-score': 0.07142857142857142; 'support': 706}; 'accuracy': 0.47662913681337427; 'macro avg': {'precision': 0.3682116401552873; 'recall': 0.34245885985294583; 'f1-score': 0.3535290125551408; 'support': 2931}; 'weighted avg': {'precision': 0.5267161420067157; 'recall': 0.47662913681337427; 'f1-score': 0.4997284564552632; 'support': 2931}}
5,3,DNF,1,26374,2931,1648,[16; 17],296,124.433137,0.770727,34,[X1 != 2 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 9 AND X3 != 13 AND X6 != 6 AND X6 != 14 AND X9 AND X11 >= 1551.500000 AND X13 != 40] OR [X1 != 6 AND X3 != 4 AND X3 != 7 AND X3 != 11 AND X5 == 2 AND X6 != 6 AND X6 == 1 AND X7 != 3 AND X13 == 39] OR [X0 >= 35.500000 AND X1 != 0 AND X1 == 4 AND X3 != 1 AND X3 != 8 AND X3 != 13 AND X4 >= 9.500000 AND X5 != 5 AND X5 != 6 AND X7 != 4 AND X8 == 4 AND X13 != 12 AND X13 != 31],{'0': {'precision': 0.8103754326795065; 'recall': 0.9120011986215851; 'f1-score': 0.858190191977818; 'support': 20023}; '1': {'precision': 0.5411458333333333; 'recall': 0.32719256809951186; 'f1-score': 0.40781081346285936; 'support': 6351}; 'accuracy': 0.7711761583377569; 'macro avg': {'precision': 0.6757606330064199; 'recall': 0.6195968833605485; 'f1-score': 0.6330005027203387; 'support': 26374}; 'weighted avg': {'precision': 0.745543507850222; 'recall': 0.7711761583377569; 'f1-score': 0.7497364332401028; 'support': 26374}},{'0': {'precision': 0.8112224448897796; 'recall': 0.9096629213483146; 'f1-score': 0.8576271186440678; 'support': 2225}; '1': {'precision': 0.5389908256880734; 'recall': 0.3328611898016997; 'f1-score': 0.41155866900175136; 'support': 706}; 'accuracy': 0.7707267144319345; 'macro avg': {'precision': 0.6751066352889266; 'recall': 0.6212620555750071; 'f1-score': 0.6345928938229096; 'support': 2931}; 'weighted avg': {'precision': 0.7456490831851039; 'recall': 0.7707267144319345; 'f1-score': 0.7501810847145299; 'support': 2931}}
5,3,DNF,2,26374,2931,1648,[16; 17],296,127.280540,0.756056,40,[X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 4 AND X1 != 6 AND X1 != 8 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X5 != 0 AND X6 != 8 AND X8 != 0 AND X13 != 12 AND X13 == 39] OR [X0 < 21.500000 AND X0 >= 23.500000 AND X1 != 0 AND X3 != 1 AND X3 != 15 AND X5 == 2 AND X6 != 3 AND X6 != 7 AND X13 != 6] OR [X0 < 21.500000 AND X0 >= 35.500000 AND X1 != 1 AND X3 != 2 AND X3 != 15 AND X5 != 5 AND X5 != 6 AND X6 != 9 AND X6 == 4 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X13 != 9 AND X13 != 29 AND X13 != 31],{'0': {'precision': 0.7814610190300798; 'recall': 0.9536532987064875; 'f1-score': 0.8590130010346845; 'support': 20023}; '1': {'precision': 0.521402784940691; 'recall': 0.15918752952290977; 'f1-score': 0.24390832328106152; 'support': 6351}; 'accuracy': 0.7623417001592477; 'macro avg': {'precision': 0.6514319019853854; 'recall': 0.5564204141146987; 'f1-score': 0.551460662157873; 'support': 26374}; 'weighted avg': {'precision': 0.7188376079167975; 'recall': 0.7623417001592477; 'f1-score': 0.7108925108392928; 'support': 26374}},{'0': {'precision': 0.7785977859778598; 'recall': 0.9483146067415731; 'f1-score': 0.8551165146909828; 'support': 2225}; '1': {'precision': 0.4796380090497738; 'recall': 0.1501416430594901; 'f1-score': 0.22869471413160733; 'support': 706}; 'accuracy': 0.7560559535994541; 'macro avg': {'precision': 0.6291178975138167; 'recall': 0.5492281249005316; 'f1-score': 0.541905614411295; 'support': 2931}; 'weighted avg': {'precision': 0.7065863214567992; 'recall': 0.7560559535994541; 'f1-score': 0.7042281519496253; 'support': 2931}}
5,3,DNF,3,26374,2931,1648,[16; 17],296,86.704555,0.743432,45,[X1 != 0 AND X3 != 4 AND X4 >= 9.500000 AND X5 != 5 AND X6 != 3 AND X6 != 7 AND X12 >= 49.500000 AND X13 != 36] OR [X0 < 43.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X1 == 4 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 7 AND X5 != 0 AND X5 != 4 AND X6 != 5 AND X7 != 3 AND X8 != 1 AND X11 < 1978.500000 AND X13 != 0 AND X13 != 12 AND X13 != 13 AND X13 != 33] OR [X0 < 23.500000 AND X0 >= 35.500000 AND X1 != 1 AND X1 != 7 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 12 AND X7 == 0 AND X8 != 2 AND X8 != 3 AND X13 != 9 AND X13 != 26 AND X13 != 37],{'0': {'precision': 0.8219623447204969; 'recall': 0.8459771263047495; 'f1-score': 0.8337968546183948; 'support': 20023}; '1': {'precision': 0.46514047866805414; 'recall': 0.4222957014643363; 'f1-score': 0.4426838326318396; 'support': 6351}; 'accuracy': 0.743952377341321; 'macro avg': {'precision': 0.6435514116942755; 'recall': 0.6341364138845429; 'f1-score': 0.6382403436251172; 'support': 26374}; 'weighted avg': {'precision': 0.736037734449053; 'recall': 0.743952377341321; 'f1-score': 0.7396147509315588; 'support': 26374}},{'0': {'precision': 0.82545293857711; 'recall': 0.8395505617977528; 'f1-score': 0.8324420677361852; 'support': 2225}; '1': {'precision': 0.4655688622754491; 'recall': 0.4405099150141643; 'f1-score': 0.4526928675400291; 'support': 706}; 'accuracy': 0.7434322756738314; 'macro avg': {'precision': 0.6455109004262796; 'recall': 0.6400302384059585; 'f1-score': 0.6425674676381071; 'support': 2931}; 'weighted avg': {'precision': 0.7387664295805312; 'recall': 0.7434322756738314; 'f1-score': 0.7409705783678855; 'support': 2931}}
5,3,DNF,4,26374,2931,1648,[16; 17],296,106.156103,0.781986,34,[X1 != 6 AND X1 != 7 AND X3 != 5 AND X5 != 4 AND X6 != 3 AND X6 != 12 AND X7 != 4 AND X8 != 2 AND X10 >= 4932.500000 AND X13 != 0 AND X13 != 2] OR [X0 < 23.500000 AND X1 != 5 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X4 >= 9.500000 AND X6 != 3 AND X6 != 8 AND X12 < 65.500000 AND X12 >= 41.500000 AND X13 != 13 AND X13 != 38 AND X13 == 41] OR [X3 != 1 AND X3 != 11 AND X4 >= 10.500000 AND X5 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X9 AND X13 != 36],{'0': {'precision': 0.8490419219920241; 'recall': 0.8718973180842031; 'f1-score': 0.8603178514229395; 'support': 20023}; '1': {'precision': 0.5586717136958018; 'recall': 0.5112580695953394; 'f1-score': 0.5339143303461318; 'support': 6351}; 'accuracy': 0.7850534617426254; 'macro avg': {'precision': 0.703856817843913; 'recall': 0.6915776938397713; 'f1-score': 0.6971160908845356; 'support': 26374}; 'weighted avg': {'precision': 0.7791192256665024; 'recall': 0.7850534617426254; 'f1-score': 0.7817181410127323; 'support': 26374}},{'0': {'precision': 0.8418103448275862; 'recall': 0.8777528089887641; 'f1-score': 0.8594059405940595; 'support': 2225}; '1': {'precision': 0.5548281505728314; 'recall': 0.4801699716713881; 'f1-score': 0.5148063781321184; 'support': 706}; 'accuracy': 0.781985670419652; 'macro avg': {'precision': 0.6983192477002088; 'recall': 0.6789613903300761; 'f1-score': 0.6871061593630889; 'support': 2931}; 'weighted avg': {'precision': 0.7726839616328209; 'recall': 0.781985670419652; 'f1-score': 0.7764010647502757; 'support': 2931}}
5,3,DNF,5,26375,2930,1648,[16; 17],296,138.303359,0.752218,33,[X0 < 21.500000 AND X0 >= 61.500000 AND X1 != 0 AND X1 != 7 AND X3 != 3 AND X3 != 13 AND X4 >= 9.500000 AND X6 != 7 AND X7 != 3 AND X13 != 10] OR [X0 < 23.500000 AND X1 != 5 AND X1 != 6 AND X3 != 1 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 0 AND X5 == 2 AND X6 != 6 AND X6 != 14 AND X13 != 26 AND X13 != 40] OR [X0 >= 29.500000 AND X1 != 6 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X4 >= 9.500000 AND X6 != 4 AND X7 != 2 AND X9 AND X13 != 3],{'0': {'precision': 0.8147297360648821; 'recall': 0.8679518553663287; 'f1-score': 0.8404991052860665; 'support': 20023}; '1': {'precision': 0.47581284694686754; 'recall': 0.3778337531486146; 'f1-score': 0.4212004212004212; 'support': 6352}; 'accuracy': 0.749914691943128; 'macro avg': {'precision': 0.6452712915058748; 'recall': 0.6228928042574716; 'f1-score': 0.6308497632432439; 'support': 26375}; 'weighted avg': {'precision': 0.7331069842287635; 'recall': 0.749914691943128; 'f1-score': 0.7395176743358478; 'support': 26375}},{'0': {'precision': 0.8158449220396123; 'recall': 0.8701123595505618; 'f1-score': 0.8421052631578949; 'support': 2225}; '1': {'precision': 0.48114901256732495; 'recall': 0.3801418439716312; 'f1-score': 0.4247226624405705; 'support': 705}; 'accuracy': 0.7522184300341297; 'macro avg': {'precision': 0.6484969673034686; 'recall': 0.6251271017610964; 'f1-score': 0.6334139627992327; 'support': 2930}; 'weighted avg': {'precision': 0.7353122885317752; 'recall': 0.7522184300341297; 'f1-score': 0.741677026466525; 'support': 2930}}
5,3,DNF,6,26375,2930,1648,[16; 17],296,104.887521,0.747440,33,[X1 != 4 AND X3 != 2 AND X3 != 6 AND X3 != 15 AND X6 != 6 AND X7 != 5 AND X8 != 0 AND X9 AND X12 >= 39.500000] OR [X0 < 23.500000 AND X0 >= 43.500000 AND X1 != 2 AND X1 != 6 AND X3 != 1 AND X3 != 3 AND X3 != 13 AND X4 < 10.500000 AND X5 != 3 AND X5 == 2 AND X6 != 7 AND X6 != 13 AND X7 != 3 AND X8 != 1 AND X13 != 3 AND X13 != 26] OR [X4 >= 8.500000 AND X5 != 0 AND X5 != 5 AND X6 != 4 AND X10 >= 7073.500000 AND X11 < 1568.500000 AND X12 >= 49.500000 AND X13 != 6],{'0': {'precision': 0.7929660126138752; 'recall': 0.9042101583179344; 'f1-score': 0.8449422471123555; 'support': 20023}; '1': {'precision': 0.458650860852385; 'recall': 0.2558249370277078; 'f1-score': 0.3284487114704396; 'support': 6352}; 'accuracy': 0.7480568720379147; 'macro avg': {'precision': 0.6258084367331301; 'recall': 0.5800175476728211; 'f1-score': 0.5866954792913975; 'support': 26375}; 'weighted avg': {'precision': 0.7124515161593165; 'recall': 0.7480568720379147; 'f1-score': 0.7205529793058172; 'support': 26375}},{'0': {'precision': 0.7928994082840237; 'recall': 0.903370786516854; 'f1-score': 0.8445378151260504; 'support': 2225}; '1': {'precision': 0.45569620253164556; 'recall': 0.2553191489361702; 'f1-score': 0.32727272727272727; 'support': 705}; 'accuracy': 0.7474402730375427; 'macro avg': {'precision': 0.6242978054078346; 'recall': 0.5793449677265121; 'f1-score': 0.5859052711993888; 'support': 2930}; 'weighted avg': {'precision': 0.711763483350431; 'recall': 0.7474402730375427; 'f1-score': 0.720076420267145; 'support': 2930}}
5,3,DNF,7,26375,2930,1648,[16; 17],296,129.075157,0.737543,47,[X0 < 21.500000 AND X0 >= 43.500000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X5 != 0 AND X5 != 3 AND X6 != 3 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X13 != 12 AND X13 != 26] OR [X0 < 43.500000 AND X1 != 2 AND X3 != 3 AND X3 != 8 AND X3 != 12 AND X3 != 13 AND X3 != 15 AND X6 != 6 AND X6 != 7 AND X6 != 14 AND X12 < 65.500000 AND X12 >= 49.500000 AND X13 != 23] OR [X0 >= 35.500000 AND X1 != 4 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 7 AND X3 != 9 AND X4 >= 8.500000 AND X5 != 3 AND X6 != 1 AND X6 != 6 AND X6 != 8 AND X7 != 3 AND X13 != 8 AND X13 != 19 AND X13 != 40],{'0': {'precision': 0.7947749305903236; 'recall': 0.8720970883483994; 'f1-score': 0.831642615611754; 'support': 20023}; '1': {'precision': 0.4184831970935513; 'recall': 0.2901448362720403; 'f1-score': 0.3426924507251766; 'support': 6352}; 'accuracy': 0.7319431279620853; 'macro avg': {'precision': 0.6066290638419374; 'recall': 0.5811209623102198; 'f1-score': 0.5871675331684654; 'support': 26375}; 'weighted avg': {'precision': 0.7041510408776601; 'recall': 0.7319431279620853; 'f1-score': 0.7138867313516767; 'support': 26375}},{'0': {'precision': 0.7981162981162981; 'recall': 0.8759550561797753; 'f1-score': 0.8352260552817656; 'support': 2225}; '1': {'precision': 0.4344262295081967; 'recall': 0.300709219858156; 'f1-score': 0.35540653813914497; 'support': 705}; 'accuracy': 0.7375426621160409; 'macro avg': {'precision': 0.6162712638122474; 'recall': 0.5883321380189657; 'f1-score': 0.5953162967104553; 'support': 2930}; 'weighted avg': {'precision': 0.7106072543044513; 'recall': 0.7375426621160409; 'f1-score': 0.7197746014983023; 'support': 2930}}
5,3,DNF,8,26375,2930,1648,[16; 17],296,176.860025,0.769966,41,[X0 < 21.500000 AND X1 != 6 AND X3 != 4 AND X3 != 5 AND X3 != 10 AND X3 != 11 AND X5 != 0 AND X5 != 5 AND X6 != 5 AND X6 != 7 AND X6 != 14 AND X6 == 4 AND X7 != 1 AND X13 != 32] OR [X0 >= 35.500000 AND X1 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 5 AND X5 == 2 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X7 != 1] OR [X0 >= 23.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 15 AND X3 == 8 AND X6 != 3 AND X6 != 6 AND X7 != 5 AND X8 != 0 AND X13 != 33],{'0': {'precision': 0.8688216892596454; 'recall': 0.832201358369956; 'f1-score': 0.8501173349658198; 'support': 20024}; '1': {'precision': 0.5330090340514246; 'recall': 0.6038419146591087; 'f1-score': 0.5662188099808061; 'support': 6351}; 'accuracy': 0.7772132701421801; 'macro avg': {'precision': 0.700915361655535; 'recall': 0.7180216365145324; 'f1-score': 0.7081680724733129; 'support': 26375}; 'weighted avg': {'precision': 0.7879592751088432; 'recall': 0.7772132701421801; 'f1-score': 0.7817556465419403; 'support': 26375}},{'0': {'precision': 0.8601301115241635; 'recall': 0.8322841726618705; 'f1-score': 0.8459780621572212; 'support': 2224}; '1': {'precision': 0.5205655526992288; 'recall': 0.5736543909348442; 'f1-score': 0.545822102425876; 'support': 706}; 'accuracy': 0.7699658703071672; 'macro avg': {'precision': 0.6903478321116961; 'recall': 0.7029692817983573; 'f1-score': 0.6959000822915486; 'support': 2930}; 'weighted avg': {'precision': 0.7783101188516707; 'recall': 0.7699658703071672; 'f1-score': 0.7736537933618868; 'support': 2930}}
5,3,DNF,9,26375,2930,1648,[16; 17],296,116.648360,0.758362,43,[X0 >= 35.500000 AND X1 != 5 AND X1 != 6 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 9 AND X7 != 5 AND X13 != 23 AND X13 != 40] OR [X0 < 21.500000 AND X1 != 0 AND X1 != 1 AND X1 != 7 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X5 != 4 AND X6 != 5 AND X6 != 7 AND X6 != 9 AND X13 != 26] OR [X0 >= 29.500000 AND X1 != 5 AND X1 != 6 AND X3 != 4 AND X3 != 6 AND X3 != 15 AND X5 != 3 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X10 >= 3048.000000 AND X12 < 49.500000 AND X13 != 16],{'0': {'precision': 0.8313898369359121; 'recall': 0.8758989212944467; 'f1-score': 0.8530642023346304; 'support': 20024}; '1': {'precision': 0.5292669066111005; 'recall': 0.439930719571721; 'f1-score': 0.48048151332760103; 'support': 6351}; 'accuracy': 0.7709194312796208; 'macro avg': {'precision': 0.6803283717735062; 'recall': 0.6579148204330838; 'f1-score': 0.6667728578311157; 'support': 26375}; 'weighted avg': {'precision': 0.7586397808034807; 'recall': 0.7709194312796208; 'f1-score': 0.7633477034575255; 'support': 26375}},{'0': {'precision': 0.8236549957301452; 'recall': 0.8673561151079137; 'f1-score': 0.8449408672798949; 'support': 2224}; '1': {'precision': 0.49829931972789115; 'recall': 0.415014164305949; 'f1-score': 0.4528593508500773; 'support': 706}; 'accuracy': 0.7583617747440273; 'macro avg': {'precision': 0.6609771577290182; 'recall': 0.6411851397069314; 'f1-score': 0.6489001090649861; 'support': 2930}; 'weighted avg': {'precision': 0.7452587133896703; 'recall': 0.7583617747440273; 'f1-score': 0.7504666179285464; 'support': 2930}}
5,3,DNF,0,26374,2931,824,[32; 33],296,59.527582,0.787445,48,[X1 != 6 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X10 >= 57.000000 AND X13 != 20 AND X13 != 30 AND X13 != 38] OR [X0 >= 27.500000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X5 != 4 AND X5 == 2 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 3 AND X8 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 19 AND X13 != 22 AND X13 != 26] OR [X0 >= 43.500000 AND X3 != 3 AND X3 != 4 AND X3 == 15 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X8 == 4 AND X13 != 7 AND X13 != 21 AND X13 != 24 AND X13 != 40],{'0': {'precision': 0.8856420191583253; 'recall': 0.8219048094691105; 'f1-score': 0.8525838621940163; 'support': 20023}; '1': {'precision': 0.5423511293634496; 'recall': 0.6654070225161391; 'f1-score': 0.5976101251502509; 'support': 6351}; 'accuracy': 0.7842193068931523; 'macro avg': {'precision': 0.7139965742608875; 'recall': 0.7436559159926248; 'f1-score': 0.7250969936721336; 'support': 26374}; 'weighted avg': {'precision': 0.8029757402060521; 'recall': 0.7842193068931523; 'f1-score': 0.7911848251133704; 'support': 26374}},{'0': {'precision': 0.8869565217391304; 'recall': 0.8251685393258427; 'f1-score': 0.8549476135040746; 'support': 2225}; '1': {'precision': 0.5481997677119629; 'recall': 0.6685552407932012; 'f1-score': 0.6024250159540524; 'support': 706}; 'accuracy': 0.7874445581712726; 'macro avg': {'precision': 0.7175781447255467; 'recall': 0.7468618900595219; 'f1-score': 0.7286863147290634; 'support': 2931}; 'weighted avg': {'precision': 0.8053590231573562; 'recall': 0.7874445581712726; 'f1-score': 0.7941216312897056; 'support': 2931}}
5,3,DNF,1,26374,2931,824,[32; 33],296,67.829309,0.756397,49,[X0 >= 35.500000 AND X1 != 4 AND X3 != 10 AND X5 != 3 AND X5 != 4 AND X6 != 3 AND X7 != 1 AND X7 != 2 AND X8 == 4 AND X12 < 41.500000 AND X13 != 6 AND X13 != 26 AND X13 != 33] OR [X0 >= 29.500000 AND X1 != 2 AND X1 != 5 AND X3 != 3 AND X3 != 4 AND X3 != 11 AND X5 != 5 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 == 0 AND X11 >= 1568.500000 AND X13 != 4 AND X13 != 7] OR [X1 != 0 AND X3 != 0 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 12 AND X4 >= 10.500000 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X8 != 2 AND X9 AND X12 < 41.500000 AND X12 >= 34.500000 AND X13 != 12 AND X13 != 21],{'0': {'precision': 0.7898834358467031; 'recall': 0.9171452829246367; 'f1-score': 0.8487705675725642; 'support': 20023}; '1': {'precision': 0.46912; 'recall': 0.23082979058415998; 'f1-score': 0.3094132545377797; 'support': 6351}; 'accuracy': 0.7518768484113142; 'macro avg': {'precision': 0.6295017179233515; 'recall': 0.5739875367543983; 'f1-score': 0.579091911055172; 'support': 26374}; 'weighted avg': {'precision': 0.7126418880700134; 'recall': 0.7518768484113142; 'f1-score': 0.7188904471856713; 'support': 26374}},{'0': {'precision': 0.7927160015497869; 'recall': 0.9195505617977529; 'f1-score': 0.8514357053682896; 'support': 2225}; '1': {'precision': 0.48857142857142855; 'recall': 0.24220963172804533; 'f1-score': 0.32386363636363635; 'support': 706}; 'accuracy': 0.7563971340839304; 'macro avg': {'precision': 0.6406437150606077; 'recall': 0.5808800967628991; 'f1-score': 0.587649670865963; 'support': 2931}; 'weighted avg': {'precision': 0.7194556574615163; 'recall': 0.7563971340839304; 'f1-score': 0.7243576157342788; 'support': 2931}}
5,3,DNF,2,26374,2931,824,[32; 33],296,136.490461,0.747526,54,[X0 >= 27.500000 AND X3 != 1 AND X3 != 15 AND X5 != 3 AND X5 != 5 AND X6 != 0 AND X6 != 6 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X7 == 0 AND X11 < 2218.500000 AND X12 >= 41.500000 AND X13 != 0 AND X13 != 6 AND X13 != 10 AND X13 != 31 AND X13 != 35] OR [X0 >= 43.500000 AND X3 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 11 AND X3 == 9 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X8 == 4 AND X12 < 41.500000 AND X13 != 4 AND X13 != 19 AND X13 != 24 AND X13 != 33] OR [X0 >= 54.500000 AND X1 != 5 AND X1 != 6 AND X3 != 5 AND X3 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 3 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 18 AND X13 != 28 AND X13 != 36],{'0': {'precision': 0.8131903985085062; 'recall': 0.8713479498576637; 'f1-score': 0.8412652490476878; 'support': 20023}; '1': {'precision': 0.47631632445619027; 'recall': 0.3689182805857345; 'f1-score': 0.4157941437444542; 'support': 6351}; 'accuracy': 0.7503602032304543; 'macro avg': {'precision': 0.6447533614823482; 'recall': 0.6201331152216991; 'f1-score': 0.628529696396071; 'support': 26374}; 'weighted avg': {'precision': 0.7320693230437962; 'recall': 0.7503602032304543; 'f1-score': 0.73880953547444; 'support': 26374}},{'0': {'precision': 0.8134233853946813; 'recall': 0.8660674157303371; 'f1-score': 0.8389203308663474; 'support': 2225}; '1': {'precision': 0.4697508896797153; 'recall': 0.37393767705382436; 'f1-score': 0.416403785488959; 'support': 706}; 'accuracy': 0.7475264414875469; 'macro avg': {'precision': 0.6415871375371983; 'recall': 0.6200025463920807; 'f1-score': 0.6276620581776532; 'support': 2931}; 'weighted avg': {'precision': 0.730641815290701; 'recall': 0.7475264414875469; 'f1-score': 0.7371473247126674; 'support': 2931}}
5,3,DNF,3,26374,2931,824,[32; 33],296,89.712274,0.767315,51,[X0 >= 35.500000 AND X1 != 6 AND X3 != 0 AND X3 != 4 AND X3 != 5 AND X5 != 4 AND X6 != 0 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X6 != 14 AND X8 != 2 AND X8 != 3 AND X9 AND X12 < 41.500000 AND X13 != 5 AND X13 != 13] OR [X1 != 0 AND X1 != 5 AND X1 != 7 AND X3 != 3 AND X3 == 0 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X11 < 1978.500000 AND X13 != 9 AND X13 != 21 AND X13 != 23 AND X13 != 26 AND X13 != 40 AND X13 != 41] OR [X0 >= 35.500000 AND X1 != 6 AND X1 != 7 AND X3 != 6 AND X3 != 8 AND X4 >= 12.500000 AND X5 != 3 AND X5 != 4 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 4 AND X8 == 4 AND X13 != 8 AND X13 != 30 AND X13 != 36],{'0': {'precision': 0.8181609827649432; 'recall': 0.8914248614093793; 'f1-score': 0.8532230693850236; 'support': 20023}; '1': {'precision': 0.523036419482229; 'recall': 0.37537395685718783; 'f1-score': 0.437070308919241; 'support': 6351}; 'accuracy': 0.767157048608478; 'macro avg': {'precision': 0.6705987011235861; 'recall': 0.6333994091332835; 'f1-score': 0.6451466891521322; 'support': 26374}; 'weighted avg': {'precision': 0.7470934123771173; 'recall': 0.767157048608478; 'f1-score': 0.7530112629954663; 'support': 26374}},{'0': {'precision': 0.8155419222903886; 'recall': 0.8961797752808989; 'f1-score': 0.8539614561027837; 'support': 2225}; '1': {'precision': 0.5246913580246914; 'recall': 0.3611898016997167; 'f1-score': 0.4278523489932886; 'support': 706}; 'accuracy': 0.7673149095871716; 'macro avg': {'precision': 0.67011664015754; 'recall': 0.6286847884903077; 'f1-score': 0.6409069025480362; 'support': 2931}; 'weighted avg': {'precision': 0.7454837515733697; 'recall': 0.7673149095871716; 'f1-score': 0.7513230973108004; 'support': 2931}}
