lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26374,2931,3296,[8; 9],296,607.465236,0.803139,4,[X3 == 12 OR X3 == 14 OR X10 >= 4243.500000 OR X13 == 30],{'0': {'precision': 0.8198108726628957; 'recall': 0.9482095590071418; 'f1-score': 0.879347876429994; 'support': 20023}; '1': {'precision': 0.6774494556765164; 'recall': 0.34293811998110535; 'f1-score': 0.4553627430482961; 'support': 6351}; 'accuracy': 0.8024569651929931; 'macro avg': {'precision': 0.748630164169706; 'recall': 0.6455738394941235; 'f1-score': 0.667355309739145; 'support': 26374}; 'weighted avg': {'precision': 0.7855294834431908; 'recall': 0.8024569651929931; 'f1-score': 0.7772499928284484; 'support': 26374}},{'0': {'precision': 0.8174114021571649; 'recall': 0.9537078651685393; 'f1-score': 0.8803152872847957; 'support': 2225}; '1': {'precision': 0.6925373134328359; 'recall': 0.3286118980169972; 'f1-score': 0.4457252641690682; 'support': 706}; 'accuracy': 0.8031388604571819; 'macro avg': {'precision': 0.7549743577950003; 'recall': 0.6411598815927683; 'f1-score': 0.6630202757269319; 'support': 2931}; 'weighted avg': {'precision': 0.7873325530819768; 'recall': 0.8031388604571819; 'f1-score': 0.775634101232355; 'support': 2931}}
5,3,DNF,0,26374,2931,412,[64; 65],296,187.637202,0.749232,64,[X0 < 54.500000 AND X1 != 2 AND X1 != 6 AND X3 != 0 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X3 != 15 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X7 != 3 AND X8 != 3 AND X11 < 1975.500000 AND X12 < 49.500000] OR [X0 >= 27.500000 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 8 AND X5 != 0 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 14 AND X7 != 4 AND X7 == 0 AND X10 < 57.000000 AND X12 >= 39.500000 AND X13 != 18 AND X13 != 26 AND X13 != 31] OR [X0 >= 27.500000 AND X1 != 1 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X3 != 15 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 10 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 0 AND X8 != 3 AND X13 != 1 AND X13 != 3 AND X13 != 7 AND X13 != 12 AND X13 != 24 AND X13 == 39],{'0': {'precision': 0.8529836877968201; 'recall': 0.8252509613943965; 'f1-score': 0.8388881837796675; 'support': 20023}; '1': {'precision': 0.5002856326763782; 'recall': 0.5515666824122185; 'f1-score': 0.5246761027484459; 'support': 6351}; 'accuracy': 0.7593463259270493; 'macro avg': {'precision': 0.6766346602365991; 'recall': 0.6884088219033075; 'f1-score': 0.6817821432640567; 'support': 26374}; 'weighted avg': {'precision': 0.7680521132131419; 'recall': 0.7593463259270493; 'f1-score': 0.7632242372175498; 'support': 26374}},{'0': {'precision': 0.8445883441258094; 'recall': 0.8206741573033708; 'f1-score': 0.8324595395486665; 'support': 2225}; '1': {'precision': 0.4811443433029909; 'recall': 0.5240793201133145; 'f1-score': 0.5016949152542373; 'support': 706}; 'accuracy': 0.7492323439099283; 'macro avg': {'precision': 0.6628663437144001; 'recall': 0.6723767387083426; 'f1-score': 0.6670772274014518; 'support': 2931}; 'weighted avg': {'precision': 0.7570443439276143; 'recall': 0.7492323439099283; 'f1-score': 0.7527871326050066; 'support': 2931}}
5,3,DNF,1,26374,2931,412,[64; 65],296,165.574295,0.759127,68,[X1 != 4 AND X1 == 2 AND X3 != 0 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 6 AND X6 != 7 AND X6 != 13 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X8 == 4 AND X13 != 0 AND X13 != 19 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 28] OR [X0 >= 27.500000 AND X1 != 8 AND X3 != 1 AND X3 != 4 AND X3 != 6 AND X3 != 15 AND X4 >= 10.500000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X13 != 6 AND X13 != 34] OR [X0 < 61.500000 AND X0 >= 35.500000 AND X1 == 4 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X4 >= 8.500000 AND X6 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X8 != 3 AND X8 == 4 AND X13 != 10 AND X13 != 13 AND X13 != 19 AND X13 != 23 AND X13 != 26 AND X13 != 40 AND X13 == 39],{'0': {'precision': 0.867496029645315; 'recall': 0.8184088298456774; 'f1-score': 0.8422378125562152; 'support': 20023}; '1': {'precision': 0.5141635489043292; 'recall': 0.6058888364037159; 'f1-score': 0.556270328876039; 'support': 6351}; 'accuracy': 0.7672328808675211; 'macro avg': {'precision': 0.6908297892748221; 'recall': 0.7121488331246967; 'f1-score': 0.6992540707161271; 'support': 26374}; 'weighted avg': {'precision': 0.7824116819852709; 'recall': 0.7672328808675211; 'f1-score': 0.7733753158225836; 'support': 26374}},{'0': {'precision': 0.8614945264159923; 'recall': 0.8134831460674158; 'f1-score': 0.836800739713361; 'support': 2225}; '1': {'precision': 0.5; 'recall': 0.5878186968838527; 'f1-score': 0.5403645833333333; 'support': 706}; 'accuracy': 0.7591265779597407; 'macro avg': {'precision': 0.6807472632079962; 'recall': 0.7006509214756342; 'f1-score': 0.6885826615233471; 'support': 2931}; 'weighted avg': {'precision': 0.7744201027893493; 'recall': 0.7591265779597407; 'f1-score': 0.7653971483096423; 'support': 2931}}
5,3,DNF,2,26374,2931,412,[64; 65],296,212.533442,0.756738,64,[X0 >= 61.500000 AND X1 != 7 AND X1 != 8 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X5 != 1 AND X6 != 0 AND X6 != 2 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 0 AND X13 != 6 AND X13 != 12 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 29 AND X13 != 31] OR [X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 2 AND X3 != 2 AND X3 != 6 AND X3 != 14 AND X4 >= 8.500000 AND X6 != 3 AND X7 != 2 AND X8 != 3 AND X8 == 4 AND X9 AND X12 >= 39.500000 AND X13 != 0 AND X13 != 4 AND X13 != 11 AND X13 != 12 AND X13 != 33 AND X13 != 41] OR [X0 < 54.500000 AND X1 != 5 AND X3 != 7 AND X4 >= 9.500000 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X7 != 0 AND X7 != 1 AND X7 != 3 AND X7 != 4 AND X13 != 7 AND X13 != 17 AND X13 != 29 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8309244349597439; 'recall': 0.8556160415522149; 'f1-score': 0.8430894909081962; 'support': 20023}; '1': {'precision': 0.4977414871438499; 'recall': 0.45111006140765236; 'f1-score': 0.47327992070702896; 'support': 6351}; 'accuracy': 0.7582088420414044; 'macro avg': {'precision': 0.664332961051797; 'recall': 0.6533630514799337; 'f1-score': 0.6581847058076126; 'support': 26374}; 'weighted avg': {'precision': 0.7506922023981778; 'recall': 0.7582088420414044; 'f1-score': 0.7540373721416984; 'support': 26374}},{'0': {'precision': 0.8324538258575198; 'recall': 0.8507865168539326; 'f1-score': 0.8415203378528562; 'support': 2225}; '1': {'precision': 0.4946727549467275; 'recall': 0.4603399433427762; 'f1-score': 0.4768892149669846; 'support': 706}; 'accuracy': 0.7567383145684067; 'macro avg': {'precision': 0.6635632904021237; 'recall': 0.6555632300983544; 'f1-score': 0.6592047764099204; 'support': 2931}; 'weighted avg': {'precision': 0.7510913434068138; 'recall': 0.7567383145684067; 'f1-score': 0.753690391500954; 'support': 2931}}
5,3,DNF,3,26374,2931,412,[64; 65],296,160.163808,0.792562,61,[X0 < 35.500000 AND X1 != 2 AND X1 != 6 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X4 >= 8.500000 AND X5 != 3 AND X5 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 12 AND X6 != 14 AND X8 != 3 AND X12 >= 49.500000 AND X13 != 3 AND X13 != 8 AND X13 != 26 AND X13 != 30 AND X13 != 40] OR [X0 < 61.500000 AND X0 >= 35.500000 AND X3 != 4 AND X3 != 10 AND X5 != 5 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 13 AND X7 != 1 AND X7 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 12 AND X13 != 19 AND X13 != 26 AND X13 != 33] OR [X0 >= 27.500000 AND X1 != 7 AND X3 != 0 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 9 AND X4 >= 9.500000 AND X5 != 4 AND X5 == 2 AND X6 != 0 AND X6 != 4 AND X6 != 6 AND X6 != 7 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 < 49.500000 AND X13 != 1 AND X13 != 7 AND X13 != 12 AND X13 != 22 AND X13 != 31],{'0': {'precision': 0.8599541650059784; 'recall': 0.8620586325725416; 'f1-score': 0.8610051128569647; 'support': 20023}; '1': {'precision': 0.561726436052047; 'recall': 0.5573925366084082; 'f1-score': 0.5595510946020706; 'support': 6351}; 'accuracy': 0.7886934101766891; 'macro avg': {'precision': 0.7108403005290127; 'recall': 0.7097255845904749; 'f1-score': 0.7102781037295176; 'support': 26374}; 'weighted avg': {'precision': 0.788139335757991; 'recall': 0.7886934101766891; 'f1-score': 0.7884133759214664; 'support': 26374}},{'0': {'precision': 0.8660027161611589; 'recall': 0.8597752808988764; 'f1-score': 0.8628777627424448; 'support': 2225}; '1': {'precision': 0.5678670360110804; 'recall': 0.5807365439093485; 'f1-score': 0.5742296918767508; 'support': 706}; 'accuracy': 0.7925622654384169; 'macro avg': {'precision': 0.7169348760861196; 'recall': 0.7202559124041125; 'f1-score': 0.7185537273095978; 'support': 2931}; 'weighted avg': {'precision': 0.7941897546511094; 'recall': 0.7925622654384169; 'f1-score': 0.7933501141477057; 'support': 2931}}
5,3,DNF,4,26374,2931,412,[64; 65],296,198.367579,0.812692,51,[X3 != 1 AND X3 != 3 AND X3 != 6 AND X4 < 14.500000 AND X6 != 0 AND X6 != 5 AND X6 != 6 AND X7 != 3 AND X8 != 1 AND X10 >= 4401.000000 AND X13 != 10 AND X13 != 24 AND X13 != 26 AND X13 != 35] OR [X3 != 0 AND X3 != 11 AND X3 != 12 AND X5 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 == 10 AND X7 != 1 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X13 != 8 AND X13 != 20 AND X13 != 32 AND X13 != 40] OR [X0 < 54.500000 AND X0 >= 43.500000 AND X1 != 7 AND X1 != 8 AND X3 != 5 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 3 AND X13 != 0 AND X13 != 5 AND X13 != 9 AND X13 != 36],{'0': {'precision': 0.8293319184684087; 'recall': 0.9367727113819108; 'f1-score': 0.8797842401500938; 'support': 20023}; '1': {'precision': 0.6630290125099814; 'recall': 0.39222169737049284; 'f1-score': 0.4928769291650178; 'support': 6351}; 'accuracy': 0.805641920072799; 'macro avg': {'precision': 0.746180465489195; 'recall': 0.6644972043762019; 'f1-score': 0.6863305846575558; 'support': 26374}; 'weighted avg': {'precision': 0.7892852908904163; 'recall': 0.805641920072799; 'f1-score': 0.7866148941249852; 'support': 26374}},{'0': {'precision': 0.8294025157232704; 'recall': 0.9483146067415731; 'f1-score': 0.8848815265254769; 'support': 2225}; '1': {'precision': 0.7028423772609819; 'recall': 0.38526912181303113; 'f1-score': 0.49771271729185723; 'support': 706}; 'accuracy': 0.812691914022518; 'macro avg': {'precision': 0.7661224464921261; 'recall': 0.6667918642773021; 'f1-score': 0.6912971219086671; 'support': 2931}; 'weighted avg': {'precision': 0.7989175420779699; 'recall': 0.812691914022518; 'f1-score': 0.7916228505381226; 'support': 2931}}
5,3,DNF,5,26375,2930,412,[64; 65],296,170.936538,0.743003,51,[X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 7 AND X4 >= 9.500000 AND X5 != 3 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 10 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X12 < 41.500000 AND X12 >= 39.500000 AND X13 != 9 AND X13 != 10 AND X13 != 31 AND X13 != 35] OR [X3 != 1 AND X3 != 3 AND X3 != 7 AND X3 != 12 AND X5 != 5 AND X5 == 2 AND X6 != 8 AND X7 != 2 AND X7 != 4 AND X7 != 5 AND X12 < 41.500000 AND X13 != 8 AND X13 != 26 AND X13 != 33 AND X13 != 39] OR [X0 >= 35.500000 AND X1 != 2 AND X3 != 2 AND X5 != 0 AND X5 != 5 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X7 == 0 AND X8 != 2 AND X13 != 3 AND X13 != 6 AND X13 != 9 AND X13 != 29],{'0': {'precision': 0.8462595097210481; 'recall': 0.7999800229735804; 'f1-score': 0.8224692562450259; 'support': 20023}; '1': {'precision': 0.46219954344031156; 'recall': 0.5418765743073047; 'f1-score': 0.4988767301978404; 'support': 6352}; 'accuracy': 0.7378199052132701; 'macro avg': {'precision': 0.6542295265806799; 'recall': 0.6709282986404426; 'f1-score': 0.6606729932214331; 'support': 26375}; 'weighted avg': {'precision': 0.7537647644768685; 'recall': 0.7378199052132701; 'f1-score': 0.7445371339530175; 'support': 26375}},{'0': {'precision': 0.848155156102176; 'recall': 0.8058426966292135; 'f1-score': 0.8264577091495736; 'support': 2225}; '1': {'precision': 0.47058823529411764; 'recall': 0.5446808510638298; 'f1-score': 0.5049309664694279; 'support': 705}; 'accuracy': 0.7430034129692833; 'macro avg': {'precision': 0.6593716956981468; 'recall': 0.6752617738465216; 'f1-score': 0.6656943378095008; 'support': 2930}; 'weighted avg': {'precision': 0.7573071427336842; 'recall': 0.7430034129692833; 'f1-score': 0.7490937659449652; 'support': 2930}}
5,3,DNF,6,26375,2930,412,[64; 65],296,181.877795,0.683959,52,[X3 != 0 AND X3 != 1 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 15 AND X4 < 14.500000 AND X6 != 0 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X7 != 2 AND X10 >= 3048.000000 AND X13 != 5 AND X13 != 31 AND X13 != 34] OR [X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 2 AND X1 != 7 AND X5 != 4 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X7 != 3 AND X8 != 0 AND X12 < 41.500000 AND X12 >= 39.500000 AND X13 != 3 AND X13 != 26 AND X13 != 27 AND X13 != 37] OR [X1 != 0 AND X1 != 5 AND X3 != 6 AND X4 >= 9.500000 AND X5 != 0 AND X6 != 4 AND X6 != 9 AND X6 != 14 AND X7 != 4 AND X8 == 4 AND X11 < 1820.500000 AND X12 >= 34.500000 AND X13 != 6 AND X13 != 8 AND X13 != 19 AND X13 != 32 AND X13 != 41],{'0': {'precision': 0.8318594234523946; 'recall': 0.7234680117864456; 'f1-score': 0.773886796484761; 'support': 20023}; '1': {'precision': 0.38210021202990735; 'recall': 0.5390428211586902; 'f1-score': 0.4472017240253379; 'support': 6352}; 'accuracy': 0.6790521327014218; 'macro avg': {'precision': 0.606979817741151; 'recall': 0.6312554164725679; 'f1-score': 0.6105442602550495; 'support': 26375}; 'weighted avg': {'precision': 0.7235420581081049; 'recall': 0.6790521327014218; 'f1-score': 0.6952098834890357; 'support': 26375}},{'0': {'precision': 0.8370524130773223; 'recall': 0.7249438202247191; 'f1-score': 0.7769749518304432; 'support': 2225}; '1': {'precision': 0.3898305084745763; 'recall': 0.5546099290780142; 'f1-score': 0.45784543325526933; 'support': 705}; 'accuracy': 0.6839590443686007; 'macro avg': {'precision': 0.6134414607759493; 'recall': 0.6397768746513667; 'f1-score': 0.6174101925428562; 'support': 2930}; 'weighted avg': {'precision': 0.7294444121404842; 'recall': 0.6839590443686007; 'f1-score': 0.7001878151084303; 'support': 2930}}
5,3,DNF,7,26375,2930,412,[64; 65],296,183.953655,0.784642,58,[X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X1 != 8 AND X3 != 4 AND X3 != 11 AND X3 != 15 AND X4 >= 8.500000 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 14 AND X7 != 2 AND X8 == 4 AND X9 AND X12 >= 39.500000 AND X13 != 40] OR [X0 >= 21.500000 AND X3 != 3 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X4 >= 9.500000 AND X5 != 5 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 >= 34.500000 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 20 AND X13 != 21] OR [X0 >= 35.500000 AND X1 != 2 AND X1 != 5 AND X3 != 0 AND X5 != 0 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 13 AND X7 != 3 AND X11 < 1568.500000 AND X12 >= 41.500000 AND X13 != 20 AND X13 != 24 AND X13 != 36],{'0': {'precision': 0.8510444177671068; 'recall': 0.8851320980871997; 'f1-score': 0.8677536231884058; 'support': 20023}; '1': {'precision': 0.5855855855855856; 'recall': 0.5116498740554156; 'f1-score': 0.5461267013947236; 'support': 6352}; 'accuracy': 0.7951848341232227; 'macro avg': {'precision': 0.7183150016763462; 'recall': 0.6983909860713077; 'f1-score': 0.7069401622915648; 'support': 26375}; 'weighted avg': {'precision': 0.7871128726669354; 'recall': 0.7951848341232227; 'f1-score': 0.7902948854733928; 'support': 26375}},{'0': {'precision': 0.8480349344978166; 'recall': 0.8728089887640449; 'f1-score': 0.8602436323366556; 'support': 2225}; '1': {'precision': 0.5578125; 'recall': 0.5063829787234042; 'f1-score': 0.5308550185873606; 'support': 705}; 'accuracy': 0.784641638225256; 'macro avg': {'precision': 0.7029237172489083; 'recall': 0.6895959837437245; 'f1-score': 0.6955493254620081; 'support': 2930}; 'weighted avg': {'precision': 0.778203256572574; 'recall': 0.7846416382252558; 'f1-score': 0.780988010257047; 'support': 2930}}
5,3,DNF,8,26375,2930,412,[64; 65],296,151.355054,0.729010,69,[X1 != 0 AND X3 != 1 AND X3 != 4 AND X3 != 8 AND X4 < 12.500000 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X8 != 3 AND X8 != 4 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 12 AND X13 != 32 AND X13 != 33] OR [X0 < 35.500000 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 12 AND X3 != 14 AND X4 >= 9.500000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X7 != 1 AND X7 != 3 AND X8 != 3 AND X13 != 5 AND X13 != 22 AND X13 != 27 AND X13 != 32] OR [X0 >= 35.500000 AND X1 != 0 AND X1 != 6 AND X3 != 0 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X5 != 4 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 3 AND X8 == 4 AND X13 != 26 AND X13 != 31 AND X13 != 33 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8392734930244802; 'recall': 0.7961446264482621; 'f1-score': 0.8171403675132627; 'support': 20024}; '1': {'precision': 0.4468834688346883; 'recall': 0.5192883010549519; 'f1-score': 0.48037287888718955; 'support': 6351}; 'accuracy': 0.729478672985782; 'macro avg': {'precision': 0.6430784809295842; 'recall': 0.6577164637516071; 'f1-score': 0.6487566232002261; 'support': 26375}; 'weighted avg': {'precision': 0.7447874629342671; 'recall': 0.729478672985782; 'f1-score': 0.736048033095663; 'support': 26375}},{'0': {'precision': 0.8347378277153558; 'recall': 0.8017086330935251; 'f1-score': 0.8178899082568807; 'support': 2224}; '1': {'precision': 0.4445843828715365; 'recall': 0.5; 'f1-score': 0.4706666666666666; 'support': 706}; 'accuracy': 0.7290102389078499; 'macro avg': {'precision': 0.6396611052934461; 'recall': 0.6508543165467626; 'f1-score': 0.6442782874617736; 'support': 2930}; 'weighted avg': {'precision': 0.7407281580703946; 'recall': 0.7290102389078499; 'f1-score': 0.734224512842993; 'support': 2930}}
5,3,DNF,9,26375,2930,412,[64; 65],296,310.504098,0.778498,55,[X0 >= 29.500000 AND X1 != 1 AND X1 == 4 AND X3 != 1 AND X3 != 4 AND X3 != 7 AND X3 != 8 AND X3 != 14 AND X3 == 11 AND X5 != 4 AND X6 != 1 AND X6 != 4 AND X6 != 6 AND X6 != 9 AND X6 != 13 AND X7 != 1 AND X8 != 1 AND X8 == 4 AND X12 >= 41.500000 AND X13 != 20] OR [X3 != 6 AND X3 != 7 AND X3 != 11 AND X5 == 2 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X13 != 3 AND X13 != 6 AND X13 != 13 AND X13 != 23 AND X13 != 26 AND X13 != 41] OR [X0 < 27.500000 AND X0 >= 21.500000 AND X1 != 7 AND X1 != 8 AND X1 == 4 AND X3 != 3 AND X3 != 4 AND X3 != 13 AND X4 >= 9.500000 AND X6 != 5 AND X6 != 9 AND X7 != 2 AND X7 != 3 AND X13 != 4 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 34],{'0': {'precision': 0.8604580152671756; 'recall': 0.8443867359168997; 'f1-score': 0.8523466249936986; 'support': 20024}; '1': {'precision': 0.5366542750929368; 'recall': 0.5682569674067076; 'f1-score': 0.552003670847354; 'support': 6351}; 'accuracy': 0.7778957345971564; 'macro avg': {'precision': 0.6985561451800562; 'recall': 0.7063218516618037; 'f1-score': 0.7021751479205263; 'support': 26375}; 'weighted avg': {'precision': 0.7824873023251248; 'recall': 0.7778957345971564; 'f1-score': 0.7800251803763172; 'support': 26375}},{'0': {'precision': 0.8587699316628702; 'recall': 0.8475719424460432; 'f1-score': 0.8531341932563928; 'support': 2224}; '1': {'precision': 0.5387755102040817; 'recall': 0.5609065155807366; 'f1-score': 0.5496183206106869; 'support': 706}; 'accuracy': 0.7784982935153584; 'macro avg': {'precision': 0.698772720933476; 'recall': 0.7042392290133899; 'f1-score': 0.7013762569335399; 'support': 2930}; 'weighted avg': {'precision': 0.7816654737960085; 'recall': 0.7784982935153584; 'f1-score': 0.7800003345233321; 'support': 2930}}
5,3,DNF,0,26374,2931,206,[128; 129],296,1110.327465,0.746503,83,[X0 < 61.500000 AND X0 >= 35.500000 AND X1 != 2 AND X3 != 1 AND X3 != 3 AND X3 != 7 AND X5 != 0 AND X5 != 6 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 10 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 0 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X13 == 39] OR [X0 < 61.500000 AND X0 >= 27.500000 AND X1 != 2 AND X3 != 6 AND X3 != 7 AND X3 != 9 AND X5 != 0 AND X5 != 6 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X7 != 1 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 < 65.500000 AND X12 >= 39.500000 AND X13 != 6 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 35] OR [X0 < 54.500000 AND X0 >= 27.500000 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 7 AND X3 != 13 AND X3 == 9 AND X5 != 5 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X12 < 65.500000 AND X13 != 4 AND X13 != 6 AND X13 != 18 AND X13 != 20 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 35],{'0': {'precision': 0.8174363400949504; 'recall': 0.8513209808719973; 'f1-score': 0.83403464135434; 'support': 20023}; '1': {'precision': 0.4607860894765441; 'recall': 0.4005668398677374; 'f1-score': 0.4285714285714286; 'support': 6351}; 'accuracy': 0.7427769773261546; 'macro avg': {'precision': 0.6391112147857472; 'recall': 0.6259439103698673; 'f1-score': 0.6313030349628843; 'support': 26374}; 'weighted avg': {'precision': 0.7315530557362069; 'recall': 0.7427769773261546; 'f1-score': 0.7363969351139416; 'support': 26374}},{'0': {'precision': 0.8218940052128584; 'recall': 0.8503370786516854; 'f1-score': 0.8358736470068479; 'support': 2225}; '1': {'precision': 0.47058823529411764; 'recall': 0.4192634560906516; 'f1-score': 0.4434456928838952; 'support': 706}; 'accuracy': 0.746502900034118; 'macro avg': {'precision': 0.646241120253488; 'recall': 0.6348002673711685; 'f1-score': 0.6396596699453715; 'support': 2931}; 'weighted avg': {'precision': 0.7372737822300434; 'recall': 0.746502900034118; 'f1-score': 0.7413481827929943; 'support': 2931}}
