l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.548115,0.603774,3,[X2 >= 1.400000 OR X2 < 0.800000 OR X6 < 19.000000],{'0.0': {'precision': 0.3945578231292517; 'recall': 0.43283582089552236; 'f1-score': 0.4128113879003559; 'support': 134}; '1.0': {'precision': 0.7632398753894081; 'recall': 0.7335329341317365; 'f1-score': 0.7480916030534351; 'support': 334}; 'accuracy': 0.6474358974358975; 'macro avg': {'precision': 0.5788988492593299; 'recall': 0.5831843775136294; 'f1-score': 0.5804514954768956; 'support': 468}; 'weighted avg': {'precision': 0.6576770655542351; 'recall': 0.6474358974358974; 'f1-score': 0.6520925670908013; 'support': 468}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7105263157894737; 'f1-score': 0.7200000000000001; 'support': 38}; 'accuracy': 0.6037735849056604; 'macro avg': {'precision': 0.5211148648648649; 'recall': 0.5219298245614035; 'f1-score': 0.5212903225806452; 'support': 53}; 'weighted avg': {'precision': 0.6116458439571646; 'recall': 0.6037735849056604; 'f1-score': 0.607522824102252; 'support': 53}}
l: 10,1,DNF,7,469,52,58,[8; 9],158,1.202568,0.730769,2,[X0 >= 23.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.3956043956043956; 'recall': 0.26865671641791045; 'f1-score': 0.31999999999999995; 'support': 134}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.835820895522388; 'f1-score': 0.7854137447405329; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5681725681725681; 'recall': 0.5522388059701493; 'f1-score': 0.5527068723702664; 'support': 469}; 'weighted avg': {'precision': 0.6421303564160706; 'recall': 0.673773987206823; 'f1-score': 0.6524383891003807; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 10,1,DNF,8,469,52,58,[8; 9],158,1.232260,0.788462,1,[X4 >= 182.000000],{'0.0': {'precision': 0.4125874125874126; 'recall': 0.44029850746268656; 'f1-score': 0.4259927797833935; 'support': 134}; '1.0': {'precision': 0.7699386503067485; 'recall': 0.7492537313432835; 'f1-score': 0.7594553706505295; 'support': 335}; 'accuracy': 0.6609808102345416; 'macro avg': {'precision': 0.5912630314470806; 'recall': 0.594776119402985; 'f1-score': 0.5927240752169615; 'support': 469}; 'weighted avg': {'precision': 0.6678382966726525; 'recall': 0.6609808102345416; 'f1-score': 0.6641803446884906; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5333333333333333; 'f1-score': 0.5925925925925926; 'support': 15}; '1.0': {'precision': 0.825; 'recall': 0.8918918918918919; 'f1-score': 0.8571428571428571; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7458333333333333; 'recall': 0.7126126126126127; 'f1-score': 0.7248677248677249; 'support': 52}; 'weighted avg': {'precision': 0.7793269230769231; 'recall': 0.7884615384615384; 'f1-score': 0.7808302808302808; 'support': 52}}
l: 10,1,DNF,9,469,52,58,[8; 9],158,1.515775,0.500000,3,[X0 >= 23.000000 AND X6 >= 23.000000 AND X8 < 3.600000],{'0.0': {'precision': 0.40669856459330145; 'recall': 0.6343283582089553; 'f1-score': 0.4956268221574343; 'support': 134}; '1.0': {'precision': 0.8115384615384615; 'recall': 0.6298507462686567; 'f1-score': 0.7092436974789916; 'support': 335}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.6091185130658815; 'recall': 0.6320895522388059; 'f1-score': 0.602435259818213; 'support': 469}; 'weighted avg': {'precision': 0.6958699195541301; 'recall': 0.6311300639658849; 'f1-score': 0.6482103045299753; 'support': 469}},{'0.0': {'precision': 0.3103448275862069; 'recall': 0.6; 'f1-score': 0.4090909090909091; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.4594594594594595; 'f1-score': 0.5666666666666667; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5247376311844077; 'recall': 0.5297297297297298; 'f1-score': 0.4878787878787879; 'support': 52}; 'weighted avg': {'precision': 0.6154422788605698; 'recall': 0.5; 'f1-score': 0.5212121212121212; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.679499 (+- 0.082786), (mean training time) 1.459838 (+- 0.134654)
l: 10,1,DNF,0,468,53,29,[16; 17],158,0.703202,0.622642,3,[X5 >= 25.000000 AND X6 >= 19.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.4076086956521739; 'recall': 0.5597014925373134; 'f1-score': 0.4716981132075471; 'support': 134}; '1.0': {'precision': 0.7922535211267606; 'recall': 0.6736526946107785; 'f1-score': 0.7281553398058254; 'support': 334}; 'accuracy': 0.6410256410256411; 'macro avg': {'precision': 0.5999311083894673; 'recall': 0.616677093574046; 'f1-score': 0.5999267265066862; 'support': 468}; 'weighted avg': {'precision': 0.6821201736618149; 'recall': 0.6410256410256411; 'f1-score': 0.654725279198626; 'support': 468}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.7894736842105263; 'f1-score': 0.7500000000000001; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4935064935064935; 'recall': 0.49473684210526314; 'f1-score': 0.4903846153846154; 'support': 53}; 'weighted avg': {'precision': 0.5893163440333251; 'recall': 0.6226415094339622; 'f1-score': 0.6030478955007257; 'support': 53}}
l: 10,1,DNF,1,469,52,29,[16; 17],158,0.783538,0.557692,3,[X0 < 55.000000 AND X0 >= 23.000000 AND X4 >= 150.000000],{'0.0': {'precision': 0.2889908256880734; 'recall': 0.4666666666666667; 'f1-score': 0.35694050991501414; 'support': 135}; '1.0': {'precision': 0.7131474103585658; 'recall': 0.5359281437125748; 'f1-score': 0.611965811965812; 'support': 334}; 'accuracy': 0.5159914712153518; 'macro avg': {'precision': 0.5010691180233195; 'recall': 0.5012974051896207; 'f1-score': 0.4844531609404131; 'support': 469}; 'weighted avg': {'precision': 0.5910554296964838; 'recall': 0.5159914712153517; 'f1-score': 0.5385576759810409; 'support': 469}},{'0.0': {'precision': 0.32; 'recall': 0.5714285714285714; 'f1-score': 0.41025641025641024; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.5526315789473685; 'f1-score': 0.6461538461538462; 'support': 38}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5488888888888889; 'recall': 0.5620300751879699; 'f1-score': 0.5282051282051282; 'support': 52}; 'weighted avg': {'precision': 0.6545299145299146; 'recall': 0.5576923076923077; 'f1-score': 0.5826429980276134; 'support': 52}}
l: 10,1,DNF,2,469,52,29,[16; 17],158,0.737435,0.634615,1,[X0 >= 31.000000],{'0.0': {'precision': 0.46153846153846156; 'recall': 0.31343283582089554; 'f1-score': 0.37333333333333335; 'support': 134}; '1.0': {'precision': 0.7566137566137566; 'recall': 0.8537313432835821; 'f1-score': 0.8022440392706873; 'support': 335}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6090761090761091; 'recall': 0.5835820895522388; 'f1-score': 0.5877886863020103; 'support': 469}; 'weighted avg': {'precision': 0.6723065294493866; 'recall': 0.6993603411513859; 'f1-score': 0.6796981232885861; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.8108108108108109; 'f1-score': 0.759493670886076; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5071428571428571; 'recall': 0.5054054054054055; 'f1-score': 0.499746835443038; 'support': 52}; 'weighted avg': {'precision': 0.5947802197802198; 'recall': 0.6346153846153846; 'f1-score': 0.6096397273612464; 'support': 52}}
l: 10,1,DNF,3,469,52,29,[16; 17],158,0.678256,0.653846,2,[X5 >= 18.000000 AND X9 < 1.308000],{'0.0': {'precision': 0.40860215053763443; 'recall': 0.2835820895522388; 'f1-score': 0.33480176211453744; 'support': 134}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.835820895522388; 'f1-score': 0.7876230661040787; 'support': 335}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5766415008007321; 'recall': 0.5597014925373134; 'f1-score': 0.5612124141093081; 'support': 469}; 'weighted avg': {'precision': 0.6486583651992026; 'recall': 0.6780383795309168; 'f1-score': 0.6582455506784956; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 10,1,DNF,4,469,52,29,[16; 17],158,0.753443,0.557692,2,[X3 >= 0.200000 AND X6 >= 19.000000],{'0.0': {'precision': 0.41304347826086957; 'recall': 0.2835820895522388; 'f1-score': 0.336283185840708; 'support': 134}; '1.0': {'precision': 0.7453580901856764; 'recall': 0.8388059701492537; 'f1-score': 0.7893258426966292; 'support': 335}; 'accuracy': 0.6801705756929638; 'macro avg': {'precision': 0.579200784223273; 'recall': 0.5611940298507463; 'f1-score': 0.5628045142686686; 'support': 469}; 'weighted avg': {'precision': 0.6504110582071602; 'recall': 0.6801705756929638; 'f1-score': 0.6598850835949375; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.14814814814814814; 'support': 15}; '1.0': {'precision': 0.675; 'recall': 0.7297297297297297; 'f1-score': 0.7012987012987014; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.42083333333333334; 'recall': 0.4315315315315315; 'f1-score': 0.4247234247234248; 'support': 52}; 'weighted avg': {'precision': 0.5283653846153846; 'recall': 0.5576923076923077; 'f1-score': 0.5417360417360417; 'support': 52}}
l: 10,1,DNF,5,469,52,29,[16; 17],158,0.727704,0.634615,3,[X4 >= 150.000000 AND X8 < 4.100000 AND X9 < 1.060000],{'0.0': {'precision': 0.3898305084745763; 'recall': 0.5149253731343284; 'f1-score': 0.4437299035369775; 'support': 134}; '1.0': {'precision': 0.7773972602739726; 'recall': 0.6776119402985075; 'f1-score': 0.7240829346092504; 'support': 335}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.5836138843742744; 'recall': 0.5962686567164179; 'f1-score': 0.583906419073114; 'support': 469}; 'weighted avg': {'precision': 0.6666639026170024; 'recall': 0.6311300639658849; 'f1-score': 0.6439820685886011; 'support': 469}},{'0.0': {'precision': 0.4090909090909091; 'recall': 0.6; 'f1-score': 0.4864864864864865; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.6486486486486487; 'f1-score': 0.7164179104477612; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.6045454545454546; 'recall': 0.6243243243243244; 'f1-score': 0.6014521984671238; 'support': 52}; 'weighted avg': {'precision': 0.6872377622377622; 'recall': 0.6346153846153846; 'f1-score': 0.6500915381512395; 'support': 52}}
l: 10,1,DNF,6,469,52,29,[16; 17],158,0.746748,0.596154,2,[X0 >= 40.000000 AND X7 >= 5.100000],{'0.0': {'precision': 0.35046728971962615; 'recall': 0.5597014925373134; 'f1-score': 0.43103448275862066; 'support': 134}; '1.0': {'precision': 0.7686274509803922; 'recall': 0.5850746268656717; 'f1-score': 0.664406779661017; 'support': 335}; 'accuracy': 0.5778251599147122; 'macro avg': {'precision': 0.5595473703500091; 'recall': 0.5723880597014925; 'f1-score': 0.5477206312098188; 'support': 469}; 'weighted avg': {'precision': 0.6491531191916019; 'recall': 0.5778251599147122; 'f1-score': 0.5977289805460466; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4; 'f1-score': 0.3636363636363636; 'support': 15}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6756756756756757; 'f1-score': 0.7042253521126761; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5343137254901961; 'recall': 0.5378378378378379; 'f1-score': 0.5339308578745199; 'support': 52}; 'weighted avg': {'precision': 0.6193438914027148; 'recall': 0.5961538461538461; 'f1-score': 0.6059785285137398; 'support': 52}}
l: 10,1,DNF,7,469,52,29,[16; 17],158,0.725536,0.576923,1,[X9 >= 0.800000],{'0.0': {'precision': 0.18248175182481752; 'recall': 0.1865671641791045; 'f1-score': 0.1845018450184502; 'support': 134}; '1.0': {'precision': 0.6716867469879518; 'recall': 0.6656716417910448; 'f1-score': 0.6686656671664168; 'support': 335}; 'accuracy': 0.5287846481876333; 'macro avg': {'precision': 0.4270842494063847; 'recall': 0.4261194029850746; 'f1-score': 0.42658375609243354; 'support': 469}; 'weighted avg': {'precision': 0.5319138912270563; 'recall': 0.5287846481876333; 'f1-score': 0.530333146552712; 'support': 469}},{'0.0': {'precision': 0.1111111111111111; 'recall': 0.06666666666666667; 'f1-score': 0.08333333333333334; 'support': 15}; '1.0': {'precision': 0.6744186046511628; 'recall': 0.7837837837837838; 'f1-score': 0.725; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.3927648578811369; 'recall': 0.4252252252252252; 'f1-score': 0.4041666666666667; 'support': 52}; 'weighted avg': {'precision': 0.5119260584376863; 'recall': 0.5769230769230769; 'f1-score': 0.5399038461538461; 'support': 52}}
l: 10,1,DNF,8,469,52,29,[16; 17],158,0.738041,0.500000,2,[X6 >= 23.000000 AND X9 >= 0.700000],{'0.0': {'precision': 0.2781456953642384; 'recall': 0.31343283582089554; 'f1-score': 0.2947368421052632; 'support': 134}; '1.0': {'precision': 0.710691823899371; 'recall': 0.6746268656716418; 'f1-score': 0.6921898928024502; 'support': 335}; 'accuracy': 0.5714285714285714; 'macro avg': {'precision': 0.4944187596318047; 'recall': 0.49402985074626865; 'f1-score': 0.4934633674538567; 'support': 469}; 'weighted avg': {'precision': 0.5871072157464761; 'recall': 0.5714285714285714; 'f1-score': 0.5786318783175397; 'support': 469}},{'0.0': {'precision': 0.2962962962962963; 'recall': 0.5333333333333333; 'f1-score': 0.38095238095238093; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.4864864864864865; 'f1-score': 0.5806451612903226; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5081481481481481; 'recall': 0.5099099099099099; 'f1-score': 0.4807987711213518; 'support': 52}; 'weighted avg': {'precision': 0.5977777777777777; 'recall': 0.5; 'f1-score': 0.5230414746543779; 'support': 52}}
l: 10,1,DNF,9,469,52,29,[16; 17],158,0.839673,0.480769,4,[X0 >= 23.000000 AND X1 AND X2 >= 0.800000 AND X9 < 1.200000],{'0.0': {'precision': 0.3764705882352941; 'recall': 0.7164179104477612; 'f1-score': 0.49357326478149105; 'support': 134}; '1.0': {'precision': 0.822429906542056; 'recall': 0.5253731343283582; 'f1-score': 0.6411657559198543; 'support': 335}; 'accuracy': 0.579957356076759; 'macro avg': {'precision': 0.5994502473886751; 'recall': 0.6208955223880597; 'f1-score': 0.5673695103506726; 'support': 469}; 'weighted avg': {'precision': 0.6950129584544098; 'recall': 0.579957356076759; 'f1-score': 0.5989964727374648; 'support': 469}},{'0.0': {'precision': 0.3235294117647059; 'recall': 0.7333333333333333; 'f1-score': 0.4489795918367347; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.3783783783783784; 'f1-score': 0.5090909090909091; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.5506535947712419; 'recall': 0.5558558558558558; 'f1-score': 0.4790352504638219; 'support': 52}; 'weighted avg': {'precision': 0.6467445952740071; 'recall': 0.4807692307692308; 'f1-score': 0.4917511060368204; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.581495 (+- 0.055432), (mean training time) 0.743358 (+- 0.041810)
l: 10,1,DNF,0,468,53,14,[33; 34],158,0.456350,0.641509,2,[X5 >= 18.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.427536231884058; 'recall': 0.44029850746268656; 'f1-score': 0.4338235294117648; 'support': 134}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.7634730538922155; 'f1-score': 0.7680722891566264; 'support': 334}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.6001317523056653; 'recall': 0.601885780677451; 'f1-score': 0.6009479092841956; 'support': 468}; 'weighted avg': {'precision': 0.6738905217166086; 'recall': 0.6709401709401709; 'f1-score': 0.672368584443354; 'support': 468}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5503663003663004; 'recall': 0.5482456140350878; 'f1-score': 0.5490371697268249; 'support': 53}; 'weighted avg': {'precision': 0.634217983274587; 'recall': 0.6415094339622641; 'f1-score': 0.6376564229524542; 'support': 53}}
l: 10,1,DNF,1,469,52,14,[33; 34],158,0.524165,0.673077,1,[X6 >= 42.000000],{'0.0': {'precision': 0.4024896265560166; 'recall': 0.7185185185185186; 'f1-score': 0.5159574468085106; 'support': 135}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.5688622754491018; 'f1-score': 0.6761565836298933; 'support': 334}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.617911479944675; 'recall': 0.6436903969838101; 'f1-score': 0.596057015219202; 'support': 469}; 'weighted avg': {'precision': 0.7093164880989246; 'recall': 0.6119402985074627; 'f1-score': 0.6300438256962331; 'support': 469}},{'0.0': {'precision': 0.43478260869565216; 'recall': 0.7142857142857143; 'f1-score': 0.5405405405405405; 'support': 14}; '1.0': {'precision': 0.8620689655172413; 'recall': 0.6578947368421053; 'f1-score': 0.746268656716418; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.6484257871064467; 'recall': 0.6860902255639099; 'f1-score': 0.6434045986284792; 'support': 52}; 'weighted avg': {'precision': 0.7470303309883519; 'recall': 0.6730769230769231; 'f1-score': 0.6908803177459895; 'support': 52}}
l: 10,1,DNF,2,469,52,14,[33; 34],158,0.486994,0.673077,2,[X5 >= 18.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.35443037974683544; 'recall': 0.208955223880597; 'f1-score': 0.2629107981220657; 'support': 134}; '1.0': {'precision': 0.7282051282051282; 'recall': 0.8477611940298507; 'f1-score': 0.7834482758620689; 'support': 335}; 'accuracy': 0.6652452025586354; 'macro avg': {'precision': 0.5413177539759818; 'recall': 0.5283582089552239; 'f1-score': 0.5231795369920673; 'support': 469}; 'weighted avg': {'precision': 0.6214123429313302; 'recall': 0.6652452025586354; 'f1-score': 0.634723282222068; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.2; 'f1-score': 0.26086956521739135; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8648648648648649; 'f1-score': 0.7901234567901235; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5511363636363636; 'recall': 0.5324324324324324; 'f1-score': 0.5254965110037575; 'support': 52}; 'weighted avg': {'precision': 0.6256555944055944; 'recall': 0.6730769230769231; 'f1-score': 0.6374540649902969; 'support': 52}}
l: 10,1,DNF,3,469,52,14,[33; 34],158,0.472478,0.557692,3,[X7 < 7.300000 AND X8 < 4.100000 AND X9 < 1.308000],{'0.0': {'precision': 0.38235294117647056; 'recall': 0.3880597014925373; 'f1-score': 0.3851851851851852; 'support': 134}; '1.0': {'precision': 0.7537537537537538; 'recall': 0.7492537313432835; 'f1-score': 0.7514970059880239; 'support': 335}; 'accuracy': 0.6460554371002132; 'macro avg': {'precision': 0.5680533474651122; 'recall': 0.5686567164179104; 'f1-score': 0.5683410955866046; 'support': 469}; 'weighted avg': {'precision': 0.64763923587453; 'recall': 0.6460554371002132; 'f1-score': 0.6468364857586414; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.13333333333333333; 'f1-score': 0.14814814814814814; 'support': 15}; '1.0': {'precision': 0.675; 'recall': 0.7297297297297297; 'f1-score': 0.7012987012987014; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.42083333333333334; 'recall': 0.4315315315315315; 'f1-score': 0.4247234247234248; 'support': 52}; 'weighted avg': {'precision': 0.5283653846153846; 'recall': 0.5576923076923077; 'f1-score': 0.5417360417360417; 'support': 52}}
l: 10,1,DNF,4,469,52,14,[33; 34],158,0.514231,0.576923,2,[X4 >= 167.600000 AND X6 >= 19.000000],{'0.0': {'precision': 0.44881889763779526; 'recall': 0.4253731343283582; 'f1-score': 0.4367816091954023; 'support': 134}; '1.0': {'precision': 0.7748538011695907; 'recall': 0.7910447761194029; 'f1-score': 0.7828655834564254; 'support': 335}; 'accuracy': 0.6865671641791045; 'macro avg': {'precision': 0.6118363494036929; 'recall': 0.6082089552238805; 'f1-score': 0.6098235963259139; 'support': 469}; 'weighted avg': {'precision': 0.6817009715890777; 'recall': 0.6865671641791045; 'f1-score': 0.683984447953276; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
