l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.917161,0.566038,2,[X2 >= 1.400000 OR X2 < 0.800000],{'0.0': {'precision': 0.3712574850299401; 'recall': 0.46616541353383456; 'f1-score': 0.41333333333333333; 'support': 133}; '1.0': {'precision': 0.7641196013289037; 'recall': 0.6865671641791045; 'f1-score': 0.7232704402515723; 'support': 335}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.5676885431794219; 'recall': 0.5763662888564696; 'f1-score': 0.5683018867924527; 'support': 468}; 'weighted avg': {'precision': 0.6524728887909503; 'recall': 0.6239316239316239; 'f1-score': 0.6351900231145514; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.4102564102564102; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5789473684210527; 'f1-score': 0.6567164179104478; 'support': 38}; 'accuracy': 0.5660377358490566; 'macro avg': {'precision': 0.5459770114942528; 'recall': 0.5561403508771929; 'f1-score': 0.533486414083429; 'support': 53}; 'weighted avg': {'precision': 0.6382563435263501; 'recall': 0.5660377358490566; 'f1-score': 0.5869635855555314; 'support': 53}}
l: 10,1,CNF,0,468,53,7,[66; 67],158,0.438137,0.660377,6,[X0 < 23.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 >= 0.600000 OR X4 >= 208.000000 OR X4 < 150.000000],{'0.0': {'precision': 0.5; 'recall': 0.3233082706766917; 'f1-score': 0.3926940639269407; 'support': 133}; '1.0': {'precision': 0.7643979057591623; 'recall': 0.8716417910447761; 'f1-score': 0.8145048814504882; 'support': 335}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.6321989528795812; 'recall': 0.597475030860734; 'f1-score': 0.6035994726887144; 'support': 468}; 'weighted avg': {'precision': 0.6892591846780328; 'recall': 0.7158119658119658; 'f1-score': 0.6946312944192236; 'support': 468}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.26666666666666666; 'f1-score': 0.30769230769230765; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8157894736842105; 'f1-score': 0.775; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.550865800865801; 'recall': 0.5412280701754386; 'f1-score': 0.5413461538461538; 'support': 53}; 'weighted avg': {'precision': 0.6321163113615944; 'recall': 0.660377358490566; 'f1-score': 0.6427431059506531; 'support': 53}}
l: 10,1,CNF,1,469,52,7,[67; 67],158,0.503838,0.692308,9,[X0 >= 66.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 74.000000 OR X5 < 18.000000 OR X7 >= 7.900000 OR X8 < 3.000000],{'0.0': {'precision': 0.550561797752809; 'recall': 0.3656716417910448; 'f1-score': 0.43946188340807174; 'support': 134}; '1.0': {'precision': 0.7763157894736842; 'recall': 0.8805970149253731; 'f1-score': 0.8251748251748251; 'support': 335}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6634387936132466; 'recall': 0.6231343283582089; 'f1-score': 0.6323183542914484; 'support': 469}; 'weighted avg': {'precision': 0.7118146489820056; 'recall': 0.7334754797441365; 'f1-score': 0.7149711275271813; 'support': 469}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.35714285714285715; 'f1-score': 0.3846153846153846; 'support': 14}; '1.0': {'precision': 0.775; 'recall': 0.8157894736842105; 'f1-score': 0.7948717948717949; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5958333333333333; 'recall': 0.5864661654135338; 'f1-score': 0.5897435897435898; 'support': 52}; 'weighted avg': {'precision': 0.678525641025641; 'recall': 0.6923076923076923; 'f1-score': 0.6844181459566075; 'support': 52}}
l: 10,1,CNF,2,469,52,7,[67; 67],158,0.664188,0.730769,8,[X0 >= 66.000000 OR X0 < 35.000000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X6 >= 105.000000 OR X7 >= 7.900000 OR X8 >= 4.100000 OR X9 >= 1.308000],{'0.0': {'precision': 0.44339622641509435; 'recall': 0.35074626865671643; 'f1-score': 0.3916666666666667; 'support': 134}; '1.0': {'precision': 0.7603305785123967; 'recall': 0.8238805970149253; 'f1-score': 0.7908309455587392; 'support': 335}; 'accuracy': 0.6886993603411514; 'macro avg': {'precision': 0.6018634024637455; 'recall': 0.5873134328358209; 'f1-score': 0.591248806112703; 'support': 469}; 'weighted avg': {'precision': 0.669777906484596; 'recall': 0.6886993603411514; 'f1-score': 0.6767840087324328; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.14285714285714285; 'f1-score': 0.22222222222222224; 'support': 14}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.625; 'recall': 0.5451127819548872; 'f1-score': 0.5297157622739018; 'support': 52}; 'weighted avg': {'precision': 0.6826923076923077; 'recall': 0.7307692307692307; 'f1-score': 0.6716358576823693; 'support': 52}}
l: 10,1,CNF,3,469,52,7,[67; 67],158,0.764123,0.673077,6,[X0 >= 66.000000 OR X3 >= 1.000000 OR X4 >= 208.000000 OR X4 < 167.600000 OR X6 >= 42.000000 OR X8 < 3.300000],{'0.0': {'precision': 0.5384615384615384; 'recall': 0.21052631578947367; 'f1-score': 0.30270270270270266; 'support': 133}; '1.0': {'precision': 0.7482014388489209; 'recall': 0.9285714285714286; 'f1-score': 0.8286852589641435; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6433314886552297; 'recall': 0.5695488721804511; 'f1-score': 0.565693980833423; 'support': 469}; 'weighted avg': {'precision': 0.6887229596345885; 'recall': 0.7249466950959488; 'f1-score': 0.6795260265914961; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 10,1,CNF,4,469,52,7,[67; 67],158,0.717477,0.769231,5,[X0 >= 45.000000 OR X2 < 0.700000 OR X6 >= 54.000000 OR X7 >= 7.900000 OR X7 < 5.100000],{'0.0': {'precision': 0.5061728395061729; 'recall': 0.3082706766917293; 'f1-score': 0.3831775700934579; 'support': 133}; '1.0': {'precision': 0.7628865979381443; 'recall': 0.8809523809523809; 'f1-score': 0.8176795580110496; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6345297187221586; 'recall': 0.5946115288220551; 'f1-score': 0.6004285640522538; 'support': 469}; 'weighted avg': {'precision': 0.6900871739051972; 'recall': 0.7185501066098081; 'f1-score': 0.6944625763627773; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.4; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.918918918918919; 'f1-score': 0.85; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7286821705426356; 'recall': 0.6594594594594595; 'f1-score': 0.675; 'support': 52}; 'weighted avg': {'precision': 0.7549194991055456; 'recall': 0.7692307692307693; 'f1-score': 0.7490384615384615; 'support': 52}}
l: 10,1,CNF,5,469,52,7,[67; 67],158,0.662704,0.634615,8,[X0 >= 66.000000 OR X2 >= 1.000000 OR X4 >= 512.600000 OR X5 >= 74.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000],{'0.0': {'precision': 0.4861111111111111; 'recall': 0.2631578947368421; 'f1-score': 0.34146341463414637; 'support': 133}; '1.0': {'precision': 0.7531486146095718; 'recall': 0.8898809523809523; 'f1-score': 0.8158253751705321; 'support': 336}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6196298628603415; 'recall': 0.5765194235588972; 'f1-score': 0.5786443949023392; 'support': 469}; 'weighted avg': {'precision': 0.677421561378665; 'recall': 0.7121535181236673; 'f1-score': 0.6813048191975272; 'support': 469}},{'0.0': {'precision': 0.16666666666666666; 'recall': 0.06666666666666667; 'f1-score': 0.09523809523809522; 'support': 15}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8648648648648649; 'f1-score': 0.7710843373493975; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.43115942028985504; 'recall': 0.4657657657657658; 'f1-score': 0.4331612162937464; 'support': 52}; 'weighted avg': {'precision': 0.5430602006688964; 'recall': 0.6346153846153846; 'f1-score': 0.5761286905865218; 'support': 52}}
l: 10,1,CNF,6,469,52,7,[67; 67],158,0.507962,0.673077,8,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 1.000000 OR X5 >= 74.000000 OR X6 >= 105.000000 OR X7 >= 7.300000 OR X7 < 5.100000 OR X9 < 0.800000],{'0.0': {'precision': 0.4752475247524752; 'recall': 0.3609022556390977; 'f1-score': 0.4102564102564102; 'support': 133}; '1.0': {'precision': 0.7690217391304348; 'recall': 0.8422619047619048; 'f1-score': 0.8039772727272727; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.622134631941455; 'recall': 0.6015820802005012; 'f1-score': 0.6071168414918414; 'support': 469}; 'weighted avg': {'precision': 0.6857126335605658; 'recall': 0.7057569296375267; 'f1-score': 0.6923250878474758; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 10,1,CNF,7,469,52,7,[67; 67],158,0.667610,0.673077,8,[X2 < 0.700000 OR X3 >= 1.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 < 21.000000 OR X7 < 5.100000 OR X8 >= 3.900000],{'0.0': {'precision': 0.3956043956043956; 'recall': 0.2706766917293233; 'f1-score': 0.32142857142857145; 'support': 133}; '1.0': {'precision': 0.7433862433862434; 'recall': 0.8363095238095238; 'f1-score': 0.7871148459383754; 'support': 336}; 'accuracy': 0.67590618336887; 'macro avg': {'precision': 0.5694953194953195; 'recall': 0.5534931077694236; 'f1-score': 0.5542717086834734; 'support': 469}; 'weighted avg': {'precision': 0.6447615402839283; 'recall': 0.67590618336887; 'f1-score': 0.6550545591370878; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
l: 10,1,CNF,8,469,52,7,[67; 67],158,0.597484,0.750000,7,[X0 >= 66.000000 OR X0 < 31.000000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 282.000000 OR X5 >= 35.000000 OR X6 >= 192.000000],{'0.0': {'precision': 0.45614035087719296; 'recall': 0.39097744360902253; 'f1-score': 0.42105263157894735; 'support': 133}; '1.0': {'precision': 0.7718309859154929; 'recall': 0.8154761904761905; 'f1-score': 0.793053545586107; 'support': 336}; 'accuracy': 0.6950959488272921; 'macro avg': {'precision': 0.6139856683963429; 'recall': 0.6032268170426065; 'f1-score': 0.6070530885825272; 'support': 469}; 'weighted avg': {'precision': 0.6823067759792587; 'recall': 0.6950959488272921; 'f1-score': 0.6875607490766139; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
l: 10,1,CNF,9,469,52,7,[67; 67],158,0.622837,0.673077,9,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 3.300000 OR X3 >= 1.000000 OR X4 >= 328.000000 OR X5 >= 53.600000 OR X5 < 21.000000 OR X7 >= 7.900000 OR X9 >= 1.308000],{'0.0': {'precision': 0.4935064935064935; 'recall': 0.2857142857142857; 'f1-score': 0.36190476190476184; 'support': 133}; '1.0': {'precision': 0.7576530612244898; 'recall': 0.8839285714285714; 'f1-score': 0.8159340659340659; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6255797773654916; 'recall': 0.5848214285714286; 'f1-score': 0.5889194139194138; 'support': 469}; 'weighted avg': {'precision': 0.6827458256029685; 'recall': 0.7142857142857143; 'f1-score': 0.6871794871794871; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.26666666666666666; 'f1-score': 0.32; 'support': 15}; '1.0': {'precision': 0.7380952380952381; 'recall': 0.8378378378378378; 'f1-score': 0.7848101265822786; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.569047619047619; 'recall': 0.5522522522522523; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6405677655677656; 'recall': 0.6730769230769231; 'f1-score': 0.650730282375852; 'support': 52}}
r: ---> Params: {'lamda': 10, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.692961 (+- 0.040679), (mean training time) 0.614636 (+- 0.097808)
l: 10,1,CNF,0,468,53,3,[156; 156],158,21.779187,0.679245,6,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 7.920000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X5 >= 35.000000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.39097744360902253; 'f1-score': 0.4642857142857143; 'support': 133}; '1.0': {'precision': 0.7851458885941645; 'recall': 0.8835820895522388; 'f1-score': 0.8314606741573034; 'support': 335}; 'accuracy': 0.7435897435897436; 'macro avg': {'precision': 0.6782872300113679; 'recall': 0.6372797665806307; 'f1-score': 0.6478731942215088; 'support': 468}; 'weighted avg': {'precision': 0.7244099843569339; 'recall': 0.7435897435897436; 'f1-score': 0.7271139441083262; 'support': 468}},{'0.0': {'precision': 0.4166666666666667; 'recall': 0.3333333333333333; 'f1-score': 0.3703703703703704; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8157894736842105; 'f1-score': 0.7848101265822786; 'support': 38}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.5863821138211383; 'recall': 0.5745614035087719; 'f1-score': 0.5775902484763245; 'support': 53}; 'weighted avg': {'precision': 0.6600322135296826; 'recall': 0.6792452830188679; 'f1-score': 0.6675158559562668; 'support': 53}}
l: 10,1,CNF,1,469,52,3,[156; 157],158,13.486753,0.750000,9,[X0 >= 66.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 43.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X8 < 2.700000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5538461538461539; 'recall': 0.26865671641791045; 'f1-score': 0.36180904522613067; 'support': 134}; '1.0': {'precision': 0.7574257425742574; 'recall': 0.9134328358208955; 'f1-score': 0.828146143437077; 'support': 335}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6556359482102057; 'recall': 0.591044776119403; 'f1-score': 0.5949775943316038; 'support': 469}; 'weighted avg': {'precision': 0.6992601457947992; 'recall': 0.7292110874200426; 'f1-score': 0.6949069725196637; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.2857142857142857; 'f1-score': 0.38095238095238093; 'support': 14}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.9210526315789473; 'f1-score': 0.8433734939759038; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6746031746031746; 'recall': 0.6033834586466165; 'f1-score': 0.6121629374641424; 'support': 52}; 'weighted avg': {'precision': 0.7222222222222222; 'recall': 0.75; 'f1-score': 0.7188755020080323; 'support': 52}}
l: 10,1,CNF,2,469,52,3,[156; 157],158,6.903459,0.692308,8,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 < 18.000000 OR X6 >= 105.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.573170731707317; 'recall': 0.35074626865671643; 'f1-score': 0.4351851851851852; 'support': 134}; '1.0': {'precision': 0.7751937984496124; 'recall': 0.8955223880597015; 'f1-score': 0.8310249307479226; 'support': 335}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6741822650784648; 'recall': 0.6231343283582089; 'f1-score': 0.6331050579665539; 'support': 469}; 'weighted avg': {'precision': 0.7174729222375281; 'recall': 0.7398720682302772; 'f1-score': 0.7179278605871405; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.2857142857142857; 'f1-score': 0.3333333333333333; 'support': 14}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5639097744360901; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6644688644688644; 'recall': 0.6923076923076923; 'f1-score': 0.6743589743589744; 'support': 52}}
l: 10,1,CNF,3,469,52,3,[156; 157],158,8.196071,0.692308,6,[X0 >= 66.000000 OR X2 >= 2.000000 OR X2 < 0.700000 OR X4 >= 236.800000 OR X5 >= 53.600000 OR X9 >= 1.000000],{'0.0': {'precision': 0.6122448979591837; 'recall': 0.22556390977443608; 'f1-score': 0.32967032967032966; 'support': 133}; '1.0': {'precision': 0.7547619047619047; 'recall': 0.9434523809523809; 'f1-score': 0.8386243386243386; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6835034013605442; 'recall': 0.5845081453634084; 'f1-score': 0.5841473341473341; 'support': 469}; 'weighted avg': {'precision': 0.7143466341760585; 'recall': 0.7398720682302772; 'f1-score': 0.6942940972791719; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 10,1,CNF,4,469,52,3,[156; 157],158,10.461195,0.692308,7,[X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 74.000000 OR X6 >= 34.000000 OR X9 >= 1.308000 OR X9 < 0.800000],{'0.0': {'precision': 0.5568181818181818; 'recall': 0.3684210526315789; 'f1-score': 0.4434389140271493; 'support': 133}; '1.0': {'precision': 0.7795275590551181; 'recall': 0.8839285714285714; 'f1-score': 0.8284518828451883; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6681728704366499; 'recall': 0.6261748120300752; 'f1-score': 0.6359453984361688; 'support': 469}; 'weighted avg': {'precision': 0.7163711684953898; 'recall': 0.7377398720682303; 'f1-score': 0.7192691006430577; 'support': 469}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.3333333333333333; 'f1-score': 0.3846153846153846; 'support': 15}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8378378378378378; 'f1-score': 0.7948717948717948; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6053215077605322; 'recall': 0.5855855855855856; 'f1-score': 0.5897435897435896; 'support': 52}; 'weighted avg': {'precision': 0.6691113764284496; 'recall': 0.6923076923076923; 'f1-score': 0.6765285996055226; 'support': 52}}
l: 10,1,CNF,5,469,52,3,[156; 157],158,13.526231,0.730769,9,[X0 >= 66.000000 OR (NOT X1) OR X2 >= 2.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 74.000000 OR X8 >= 4.100000 OR X8 < 3.000000],{'0.0': {'precision': 0.6111111111111112; 'recall': 0.24812030075187969; 'f1-score': 0.3529411764705882; 'support': 133}; '1.0': {'precision': 0.7590361445783133; 'recall': 0.9375; 'f1-score': 0.8388814913448734; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6850736278447123; 'recall': 0.5928101503759399; 'f1-score': 0.5959113339077309; 'support': 469}; 'weighted avg': {'precision': 0.7170872544905992; 'recall': 0.7420042643923241; 'f1-score': 0.7010775214551508; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
l: 10,1,CNF,6,469,52,3,[156; 157],158,19.589951,0.673077,8,[X0 >= 66.000000 OR X0 < 35.000000 OR X2 < 0.800000 OR X4 >= 236.800000 OR X4 < 182.000000 OR X5 >= 74.000000 OR X6 >= 54.000000 OR X9 < 0.700000],{'0.0': {'precision': 0.5714285714285714; 'recall': 0.18045112781954886; 'f1-score': 0.2742857142857143; 'support': 133}; '1.0': {'precision': 0.7447306791569087; 'recall': 0.9464285714285714; 'f1-score': 0.8335517693315858; 'support': 336}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6580796252927401; 'recall': 0.5634398496240601; 'f1-score': 0.5539187418086501; 'support': 469}; 'weighted avg': {'precision': 0.6955853053234996; 'recall': 0.7292110874200426; 'f1-score': 0.6749539328260402; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
