l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.420558,0.641509,4,[X0 < 23.000000 OR X2 >= 2.000000 OR X6 >= 192.000000 OR X8 < 3.000000],{'0.0': {'precision': 0.37894736842105264; 'recall': 0.5373134328358209; 'f1-score': 0.4444444444444444; 'support': 134}; '1.0': {'precision': 0.7769784172661871; 'recall': 0.6467065868263473; 'f1-score': 0.7058823529411765; 'support': 334}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5779628928436199; 'recall': 0.5920100098310841; 'f1-score': 0.5751633986928104; 'support': 468}; 'weighted avg': {'precision': 0.6630122622549733; 'recall': 0.6153846153846154; 'f1-score': 0.6310261996536507; 'support': 468}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7631578947368421; 'f1-score': 0.7532467532467534; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5503663003663004; 'recall': 0.5482456140350878; 'f1-score': 0.5490371697268249; 'support': 53}; 'weighted avg': {'precision': 0.634217983274587; 'recall': 0.6415094339622641; 'f1-score': 0.6376564229524542; 'support': 53}}
l: 5,2,DNF,3,469,52,7,[67; 67],158,102.795523,0.596154,8,[X2 >= 1.000000 AND X3 >= 0.200000 AND X6 >= 28.000000] OR [X0 >= 23.000000 AND X2 < 0.900000 AND X5 < 43.000000 AND X6 < 42.000000 AND X9 >= 0.546000],{'0.0': {'precision': 0.40764331210191085; 'recall': 0.47761194029850745; 'f1-score': 0.43986254295532645; 'support': 134}; '1.0': {'precision': 0.7756410256410257; 'recall': 0.7223880597014926; 'f1-score': 0.7480680061823803; 'support': 335}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.5916421688714683; 'recall': 0.6; 'f1-score': 0.5939652745688534; 'support': 469}; 'weighted avg': {'precision': 0.6704988217727071; 'recall': 0.652452025586354; 'f1-score': 0.6600093024032221; 'support': 469}},{'0.0': {'precision': 0.35; 'recall': 0.4666666666666667; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.6486486486486487; 'f1-score': 0.6956521739130435; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.55; 'recall': 0.5576576576576577; 'f1-score': 0.5478260869565217; 'support': 52}; 'weighted avg': {'precision': 0.6346153846153846; 'recall': 0.5961538461538461; 'f1-score': 0.6103678929765887; 'support': 52}}
l: 5,2,DNF,4,469,52,7,[67; 67],158,272.479458,0.692308,7,[X2 >= 0.800000 AND X6 >= 23.000000] OR [X0 < 60.000000 AND X0 >= 35.000000 AND X6 < 192.000000 AND X6 >= 19.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.4918032786885246; 'recall': 0.44776119402985076; 'f1-score': 0.46875; 'support': 134}; '1.0': {'precision': 0.7867435158501441; 'recall': 0.8149253731343283; 'f1-score': 0.8005865102639297; 'support': 335}; 'accuracy': 0.7100213219616205; 'macro avg': {'precision': 0.6392733972693343; 'recall': 0.6313432835820896; 'f1-score': 0.6346682551319649; 'support': 469}; 'weighted avg': {'precision': 0.7024748766611101; 'recall': 0.7100213219616205; 'f1-score': 0.7057760787599499; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7837837837837838; 'recall': 0.7837837837837838; 'f1-score': 0.7837837837837838; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6252252252252253; 'recall': 0.6252252252252253; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.6923076923076923; 'recall': 0.6923076923076923; 'f1-score': 0.6923076923076923; 'support': 52}}
l: 5,2,DNF,5,469,52,7,[67; 67],158,97.148866,0.576923,11,[X0 < 60.000000 AND X2 < 0.900000 AND X5 >= 21.000000 AND X8 >= 2.000000 AND X9 >= 0.546000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X3 >= 0.300000 AND X4 >= 182.000000 AND X8 < 4.100000 AND X9 < 1.308000],{'0.0': {'precision': 0.41935483870967744; 'recall': 0.582089552238806; 'f1-score': 0.48750000000000004; 'support': 134}; '1.0': {'precision': 0.8021201413427562; 'recall': 0.6776119402985075; 'f1-score': 0.7346278317152103; 'support': 335}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.6107374900262168; 'recall': 0.6298507462686567; 'f1-score': 0.6110639158576052; 'support': 469}; 'weighted avg': {'precision': 0.6927586263047337; 'recall': 0.650319829424307; 'f1-score': 0.6640198797965787; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.4666666666666667; 'f1-score': 0.3888888888888889; 'support': 15}; '1.0': {'precision': 0.7419354838709677; 'recall': 0.6216216216216216; 'f1-score': 0.676470588235294; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5376344086021505; 'recall': 0.5441441441441441; 'f1-score': 0.5326797385620915; 'support': 52}; 'weighted avg': {'precision': 0.6240694789081886; 'recall': 0.5769230769230769; 'f1-score': 0.5935143288084463; 'support': 52}}
l: 5,2,DNF,6,469,52,7,[67; 67],158,93.324667,0.653846,6,[X5 >= 18.000000 AND X9 < 1.200000] OR [X2 < 1.000000 AND X4 >= 167.600000 AND X5 < 53.600000 AND X8 >= 3.000000],{'0.0': {'precision': 0.39325842696629215; 'recall': 0.26119402985074625; 'f1-score': 0.3139013452914798; 'support': 134}; '1.0': {'precision': 0.7394736842105263; 'recall': 0.8388059701492537; 'f1-score': 0.786013986013986; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5663660555884092; 'recall': 0.55; 'f1-score': 0.5499576656527329; 'support': 469}; 'weighted avg': {'precision': 0.6405550392836022; 'recall': 0.673773987206823; 'f1-score': 0.6511246600932699; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 5,2,DNF,7,469,52,7,[67; 67],158,137.946654,0.711538,6,[X0 >= 23.000000 AND X2 < 1.400000 AND X8 < 4.100000 AND X9 >= 0.546000] OR [X2 >= 0.800000 AND X3 >= 0.600000],{'0.0': {'precision': 0.49411764705882355; 'recall': 0.31343283582089554; 'f1-score': 0.3835616438356165; 'support': 134}; '1.0': {'precision': 0.7604166666666666; 'recall': 0.8716417910447761; 'f1-score': 0.8122392211404729; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.627267156862745; 'recall': 0.5925373134328358; 'f1-score': 0.5979004324880447; 'support': 469}; 'weighted avg': {'precision': 0.6843312324929971; 'recall': 0.7121535181236673; 'f1-score': 0.6897599133390854; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 5,2,DNF,8,469,52,7,[67; 67],158,123.931325,0.615385,5,[X4 >= 167.600000 AND X8 < 3.600000] OR [X0 >= 35.000000 AND X3 >= 0.200000 AND X6 >= 23.000000],{'0.0': {'precision': 0.47540983606557374; 'recall': 0.43283582089552236; 'f1-score': 0.45312499999999994; 'support': 134}; '1.0': {'precision': 0.7809798270893372; 'recall': 0.808955223880597; 'f1-score': 0.7947214076246336; 'support': 335}; 'accuracy': 0.7014925373134329; 'macro avg': {'precision': 0.6281948315774555; 'recall': 0.6208955223880597; 'f1-score': 0.6239232038123168; 'support': 469}; 'weighted avg': {'precision': 0.6936741153682621; 'recall': 0.7014925373134329; 'f1-score': 0.6971224340175954; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
l: 5,2,DNF,9,469,52,7,[67; 67],158,91.449277,0.442308,6,[X5 >= 35.000000 AND X7 < 7.300000 AND X8 >= 2.000000] OR [X0 >= 45.000000 AND X3 >= 0.200000 AND X7 >= 5.600000],{'0.0': {'precision': 0.46111111111111114; 'recall': 0.6194029850746269; 'f1-score': 0.5286624203821656; 'support': 134}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7104477611940299; 'f1-score': 0.7628205128205128; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.6423202614379084; 'recall': 0.6649253731343283; 'f1-score': 0.6457414666013392; 'support': 469}; 'weighted avg': {'precision': 0.7199813258636788; 'recall': 0.6844349680170576; 'f1-score': 0.6959182006952708; 'support': 469}},{'0.0': {'precision': 0.20833333333333334; 'recall': 0.3333333333333333; 'f1-score': 0.25641025641025644; 'support': 15}; '1.0': {'precision': 0.6428571428571429; 'recall': 0.4864864864864865; 'f1-score': 0.5538461538461539; 'support': 37}; 'accuracy': 0.4423076923076923; 'macro avg': {'precision': 0.42559523809523814; 'recall': 0.40990990990990994; 'f1-score': 0.40512820512820513; 'support': 52}; 'weighted avg': {'precision': 0.5175137362637363; 'recall': 0.4423076923076923; 'f1-score': 0.46804733727810655; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.637192 (+- 0.080129), (mean training time) 154.339396 (+- 80.528102)
l: 5,2,DNF,0,468,53,3,[156; 156],158,1002.303421,0.584906,5,[X0 < 49.000000 AND X9 >= 0.546000] OR [X0 >= 55.000000 AND X2 >= 0.700000 AND X4 >= 150.000000],{'0.0': {'precision': 0.2926829268292683; 'recall': 0.1791044776119403; 'f1-score': 0.2222222222222222; 'support': 134}; '1.0': {'precision': 0.7150259067357513; 'recall': 0.8263473053892215; 'f1-score': 0.7666666666666667; 'support': 334}; 'accuracy': 0.6410256410256411; 'macro avg': {'precision': 0.5038544167825098; 'recall': 0.5027258915005809; 'f1-score': 0.49444444444444446; 'support': 468}; 'weighted avg': {'precision': 0.594098643258254; 'recall': 0.6410256410256411; 'f1-score': 0.6107787274453941; 'support': 468}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.7368421052631579; 'f1-score': 0.717948717948718; 'support': 38}; 'accuracy': 0.5849056603773585; 'macro avg': {'precision': 0.4653846153846154; 'recall': 0.46842105263157896; 'f1-score': 0.4661172161172161; 'support': 53}; 'weighted avg': {'precision': 0.5671988388969521; 'recall': 0.5849056603773585; 'f1-score': 0.575402584836547; 'support': 53}}
l: 5,2,DNF,1,469,52,3,[156; 157],158,1002.313179,0.576923,7,[X0 < 60.000000 AND X2 >= 0.700000 AND X6 >= 42.000000 AND X8 >= 2.500000] OR [X0 >= 31.000000 AND X5 >= 18.000000 AND X6 < 42.000000],{'0.0': {'precision': 0.33707865168539325; 'recall': 0.4444444444444444; 'f1-score': 0.38338658146964855; 'support': 135}; '1.0': {'precision': 0.7422680412371134; 'recall': 0.6467065868263473; 'f1-score': 0.6911999999999999; 'support': 334}; 'accuracy': 0.5884861407249466; 'macro avg': {'precision': 0.5396733464612533; 'recall': 0.5455755156353959; 'f1-score': 0.5372932907348242; 'support': 469}; 'weighted avg': {'precision': 0.6256357009610319; 'recall': 0.5884861407249466; 'f1-score': 0.6025969904017112; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.35714285714285715; 'f1-score': 0.31250000000000006; 'support': 14}; '1.0': {'precision': 0.7352941176470589; 'recall': 0.6578947368421053; 'f1-score': 0.6944444444444445; 'support': 38}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.5065359477124183; 'recall': 0.5075187969924813; 'f1-score': 0.5034722222222223; 'support': 52}; 'weighted avg': {'precision': 0.6121166415284063; 'recall': 0.5769230769230769; 'f1-score': 0.591613247863248; 'support': 52}}
l: 5,2,DNF,2,469,52,3,[156; 157],158,1002.222248,0.711538,3,[] OR [X0 < 40.000000 AND X3 >= 1.000000 AND X7 < 6.900000],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,2,DNF,3,469,52,3,[156; 157],158,1002.267151,0.519231,4,[X6 < 71.600000] OR [X0 < 66.000000 AND X0 >= 40.000000 AND X6 >= 105.000000],{'0.0': {'precision': 0.12643678160919541; 'recall': 0.08208955223880597; 'f1-score': 0.0995475113122172; 'support': 134}; '1.0': {'precision': 0.6780104712041884; 'recall': 0.7731343283582089; 'f1-score': 0.7224546722454672; 'support': 335}; 'accuracy': 0.5756929637526652; 'macro avg': {'precision': 0.40222362640669196; 'recall': 0.42761194029850746; 'f1-score': 0.4110010917788422; 'support': 469}; 'weighted avg': {'precision': 0.5204179884627619; 'recall': 0.5756929637526652; 'f1-score': 0.5444811976931101; 'support': 469}},{'0.0': {'precision': 0.1875; 'recall': 0.2; 'f1-score': 0.19354838709677422; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.6486486486486487; 'f1-score': 0.6575342465753425; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.4270833333333333; 'recall': 0.4243243243243243; 'f1-score': 0.4255413168360584; 'support': 52}; 'weighted avg': {'precision': 0.5284455128205128; 'recall': 0.5192307692307693; 'f1-score': 0.5236921717257554; 'support': 52}}
l: 5,2,DNF,4,469,52,3,[156; 157],158,1002.257450,0.615385,11,[X0 < 55.000000 AND X4 < 328.000000 AND X5 >= 18.000000 AND X6 >= 19.000000 AND X7 >= 6.600000 AND X9 < 1.308000] OR [X0 < 60.000000 AND X0 >= 23.000000 AND X3 >= 0.200000 AND X5 < 140.200000 AND X7 < 7.900000],{'0.0': {'precision': 0.28292682926829266; 'recall': 0.43283582089552236; 'f1-score': 0.3421828908554572; 'support': 134}; '1.0': {'precision': 0.7121212121212122; 'recall': 0.5611940298507463; 'f1-score': 0.6277128547579299; 'support': 335}; 'accuracy': 0.5245202558635395; 'macro avg': {'precision': 0.49752402069475243; 'recall': 0.4970149253731343; 'f1-score': 0.4849478728066936; 'support': 469}; 'weighted avg': {'precision': 0.5894942455918066; 'recall': 0.5245202558635395; 'f1-score': 0.5461328650715092; 'support': 469}},{'0.0': {'precision': 0.3684210526315789; 'recall': 0.4666666666666667; 'f1-score': 0.4117647058823529; 'support': 15}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.6756756756756757; 'f1-score': 0.7142857142857142; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5629984051036683; 'recall': 0.5711711711711711; 'f1-score': 0.5630252100840336; 'support': 52}; 'weighted avg': {'precision': 0.6453195926880138; 'recall': 0.6153846153846154; 'f1-score': 0.6270200387847447; 'support': 52}}
l: 5,2,DNF,5,469,52,3,[156; 157],158,1002.220691,0.653846,7,[X5 < 25.000000 AND X6 < 105.000000 AND X6 >= 19.000000 AND X8 < 4.100000] OR [X0 >= 23.000000 AND X5 >= 18.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.3854166666666667; 'recall': 0.27611940298507465; 'f1-score': 0.32173913043478264; 'support': 134}; '1.0': {'precision': 0.739946380697051; 'recall': 0.8238805970149253; 'f1-score': 0.7796610169491525; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5626815236818589; 'recall': 0.55; 'f1-score': 0.5507000736919676; 'support': 469}; 'weighted avg': {'precision': 0.6386521766883698; 'recall': 0.6673773987206824; 'f1-score': 0.648826192230761; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,2,DNF,6,469,52,3,[156; 157],158,1002.245826,0.730769,5,[X0 >= 23.000000 AND X2 >= 0.700000] OR [X2 < 0.700000 AND X6 >= 28.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.4727272727272727; 'recall': 0.19402985074626866; 'f1-score': 0.2751322751322751; 'support': 134}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.9134328358208955; 'f1-score': 0.8170894526034712; 'support': 335}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6059288537549407; 'recall': 0.5537313432835821; 'f1-score': 0.5461108638678731; 'support': 469}; 'weighted avg': {'precision': 0.6630152456239412; 'recall': 0.7078891257995735; 'f1-score': 0.6622445447545581; 'support': 469}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.26666666666666666; 'f1-score': 0.36363636363636365; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.918918918918919; 'f1-score': 0.8292682926829269; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6634920634920635; 'recall': 0.5927927927927928; 'f1-score': 0.5964523281596452; 'support': 52}; 'weighted avg': {'precision': 0.7024420024420024; 'recall': 0.7307692307692307; 'f1-score': 0.6949513900733414; 'support': 52}}
l: 5,2,DNF,7,469,52,3,[156; 157],158,1002.235911,0.346154,8,[X0 < 60.000000 AND X6 < 34.000000 AND X9 < 1.060000 AND X9 >= 0.546000] OR [X2 < 1.400000 AND X2 >= 0.900000 AND X6 >= 28.000000 AND X9 >= 0.930000],{'0.0': {'precision': 0.25360230547550433; 'recall': 0.6567164179104478; 'f1-score': 0.3659043659043659; 'support': 134}; '1.0': {'precision': 0.6229508196721312; 'recall': 0.22686567164179106; 'f1-score': 0.33260393873085337; 'support': 335}; 'accuracy': 0.34968017057569295; 'macro avg': {'precision': 0.43827656257381775; 'recall': 0.4417910447761194; 'f1-score': 0.34925415231760965; 'support': 469}; 'weighted avg': {'precision': 0.5174226727588093; 'recall': 0.34968017057569295; 'f1-score': 0.3421183464947141; 'support': 469}},{'0.0': {'precision': 0.2564102564102564; 'recall': 0.6666666666666666; 'f1-score': 0.37037037037037035; 'support': 15}; '1.0': {'precision': 0.6153846153846154; 'recall': 0.21621621621621623; 'f1-score': 0.32; 'support': 37}; 'accuracy': 0.34615384615384615; 'macro avg': {'precision': 0.4358974358974359; 'recall': 0.44144144144144143; 'f1-score': 0.34518518518518515; 'support': 52}; 'weighted avg': {'precision': 0.5118343195266273; 'recall': 0.34615384615384615; 'f1-score': 0.3345299145299145; 'support': 52}}
l: 5,2,DNF,8,469,52,3,[156; 157],158,1002.286146,0.538462,4,[X0 < 60.000000 AND X4 >= 150.000000 AND X8 < 3.900000] OR [X9 >= 1.200000],{'0.0': {'precision': 0.28; 'recall': 0.31343283582089554; 'f1-score': 0.295774647887324; 'support': 134}; '1.0': {'precision': 0.7115987460815048; 'recall': 0.6776119402985075; 'f1-score': 0.6941896024464832; 'support': 335}; 'accuracy': 0.5735607675906184; 'macro avg': {'precision': 0.4957993730407524; 'recall': 0.4955223880597015; 'f1-score': 0.4949821251669036; 'support': 469}; 'weighted avg': {'precision': 0.5882848186296462; 'recall': 0.5735607675906184; 'f1-score': 0.5803567582867235; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.4; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7096774193548387; 'recall': 0.5945945945945946; 'f1-score': 0.6470588235294118; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4976958525345622; 'recall': 0.4972972972972973; 'f1-score': 0.4901960784313726; 'support': 52}; 'weighted avg': {'precision': 0.5873803615739099; 'recall': 0.5384615384615384; 'f1-score': 0.5565610859728507; 'support': 52}}
l: 5,2,DNF,9,469,52,3,[156; 157],158,1002.359115,0.557692,7,[X4 >= 167.600000 AND X5 >= 25.000000 AND X7 >= 7.100000 AND X8 >= 3.600000] OR [X0 >= 31.000000 AND X7 < 7.300000 AND X8 < 3.300000],{'0.0': {'precision': 0.34782608695652173; 'recall': 0.47761194029850745; 'f1-score': 0.4025157232704402; 'support': 134}; '1.0': {'precision': 0.7543859649122807; 'recall': 0.6417910447761194; 'f1-score': 0.6935483870967741; 'support': 335}; 'accuracy': 0.5948827292110874; 'macro avg': {'precision': 0.5511060259344012; 'recall': 0.5597014925373134; 'f1-score': 0.5480320551836072; 'support': 469}; 'weighted avg': {'precision': 0.6382259997820638; 'recall': 0.5948827292110874; 'f1-score': 0.6103961974321074; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.3333333333333333; 'f1-score': 0.303030303030303; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.6486486486486487; 'f1-score': 0.676056338028169; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49183006535947715; 'recall': 0.49099099099099097; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.5823906485671192; 'recall': 0.5576923076923077; 'f1-score': 0.5684526740864768; 'support': 52}}
