l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.352684,0.698113,3,[(NOT X1) OR X5 >= 35.000000 OR X6 >= 71.600000],{'0.0': {'precision': 0.4206896551724138; 'recall': 0.45864661654135336; 'f1-score': 0.43884892086330934; 'support': 133}; '1.0': {'precision': 0.7770897832817337; 'recall': 0.7492537313432835; 'f1-score': 0.7629179331306991; 'support': 335}; 'accuracy': 0.6666666666666666; 'macro avg': {'precision': 0.5988897192270738; 'recall': 0.6039501739423184; 'f1-score': 0.6008834269970043; 'support': 468}; 'weighted avg': {'precision': 0.6758051314899826; 'recall': 0.6666666666666666; 'f1-score': 0.6708213975931716; 'support': 468}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
l: 5,2,DNF,4,469,52,3,[156; 157],158,1002.225896,0.384615,7,[X4 < 328.000000 AND X8 < 4.100000 AND X8 >= 2.700000 AND X9 < 1.200000] OR [X0 < 45.000000 AND X4 >= 182.000000 AND X5 < 21.000000],{'0.0': {'precision': 0.28865979381443296; 'recall': 0.631578947368421; 'f1-score': 0.3962264150943396; 'support': 133}; '1.0': {'precision': 0.7247191011235955; 'recall': 0.38392857142857145; 'f1-score': 0.5019455252918288; 'support': 336}; 'accuracy': 0.4541577825159915; 'macro avg': {'precision': 0.5066894474690142; 'recall': 0.5077537593984962; 'f1-score': 0.44908597019308416; 'support': 469}; 'weighted avg': {'precision': 0.6010604915881613; 'recall': 0.4541577825159915; 'f1-score': 0.4719654791164214; 'support': 469}},{'0.0': {'precision': 0.16; 'recall': 0.26666666666666666; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.5925925925925926; 'recall': 0.43243243243243246; 'f1-score': 0.5; 'support': 37}; 'accuracy': 0.38461538461538464; 'macro avg': {'precision': 0.3762962962962963; 'recall': 0.34954954954954953; 'f1-score': 0.35; 'support': 52}; 'weighted avg': {'precision': 0.4678062678062677; 'recall': 0.38461538461538464; 'f1-score': 0.41346153846153844; 'support': 52}}
l: 5,2,DNF,5,469,52,3,[156; 157],158,1002.223600,0.653846,3,[X7 < 7.100000] OR [X0 < 45.000000 AND X2 >= 0.700000],{'0.0': {'precision': 0.18571428571428572; 'recall': 0.09774436090225563; 'f1-score': 0.12807881773399016; 'support': 133}; '1.0': {'precision': 0.6992481203007519; 'recall': 0.8303571428571429; 'f1-score': 0.7591836734693878; 'support': 336}; 'accuracy': 0.6226012793176973; 'macro avg': {'precision': 0.4424812030075188; 'recall': 0.46405075187969924; 'f1-score': 0.443631245601689; 'support': 469}; 'weighted avg': {'precision': 0.5536191224329481; 'recall': 0.6226012793176973; 'f1-score': 0.5802136397533795; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
l: 5,2,DNF,6,469,52,3,[156; 157],158,1002.303257,0.692308,8,[X1 AND X4 >= 150.000000 AND X6 >= 19.000000 AND X7 < 6.900000 AND X7 >= 5.600000] OR [X0 < 60.000000 AND X0 >= 23.000000 AND X5 >= 18.000000],{'0.0': {'precision': 0.35766423357664234; 'recall': 0.3684210526315789; 'f1-score': 0.36296296296296304; 'support': 133}; '1.0': {'precision': 0.7469879518072289; 'recall': 0.7380952380952381; 'f1-score': 0.7425149700598803; 'support': 336}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5523260926919356; 'recall': 0.5532581453634086; 'f1-score': 0.5527389665114217; 'support': 469}; 'weighted avg': {'precision': 0.6365827182791521; 'recall': 0.6332622601279317; 'f1-score': 0.6348808187935903; 'support': 469}},{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
l: 5,2,DNF,7,469,52,3,[156; 157],158,1002.270654,0.615385,4,[X0 >= 60.000000] OR [X4 < 512.600000 AND X6 >= 28.000000 AND X7 >= 5.100000],{'0.0': {'precision': 0.33540372670807456; 'recall': 0.40601503759398494; 'f1-score': 0.3673469387755102; 'support': 133}; '1.0': {'precision': 0.7435064935064936; 'recall': 0.6815476190476191; 'f1-score': 0.7111801242236025; 'support': 336}; 'accuracy': 0.603411513859275; 'macro avg': {'precision': 0.5394551101072841; 'recall': 0.543781328320802; 'f1-score': 0.5392635314995564; 'support': 469}; 'weighted avg': {'precision': 0.6277758581457479; 'recall': 0.603411513859275; 'f1-score': 0.6136751910368301; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3333333333333333; 'f1-score': 0.3333333333333333; 'support': 15}; '1.0': {'precision': 0.7297297297297297; 'recall': 0.7297297297297297; 'f1-score': 0.7297297297297297; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5315315315315315; 'recall': 0.5315315315315315; 'f1-score': 0.5315315315315315; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
l: 5,2,DNF,8,469,52,3,[156; 157],158,1002.231683,0.730769,4,[X4 >= 150.000000] OR [X5 < 25.000000 AND X6 < 105.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.34285714285714286; 'recall': 0.09022556390977443; 'f1-score': 0.14285714285714285; 'support': 133}; '1.0': {'precision': 0.7211981566820277; 'recall': 0.9315476190476191; 'f1-score': 0.812987012987013; 'support': 336}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.5320276497695853; 'recall': 0.5108865914786967; 'f1-score': 0.47792207792207797; 'support': 469}; 'weighted avg': {'precision': 0.6139074214182544; 'recall': 0.6929637526652452; 'f1-score': 0.622950184144214; 'support': 469}},{'0.0': {'precision': 1.0; 'recall': 0.06666666666666667; 'f1-score': 0.125; 'support': 15}; '1.0': {'precision': 0.7254901960784313; 'recall': 1.0; 'f1-score': 0.8409090909090908; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.8627450980392157; 'recall': 0.5333333333333333; 'f1-score': 0.4829545454545454; 'support': 52}; 'weighted avg': {'precision': 0.8046757164404224; 'recall': 0.7307692307692307; 'f1-score': 0.6343968531468531; 'support': 52}}
l: 5,2,DNF,9,469,52,3,[156; 157],158,1002.279593,0.615385,7,[X5 < 53.600000 AND X7 < 7.100000 AND X8 < 3.900000] OR [X0 >= 23.000000 AND X2 >= 0.800000 AND X4 >= 167.600000 AND X7 >= 6.000000],{'0.0': {'precision': 0.31932773109243695; 'recall': 0.2857142857142857; 'f1-score': 0.30158730158730157; 'support': 133}; '1.0': {'precision': 0.7285714285714285; 'recall': 0.7589285714285714; 'f1-score': 0.7434402332361516; 'support': 336}; 'accuracy': 0.6247334754797441; 'macro avg': {'precision': 0.5239495798319327; 'recall': 0.5223214285714286; 'f1-score': 0.5225137674117266; 'support': 469}; 'weighted avg': {'precision': 0.6125172457042518; 'recall': 0.6247334754797441; 'f1-score': 0.6181386556043881; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.589078 (+- 0.114308), (mean training time) 1002.247492 (+- 0.030163)
l: 5,3,CNF,0,468,53,58,[8; 9],158,1.228994,0.641509,9,[X2 >= 1.000000 OR X3 < 0.200000 OR X7 < 6.900000] AND [X0 >= 23.000000 OR X4 < 208.000000] AND [X0 >= 23.000000 OR X0 < 31.000000 OR X4 >= 208.000000 OR X7 >= 6.200000],{'0.0': {'precision': 0.4065934065934066; 'recall': 0.2781954887218045; 'f1-score': 0.33035714285714285; 'support': 133}; '1.0': {'precision': 0.7453580901856764; 'recall': 0.8388059701492537; 'f1-score': 0.7893258426966292; 'support': 335}; 'accuracy': 0.6794871794871795; 'macro avg': {'precision': 0.5759757483895416; 'recall': 0.5585007294355291; 'f1-score': 0.559841492776886; 'support': 468}; 'weighted avg': {'precision': 0.6490852207032578; 'recall': 0.6794871794871795; 'f1-score': 0.6588924301354077; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.26666666666666666; 'f1-score': 0.2962962962962963; 'support': 15}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.532520325203252; 'recall': 0.5280701754385965; 'f1-score': 0.5278949835911861; 'support': 53}; 'weighted avg': {'precision': 0.6189599631845375; 'recall': 0.6415094339622641; 'f1-score': 0.6284000743040628; 'support': 53}}
l: 5,3,CNF,1,469,52,58,[8; 9],158,1.254264,0.769231,8,[X0 < 55.000000 OR X2 >= 1.400000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR X2 < 1.400000] AND [X0 >= 31.000000 OR X3 < 0.200000 OR X6 >= 34.000000],{'0.0': {'precision': 0.4339622641509434; 'recall': 0.34328358208955223; 'f1-score': 0.3833333333333333; 'support': 134}; '1.0': {'precision': 0.7575757575757576; 'recall': 0.8208955223880597; 'f1-score': 0.7879656160458453; 'support': 335}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.5957690108633504; 'recall': 0.582089552238806; 'f1-score': 0.5856494746895893; 'support': 469}; 'weighted avg': {'precision': 0.6651147594543821; 'recall': 0.6844349680170576; 'f1-score': 0.672356392413699; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.7142857142857143; 'f1-score': 0.6250000000000001; 'support': 14}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.7189542483660131; 'recall': 0.7518796992481203; 'f1-score': 0.7291666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7943690296631474; 'recall': 0.7692307692307693; 'f1-score': 0.7772435897435896; 'support': 52}}
l: 5,3,CNF,2,469,52,58,[8; 9],158,1.240332,0.673077,12,[X2 >= 2.000000 OR X3 < 0.600000] AND [X0 >= 23.000000 OR X0 < 31.000000 OR X5 < 30.000000 OR X6 < 19.000000 OR X8 < 3.000000] AND [X0 < 35.000000 OR X2 < 0.700000 OR X4 >= 282.000000 OR X7 < 6.000000 OR X8 < 3.300000],{'0.0': {'precision': 0.35537190082644626; 'recall': 0.3208955223880597; 'f1-score': 0.3372549019607843; 'support': 134}; '1.0': {'precision': 0.7385057471264368; 'recall': 0.7671641791044777; 'f1-score': 0.7525622254758421; 'support': 335}; 'accuracy': 0.6396588486140725; 'macro avg': {'precision': 0.5469388239764416; 'recall': 0.5440298507462686; 'f1-score': 0.5449085637183132; 'support': 469}; 'weighted avg': {'precision': 0.6290389338978681; 'recall': 0.6396588486140725; 'f1-score': 0.6339029901858255; 'support': 469}},{'0.0': {'precision': 0.36363636363636365; 'recall': 0.2857142857142857; 'f1-score': 0.32; 'support': 14}; '1.0': {'precision': 0.7560975609756098; 'recall': 0.8157894736842105; 'f1-score': 0.7848101265822786; 'support': 38}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5598669623059866; 'recall': 0.5507518796992481; 'f1-score': 0.5524050632911393; 'support': 52}; 'weighted avg': {'precision': 0.6504349309227357; 'recall': 0.6730769230769231; 'f1-score': 0.6596689386562804; 'support': 52}}
l: 5,3,CNF,3,469,52,58,[8; 9],158,1.228786,0.730769,10,[X2 >= 0.800000 OR X3 < 0.200000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR (NOT X1) OR X2 >= 1.400000] AND [X0 >= 23.000000 OR X0 < 66.000000 OR X2 < 0.800000 OR X4 < 512.600000],{'0.0': {'precision': 0.4909090909090909; 'recall': 0.20300751879699247; 'f1-score': 0.28723404255319146; 'support': 133}; '1.0': {'precision': 0.7439613526570048; 'recall': 0.9166666666666666; 'f1-score': 0.8213333333333332; 'support': 336}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6174352217830479; 'recall': 0.5598370927318296; 'f1-score': 0.5542836879432623; 'support': 469}; 'weighted avg': {'precision': 0.6722002635046114; 'recall': 0.7142857142857143; 'f1-score': 0.6698723404255318; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
l: 5,3,CNF,4,469,52,58,[8; 9],158,1.351242,0.634615,9,[X0 >= 55.000000 OR X0 < 35.000000 OR X3 >= 0.300000] AND [X0 >= 23.000000 OR X5 >= 43.000000] AND [X0 >= 23.000000 OR X0 < 55.000000 OR X2 < 0.700000 OR X9 < 1.060000],{'0.0': {'precision': 0.46017699115044247; 'recall': 0.39097744360902253; 'f1-score': 0.4227642276422764; 'support': 133}; '1.0': {'precision': 0.7724719101123596; 'recall': 0.8184523809523809; 'f1-score': 0.7947976878612717; 'support': 336}; 'accuracy': 0.697228144989339; 'macro avg': {'precision': 0.6163244506314011; 'recall': 0.6047149122807017; 'f1-score': 0.608780957751774; 'support': 469}; 'weighted avg': {'precision': 0.6839106644365921; 'recall': 0.697228144989339; 'f1-score': 0.6892956618290192; 'support': 469}},{'0.0': {'precision': 0.375; 'recall': 0.4; 'f1-score': 0.38709677419354843; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.7297297297297297; 'f1-score': 0.7397260273972601; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5625; 'recall': 0.5648648648648649; 'f1-score': 0.5634114007954043; 'support': 52}; 'weighted avg': {'precision': 0.6418269230769231; 'recall': 0.6346153846153846; 'f1-score': 0.6380060505115741; 'support': 52}}
l: 5,3,CNF,5,469,52,58,[8; 9],158,1.295418,0.692308,14,[X0 < 31.000000 OR (NOT X1) OR X4 >= 512.600000 OR X5 >= 21.000000] AND [X0 >= 31.000000 OR X0 < 23.000000 OR X1 OR X4 >= 195.000000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR X2 < 1.400000 OR X5 < 25.000000 OR X8 >= 3.600000 OR X9 >= 0.700000],{'0.0': {'precision': 0.4444444444444444; 'recall': 0.18045112781954886; 'f1-score': 0.25668449197860965; 'support': 133}; '1.0': {'precision': 0.7373493975903614; 'recall': 0.9107142857142857; 'f1-score': 0.8149134487350199; 'support': 336}; 'accuracy': 0.7036247334754797; 'macro avg': {'precision': 0.5908969210174029; 'recall': 0.5455827067669172; 'f1-score': 0.5357989703568148; 'support': 469}; 'weighted avg': {'precision': 0.6542867989370417; 'recall': 0.7036247334754797; 'f1-score': 0.6566097147294707; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.06666666666666667; 'f1-score': 0.1111111111111111; 'support': 15}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9459459459459459; 'f1-score': 0.813953488372093; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5238095238095238; 'recall': 0.5063063063063064; 'f1-score': 0.46253229974160204; 'support': 52}; 'weighted avg': {'precision': 0.6043956043956045; 'recall': 0.6923076923076923; 'f1-score': 0.6112104949314252; 'support': 52}}
l: 5,3,CNF,6,469,52,58,[8; 9],158,1.264562,0.750000,11,[X0 < 35.000000 OR X2 >= 7.920000 OR X2 < 0.800000 OR X4 >= 150.000000 OR X7 >= 6.600000] AND [X0 >= 31.000000 OR X0 < 45.000000 OR X2 < 1.000000 OR X5 < 18.000000] AND [X0 >= 35.000000 OR X6 >= 42.000000],{'0.0': {'precision': 0.45652173913043476; 'recall': 0.3157894736842105; 'f1-score': 0.37333333333333335; 'support': 133}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.8511904761904762; 'f1-score': 0.8022440392706873; 'support': 336}; 'accuracy': 0.6993603411513859; 'macro avg': {'precision': 0.6075712143928036; 'recall': 0.5834899749373433; 'f1-score': 0.5877886863020103; 'support': 469}; 'weighted avg': {'precision': 0.6729508380138288; 'recall': 0.6993603411513859; 'f1-score': 0.6806126450496467; 'support': 469}},{'0.0': {'precision': 0.625; 'recall': 0.3333333333333333; 'f1-score': 0.43478260869565216; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.918918918918919; 'f1-score': 0.8395061728395061; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6988636363636364; 'recall': 0.6261261261261262; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7301136363636365; 'recall': 0.75; 'f1-score': 0.7227589908749329; 'support': 52}}
l: 5,3,CNF,7,469,52,58,[8; 9],158,1.215792,0.423077,9,[X0 >= 60.000000 OR X0 < 35.000000] AND [X0 >= 23.000000 OR X6 >= 19.000000 OR X8 < 3.600000] AND [X0 >= 23.000000 OR X0 < 23.000000 OR X4 < 328.000000 OR X6 >= 105.000000],{'0.0': {'precision': 0.27631578947368424; 'recall': 0.47368421052631576; 'f1-score': 0.3490304709141274; 'support': 133}; '1.0': {'precision': 0.7095435684647303; 'recall': 0.5089285714285714; 'f1-score': 0.5927209705372617; 'support': 336}; 'accuracy': 0.4989339019189765; 'macro avg': {'precision': 0.49292967896920725; 'recall': 0.49130639097744355; 'f1-score': 0.47087572072569456; 'support': 469}; 'weighted avg': {'precision': 0.586687929646374; 'recall': 0.4989339019189765; 'f1-score': 0.5236147094501042; 'support': 469}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.4; 'f1-score': 0.2857142857142857; 'support': 15}; '1.0': {'precision': 0.64; 'recall': 0.43243243243243246; 'f1-score': 0.5161290322580645; 'support': 37}; 'accuracy': 0.4230769230769231; 'macro avg': {'precision': 0.4311111111111111; 'recall': 0.41621621621621624; 'f1-score': 0.4009216589861751; 'support': 52}; 'weighted avg': {'precision': 0.5194871794871795; 'recall': 0.4230769230769231; 'f1-score': 0.44966323998582064; 'support': 52}}
l: 5,3,CNF,8,469,52,58,[8; 9],158,1.158857,0.615385,9,[X2 >= 2.000000 OR X4 < 236.800000] AND [X0 >= 23.000000 OR (NOT X1) OR X2 >= 3.300000 OR X6 >= 34.000000] AND [X0 >= 23.000000 OR X4 < 328.000000 OR X7 >= 6.000000],{'0.0': {'precision': 0.2641509433962264; 'recall': 0.21052631578947367; 'f1-score': 0.23430962343096234; 'support': 133}; '1.0': {'precision': 0.7107438016528925; 'recall': 0.7678571428571429; 'f1-score': 0.7381974248927038; 'support': 336}; 'accuracy': 0.6098081023454158; 'macro avg': {'precision': 0.4874473725245595; 'recall': 0.4891917293233083; 'f1-score': 0.4862535241618331; 'support': 469}; 'weighted avg': {'precision': 0.5840980657293604; 'recall': 0.6098081023454158; 'f1-score': 0.5953038692542995; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
l: 5,3,CNF,9,469,52,58,[8; 9],158,1.269399,0.576923,10,[X2 >= 2.000000 OR X2 < 0.800000] AND [X0 >= 23.000000 OR X0 < 31.000000 OR X2 >= 0.900000] AND [X0 >= 23.000000 OR X0 < 55.000000 OR (NOT X1) OR X4 >= 208.000000 OR X9 < 0.546000],{'0.0': {'precision': 0.35; 'recall': 0.5789473684210527; 'f1-score': 0.43626062322946174; 'support': 133}; '1.0': {'precision': 0.7751004016064257; 'recall': 0.5744047619047619; 'f1-score': 0.6598290598290598; 'support': 336}; 'accuracy': 0.5756929637526652; 'macro avg': {'precision': 0.5625502008032128; 'recall': 0.5766760651629073; 'f1-score': 0.5480448415292608; 'support': 469}; 'weighted avg': {'precision': 0.6545495414493796; 'recall': 0.5756929637526652; 'f1-score': 0.5964290554202186; 'support': 469}},{'0.0': {'precision': 0.34782608695652173; 'recall': 0.5333333333333333; 'f1-score': 0.4210526315789474; 'support': 15}; '1.0': {'precision': 0.7586206896551724; 'recall': 0.5945945945945946; 'f1-score': 0.6666666666666667; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.553223388305847; 'recall': 0.563963963963964; 'f1-score': 0.543859649122807; 'support': 52}; 'weighted avg': {'precision': 0.6401222465690231; 'recall': 0.5769230769230769; 'f1-score': 0.5958164642375169; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 3, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.650689 (+- 0.095603), (mean training time) 1.250765 (+- 0.048348)
