l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,1.684230,0.754717,3,[X0 >= 49.000000 OR X2 >= 1.000000 OR X5 >= 43.000000],{'0.0': {'precision': 0.49056603773584906; 'recall': 0.39097744360902253; 'f1-score': 0.4351464435146443; 'support': 133}; '1.0': {'precision': 0.7762430939226519; 'recall': 0.8388059701492537; 'f1-score': 0.8063127690100431; 'support': 335}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6334045658292504; 'recall': 0.6148917068791382; 'f1-score': 0.6207296062623437; 'support': 468}; 'weighted avg': {'precision': 0.6950570929122998; 'recall': 0.7115384615384616; 'f1-score': 0.7008317406107096; 'support': 468}},{'0.0': {'precision': 0.5833333333333334; 'recall': 0.4666666666666667; 'f1-score': 0.5185185185185186; 'support': 15}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.7547169811320755; 'macro avg': {'precision': 0.6941056910569106; 'recall': 0.6675438596491228; 'f1-score': 0.6769807782466011; 'support': 53}; 'weighted avg': {'precision': 0.7421767142199724; 'recall': 0.7547169811320755; 'f1-score': 0.7457474192606746; 'support': 53}}
l: 5,2,DNF,9,469,52,58,[8; 9],158,1.188082,0.557692,4,[X0 < 55.000000 AND X7 >= 7.100000] OR [X1 AND X8 < 3.000000],{'0.0': {'precision': 0.33663366336633666; 'recall': 0.5112781954887218; 'f1-score': 0.40597014925373137; 'support': 133}; '1.0': {'precision': 0.7565543071161048; 'recall': 0.6011904761904762; 'f1-score': 0.6699834162520729; 'support': 336}; 'accuracy': 0.5756929637526652; 'macro avg': {'precision': 0.5465939852412207; 'recall': 0.5562343358395989; 'f1-score': 0.5379767827529022; 'support': 469}; 'weighted avg': {'precision': 0.6374723335154243; 'recall': 0.5756929637526652; 'f1-score': 0.59511398232717; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.6666666666666666; 'f1-score': 0.46511627906976744; 'support': 15}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.5135135135135135; 'f1-score': 0.6229508196721311; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5744047619047619; 'recall': 0.5900900900900901; 'f1-score': 0.5440335493709493; 'support': 52}; 'weighted avg': {'precision': 0.6663232600732599; 'recall': 0.5576923076923077; 'f1-score': 0.5774216252676031; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [8, 9], 'n_partitions': 58}, (mean val acc cv) 0.541364 (+- 0.087278), (mean training time) 1.252123 (+- 0.027465)
l: 5,2,DNF,0,468,53,29,[16; 17],158,0.765087,0.716981,4,[X4 >= 150.000000 AND X7 < 6.900000] OR [X3 >= 0.200000 AND X4 >= 195.000000],{'0.0': {'precision': 0.41818181818181815; 'recall': 0.3458646616541353; 'f1-score': 0.3786008230452675; 'support': 133}; '1.0': {'precision': 0.7569832402234636; 'recall': 0.808955223880597; 'f1-score': 0.7821067821067822; 'support': 335}; 'accuracy': 0.6773504273504274; 'macro avg': {'precision': 0.5875825292026409; 'recall': 0.5774099427673662; 'f1-score': 0.5803538025760249; 'support': 468}; 'weighted avg': {'precision': 0.6606999301133379; 'recall': 0.6773504273504274; 'f1-score': 0.6674352168179329; 'support': 468}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8947368421052632; 'f1-score': 0.8192771084337349; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6277777777777778; 'recall': 0.5807017543859649; 'f1-score': 0.5835515976951283; 'support': 53}; 'weighted avg': {'precision': 0.6832285115303983; 'recall': 0.7169811320754716; 'f1-score': 0.6858475740533916; 'support': 53}}
l: 5,2,DNF,1,469,52,29,[16; 17],158,0.780791,0.634615,4,[X3 < 1.000000 AND X6 >= 42.000000] OR [X4 >= 182.000000 AND X7 < 7.300000],{'0.0': {'precision': 0.39869281045751637; 'recall': 0.4552238805970149; 'f1-score': 0.4250871080139373; 'support': 134}; '1.0': {'precision': 0.7689873417721519; 'recall': 0.7253731343283583; 'f1-score': 0.7465437788018434; 'support': 335}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.5838400761148341; 'recall': 0.5902985074626865; 'f1-score': 0.5858154434078904; 'support': 469}; 'weighted avg': {'precision': 0.6631889042536845; 'recall': 0.6481876332622601; 'f1-score': 0.6546990157195846; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.35714285714285715; 'f1-score': 0.3448275862068965; 'support': 14}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7368421052631579; 'f1-score': 0.7466666666666667; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.545045045045045; 'recall': 0.5469924812030075; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6427581427581427; 'recall': 0.6346153846153846; 'f1-score': 0.6384792219274978; 'support': 52}}
l: 5,2,DNF,2,469,52,29,[16; 17],158,0.787874,0.538462,6,[X3 >= 0.200000 AND X4 < 512.600000 AND X6 >= 23.000000 AND X9 < 0.900000] OR [X3 >= 0.300000 AND X7 < 5.600000],{'0.0': {'precision': 0.3449367088607595; 'recall': 0.8134328358208955; 'f1-score': 0.48444444444444446; 'support': 134}; '1.0': {'precision': 0.8366013071895425; 'recall': 0.382089552238806; 'f1-score': 0.5245901639344263; 'support': 335}; 'accuracy': 0.5053304904051172; 'macro avg': {'precision': 0.590769008025151; 'recall': 0.5977611940298507; 'f1-score': 0.5045173041894353; 'support': 469}; 'weighted avg': {'precision': 0.6961257076670331; 'recall': 0.5053304904051172; 'f1-score': 0.51311995836586; 'support': 469}},{'0.0': {'precision': 0.35294117647058826; 'recall': 0.8571428571428571; 'f1-score': 0.5; 'support': 14}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.42105263157894735; 'f1-score': 0.5714285714285714; 'support': 38}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.6209150326797386; 'recall': 0.6390977443609023; 'f1-score': 0.5357142857142857; 'support': 52}; 'weighted avg': {'precision': 0.7445952740070388; 'recall': 0.5384615384615384; 'f1-score': 0.5521978021978021; 'support': 52}}
l: 5,2,DNF,3,469,52,29,[16; 17],158,0.732299,0.634615,5,[X4 < 182.000000] OR [X0 >= 23.000000 AND X2 >= 0.900000 AND X4 >= 182.000000 AND X9 < 1.200000],{'0.0': {'precision': 0.3333333333333333; 'recall': 0.3684210526315789; 'f1-score': 0.35; 'support': 133}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.7083333333333334; 'f1-score': 0.723404255319149; 'support': 336}; 'accuracy': 0.6119402985074627; 'macro avg': {'precision': 0.536231884057971; 'recall': 0.5383771929824561; 'f1-score': 0.5367021276595745; 'support': 469}; 'weighted avg': {'precision': 0.6240536448193813; 'recall': 0.6119402985074627; 'f1-score': 0.6175134963480471; 'support': 469}},{'0.0': {'precision': 0.3888888888888889; 'recall': 0.4666666666666667; 'f1-score': 0.42424242424242425; 'support': 15}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.7027027027027027; 'f1-score': 0.7323943661971832; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.576797385620915; 'recall': 0.5846846846846847; 'f1-score': 0.5783183952198038; 'support': 52}; 'weighted avg': {'precision': 0.6562971342383107; 'recall': 0.6346153846153846; 'f1-score': 0.6435043829410028; 'support': 52}}
l: 5,2,DNF,4,469,52,29,[16; 17],158,0.748475,0.730769,5,[X5 >= 21.000000 AND X6 >= 54.000000] OR [X0 >= 23.000000 AND X4 < 328.000000 AND X9 >= 0.930000],{'0.0': {'precision': 0.3841059602649007; 'recall': 0.43609022556390975; 'f1-score': 0.40845070422535207; 'support': 133}; '1.0': {'precision': 0.7641509433962265; 'recall': 0.7232142857142857; 'f1-score': 0.7431192660550459; 'support': 336}; 'accuracy': 0.6417910447761194; 'macro avg': {'precision': 0.5741284518305636; 'recall': 0.5796522556390977; 'f1-score': 0.5757849851401989; 'support': 469}; 'weighted avg': {'precision': 0.6563769929559998; 'recall': 0.6417910447761194; 'f1-score': 0.6482132559839386; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 5,2,DNF,5,469,52,29,[16; 17],158,0.794278,0.711538,5,[X0 >= 23.000000 AND X2 >= 0.800000 AND X8 >= 3.000000] OR [X7 < 7.900000 AND X8 < 3.300000],{'0.0': {'precision': 0.4230769230769231; 'recall': 0.24812030075187969; 'f1-score': 0.3127962085308057; 'support': 133}; '1.0': {'precision': 0.7442455242966752; 'recall': 0.8660714285714286; 'f1-score': 0.8005502063273728; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5836612236867992; 'recall': 0.5570958646616542; 'f1-score': 0.5566732074290892; 'support': 469}; 'weighted avg': {'precision': 0.6531678612642082; 'recall': 0.6908315565031983; 'f1-score': 0.6622319084447643; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,2,DNF,6,469,52,29,[16; 17],158,0.797294,0.557692,5,[X4 >= 167.600000 AND X7 >= 5.600000 AND X9 < 1.308000] OR [X6 >= 54.000000 AND X9 < 1.000000],{'0.0': {'precision': 0.42857142857142855; 'recall': 0.49624060150375937; 'f1-score': 0.45993031358885017; 'support': 133}; '1.0': {'precision': 0.7873015873015873; 'recall': 0.7380952380952381; 'f1-score': 0.761904761904762; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.6079365079365079; 'recall': 0.6171679197994988; 'f1-score': 0.6109175377468061; 'support': 469}; 'weighted avg': {'precision': 0.6855721393034825; 'recall': 0.6695095948827292; 'f1-score': 0.6762702168599511; 'support': 469}},{'0.0': {'precision': 0.3181818181818182; 'recall': 0.4666666666666667; 'f1-score': 0.3783783783783784; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5945945945945946; 'f1-score': 0.6567164179104478; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.5257575757575758; 'recall': 0.5306306306306307; 'f1-score': 0.5175473981444131; 'support': 52}; 'weighted avg': {'precision': 0.6135780885780886; 'recall': 0.5576923076923077; 'f1-score': 0.5764265988146586; 'support': 52}}
l: 5,2,DNF,7,469,52,29,[16; 17],158,0.774185,0.653846,6,[X4 >= 167.600000 AND X5 < 53.600000 AND X8 < 4.100000] OR [X2 >= 0.700000 AND X5 >= 21.000000 AND X7 >= 6.000000],{'0.0': {'precision': 0.3523809523809524; 'recall': 0.2781954887218045; 'f1-score': 0.31092436974789917; 'support': 133}; '1.0': {'precision': 0.7362637362637363; 'recall': 0.7976190476190477; 'f1-score': 0.7657142857142858; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.5443223443223444; 'recall': 0.5379072681704261; 'f1-score': 0.5383193277310925; 'support': 469}; 'weighted avg': {'precision': 0.627401454267126; 'recall': 0.650319829424307; 'f1-score': 0.6367440110372509; 'support': 469}},{'0.0': {'precision': 0.38461538461538464; 'recall': 0.3333333333333333; 'f1-score': 0.3571428571428571; 'support': 15}; '1.0': {'precision': 0.7435897435897436; 'recall': 0.7837837837837838; 'f1-score': 0.7631578947368421; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5641025641025641; 'recall': 0.5585585585585585; 'f1-score': 0.5601503759398496; 'support': 52}; 'weighted avg': {'precision': 0.6400394477317555; 'recall': 0.6538461538461539; 'f1-score': 0.6460381723539619; 'support': 52}}
l: 5,2,DNF,8,469,52,29,[16; 17],158,0.748275,0.576923,6,[X7 < 6.600000 AND X8 < 3.600000 AND X9 < 1.060000] OR [X0 >= 35.000000 AND X4 >= 150.000000 AND X7 >= 6.900000],{'0.0': {'precision': 0.35428571428571426; 'recall': 0.46616541353383456; 'f1-score': 0.4025974025974026; 'support': 133}; '1.0': {'precision': 0.7585034013605442; 'recall': 0.6636904761904762; 'f1-score': 0.707936507936508; 'support': 336}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.5563945578231292; 'recall': 0.5649279448621554; 'f1-score': 0.5552669552669554; 'support': 469}; 'weighted avg': {'precision': 0.6438745050258909; 'recall': 0.6076759061833689; 'f1-score': 0.6213478064224334; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7297297297297297; 'f1-score': 0.7105263157894737; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.46153846153846156; 'recall': 0.4648648648648649; 'f1-score': 0.462406015037594; 'support': 52}; 'weighted avg': {'precision': 0.5591715976331361; 'recall': 0.5769230769230769; 'f1-score': 0.56737998843262; 'support': 52}}
l: 5,2,DNF,9,469,52,29,[16; 17],158,0.795845,0.653846,3,[X5 >= 30.000000] OR [X8 >= 2.500000 AND X9 < 1.060000],{'0.0': {'precision': 0.4157303370786517; 'recall': 0.2781954887218045; 'f1-score': 0.33333333333333337; 'support': 133}; '1.0': {'precision': 0.7473684210526316; 'recall': 0.8452380952380952; 'f1-score': 0.7932960893854749; 'support': 336}; 'accuracy': 0.6844349680170576; 'macro avg': {'precision': 0.5815493790656416; 'recall': 0.5617167919799498; 'f1-score': 0.5633147113594041; 'support': 469}; 'weighted avg': {'precision': 0.6533218002241895; 'recall': 0.6844349680170576; 'f1-score': 0.6628588899080019; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8378378378378378; 'f1-score': 0.7749999999999999; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5271317829457364; 'recall': 0.518918918918919; 'f1-score': 0.5125; 'support': 52}; 'weighted avg': {'precision': 0.60912343470483; 'recall': 0.6538461538461539; 'f1-score': 0.6235576923076922; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.640929 (+- 0.063858), (mean training time) 0.772440 (+- 0.021856)
l: 5,2,DNF,0,468,53,14,[33; 34],158,2.652955,0.641509,6,[X2 >= 0.700000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X0 >= 31.000000 AND X7 >= 6.600000 AND X9 >= 1.060000],{'0.0': {'precision': 0.4; 'recall': 0.3157894736842105; 'f1-score': 0.35294117647058826; 'support': 133}; '1.0': {'precision': 0.7493112947658402; 'recall': 0.8119402985074626; 'f1-score': 0.7793696275071633; 'support': 335}; 'accuracy': 0.6709401709401709; 'macro avg': {'precision': 0.5746556473829201; 'recall': 0.5638648860958366; 'f1-score': 0.5661554019888758; 'support': 468}; 'weighted avg': {'precision': 0.6500412045866591; 'recall': 0.6709401709401709; 'f1-score': 0.6581837642852306; 'support': 468}},{'0.0': {'precision': 0.3; 'recall': 0.2; 'f1-score': 0.24; 'support': 15}; '1.0': {'precision': 0.7209302325581395; 'recall': 0.8157894736842105; 'f1-score': 0.765432098765432; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.5104651162790698; 'recall': 0.5078947368421053; 'f1-score': 0.502716049382716; 'support': 53}; 'weighted avg': {'precision': 0.6017990346643265; 'recall': 0.6415094339622641; 'f1-score': 0.6167249010016305; 'support': 53}}
l: 5,2,DNF,1,469,52,14,[33; 34],158,4.120013,0.692308,5,[X6 >= 28.000000 AND X9 < 1.060000] OR [X0 < 35.000000 AND X5 >= 18.000000 AND X7 < 7.100000],{'0.0': {'precision': 0.42777777777777776; 'recall': 0.5746268656716418; 'f1-score': 0.4904458598726114; 'support': 134}; '1.0': {'precision': 0.8027681660899654; 'recall': 0.6925373134328359; 'f1-score': 0.7435897435897437; 'support': 335}; 'accuracy': 0.6588486140724946; 'macro avg': {'precision': 0.6152729719338715; 'recall': 0.6335820895522388; 'f1-score': 0.6170178017311776; 'support': 469}; 'weighted avg': {'precision': 0.6956280551436259; 'recall': 0.6588486140724946; 'f1-score': 0.6712629196705631; 'support': 469}},{'0.0': {'precision': 0.4375; 'recall': 0.5; 'f1-score': 0.4666666666666667; 'support': 14}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7631578947368421; 'f1-score': 0.7837837837837838; 'support': 38}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6215277777777778; 'recall': 0.631578947368421; 'f1-score': 0.6252252252252253; 'support': 52}; 'weighted avg': {'precision': 0.7064636752136753; 'recall': 0.6923076923076923; 'f1-score': 0.6984060984060984; 'support': 52}}
l: 5,2,DNF,2,469,52,14,[33; 34],158,5.328597,0.538462,9,[X4 >= 150.000000 AND X6 >= 28.000000 AND X8 < 3.600000 AND X9 < 1.060000] OR [X0 >= 31.000000 AND X4 < 328.000000 AND X7 >= 5.600000 AND X9 < 1.308000 AND X9 >= 0.900000],{'0.0': {'precision': 0.4012738853503185; 'recall': 0.4701492537313433; 'f1-score': 0.4329896907216495; 'support': 134}; '1.0': {'precision': 0.7724358974358975; 'recall': 0.7194029850746269; 'f1-score': 0.7449768160741885; 'support': 335}; 'accuracy': 0.6481876332622601; 'macro avg': {'precision': 0.586854891393108; 'recall': 0.594776119402985; 'f1-score': 0.588983253397919; 'support': 469}; 'weighted avg': {'precision': 0.6663896082685892; 'recall': 0.6481876332622601; 'f1-score': 0.6558376374020345; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.42857142857142855; 'f1-score': 0.33333333333333326; 'support': 14}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.5789473684210527; 'f1-score': 0.6470588235294117; 'support': 38}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.5030303030303029; 'recall': 0.5037593984962406; 'f1-score': 0.4901960784313725; 'support': 52}; 'weighted avg': {'precision': 0.6093240093240092; 'recall': 0.5384615384615384; 'f1-score': 0.5625942684766213; 'support': 52}}
l: 5,2,DNF,3,469,52,14,[33; 34],158,4.072397,0.538462,7,[X2 < 1.000000 AND X4 < 282.000000 AND X8 < 4.100000 AND X9 < 1.200000] OR [X5 >= 25.000000 AND X6 >= 23.000000 AND X7 >= 5.100000],{'0.0': {'precision': 0.3592233009708738; 'recall': 0.2781954887218045; 'f1-score': 0.3135593220338983; 'support': 133}; '1.0': {'precision': 0.7377049180327869; 'recall': 0.8035714285714286; 'f1-score': 0.7692307692307693; 'support': 336}; 'accuracy': 0.6545842217484008; 'macro avg': {'precision': 0.5484641095018303; 'recall': 0.5408834586466166; 'f1-score': 0.5413950456323338; 'support': 469}; 'weighted avg': {'precision': 0.6303743102092594; 'recall': 0.6545842217484008; 'f1-score': 0.6400105080853878; 'support': 469}},{'0.0': {'precision': 0.15384615384615385; 'recall': 0.13333333333333333; 'f1-score': 0.14285714285714288; 'support': 15}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.7027027027027027; 'f1-score': 0.6842105263157895; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.41025641025641024; 'recall': 0.418018018018018; 'f1-score': 0.4135338345864662; 'support': 52}; 'weighted avg': {'precision': 0.5187376725838264; 'recall': 0.5384615384615384; 'f1-score': 0.5280508964719491; 'support': 52}}
l: 5,2,DNF,4,469,52,14,[33; 34],158,4.194698,0.576923,6,[X4 >= 182.000000 AND X7 >= 5.600000] OR [X0 < 60.000000 AND X3 < 1.600000 AND X5 >= 25.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.408; 'recall': 0.38345864661654133; 'f1-score': 0.39534883720930225; 'support': 133}; '1.0': {'precision': 0.7616279069767442; 'recall': 0.7797619047619048; 'f1-score': 0.7705882352941177; 'support': 336}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5848139534883721; 'recall': 0.5816102756892231; 'f1-score': 0.58296853625171; 'support': 469}; 'weighted avg': {'precision': 0.6613453661922944; 'recall': 0.6673773987206824; 'f1-score': 0.6641770627029013; 'support': 469}},{'0.0': {'precision': 0.23076923076923078; 'recall': 0.2; 'f1-score': 0.21428571428571427; 'support': 15}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.7297297297297297; 'f1-score': 0.7105263157894737; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.46153846153846156; 'recall': 0.4648648648648649; 'f1-score': 0.462406015037594; 'support': 52}; 'weighted avg': {'precision': 0.5591715976331361; 'recall': 0.5769230769230769; 'f1-score': 0.56737998843262; 'support': 52}}
l: 5,2,DNF,5,469,52,14,[33; 34],158,4.017243,0.634615,7,[X1 AND X7 < 7.900000 AND X8 >= 2.500000] OR [X2 >= 0.700000 AND X4 >= 167.600000 AND X5 < 53.600000 AND X9 < 1.060000],{'0.0': {'precision': 0.34108527131782945; 'recall': 0.3308270676691729; 'f1-score': 0.33587786259541985; 'support': 133}; '1.0': {'precision': 0.7382352941176471; 'recall': 0.7470238095238095; 'f1-score': 0.7426035502958579; 'support': 336}; 'accuracy': 0.6289978678038379; 'macro avg': {'precision': 0.5396602827177382; 'recall': 0.5389254385964912; 'f1-score': 0.5392407064456388; 'support': 469}; 'weighted avg': {'precision': 0.6256106607863555; 'recall': 0.6289978678038379; 'f1-score': 0.6272634299031964; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
